"","sample","tissue","endometriosis","severity","p202262_x_at","p214909_s_at","p215537_x_at","DDAH2"
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.14748,9.144308,9.261952,9.18458
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.476018,11.126816,11.553479,11.3854376666667
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.366223,10.866714,11.378311,11.2037493333333
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.795742,10.065411,9.730092,9.86374833333333
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.217116,9.578482,9.236829,9.34414233333333
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.291307,10.322526,10.253541,10.2891246666667
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.531889,10.016208,9.665161,9.73775266666667
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.310274,9.650666,9.421949,9.460963
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.495539,9.904036,9.643454,9.68100966666667
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.246089,10.493853,10.297252,10.3457313333333
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.154335,9.189341,8.961736,9.101804
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.736576,9.902502,9.788377,9.80915166666667
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.575491,10.223015,9.494968,9.76449133333333
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.406066,9.42689,9.442484,9.42514666666667
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.349449,9.850448,9.384334,9.528077
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.914717,10.014319,9.893738,9.94092466666667
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.86446,10.158831,9.993054,10.0054483333333
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.126345,10.492897,10.171568,10.2636033333333
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.989291,9.863851,9.952254,9.935132
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.782946,9.648472,9.934314,9.78857733333333
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.003985,10.837865,11.020575,10.9541416666667
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.266272,10.000365,10.337644,10.201427
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.704568,11.591951,11.737958,11.678159
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.65132,10.065388,10.646858,10.454522
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.722262,10.592405,10.790308,10.7016583333333
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.439838,11.347836,11.560679,11.449451
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.357974,10.197317,10.3013,10.2855303333333
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.450298,11.402626,11.557438,11.4701206666667
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.751344,10.521663,10.721708,10.664905
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.467262,9.570224,9.554054,9.53051333333333
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.749942,10.508845,10.643968,10.6342516666667
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.335643,10.142113,10.281698,10.2531513333333
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.202982,9.927029,10.151775,10.0939286666667
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.452087,10.307358,10.483522,10.4143223333333
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.454344,10.374142,10.360722,10.3964026666667
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.88548,9.949339,9.951275,9.928698
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.740963,10.583329,10.693821,10.6727043333333
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.62399,10.647043,10.546716,10.6059163333333
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.888573,9.78037,9.864218,9.844387
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.577698,11.514075,11.615934,11.5692356666667
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.313635,10.215303,10.321671,10.2835363333333
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.971917,10.025183,9.997988,9.99836266666667
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.971688,10.811362,11.062771,10.948607
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.734345,10.551916,10.763956,10.6834056666667
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.537557,10.398228,10.58147,10.5057516666667
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.541466,10.439443,10.57178,10.517563
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.274347,10.734014,11.218958,11.075773
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.414596,10.363133,10.409351,10.3956933333333
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.039968,9.967121,10.082402,10.0298303333333
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.842742,8.433693,7.825859,8.034098
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.18907,8.954518,8.230839,8.45814233333333
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.894971,8.67585,7.724573,8.09846466666667
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.579547,9.097542,8.800335,8.825808
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.23646,9.539043,9.015154,9.26355233333333
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.556326,9.999036,10.000379,9.85191366666667
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.55004,10.066592,9.693432,9.77002133333333
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.543671,9.720255,9.520679,9.59486833333333
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.775923,9.033928,8.778009,8.86262
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.567504,8.650479,8.574994,8.597659
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.077011,9.496207,9.171415,9.248211
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.231501,9.475002,9.247552,9.31801833333333
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.926393,9.007103,9.020995,8.98483033333333
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.397386,8.486607,8.425876,8.436623
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.525783,8.743183,8.601545,8.62350366666667
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.497738,9.089377,8.79441,8.79384166666667
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.658915,9.974625,9.746594,9.793378
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.439704,8.503824,8.489812,8.47778
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.850569,8.686027,8.685701,8.74076566666667
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.105992,9.360759,9.091584,9.18611166666667
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.09276,9.231713,9.053163,9.12587866666667
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.712668,9.266224,8.881499,8.95346366666667
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.804057,8.990934,8.636178,8.81038966666667
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.762221,8.965546,8.82171,8.84982566666667
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.805798,9.349708,9.044341,9.06661566666667
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.276703,8.632581,8.276926,8.39540333333333
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.466023,8.702186,8.496962,8.555057
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.478766,9.642781,9.553662,9.558403
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.25764,9.894174,9.35115,9.500988
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.744346,8.196237,7.696764,7.87911566666667
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.105569,9.227713,8.954757,9.096013
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.530956,9.02195,8.74247,8.76512533333333
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.592723,9.639731,9.604665,9.612373
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.656004,9.819029,9.522624,9.66588566666667
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.666542,9.79034,9.618137,9.691673
