"","Unnamed..0","tissue","endometriosis","severity","p223129_x_at","p223130_s_at","p228098_s_at","p228097_at","MYLIP"
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.68132978882415,10.591537720362,10.9698315764286,7.5035784839145,9.68656939238231
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4430198253813,11.2994725602136,11.3737594546567,7.3208966997736,10.1092871350063
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.05371872589135,10.0018449651524,10.4006993456213,6.09994329412863,8.88905158269842
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.62284421783611,10.8208674840795,10.7818688533677,7.05894017893468,9.5711301835545
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.78262449754261,10.4685932441658,10.8249630035319,6.60519564063017,9.42034409646762
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.08621696028551,9.70725689086967,9.98444638511195,5.1098556796942,8.47194397899033
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.29903455970275,10.2197911621263,10.5142243275473,6.709127991312,9.18554451017209
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.61368930369791,10.8329637181738,10.8796106640283,5.4176345431304,9.1859745572576
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.35604883163879,9.8959385625072,10.2745709354033,4.88514251927362,8.60292521220573
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3963158880583,11.1215668180757,11.1085806187115,6.16601880754676,9.69812053309806
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.43753208192329,9.04682993793882,10.3443683575251,4.65353767317189,8.37056701263977
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.68669966518426,10.5890908271971,10.8118090792562,5.77986731422707,9.21686672146616
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.37796547472596,10.4352549508313,10.4211853846129,5.27654157679637,8.87773684674163
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.27206669538153,9.80345578370128,10.0572881390186,4.11446877126892,8.31181984734258
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.42487767807609,9.67739015084857,10.2494424791529,5.10550008714206,8.6143025988049
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.57283237876726,10.2403144347061,10.6425132804708,5.51741657344294,8.99326916684677
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.9858602334454,8.57118655953762,9.33744429549839,4.91833767234372,7.70320719020628
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.83559577593637,9.04632423504915,9.87425543139171,4.96418141177437,8.1800892135379
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.57223962555351,8.71132566423443,9.49859012769563,4.21808162096351,7.75005925961177
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.41080392849954,10.3604691484808,10.5769477837318,7.45603298283279,9.45106346088623
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.11962060153593,9.40891821362009,9.75947935092596,7.11023311584472,8.84956282048167
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.8890231813451,9.28559888035143,9.9295485184823,5.91155867077925,8.50393231273952
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.77321296162791,10.1380464500961,11.0130630141163,5.24100174080167,9.0413310416605
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.19434617097124,9.43580753804429,10.3594974556421,5.53905705763766,8.63217705557382
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.36717679342325,9.86651768168506,10.6915551411394,5.25668055030173,8.79548254163736
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.79846041698069,8.48671014683226,9.97110388659812,4.11450830318774,7.8426956883997
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.33866167818753,9.92866857628646,10.251243220182,5.46608681026643,8.7461650712306
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.90205211729945,9.02669674784008,9.86037172491405,4.65502036784374,8.11103523947433
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.95085899282127,9.21692271779168,10.4507878949304,5.07862953837897,8.42429978598058
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.33025490972967,7.11540355043561,9.95487179894036,3.22579820483304,7.15658211598467
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.47372080043501,7.8729695248315,9.68768199484006,3.22579820483304,7.3150426312349
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.51549926916166,9.90109587274943,10.6029689527013,7.52137700811687,9.38523527568232
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.96871851791625,10.422589266493,10.9868956241887,7.44104938383859,9.70481319810913
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.31546674838332,9.2210006776215,10.4333708359018,5.10325956434821,8.51827445656371
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.13686728543264,8.44911373770502,10.0455286268299,5.05009762001366,8.17040181749531
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.33120117466507,8.93673242869917,10.552294257544,4.99862306953708,8.45471273261133
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.49645290680961,9.90759194154299,10.519551282597,5.32344553771413,8.81176041716593
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.83017393567985,10.5949705367562,10.7917730451075,7.05340105315372,9.56757964267432
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5299428967534,10.4848307707887,11.5134244796477,6.68658657098061,9.8036961795426
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.71846129065039,10.0253728311156,10.7497640588546,6.92067239433671,9.35356764373932
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.88599603347668,10.5624639930403,11.1061252723276,6.96081455425613,9.62884996327518
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.04051080662276,9.38988857116482,9.65617091255906,4.64206082724627,8.18215777939823
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.79798336815558,9.27058723985702,10.1654916499939,4.87893508962458,8.27824933690777
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.89789838940496,9.12579553216111,9.68785960918302,4.65353767317189,8.09127280098025
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.60396989215539,8.9525153900476,10.4399285642757,5.65337484640705,8.41244717322144
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.06894522463567,9.49046638645344,10.652632653301,6.28527516083044,8.87432985630514
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.89076837277423,9.20513019276046,10.2158367836926,6.20945623705418,8.63029789657037
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.79685845564331,9.19808883134182,10.5401797392862,5.6506321877255,8.54643980349921
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.5352303841188,9.64630752602897,10.3498821765339,5.59938396224079,8.78270101223061
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1483665492193,9.73830016831659,11.0827951950273,6.81970916620384,9.44729276969176
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.94209913273743,9.43804387458834,10.9348530412816,5.84848702585279,9.04087076861504
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.30203075829398,8.86787360818933,9.93360774700869,5.45558668526694,8.13977469968973
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.55651113143879,9.67391365042328,10.0418128278468,6.31543231249111,8.64691748054999
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.06198768155705,9.95846045312205,10.7544947143329,7.46071257774265,9.30891385668866
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.92328648610414,9.8881029651093,10.2356749675048,6.62343469733274,8.91762477901274
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.88884351218204,11.4702383147907,11.5561365201638,8.66419226500155,10.3948526530345
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.56712276618542,10.2385924023239,11.0182751869218,7.44689602469446,9.5677215950314
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.7112645861794,11.0267889834901,11.4183037166141,8.59420152523598,10.1876397028799
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.16809790922391,9.80875616067421,9.70003608235726,5.93457845645421,8.4028671521774
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.01736326821513,9.63446033653484,9.52771699258136,5.4792497928218,8.16469759753828
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.83850940188822,10.3449745037855,10.4737861178023,7.30659441151147,9.24096610874687
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.19323282662799,10.4792790171549,10.7281843140167,7.66572962799401,9.5166064464484
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.13935964226723,9.93511032840918,10.4217532206438,4.97515534862561,8.61784463498646
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.33847234556146,10.237989373999,10.6471452826399,6.77584467828957,9.24986292012248
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.93692537125577,10.6994330374677,11.1751562353084,7.37420025620354,9.79642872505885
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.4027117127437,9.81932115129633,10.1485635176001,6.62236389892351,8.74824007014091
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0157450430671,10.9389244838483,11.4781713024277,7.10432167187026,9.88429062530334
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.68958997222694,9.9257276105866,10.3600560483775,6.97887657092411,8.98856255052879
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.13805308031794,10.5593289560526,10.7564474499891,6.10934272659395,9.1407930532384
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.12658938236385,10.1255223022414,10.3736775282717,6.61260078048976,9.05959749834168
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.36767973664206,10.5222698057793,11.0814371028276,7.58009816556453,9.63787120270337
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.8804699552915,10.8170571776029,11.1953225478546,7.79324645345441,9.92152403355085
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.59912589589494,11.2938360588905,11.374412134425,8.6391405678226,10.2266286642583
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.08606159578421,10.6234501100678,10.6179833506958,7.6039428819934,9.4828594846353
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.75464021304474,10.4254016217752,10.8832781665738,7.68484623150262,9.68704155822409
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.66156229875854,9.67530013713293,10.0479005072075,5.62211734166146,8.50172007119011
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.93792541223125,10.6405755086961,11.2154848354513,7.93335052395173,9.93183407008259
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.89033318436385,10.6192603622335,11.1741217385449,7.66583871911892,9.83738850106529
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.78518698305893,10.5667191063579,11.3010849338399,7.52142913576651,9.79360503975581
