"","Unnamed..0","tissue","endometriosis","severity","p201383_s_at","p201384_s_at","NBR1"
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.31425825597122,6.71628950323221,5.51527387960171
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.96208020558226,9.24758967890586,7.60483494224406
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.65888354464461,7.51102586438606,6.08495470451533
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.66635599035091,6.84874300785834,5.75754949910463
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.1322271526504,7.97493786401362,6.55358250833201
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.61316112692775,7.84636408521887,6.72976260607331
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.41570813203607,7.27099240004798,5.84335026604202
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.67700883922493,9.29732700745839,7.48716792334166
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.7312226169817,7.2925124697664,6.01186754337405
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.07974671790216,8.43266882890281,6.75620777340249
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.04984391901408,5.83163335848034,4.94073863874721
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.13065138240026,7.1472348267761,6.13894310458818
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.1322271526504,7.36448002574914,6.24835358919977
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.33579868878971,5.90867735870212,5.12223802374591
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.1322271526504,6.63603678604479,5.8841319693476
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.41570813203607,7.36979444172762,5.89275128688185
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.52147115788778,7.58383206431129,6.05265161109953
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.96216919553048,7.86746593695707,6.41481756624377
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.26245194806063,8.47799095026616,6.8702214491634
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.61654504868502,9.50199540247658,7.5592702255808
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.17556513518615,8.35719260606293,6.76637887062454
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.60351615861885,9.63034443813267,7.61693029837576
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.15363768561337,9.99024098290716,8.57193933426026
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.50383725587405,8.77537313116041,7.13960519351723
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.64133957125929,8.28907729351447,6.96520843238688
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.20618614626552,9.82645289404024,8.01631952015288
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.6633699962702,9.24265105996166,7.45301052811593
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.80441084327208,9.88040288944876,7.84240686636042
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.71820128908879,9.42327194647823,7.57073661778351
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.79912999636036,8.5948259352059,7.19697796578313
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.36844082793329,8.81724537750355,7.09284310271842
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.46844143911725,10.2723187933437,8.37038011623047
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.16910135154422,10.5164094944235,8.84275542298386
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.5641779098196,10.4881431028372,8.5261605063284
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.46813059452255,10.8080085468587,9.13806957069063
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.29030651121886,10.3187450282058,8.80452576971233
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01263113876556,10.6980259460367,8.85532854240113
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.19022674290335,10.3019496858295,8.74608821436643
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.85754108187952,10.1328287345787,8.49518490822911
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.41953717905185,10.4311445946484,8.92534088685012
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.05818303867995,10.3692801391866,8.71373158893327
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.52311661509171,10.5458156146424,9.03446611486705
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.5187435057314,10.3763812463207,8.44756237602605
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26380145310607,10.4060863846965,8.33494391890128
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26365509473045,10.380931907111,8.32229350092073
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.87111754888874,10.3007691767336,8.58594336281117
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.64133957125929,9.14028576543848,7.39081266834888
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.71574016726606,10.1615512630317,8.43864571514888
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85430188480598,9.60473849431114,7.72952018955856
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.66796980656805,8.29118013604582,6.97957497130693
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.97647177679616,7.5449559078552,6.26071384232568
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.6598358084474,8.65135761345451,7.15559671095095
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.39263057277864,9.06502449595792,7.22882753436828
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.61316112692775,7.78466162796662,6.69891137744719
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.09886141694195,9.07075644993336,7.58480893343765
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.90556144952419,5.27735251209471,5.09145698080945
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.61316112692775,8.21382379563187,6.91349246127981
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.4339710277069,9.19294093589502,7.31345598180096
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.1322271526504,8.07175491722428,6.60199103493734
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.36220822193259,8.74918633279411,7.05569727736335
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.87957101905032,8.72598899165498,6.80278000535265
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.81442150322144,8.73187268244928,7.27314709283536
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.1322271526504,5.77628364124874,5.45425539694957
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.1322271526504,6.93481463155711,6.03352089210376
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.60871935716927,9.19177036795171,7.40024486256049
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.1322271526504,8.64513323944595,6.88868019604818
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.81087619813871,9.1546724412324,7.48277431968556
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.41570813203607,7.7722265514719,6.09396734175398
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.4031628370833,8.26665334114883,6.83490808911606
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.66140488340659,9.25183066008783,7.45661777174721
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.61316112692775,9.14150095648028,7.37733104170402
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.61316112692775,7.89423753770226,6.753699332315
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.53019111866094,9.05499271762585,7.2925919181434
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.32348299842786,8.51751029742654,6.9204966479272
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.845263573864,8.44020314729227,6.64273336057813
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.68494976161484,9.03096045929549,7.35795511045517
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.74830008457124,9.40776301541493,7.57803154999309
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.92407563050148,10.5394908324419,8.73178323147169
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.4833353513708,10.4513500632955,8.96734270733315
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.32836888902194,10.9536043101476,9.64098659958477
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.0266135786623,10.5756650088513,9.3011392937568
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.33602277966115,10.0639971403706,8.70000996001587
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.62191320834183,10.2832661139662,8.95258966115401
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.97950222794239,10.0253854025422,8.00244381524229
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.69845113258533,10.3606697128956,8.02956042274046
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.70961718467211,10.119512385976,7.91456478532406
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.6474784180371,10.1033591801532,7.87541879909515
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.29190106387375,10.300363176493,8.29613212018338
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.68709615900045,10.1123883416698,7.89974225033512
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.66776488135496,10.416180000213,8.54197244078398
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.33032854898421,10.7306244360105,8.53047649249736
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.45439936621649,10.7405058014327,8.59745258382459
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.0069721361738,10.303079607053,8.1550258716134
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.98666423604864,10.5728671365066,8.27976568627762
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.3709030475457,10.4723271830195,8.4216151152826
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9082288134018,10.7648457212218,8.8365372673118
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.0373302901805,10.2040745349566,8.12070241256855
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.32721660830609,10.3560175683342,8.34161708832015
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.9370332609656,10.2472698582127,8.09215155958915
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.2030659731186,10.4914912109169,8.34727859201775
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.08488915906241,10.3407203085625,8.21280473381245
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.1322271526504,9.9471117983721,7.53966947551125
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.88387985832906,10.4521165925524,8.66799822544073
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.88110896158583,10.2782711017164,8.07969003165111
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.07043169728304,10.0947912840538,8.08261149066842
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.64856048997135,10.1540797186912,7.90132010433128
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.99982939009545,9.89842774347387,7.94912856678466
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.20913104661457,10.2578638446522,8.23349744563338
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.97600882219721,10.4218884411653,8.69894863168125
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.84582111764167,10.1092442783692,7.97753269800543
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.73991574229913,10.2668479709374,8.00338185661827
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.62242749294933,10.100148046501,7.86128776972516
