"","Unnamed..0","tissue","endometriosis","severity","p201510_at","p210827_s_at","p229842_at","ELF3"
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.33451754888711,11.2262332640858,7.98773030784574,9.51616037360622
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.48793323703451,9.13792715077014,5.77498286131214,7.13361441637226
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.93712259678818,10.5370793701404,7.10276129847524,8.52565442180127
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.28783933981084,12.1212479893026,8.22821425419416,9.8791005277692
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.11625614101797,10.4042481832808,6.38312207675453,7.96787546701777
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.29745172200316,10.8234647289212,6.77211704049577,8.63101116380671
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.99435712227962,8.76193192289924,2.75164531800441,6.16931145439442
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.1731618954812,9.54994521266806,5.29909462145097,7.00740057653341
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.63780201717534,9.95443273287731,7.05960458549153,8.21727977851473
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.84438623221481,8.86211418588111,4.47625846875552,6.72758629561715
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.89103078528347,9.81383991401578,5.83760863574422,7.51415977834782
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.93309910179086,12.2830504434717,7.00517520677514,9.0737749173459
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.2137204438584,11.3644480948743,8.24254597555621,9.6069048380963
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.00380261780483,10.0471011950205,3.15326982464323,6.40139121248952
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.10376376597884,9.23321109595419,3.88083060321407,6.0726018217157
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.44014801245889,6.70376953073769,3.36054806018141,5.168155201126
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.31568569340684,10.5423910648036,5.60465009493487,7.82090895104844
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.69341343377957,9.12739936593737,4.70308881743413,6.50796720571702
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.62108779485232,7.5392804136193,3.8504142077575,5.67026080540971
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.21566318717288,8.39120755275741,3.90449817852704,6.17045630615244
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.85176573801669,11.4928721813774,7.04979703835603,9.13147831925004
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.86791706177205,9.91640302814258,7.17930582046088,8.32120863679184
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.70686318610455,11.1633674925418,7.84594768264901,8.90539278709845
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.02227222711977,10.8039801058227,7.09772551120084,8.64132594804777
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.07832722472469,11.6146853855472,8.8917195373241,9.861577382532
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.42275067827171,10.7987116894798,6.24735140183002,8.15627125652718
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.596774212945,8.83782141938473,5.99100906147031,6.80853489793335
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.12006968203144,10.3906487569953,6.64726991930608,8.05266278611094
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.4066351254516,12.1869734492933,8.3024534839518,9.96535401956557
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.311959539481,10.2042234106783,6.15536645963689,7.89051646993206
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.64845840521277,8.6169705025862,2.75164531800441,5.67235807526779
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.48873288108711,9.7999443955814,4.90649671349169,6.73172466338673
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.596774212945,10.5061877012444,4.41995495865206,6.84097229094715
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.5628604716054,10.7643889755453,6.82118706354556,8.38281217023209
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.04897420004098,10.4424943470925,7.17535311167951,8.55560721960433
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.60398546511584,8.91429604738741,6.32366071507075,7.28064740919133
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.79019596524622,6.84705263459421,5.05911463966344,5.56545441316796
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.9739365834137,9.24517155405703,5.04472651446404,6.75461155064492
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.55485738059666,9.9035438276859,6.88630925030057,8.11490348619438
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.24462826266668,10.2065691756304,7.80801300337632,8.75307014722447
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.75667792124465,7.02231758478636,2.75164531800441,4.84354694134514
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.75932799713876,9.91616552599163,6.22237450084662,7.632622674659
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.52312372273949,9.06109276795316,6.34856024984332,7.31092558017866
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.0518851167252,9.82461145273446,7.30616792602239,8.39422149849402
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.16487815275971,9.69018830738106,8.36018569797992,8.73841738604023
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.9491778919176,7.21365005585441,5.05762563277134,6.07348452684778
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.60191726984828,8.29460641328922,4.89912342161217,6.59854903491656
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.596774212945,8.72729419173556,4.1827768581426,6.16894842094105
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.96131066815532,8.13823519386691,7.54872627628871,7.54942404610365
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.42823348410952,7.3984975425462,6.27188792245267,6.6995396497028
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.41966595672687,8.02755729546477,6.83979138655226,7.4290048795813
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.17575310841113,9.36192267749055,7.98056063097544,8.50607880562571
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.39939400295604,7.00114293946413,4.74556789133033,5.71536827791683
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.38563954177603,7.52993348958454,6.1585398147421,6.69137094870089
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.02739035474684,7.78146409107366,6.45155307268466,7.08680250616839
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.51684761376983,6.42259310976917,4.53720433918884,5.49221502090928
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.97432312924483,7.50792000785024,5.59178811276224,6.3580104166191
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.75840459411025,7.8788834051018,7.08309898370915,7.24012899430707
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.78630626080945,9.50680356168657,8.41613953180902,8.90308311810168
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.65429225475808,8.58382522000682,7.55655917924708,7.93155888467066
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.596774212945,6.67909801208823,5.88394591567895,6.05327271357073
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.03483875248847,7.61023231873089,6.61870179038849,7.08792428720262
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.83996189848735,7.69677508630825,6.66918742081999,7.06864146853853
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.02740336219403,9.627234527479,7.06586215892583,7.90683334953295
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.4726158858256,10.0329703807495,8.22513619120172,8.91024081925894
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.88111221748873,8.49376644216592,5.92731392157083,6.76739752707516
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.18224794599433,10.6545912642012,8.04791598820934,8.96158506613496
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.25352134143219,9.58894904909982,5.39434106314188,7.07893715122463
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.9342902524751,10.6351861479468,5.87040763747938,7.81329467930043
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.596774212945,8.96579410230209,5.8016304595106,6.78806625825256
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.62917342047473,9.73832097115282,6.19580369614072,7.52109936258942
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.38318834573712,9.07393981313101,5.12741596592575,6.86151470826463
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.94551202464373,11.239560505149,7.1064492649168,9.09717393156984
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.27760402202924,11.2496830005539,7.65389520867988,9.06039407708767
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.15185295526828,11.1702504551113,8.63579958773618,9.65263433270525
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.61955497455712,11.1717639521075,7.72083044364917,8.83738312343793
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.8378726488796,10.8306547536715,8.16937599730895,9.27930113328668
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93237306917633,9.57237818836627,5.94846284433308,7.48440470062523
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.2758478241109,11.3543350442645,8.27084000535656,9.63367429124399
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.13107037272264,8.20751004660136,3.05479089731401,5.464457105546
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.51462827252253,8.30514462545786,3.71863780811067,5.51280356869702
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.89289924827705,9.06579397469437,6.30721807505622,7.42197043267588
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.15183170364989,9.72777433018068,7.36935916606623,8.41632173329893
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.67534992091927,9.7917347011566,7.05911957970927,8.17540140059505
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.1338906564024,10.0921700692445,5.88053463342065,7.70219845302252
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.64240596430186,10.2092191362549,6.57034741115516,8.14065750390397
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.7951074977232,11.10824441623,8.2251932845091,9.37618173282077
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.596774212945,9.47381727000517,6.58032247547884,7.21697131947634
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3154073195421,12.269711196764,9.22442122052631,10.6031799122775
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.6659306333902,9.05349198396222,6.33970344899844,7.35304202211695
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.39873243683608,11.7927818285514,8.63218050038665,9.94123158859138
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.18717544191618,9.87004244111176,5.96979946947551,7.34233911750115
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.84794427808365,8.45328328941989,3.73769395051475,5.6796405060061
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.51292692896554,7.98851649054288,4.63360255836165,6.04501532595669
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.7211606208906,9.42690932759785,7.00970700911798,7.71925898586881
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.52829573183445,10.0546424921587,7.61685028351407,8.39992950250241
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.23226568185627,9.71253949180306,7.29225305543411,8.07901940969781
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15436292675356,9.74872879016041,7.64462021746471,8.18257064479289
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.596774212945,7.99349233317276,6.16712045965293,6.58579566859023
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.596774212945,8.41391832449259,6.55543414483821,6.8553755607586
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.50325756737618,8.03079905703234,5.98194592558304,6.50533418333052
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.596774212945,6.49091876905877,3.28971309422925,5.12580202541101
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.21264905774625,7.26665275213384,4.88285674954834,6.12071951980948
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.10843847389478,7.61023231873089,6.52671946294162,7.08179675185576
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.596774212945,6.4895577199844,4.48770121978627,5.52467771757189
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.72344529289702,9.33025782828353,8.48593716327596,8.8465467614855
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.35551947512096,7.61023231873089,5.7356203710745,6.56712405497545
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.58017356542932,10.2437056437523,9.15576410447653,9.65988110455272
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.9723992559362,9.71288692674055,8.62750527861129,9.10426382042935
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.44009425897222,8.735238730992,6.80784409768712,7.66105902921711
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.43552720029999,8.03765769083432,7.41733915857045,7.63017468323492
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2666040206111,11.3151186863325,9.9139788103335,10.4985671724257
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.86616753364167,7.43266773898883,7.12312762614437,7.14065429959162
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.98329394432481,7.41515680551652,6.4550946435076,6.95118179778298
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9540880201261,7.65910603995408,6.67758666421643,7.09692690809887
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.62387032374562,7.15918567432693,5.58303553495864,6.1220305110104
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.87204910472293,8.55029091613089,7.45775875673229,7.96003292586204
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.1451695932291,5.44856111757352,2.73400169035932,4.10924413372065
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.34004248081908,10.6843170049249,9.44506896557585,9.82314281710661
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.47699924674549,8.81460243825447,7.25124734098587,7.84761634199528
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.4432510802007,9.35914421207858,8.05257844267626,8.61832457831851
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.68925347625919,7.48535421308451,6.20146669604816,6.79202479513062
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.93775092380089,8.8794841766335,7.606140710531,8.1411252703218
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.47557865514609,11.628844822907,8.98342210558027,10.0292818612111
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.88299138502365,7.61023231873089,6.86361821369057,7.11894730581504
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.64822930789216,8.7375900675547,6.99211361474664,7.7926443300645
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.61296043676111,6.6498278614163,4.48777668167266,5.58352165995002
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.6076785185864,7.33814855450831,5.85863325778142,6.60148677695871
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15169104963097,7.71766321918479,6.96221828595179,7.27719085158918
