"","Unnamed..0","tissue","endometriosis","severity","p209156_s_at","p213290_at","COL6A2"
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",14.37948268097,9.8221108968504,12.1007967889102
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.8096692699954,10.039788501661,11.9247288858282
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.9266117129904,8.72743499179042,11.3270233523904
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.7364276121279,8.75815429731379,11.2472909547208
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",13.9883992860348,9.54455595227495,11.7664776191549
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",13.4360566614817,8.85399512396495,11.1450258927233
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",13.9783403707553,8.50199217876546,11.2401662747604
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",14.4830089230298,9.68831920560208,12.0856640643159
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",14.6952806656727,9.96778488986672,12.3315327777697
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.0576139123192,7.60885596066246,9.83323493649083
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.4127409248557,9.24838745237825,11.330564188617
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",13.9291290663318,9.71492833254466,11.8220286994382
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.6356389211017,8.43856037152651,11.0370996463141
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",13.1861821290017,8.7784398117118,10.9823109703567
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",14.467339905828,10.3291427959296,12.3982413508788
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",13.4486593333961,8.43460899633739,10.9416341648667
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",14.8927829785761,10.1465675734545,12.5196752760153
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.7093951117857,9.19201550256496,10.9507053071753
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.9677054408222,9.50794515578393,11.7378252983031
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.3157079759702,9.76566043577864,12.0406842058744
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",13.1653857707801,9.22275126886441,11.1940685198223
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.3316077225125,8.5343848250565,10.9329962737845
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.4400376222908,8.28451724961,10.8622774359504
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.1814368696552,9.27433597225977,11.7278864209575
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.8768490777662,8.6383815549827,10.7576153163745
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.9602620042116,9.36426894510569,11.6622654746586
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.6936764894189,9.75048495026567,11.7220807198423
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.4437688516832,9.56006238801858,11.5019156198509
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.4942581462271,7.10128111290311,9.7977696295651
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.8149048317467,8.59785327046089,11.2063790511038
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.6006270378823,8.29131316527281,10.4459701015776
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.9841357839754,9.66470439533445,11.8244200896549
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.1103998453789,9.00438641894583,11.5573931321624
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.2325423625114,7.81950872651238,10.5260255445119
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.4163826123705,8.39253835416617,10.9044604832683
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",14.0499904852613,8.89061260252595,11.4703015438936
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",14.5171453583941,9.86226783475599,12.189706596575
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",14.050153252907,8.36759924602635,11.2088762494667
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.8582608243929,7.71409383987008,10.2861773321315
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.6940397877188,7.2645829124216,9.9793113500702
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",14.5270076228626,9.69598297969679,12.1114953012797
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",14.2053139778622,9.36687551020682,11.7860947440345
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3920939274657,6.63522826204522,8.51366109475546
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0963300891413,7.21036497218368,9.15334753066249
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2573164798413,6.97670015232096,9.11700831608113
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3116539835322,7.66439484052719,9.4880244120297
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2696340523179,7.287863082661,9.27874856748945
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8185539263659,7.68905562945011,9.75380477790801
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3408020461884,7.33057231681374,9.33568718150107
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9691356123658,7.51580556487134,9.24247058861857
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8456009081662,7.33874078591025,9.59217084703823
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7138382154609,7.05917251425641,8.88650536485865
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7414901636656,7.24182779214619,9.4916589779059
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7655407215049,7.24390167383662,9.50472119767076
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.5022699104574,7.27221800962726,9.88724396004233
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0252130862098,7.19623737469185,9.11072523045083
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9938872166076,7.19879692616401,9.09634207138581
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",14.3929851573833,9.75130541495083,12.0721452861671
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.5997838563203,7.82714607437234,10.7134649653463
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.6762544430796,8.83556054074778,11.2559074919137
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",14.0033165765874,9.39409166875249,11.6987041226699
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",14.3157454129972,10.2102069983776,12.2629762056874
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",14.4843929031791,9.53118373618697,12.007788319683
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.6832602447015,8.8205167106107,11.2518884776561
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.9846927589123,9.31398668671602,11.6493397228142
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.8851841990556,8.44595360570621,11.1655689023809
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.2179320507382,8.9863847317912,11.1021583912647
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",14.6296274024752,9.98595873341099,12.3077930679431
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.8665422876801,8.41935926810942,11.1429507778948
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.6187483041154,8.67452772020346,11.1466380121594
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",14.1568039976207,9.34484339956534,11.750823698593
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.9647857688584,8.70106523478512,11.3329255018218
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.6914761906749,9.30673150726351,11.4991038489692
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.9164191031268,9.15155053172315,11.533984817425
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.4154347923291,9.46945031876367,11.4424425555464
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.9998300543646,9.03784852537159,11.5188392898681
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.3994571752952,7.82526690973856,10.6123620425169
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.8828696063599,9.1632282039808,11.5230489051704
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",14.2724901031069,9.49253476238156,11.8825124327442
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",14.2062729144921,8.52744263321165,11.3668577738519
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",14.5948501012535,9.61062210642019,12.1027361038368
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.8433515405287,9.12537551298731,11.484363526758
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.6706271258134,9.17939738142925,11.4250122536213
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.6800071217097,8.31170457484185,10.9958558482758
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",14.245548847992,8.90389419390165,11.5747215209468
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.4780142822944,8.99266655363093,11.2353404179627
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",14.0987981459262,8.57783887903982,11.338318512483
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.5768378636227,8.35540461255957,10.9661212380911
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.9940976125958,7.8294354728351,10.4117665427154
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.287747446259,7.05917251425641,10.1734599802577
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.7713330217865,8.22844870154963,10.9998908616681
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",14.0336027925548,7.96001869288381,10.9968107427193
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.7979184947883,7.05917251425641,9.92854550452235
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.3046023570058,7.32021131028658,10.3124068336462
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.7742847782051,7.69727743145262,10.7357811048289
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",13.950454618656,9.88498834996464,11.9177214843103
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.6544360601272,7.81216302253622,10.7332995413317
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",11.1269646005365,5.87923615939584,8.50310037996617
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.222933007245,6.64902356220062,9.43597828472281
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.6151879562322,7.60708899621542,10.1111384762238
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.7256214798278,7.27347968222895,9.49955058102837
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.7165098936825,7.05917251425641,9.38784120396945
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.7830426211576,6.98726617985296,9.88515440050528
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.0676622548724,8.31188435350905,10.6897733041907
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.0104633988323,8.26639186428941,10.6384276315609
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.627318431653,7.59141630977687,10.1093673707149
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0822574557389,6.28975245615831,8.1860049559486
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9714450973578,7.06931950606335,9.52038230171057
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.294772690766,6.62211617669477,8.95844443373039
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.2550293541691,7.05917251425641,9.65710093421275
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.9586694315213,7.66813829636466,10.313403863943
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.1128485330758,6.92602448795127,9.51943651051353
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.8478846631583,7.8497409838059,10.3488128234821
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.6336578715673,6.67256824039748,9.15311305598239
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.4796039747996,6.19566924560838,9.33763661020399
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3826073137893,6.91340574809644,9.14800653094287
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.2613832882609,7.49167806144836,9.87653067485463
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",14.1059699786961,9.24880036914665,11.6773851739214
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9763609227269,6.94235879363628,9.45935985818159
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9977907083759,7.31256611013878,9.65517840925734
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8139058639684,6.74383334769571,9.27886960583206
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8901521478611,6.16606055191799,8.52810634988954
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3023170248391,6.00329550204475,8.15280626344192
