"","Unnamed..0","tissue","endometriosis","severity","p201842_s_at","p201843_s_at","EFEMP1"
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.99603806664994,3.85000969981009,5.42302388323002
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.68791211566244,6.22373358984465,7.45582285275355
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.8448283060326,7.21025599638548,8.52754215120904
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.68132425340717,4.07128543834988,5.87630484587853
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.64021569560524,6.27410742579083,7.45716156069803
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.65433247677065,5.57744320859467,7.11588784268266
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.64186594425983,4.39610540516181,5.51898567471082
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.74389323847428,7.09244683623162,7.91817003735295
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.2393631924216,6.92857158086282,8.08396738664221
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.83984201372443,3.14334665126126,3.99159433249284
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9513939771056,10.0093577447294,10.4803758609175
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.79319541183672,7.06563987801417,8.42941764492545
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.2787694870888,6.87581233807178,8.07729091258029
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.82167199339949,4.39610540516181,5.60888869928065
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.41680882042264,6.46198368488479,7.43939625265372
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.44692932543101,4.07128543834988,4.75910738189044
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.24216991623986,3.98018967977473,4.61117979800729
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.45965064081215,3.98018967977473,5.71992016029344
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.71066757580079,6.44778876972424,8.07922817276251
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.04800958609962,5.31086897594009,6.67943928101985
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.22602445479644,3.98018967977473,5.10310706728558
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.77066443536595,6.22882549751704,7.49974496644149
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3185223653464,8.12871901126631,9.22362068830635
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.64015897970542,4.67953210771972,6.65984554371257
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.1671976701456,10.053120803736,11.1101592369408
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4408718605436,7.83360645634653,9.13723915844507
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.218017380052,5.46064119441178,6.83932928723189
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.45539846533116,5.53992179527458,6.99766013030287
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.8558298357141,9.60553432326257,10.7306820794883
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.66797053027347,7.2388168394818,8.45339368487764
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4572798510731,8.70112432906182,9.57920209006746
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.53124478153543,4.0717075730351,5.80147617728526
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.8441348072043,6.74039782287718,8.29226631504074
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.26452157718546,6.9314340995491,8.09797783836728
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.83104964755812,7.94188827148732,8.88646895952272
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.37818083253652,7.40242565789404,8.39030324521528
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0343277182488,9.03785879875038,10.0360932584996
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7554525891164,10.1679916175807,10.9617221033485
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.99649630540607,7.56682685099471,8.28166157820039
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.360188514786,8.23226428101414,9.29622639790007
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4301956317847,8.16874389778262,9.29946976478366
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.73776778376657,7.54126720653566,8.63951749515111
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.25438287397435,7.37662643937451,8.31550465667443
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.934924594728,8.79784896144413,9.86638677808607
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7706435091441,9.05535949002851,9.9130014995863
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7449739438763,10.0325284110646,10.8887511774704
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.39749556075808,4.86522789499654,6.13136172787731
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5412219131519,8.62159798121709,9.58140994718449
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5002825265744,8.52602183075457,9.51315217866448
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.2353007506534,10.4863598820403,11.3608303163468
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.54793441910253,7.70468891832726,8.62631166871489
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0767696436292,7.92399105485852,9.00038034924386
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0816520031229,7.31438405856571,8.6980180308443
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.4251047226811,7.5473857895082,8.48624525609465
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5358518191304,8.2140474244118,9.3749496217711
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.26552946636992,7.2872459711022,8.27638771873606
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.01017374034213,5.91739656861722,7.46378515447967
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.3588582271122,4.09023166287426,5.22454494499323
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.86316548270793,6.40739913558304,6.63528230914548
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.53395704407469,7.65790393005587,8.59593048706528
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.44678980635704,6.80090474539828,8.12384727587766
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.88668761968031,5.96597012686926,6.92632887327479
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.53036084416045,6.9653003290256,8.24783058659303
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3143670339967,9.23890562496867,10.2766363294827
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6752228885986,8.80385761433287,9.73954025146574
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29918278480422,4.07128543834988,5.18523411157705
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77684207952022,5.87328422340222,6.82506315146122
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.33176461823106,6.55670247802742,7.94423354812924
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.84715956785726,6.06034611118721,7.45375283952223
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6972964142839,9.64093194494129,10.6691141796126
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.6777925160077,4.73058313564673,6.70418782582722
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.9372528896083,4.43121730500292,6.18423509730561
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.20445607008724,7.03415138548578,8.11930372778651
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.45694112582417,6.70710934737636,8.08202523660026
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.98846473707688,6.19432003355361,7.09139238531525
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.25944780890895,6.54274319026975,7.90109549958935
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.80697292870537,7.26267726875233,8.53482509872885
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.23718730534798,5.13460370113937,6.18589550324367
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.77578581028066,4.68881012796932,6.73229796912499
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.91549670813135,5.52523859279399,7.22036765046267
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1131692235389,9.45712942554284,10.2851493245409
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.7861530098982,6.0685665422631,6.92735977608065
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.91680404709386,7.76034199269638,8.83857301989512
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0529397780954,7.24077337571958,8.64685657690749
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.66624561153749,5.35666085199801,7.01145323176775
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4667661458027,6.60968057000937,8.53822335790603
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.66803624446947,5.48349861281285,7.07576742864116
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.2335809777565,9.09179264251263,9.66268681013456
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.9218549571898,10.5818385704318,11.2518467638108
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.70388410027585,5.65250744884287,7.17819577455936
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.75587779146625,4.26795604358923,5.51191691752774
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.2760227473019,9.91774468785003,10.596883717576
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.31384064985168,5.91803920425429,7.11593992705299
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.36671170577167,7.54087414037792,8.45379292307479
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.39367887391705,7.71811350216745,8.55589618804225
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.8660107195079,9.54584759137381,10.2059291554409
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.3568206716136,9.39904209863298,10.3779313851233
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5090682170226,10.131787568378,10.8204278927003
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.90525916990023,7.90261832423964,8.90393874706993
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.62968170156381,5.94179356662108,7.28573763409245
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.99915725163651,7.39174382297972,8.69545053730812
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.64882641100208,7.80424498609891,8.7265356985505
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5582928889418,9.36439581190999,10.4613443504259
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.14199877047156,5.20910419421242,6.17555148234199
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5945547901148,8.74873982635635,9.67164730823557
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.3025151160108,11.151984453061,12.2272497845359
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4184488998264,5.18484621754246,6.30164755868443
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.98153382717267,8.02183960374164,9.00168671545715
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3235074215033,8.71009206750724,9.51679974450527
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.19134555164327,7.66074536561236,8.42604545862782
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.5789939017365,6.84470545721921,8.21184967947785
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.330837832919,10.0008395227402,11.1658386778296
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5572210281473,7.98519961371793,9.27121032093262
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1786105316734,7.51730249042823,8.84795651105081
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.5491036460697,7.00086468975059,8.27498416791014
