"","Unnamed..0","tissue","endometriosis","severity","p228793_at","p224933_s_at","JMJD1C"
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.42725038360872,9.15732490960871,8.29228764660871
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.16579093901271,8.92035202025038,6.54307147963154
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.04854200237903,9.49324125904263,7.77089163071083
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15573812972109,9.77598796336,8.46586304654054
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.92294569175165,9.33198985441689,8.12746777308427
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.32376153197295,9.10137296870757,8.21256725034026
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.48556294801898,6.63958175694099,7.06257235247998
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.56797640370955,7.19851912145627,7.38324776258291
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.42757707221365,7.15925124700286,7.79341415960825
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.24321103806681,6.4253849208692,7.334297979468
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.65968886987111,7.57143428290566,8.11556157638838
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.37737764214745,6.88576065918998,7.63156915066872
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.76270544845005,6.67970912372496,7.72120728608751
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.96287705572869,5.90961082087853,7.43624393830361
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.53223444862341,6.86058441849862,7.69640943356101
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.32472993174665,6.70835316788865,7.51654154981765
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.912048676655,6.92135981591945,7.91670424628722
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.46515086456959,8.29581687256231,8.88048386856595
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.28142694424399,5.41306290023742,6.84724492224071
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.33215709882908,7.1822874552472,8.25722227703814
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.2725771661581,6.82841986923156,8.05049851769483
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.17524591682708,8.13313716987492,8.654191543351
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.25907686330973,7.57631583844505,8.41769635087739
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.80915122700685,5.11085138379788,6.46000130540236
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.41892400739737,7.30165916135112,8.36029158437425
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.53189422639132,8.10670186075595,8.81929804357364
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.14420845237814,6.0976097441426,7.62090909826037
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.99076157935327,6.55336138734529,7.27206148334928
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.52065403967356,7.38600640007918,7.95333021987637
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.83685312094263,7.97400465369874,8.90542888732069
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1298892263019,4.06067543792037,7.09528233211114
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.30565795161311,7.84556970521526,8.57561382841418
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.58604788029721,7.02680013775715,8.30642400902718
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.69597197464237,6.78815741590259,8.24206469527248
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.24508342629802,6.18332636958968,6.71420489794385
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.05704685229398,6.6781348048319,7.86759082856294
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.85845024630424,5.34095409289925,7.09970216960174
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5388428232045,8.85190068049836,8.19537175185143
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.66256451474928,8.21155664954441,6.93706058214685
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.95599213031392,9.01555828538404,6.98577520784898
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.47820081048917,8.50246373434025,6.99033227241471
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.5899532280824,9.304438476239,7.4471958521607
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26563701128149,9.13225583717335,7.69894642422742
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.97355481216842,8.68672475848756,7.33013978532799
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.0295925942599,8.09770643616367,9.06364951521178
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.59772280312046,7.22381298192997,8.41076789252521
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.54194075207055,9.51908876312377,9.53051475759716
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.55984242757981,7.00875592057073,7.78429917407527
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.6192676340776,8.90593118465436,9.76259940936598
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.11747518624441,9.91756121665438,9.51751820144939
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3418395507192,8.46346602401546,9.40265278736733
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.21694848237044,7.37851249781316,8.2977304900918
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.13677519778943,8.11486499333544,8.62582009556244
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.9038242163359,8.4188385243731,9.6613313703545
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0201965140212,9.23927614395959,9.62973632899039
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.01939656831435,10.0500746041192,9.03473558621678
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.49272862296691,10.0188721688465,9.7558003959067
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.27772480489295,9.76256700827068,9.52014590658182
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.66936590035937,7.76130466367212,8.71533528201575
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.63413263467107,10.1545174135299,9.89432502410049
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.67915560029688,7.88574099279615,8.28244829654652
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.2670917104873,10.0935923320356,11.1803420212614
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.29300310216125,9.53070436358468,9.41185373287297
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.25990381799154,7.9967674810185,8.62833564950502
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.78893674774536,9.53139518568257,9.66016596671396
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3109913423299,8.3084204787282,9.30970591052905
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3740708412187,7.98405988874918,9.17906536498394
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.50566954691631,9.87877382966451,9.69222168829041
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.48497619078302,9.3497160238076,9.41734610729531
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.76043758902946,9.69248934318755,9.72646346610851
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.79303254827252,9.94151634674943,9.86727444751097
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.48327588592656,9.66593953358589,9.57460770975623
