"","Unnamed..0","tissue","endometriosis","severity","p1558956_s_at","p226098_at","IFT80"
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5714762348763,9.78078478339438,10.1761305091353
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9727890036149,10.627189780935,10.7999893922749
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7579483649696,10.1840075697371,10.4709779673533
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8624731693456,10.0674549278734,10.4649640486095
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5546302349905,9.95060449317916,10.2526173640848
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.636423396158,9.64437789654347,10.1404006463507
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.89807166118767,9.12421009951724,9.51114088035246
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4833509591742,9.69441755857001,10.0888842588721
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.94144147333125,8.92553053179376,9.43348600256251
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.661092429079,9.91398915203502,10.287540790557
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7244934425912,9.7369315993481,10.2307125209697
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.99856962903308,8.2175115829599,8.60804060599649
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.60854052308446,8.80691870928309,9.20772961618378
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0806843980594,9.33275484334745,9.70671962070342
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.43775386066742,7.70537583485716,8.07156484776229
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.70388314005907,7.08641710826758,7.89515012416332
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.16736974830154,7.07528935537497,7.62132955183826
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.83947554092788,8.90017426921969,9.36982490507378
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.29724542981439,7.1180791486648,7.70766228923959
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.26549800068306,7.27085717021295,7.768177585448
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.93784556508793,7.27031089512649,8.60407823010721
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.75191827032717,6.74403212326713,7.24797519679715
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.00369515257642,7.91319335444877,8.45844425351259
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.71218141364196,7.42671747695396,8.06944944529796
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.8109941834005,8.06757041478325,8.43928229909188
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.61261256322977,7.6547360511106,8.13367430717019
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.95730606898196,7.26908874379448,8.11319740638822
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.85955281335195,8.2175115829599,9.03853219815593
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.96456507095615,6.62952130995377,7.79704319045496
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.37529499139284,8.22634733445296,8.8008211629229
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.20899925258888,8.41487558587827,8.81193741923358
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.15249802622042,8.03959953597642,8.59604878109842
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.35797752992368,7.10367656065508,7.73082704528938
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.75030670059105,7.19430648646097,7.97230659352601
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.8481070833907,8.03084018175068,8.43947363257069
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.32045515252325,8.38447182617062,8.85246348934693
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.0460666334282,7.79408950155842,8.42007806749331
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.61840669510021,8.20237978490999,8.9103932400051
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.37711815073403,7.6375255431615,8.00732184694776
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.96872080819414,7.62949873988668,8.29910977404041
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.32388332988444,8.2175115829599,8.77069745642217
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.93694223373021,8.30358667342291,8.62026445357656
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0236920755776,9.28116113137832,9.65242660347796
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.41967042055841,8.38108980018093,8.90038011036967
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.46189508604217,8.87297865821881,9.16743687213049
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.68187815582812,8.94088174552633,9.31137995067722
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.76003351460151,9.39135908789936,9.57569630125044
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.11564318678954,8.80724948830644,8.96144633754799
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.64249985528881,8.8954645068791,9.26898218108395
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",11.0479384085007,9.82637116609431,10.4371547872975
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.1846419730376,10.5644570700914,10.8745495215645
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",10.7655235258707,10.0600574500328,10.4127904879517
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.4814106751779,9.59807979913817,10.039745237158
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.8715660677343,9.93614961226404,10.4038578399992
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.6337639901819,9.97795925056399,10.3058616203729
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.0960179299474,10.174725037451,10.6353714836992
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6382411927168,9.63439796424381,10.1363195784803
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.7504865391213,9.95616728835437,10.3533269137378
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.0526914281418,10.420555169721,10.7366232989314
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.80630458371541,8.89896331785792,9.35263395078666
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6431007062458,9.63114771926495,10.1371242127554
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7485350670073,10.0695574233766,10.4090462451919
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1837214484115,10.3803342281586,10.782027838285
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1782789682841,10.4518332835911,10.8150561259376
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5693776364119,9.91824999571926,10.2438138160656
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3167004390559,9.51807224229622,9.91738634067606
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6479973473352,9.8204495406908,10.234223444013
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4177358655831,9.64988284790437,10.0338093567437
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6668366428946,9.84766943915229,10.2572530410234
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7929744208345,10.0637485705696,10.4283614957021
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8111712480024,10.1079067387089,10.4595389933557
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.03663644594544,8.18086889968655,8.608752672816
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7585926943149,10.0023490430207,10.3804708686678
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3263999259529,9.68031037976123,10.0033551528571
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8476116987011,10.0354470604826,10.4415293795918
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8353091321634,10.0658604807238,10.4505848064436
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.846069786163,10.299882836637,10.5729763114
