"","Unnamed..0","tissue","endometriosis","severity","p218723_s_at","p228193_s_at","RGCC"
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.0925731481684,3.2036028991016,6.648088023635
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.0029099922528,3.20495769078256,6.60393384151768
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.74743808156941,3.2036028991016,6.47552049033551
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.91847945143586,3.70389175221568,6.81118560182577
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.34177314392172,3.2036028991016,6.27268802151166
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.8986764408735,5.74776157099435,8.32321900593393
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.6396329817207,7.06283401849378,9.35123350010724
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1887281121009,4.53587257367226,7.36230034288658
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.2476707233758,3.54955536651853,6.89861304494717
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.4559658980178,6.59903501156881,9.02750045479331
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.1544597714538,4.9831555005399,8.06880763599685
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.2132952945581,6.46816614292502,8.84073071874156
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5260674996695,5.66032529897332,8.09319639932141
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0348487102675,3.76659928323701,6.90072399675226
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.0268273511545,4.79535901362426,7.41109318238938
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.265384065546,4.88789256919898,7.57663831737249
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.6541182757781,6.62515870542708,9.13963849060259
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.106481625669,7.24936313215366,9.67792237891133
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.94444767852367,4.3961383283726,7.17029300344814
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0805933827281,3.03381968304205,6.55720653288508
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.50690999153678,3.8390046552084,6.67295732337259
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.8360125692924,5.5817880263863,8.20890029783935
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.48394607788541,2.62087844454404,5.05241226121472
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.2615895649637,5.3091257694773,7.7853576672205
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.95740352078227,4.74569924468701,7.35155138273464
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3301768651523,3.70698530084808,7.01858108300019
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2314981861715,4.16791009795012,7.19970414206081
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.334358277121,4.88067566919126,7.60751697315613
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9224197260669,5.17785605431271,8.05013789018981
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.98275081818914,3.20422275847482,6.59348678833198
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4935321848133,3.84050669287498,7.16701943884414
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.26024001155397,3.2036028991016,6.23192145532779
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9527153786137,5.2940549579956,8.12338516830465
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1635454160663,3.95911508347678,7.06133024977154
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.3753542709848,3.71088790993841,7.04312109046161
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0889723221701,3.2036028991016,6.64628761063585
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.27028978481403,3.44462526245625,6.35745752363514
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.52175388529324,3.09607745261409,6.30891566895366
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.57304677905945,3.03366624034302,6.30335650970123
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3280872391504,3.46190232828089,6.89499478371565
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0208502389758,4.66912040529177,7.84498532213379
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.75328450267732,3.20415979237813,6.47872214752772
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.33864974429199,3.13175242626456,6.23520108527828
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.67351306599538,3.23757086844307,6.45554196721922
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8407167252924,4.06304763463519,7.4518821799638
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.6416296677259,3.32684008581292,6.48423487676941
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.48897034039303,3.05804355133228,6.27350694586266
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2617607272493,3.77187762550656,7.01681917637793
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1098291799943,3.14494571367027,6.62738744683228
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.2646465377717,2.75439592546391,6.00952123161781
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.48935545448846,3.66864798236065,6.57900171842456
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1767791474036,3.2036028991016,6.6901910232526
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6949599838117,5.2468787003914,7.97091934210155
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4290277226282,3.9523547485648,7.1906912355965
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.72735972653441,3.1055087024429,6.41643421448866
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1192151773161,3.8903184471337,7.0047668122249
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3992864380415,3.74432079015655,7.07180361409903
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8070656445124,3.2036028991016,7.005334271807
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3207816475181,3.19135465362379,6.75606815057095
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0690360632876,5.35328214730672,8.21115910529716
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.94063872551636,3.66177716478529,6.80120794515082
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5491688990189,5.91458150886777,8.73187520394334
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0636590022933,4.71554205253021,7.38960052741175
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1497487869008,5.17986231675103,7.66480555182591
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5078418788058,5.71037824138754,8.60911006009667
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3596271749516,5.10656082225421,7.7330939986029
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.343158549426,4.7735698834946,7.5583642164603
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.92918284358192,3.2036028991016,6.06639287134176
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.7901634078704,3.21271860609314,6.00144100698177
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0061155891953,3.91031222301144,6.95821390610337
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.99112961989733,3.2036028991016,6.09736625949947
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0893020771307,5.80886070576271,8.4490813914467
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.94180868415235,3.20495769078256,6.57338318746746
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4180753235468,5.28209562945224,7.85008547649952
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.863256130954,3.72159987774113,6.79242800434757
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4637158931369,4.62406727463103,7.54389158388397
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7526241067137,3.90014559128902,7.32638484900136
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.66885590338943,4.25303388629575,6.96094489484259
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7889732466903,3.50989899657264,7.14943612163147
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.83716748483041,3.2036028991016,6.520385191966
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2701271956689,2.97901476563553,6.62457098065221
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.96722172592819,3.4651741957526,6.71619796084039
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.86020969800681,2.23602791534862,5.04811880667772
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5049252211588,2.48424719011193,6.49458620563536
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.81901141967914,2.50192472466647,5.16046807217281
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.47417748136449,2.62087844454404,5.54752796295427
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.06045215125715,2.48424719011193,5.27234967068454
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.42391274839622,2.48424719011193,5.45407996925407
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.0145941185561,2.48424719011193,5.24942065433402
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.25112626730444,3.2036028991016,6.22736458320302
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.76209988767558,2.62087844454404,5.69148916610981
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.87554330345616,3.25419826674762,6.56487078510189
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0008718351459,4.40178411280006,7.70132797397298
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.1341235240669,3.55681612547471,7.34546982477081
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.051714832146,5.71642496093232,8.88406989653916
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.20045157250476,2.86471327657063,6.03258242453769
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.80045563893655,2.50192472466647,5.15119018180151
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0042080027561,3.4426049828043,6.7234064927802
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.74446714169017,3.20495769078256,6.47471241623636
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.764514518605,5.98394117576262,8.87422784718381
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.69908750445588,3.20495769078256,5.95202259761922
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.30037591046893,2.90157839815195,6.10097715431044
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.86536619812167,2.69787804793254,5.78162212302711
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.9474446192391,2.71673242407656,5.83208852165783
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0305114174004,4.72995763458033,7.88023452599036
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.68448757139013,3.24994210748546,6.4672148394378
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.6416173415196,6.30587526135974,9.47374630143967
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1868042729602,3.2036028991016,6.6952035860309
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.2065902686981,4.84633416034199,8.02646221452004
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93352497244922,2.96527034014249,5.94939765629586
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6796156739241,3.32263651021154,7.00112609206782
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.519112055763,6.98599213103503,9.75255209339901
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.47763093772523,3.08597409073624,6.28180251423074
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3790010279848,3.2036028991016,6.7913019635432
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.37834829133169,3.20495769078256,6.29165299105713
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.91900093085069,2.62087844454404,5.76993968769736
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.08446965998899,2.62087844454404,5.85267405226652
