"","Unnamed..0","tissue","endometriosis","severity","p202420_s_at","p212107_s_at","DHX9"
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.57143452100022,3.28259920546331,5.42701686323177
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.94806553302818,3.29395403170674,5.62100978236746
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.43917631664123,4.06973633395409,6.75445632529766
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.26275118247596,5.98320487141544,7.6229780269457
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.29842407919276,4.79587832497591,7.04715120208433
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.32460142129996,5.78843793588537,7.55651967859266
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93871386402621,4.53933134140467,6.73902260271544
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.9783019131512,5.49446372376786,7.23638281845953
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.39346601378278,6.12035734047176,7.75691167712727
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.37796044103099,6.17402742195135,7.77599393149117
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.15797475720834,4.4318289065956,6.79490183190197
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.31129227791816,5.32334419706341,7.31731823749078
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93545394675433,8.13165325769925,8.53355360222679
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.38383080377658,5.26973090838267,7.32678085607962
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.67974556772072,8.46343494940164,8.57159025856118
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.31902124009747,5.47153971476286,7.39528047743017
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.41947833618194,5.96640374478729,7.69294104048462
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.11538446154614,5.9869911326083,7.05118779707722
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.91907484314739,4.81706418175969,6.36806951245354
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.28602449521124,5.77575910040678,7.03089179780901
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.51011974117625,5.53030409062232,6.52021191589929
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.47590683845297,2.9197015279254,5.19780418318919
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35706928098867,4.92775270836078,6.14241099467472
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.86032435529585,5.07606672255425,6.46819553892505
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.44528966770788,4.25813175859559,5.85171071315173
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.69536600978203,4.63609270464601,5.66572935721402
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.37917120398607,3.29395403170674,4.8365626178464
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01049711704293,3.29395403170674,5.15222557437484
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.97295756304312,5.47673830549156,6.72484793426734
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.20446551004709,3.10048080694495,5.15247315849602
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.65712882876822,5.05748137172803,6.35730510024812
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.32106900238446,4.66422021597465,5.99264460917956
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.47939289271042,5.07060737928207,6.27500013599624
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.8688096080853,4.90443267900757,5.88662114354644
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.45471302937226,2.87497439008511,5.16484370972869
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.75031916832373,5.5182025804129,6.63426087436831
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.24201417955212,4.97756226618262,6.60978822286737
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.06476184876358,3.29395403170674,5.67935794023516
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.03920093731776,3.14941858313157,5.09430976022467
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.87328728536843,4.58286799456585,6.22807763996714
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.617154838439,4.33637031173488,5.97676257508694
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.78552284929735,2.33509044943693,5.06030664936714
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.86569926787508,4.20187612220098,5.53378769503803
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.24058016546461,3.29635246406242,5.76846631476351
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.39030322924606,4.51984000735326,5.95507161829966
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.53724681293032,3.16644845730265,5.35184763511648
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77757525422384,4.65942831069603,6.21850178245993
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.71600205818951,3.46252934936573,5.58926570377762
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.18758445112404,7.23233723034449,8.20996084073427
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.02526573022508,7.94276374109825,8.48401473566167
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.11702067361278,8.1492951164688,8.63315789504079
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.66669359672305,8.42673053788327,9.04671206730316
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.53634621383244,9.08194253831059,9.30914437607152
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.6373503221865,8.7469413745259,9.1921458483562
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.66912907684643,7.93302011003676,8.80107459344159
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.79821916453002,3.57056771014214,6.18439343733608
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.18399753314583,2.45839564632908,5.82119658973745
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.03164092414901,7.39739458940379,8.2145177567764
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.90216570545402,3.29395403170674,6.09805986858038
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.34032318417754,4.4260114037248,6.88316729395117
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.75568849880307,6.95290907442247,7.85429878661277
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.05323019745222,3.9423022374308,6.49776621744151
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.17377393616303,3.48131328917534,6.32754361266919
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.88712369234496,3.29395403170674,6.09053886202585
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.06405065951117,4.05502628657836,6.55953847304476
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.10572133678534,4.05502628657836,6.58037381168185
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.01643182553273,8.53487518014823,8.77565350284048
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.11499152140624,8.04168580597597,8.57833866369111
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.93407762223038,8.03995010002993,8.48701386113015
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.98679324054707,3.29395403170674,6.14037363612691
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.57320483514735,6.72999283839352,7.65159883677044
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.68044190535389,4.69826518643204,6.68935354589297
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.02819232337026,3.87248029748658,6.45033631042842
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.77854778529058,7.51672266782833,8.14763522655945
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.70461784599166,4.13024709034443,6.41743246816804
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.15112920578594,7.25588076240728,8.20350498409661
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.0789242097134,4.103206045275,6.5910651274942
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.92627826185057,3.50319859578379,6.21473842881718
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.07421554193749,7.60814636486639,8.34118095340194
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.91248048443139,7.03486419651176,7.97367234047158
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.21404182382356,7.11582845815051,8.16493514098704
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.04026717251429,7.38049012886246,8.21037865068837
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.05261747139057,7.31802822163182,8.18532284651119
