"","Unnamed..0","tissue","endometriosis","severity","p1557507_at","p228664_at","TRIM52-AS1"
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.14754435776536,3.18848173893304,3.1680130483492
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.68193955968496,3.21214499378938,2.94704227673717
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.45375419024013,2.50141279109863,2.47758349066938
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.70579090649635,6.13592450199252,5.92085770424444
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.23882864497529,7.17765350202238,6.20824107349883
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.77689081311198,6.41872521454956,5.59780801383077
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.25480104783782,6.10176708897247,5.67828406840515
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.6392349248535,6.96146864397246,5.80035178441298
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.1969432577451,7.36873273290768,6.78283799532639
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.26664495235644,7.7358019689047,8.00122346063057
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.68134826943592,7.71713636096246,7.69924231519919
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.81367817946479,6.83877018571299,5.82622418258889
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.69604496140904,6.6013436868615,6.64869432413527
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.9413186937242,7.5654776835234,7.2533981886238
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.87704926251427,7.79746367972292,7.33725647111859
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.65134797639013,6.69362179725919,6.17248488682466
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.25531566754801,7.93316174479266,7.59423870617034
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.38395092774289,7.08870713792664,6.73632903283477
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.52512833446898,5.41605672855887,4.97059253151393
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.03326593625171,6.92462194009426,5.97894393817299
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.9427396286147,7.68688157606817,7.81481060234143
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.63551683996107,6.57894731566952,5.6072320778153
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.02776659438992,7.65170745269858,7.33973702354425
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.3730430150499,7.11472454669439,7.24388378087215
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.51758326778191,7.01791994218417,6.76775160498304
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.33449308599148,6.97484402236838,5.65466855417993
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.47352995885636,7.4648749867886,6.96920247282248
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.43254179783351,6.31251051999171,5.87252615891261
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.49211364954084,6.74828157405497,6.1201976117979
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.31039197776973,7.9184292075874,7.61441059267857
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.61695578693743,8.0318358867036,7.82439583682052
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.72550283217034,6.1709898475922,5.94824633988127
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.99052749582835,7.03033322295913,7.01043035939374
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.08061130291733,8.33102389534521,8.20581759913127
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.12814284547758,7.52436334630994,7.32625309589376
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.54087001836497,7.98667245174077,7.26377123505287
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.47821538127488,7.54626929836099,7.01224233981793
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.54181871730272,6.44431840094559,5.99306855912415
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.92397338367845,6.45527129927197,6.18962234147521
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.99801581301834,6.5555881117223,6.27680196237032
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.58635641410547,7.15129846615253,6.868827440129
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.16948165028484,5.52060079981605,5.34504122505045
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.78453012377136,5.42728980114124,4.6059099624563
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.31198346418082,6.5544932217772,5.93323834297901
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.88972147540551,6.48725425865562,6.18848786703056
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.22042714413539,6.20670930888092,5.21356822650815
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.87158815194927,5.42728635351245,5.14943725273086
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.09248160221405,5.48565644958049,5.78906902589727
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.25537898086543,4.66775748354843,4.46156823220693
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.81123214849083,6.98764873744684,6.39944044296884
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.85638858291076,6.85734643901313,5.85686751096194
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.43880716971139,3.94991356882376,4.19436036926758
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.25537898086543,4.32442040828081,4.28989969457312
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.11271882656112,4.16256573783082,4.13764228219597
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.3379551136185,4.29795556105053,3.81795533733451
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.32412563728451,4.30112415356211,4.31262489542331
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.43206607295168,5.35169953425489,4.89188280360329
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.13751465987263,4.45892793543586,4.29822129765425
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.38622728033118,4.87517380567764,4.63070054300441
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.50457256660796,3.65145607477949,4.07801432069373
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.65204660210812,4.87978841111031,4.76591750660921
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.45850322308937,5.42727845312751,4.44289083810844
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.02759767823524,4.88180007006646,4.45469887415085
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.751205518847,4.67393835025414,4.71257193455057
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.25537898086543,4.91808468113656,4.58673183100099
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.22632311552544,5.43685667983238,4.83158989767891
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.11271882656112,6.11928684964964,5.11600283810538
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.81728237477811,5.81373744925266,5.31550991201538
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.46570880867475,7.01488542969933,6.24029711918704
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.96824492872474,6.10233196368032,5.53528844620253
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.79954556348089,7.61203792825265,7.20579174586677
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.81389726813012,6.47175668008063,5.64282697410538
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.17020942490031,6.02158283941606,6.09589613215818
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.57733920320236,6.78749070570954,6.68241495445595
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.16285907810689,6.39860592353257,5.78073250081973
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.52489056175258,8.0604671943523,8.29267887805244
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.36919520276128,6.52934136808667,5.94926828542398
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.63685885608617,5.52192587165352,5.07939236386984
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.81048575201405,6.85726448052945,6.83387511627175
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.51868778512681,5.89032633014199,5.2045070576344
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.83546263049553,6.91753750513469,5.87650006781511
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.88556852959654,6.40686270162231,6.14621561560942
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.18103766873054,7.44681226233856,7.81392496553455
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.68812235893046,7.41159658711491,7.04985947302269
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.73484221520474,6.05246460920897,5.89365341220685
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.94740095025282,4.64096522918568,4.79418308971925
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.64788505356788,5.95971463527917,5.30379984442352
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.62350016379501,7.61032395198435,7.11691205788968
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.90376049598953,6.08647827760867,5.4951193867991
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.35818650832814,5.86727888347172,5.61273269589993
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.79452945505001,6.67207376517091,6.23330161011046
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.37709422583143,6.67721511016916,6.52715466800029
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.5472365045722,6.35284164876202,5.95003907666711
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.51868778512681,5.44583267878261,4.98226023195471
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29274170101263,6.92084839202945,6.60679504652104
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.15182293953238,5.9402929727329,6.04605795613264
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.72456141597125,5.98425577365968,5.35440859481547
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.15640356381451,3.18319425526235,3.66979890953843
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.82446916257457,3.05148778925756,2.93797847591606
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.32937030245752,2.588325280893,2.95884779167526
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.57059688981919,3.18319425526235,2.87689557254077
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.68885119837375,3.18319425526235,2.93602272681805
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.09035429702051,3.26305073728536,3.67670251715294
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.45371977229925,3.4845624984212,3.46914113536022
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",4.90375192468776,4.63332802592067,4.76853997530421
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.12483961558656,3.70962740557955,3.91723351058306
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",4.38431015864557,4.92907919351666,4.65669467608111
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.79441019369943,3.18319425526235,3.48880222448089
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.68650236582908,4.25551608551949,3.97100922567429
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.11271882656112,4.16225441865425,4.13748662260769
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.32499230238038,3.86831938543384,3.59665584390711
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.60287438638254,3.43309284199155,3.51798361418705
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.977051013578,3.29652701344626,3.13678901351213
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.33282658597635,3.61158000547021,3.97220329572328
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.88411326887523,3.77842189562327,3.33126758224925
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.62543586132973,4.17392927570762,3.89968256851868
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.11271882656112,3.21145575954073,3.66208729305092
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.51868778512681,4.89420569816153,4.70644674164417
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.11271882656112,3.90607544115647,4.0093971338588
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.33118364351595,4.10819587685473,4.21968976018534
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.0671207623979,3.26532358114113,3.66622217176952
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.78087783616068,3.50826793061592,3.6445728833883
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.48550196270781,4.71889389689352,3.60219792980067
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.34813057115205,3.42770409895453,3.38791733505329
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.05945564274937,4.84880481623942,4.4541302294944
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.73930883138764,4.5873785896907,4.16334371053917
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.49449200481022,3.47094795599771,2.98271998040397
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.25615511812051,3.92996187533034,4.09305849672543
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.58171527794819,4.04526517475025,3.81349022634922
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.51868778512681,4.70905375776663,4.61387077144672
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.25607866005539,3.5294687939393,3.89277372699735
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.15938738523395,4.65435858537231,4.40687298530313
