"","Unnamed..0","tissue","endometriosis","severity","p241705_at","p213353_at","ABCA5"
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.48402510075995,6.05485838237039,6.76944174156517
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.27613484036489,4.50980357592851,4.8929692081467
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.94033687270076,4.0628254036454,3.50158113817308
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.94033687270076,3.3140818462528,3.12720935947678
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.03694486065435,6.56669829256769,5.80182157661102
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.85574894455999,4.0628254036454,4.45928717410269
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.18854460142302,6.31536487715549,4.75195473928926
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.65982162348602,8.50669118770114,8.08325640559358
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.77279154382391,6.68973875114231,5.23126514748311
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.61822015504996,7.35373542664385,6.48597779084691
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.1505070239519,7.72560333186586,6.93805517790888
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.65008249934276,8.42774929957832,8.03891589946054
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.94617954766195,7.29998869896015,5.62308412331105
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.13225412158617,6.62721778770269,4.87973595464443
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.10016707991742,7.08925127329268,6.59470917660505
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.57653537625113,6.59329197876804,6.08491367750958
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.10993305315089,8.68490521242419,8.39741913278754
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.29407446130866,6.56669829256769,5.93038637693818
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.91434450772236,6.56669829256769,5.24052140014502
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.31383970968593,6.83111506951716,5.57247738960154
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.11911300257366,8.13019794335049,6.62465547296208
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.84185520090964,8.32973837813064,6.58579678952014
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.71637141663813,7.31767487658356,5.51702314661084
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.16739783470097,9.90065614164551,8.53402698817324
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.24167640490691,8.80364665274457,7.52266152882574
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.42662335915417,7.86500080258693,6.64581208087055
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.94674048654545,8.64322817464281,7.29498433059413
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.92882409279441,10.0343099494101,8.48156702110225
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.9028052703603,7.16134376253652,5.53207451644841
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.99465265661915,7.0752947018902,6.03497367925467
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.87802666925232,6.35869059690331,5.11835863307781
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.78895391235937,9.17868799006916,7.98382095121426
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.47737159621774,6.9940547095777,5.73571315289772
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.59445310749744,7.20540685604558,5.89992998177151
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.13225412158617,6.42427471912507,4.77826442035562
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.60092565999978,8.7435644520477,7.67224505602374
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.97166198570722,6.56669829256769,5.26918013913745
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.37870831159174,4.89137643972538,4.13504237565856
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.35281716702152,4.89223463633187,4.1225259016767
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.0855240024446,4.21974795595206,4.65263597919833
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.59169173250649,6.3038691520969,4.4477804423017
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.1628179102172,4.43369365477593,3.79825578249657
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.79711303276815,7.74920716123971,7.77316009700393
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.13225412158617,4.0628254036454,3.59753976261579
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.02514410654181,3.19979653587017,3.11247032120599
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.48179167339634,6.56669829256769,7.02424498298202
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.16328781496122,6.04952900844678,5.606408411704
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.45686910150801,4.0628254036454,4.25984725257671
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.59771055546004,5.63181467131418,5.11476261338711
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.50416810221962,5.91390016275098,6.7090341324853
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.889503933628,4.61399121413211,4.75174757388005
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.13225412158617,4.50966638855628,3.82096025507122
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.71915009761914,6.49579630376599,6.10747320069257
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.31763519614202,6.04831866396196,6.18297693005199
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.75723070123185,5.56678084471559,5.66200577297372
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.60626940799938,3.47643022367537,3.54134981583737
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.32867501420219,7.17149428647651,7.75008465033935
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.44542750818945,6.00886541800795,5.7271464630987
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.94033687270076,5.15584691590347,4.04809189430211
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.0895202033545,3.19979653587017,3.14465836961234
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.33636835404402,5.86687104967943,5.60161970186173
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.33550800578272,5.25378588880198,4.29464694729235
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.23602791534862,5.56788558643391,3.90195675089126
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.70109201449105,7.45521627661258,6.07815414555182
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.65244101230326,8.19732286113497,7.42488193671911
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.85574894455999,7.65835372851009,6.25705133653504
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.44357726868661,8.88463192636383,7.66410459752522
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.85574894455999,7.38720252759685,6.12147573607842
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.54233395492301,6.56686606009429,5.05460000750865
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.9014692055633,7.12530318073431,5.51338619314881
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.95336826910781,6.03367049262011,4.49351938086396
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.14279813339796,5.81626721197679,4.47953267268737
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",4.93599826280811,9.3260425312161,7.1310203970121
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.61835428200414,8.65372491943925,6.13603960072169
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.57896119833569,8.4877605626856,8.03336088051064
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.26262824476211,10.8756236414779,9.06912594312
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.8597586247644,7.64179393865787,5.75077628171114
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.11040595138001,9.43868148354604,8.77454371746303
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.93017320434158,8.03534184715353,5.98275752574756
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.01531923971667,8.46830082827789,6.24181003399728
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.49817431324839,7.93641131626291,5.71729281475565
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.37874751757869,9.38521462976779,7.38198107367324
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.01729130753255,7.18726382243069,5.60227756498162
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.07241029620142,8.49714885236032,7.78477957428087
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.38387822335529,8.75621749403765,8.07004785869647
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.93918125359868,7.98834236766494,7.46376181063181
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.18401501767802,8.98515739253131,7.08458620510467
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.44990261173722,6.77256156288561,6.11123208731141
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.69565768250249,9.7922131059376,8.74393539422005
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.85574894455999,9.17413058015497,7.01493976235748
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.80820324894519,7.65997450874671,7.23408887884595
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.0358966639788,9.9624481276438,8.4991723958113
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.76823879133312,7.34733272104581,6.55778575618947
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.85350715766799,8.16438937020376,6.00894826393588
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.13225412158617,7.1865404073415,5.15939726446384
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.58606890979811,7.83456769601311,7.21031830290561
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.68140795236313,7.69839321399629,7.18990058317971
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.55408851580865,7.2886401587374,6.92136433727303
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36293232023136,7.55658862705955,6.95976047364545
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.44929877879204,7.51803323545599,6.48366600712401
