"","Unnamed..0","tissue","endometriosis","severity","p241428_x_at","p203919_at","TCEA2"
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.77730559358817,10.6199355621111,9.19862057784963
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.89574778688288,11.3532209315286,10.1244843592057
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.03137569242433,9.85534494211985,8.44336031727209
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.90068888797014,11.1855448916879,10.043116889829
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.89023848695682,10.662728910204,9.27648369858041
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.5841810285443,10.2811071068563,8.9326440677003
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.80023878175968,10.3667630160583,9.58350089890899
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.28814504752702,10.4796389176495,9.38389198258826
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.20696749660801,10.2090295860758,8.7079985413419
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.01035869057127,10.4538907694441,9.23212473000769
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.98378688588994,10.9055962468565,9.94469156637322
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.33838421446901,11.3996571766733,10.3690206955712
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.85717112601418,9.71795075252492,8.28756093926955
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.29577790693294,10.7568312167976,9.52630456186527
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1250711642763,10.9267595926314,10.5259153784538
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.96758994125923,10.8198888827505,9.89373941200487
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.51871412934751,11.1585907824893,10.3386524559184
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.95672201889519,11.0431029564812,9.9999124876882
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.6792561485073,10.3907813305287,9.035018739518
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.23383678092293,11.074551907085,9.65419434400397
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.54134679040166,9.49790248292662,8.01962463666414
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.54862620225751,10.7795644251651,9.66409531371131
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.2216771061935,9.73550429945418,8.47859070282384
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.27667274432542,9.85203250117359,8.5643526227495
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.83556201279528,10.3691156612324,9.10233883701384
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.35797832933534,10.4680570324557,9.41301768089552
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.15036226911384,10.0628526572533,9.10660746318357
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.13989187856464,9.94184446741301,8.54086817298882
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.147791369037,9.70408289654928,8.42593713279314
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.53305972401424,9.76206641511056,8.1475630695624
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.85926602633565,10.8874402686009,9.37335314746828
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.51108272949307,10.9372367788928,9.72415975419294
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.67339360347085,8.57049627109944,7.12194493728514
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.39730636644742,9.31839038586571,7.85784837615657
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.46737632246538,8.96286244475203,7.21511938360871
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.67339360347085,8.90748685660805,7.29044023003945
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.67339360347085,9.03294575239712,7.35316967793399
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.82943378423722,9.48696699146514,7.65820038785118
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.19667107696603,8.89457401792803,7.54562254744703
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.00773743560907,8.94223985831213,7.4749886469606
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.06123417243953,8.90626428045869,7.48374922644911
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.08020262329479,9.00814568714813,7.54417415522146
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.85717112601418,9.08057137045705,7.96887124823562
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.84069371072002,8.76815989211198,7.304426801416
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.87159019071703,9.45690962211246,7.66424990641475
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.45590045699837,8.86432092806169,7.66011069253003
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36040512901492,9.0792496227072,7.71982737586106
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77815863544158,10.2594639470498,9.01881129124569
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.7678628192128,9.7313816794573,8.24962224933505
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.84586657259574,10.9715786857818,9.90872262918877
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.9211859324207,10.4054101587645,9.1632980455926
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.61408566593718,11.066485764148,9.84028571504259
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.07505601274398,10.5870974846663,9.33107674870514
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.56587947519248,10.3082108828352,9.43704517901384
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.1084994704794,11.0609569717104,10.0847282210949
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.5041114026654,10.1643405954983,8.83422599908185
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.97501464593521,11.2332051302554,10.1041098880953
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.96728639227008,10.2474183892599,9.10735239076499
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.33606550646719,9.85065115587845,8.59335833117282
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.9988492142406,10.156669418114,9.0777593161773
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.23059924064852,9.94739050049114,8.58899487056983
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.92390493512385,10.3331567614832,9.12853084830352
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.29292992253389,10.0178566440156,8.65539328327474
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.57963120867352,10.3235654593518,9.45159833401266
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.60744254212444,9.87903118751358,8.74323686481901
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.73716916981613,10.3386608077021,9.03791498875911
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.7991029372108,9.69056941254833,8.24483617487956
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01417056347913,9.86580814281217,8.43998935314565
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.14273999668664,11.0560610728404,10.0994005347635
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.52013091340202,10.2389632661674,8.87954708978471
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.47007867594968,10.2096177916998,8.83984823382474
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.39577980076301,10.9528557997729,9.67431780026796
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.97852273415466,10.4022713162563,9.19039702520548
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.45917077139558,10.0598450991696,8.75950793528259
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.8998536868961,10.6206555479725,8.7602546174343
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.8894419386724,10.8730113758215,9.88122665724695
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.7725236285674,10.3250380217576,9.0487808251625
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93206952750405,10.3786271481932,8.65534833784863
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.55458745366886,8.09479098660222,6.82468922013554
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.2838521181728,7.10281926742121,6.193335692797
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.44694237181046,7.60031743102724,6.52362990141885
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.67339360347085,8.06577893285,6.86958626816043
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.35699097947774,8.10161258722839,6.22930178335307
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.29187782761187,7.62412924931205,6.45800353846196
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.44694237181046,8.26794274426779,6.85744255803912
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.83792236207716,8.96003241322892,7.39897738765304
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.67339360347085,8.85727747508143,7.26533553927614
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.42544902878593,8.44395577804419,6.93470240341506
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.67339360347085,8.37787559979871,7.02563460163478
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.44694237181046,8.57049627109944,7.00871932145495
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.0733737776046,7.67825297154571,6.37581337457516
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.82001129405444,8.27748228680373,6.54874679042909
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.67339360347085,8.63196943774761,7.15268152060923
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.67339360347085,8.50690791287742,7.09015075817413
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.67339360347085,8.60710301827675,7.1402483108738
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.15229401458842,7.61214234841028,6.38221818149935
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.67339360347085,8.18813660804979,6.93076510576032
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.57444384091756,8.0479289413309,6.81118639112423
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.67339360347085,8.24125137403751,6.95732248875418
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.67339360347085,8.77148577623951,7.22243968985518
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.19027304856804,8.09842994628819,6.64435149742812
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.60549006279921,8.37202051756877,6.98875529018399
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.03845481788222,8.53783938924141,6.78814710356182
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.49419516253353,7.86815146865147,6.6811733155925
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.67339360347085,8.56428583828872,7.11883972087979
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.91753974180606,8.41590708930097,7.16672341555352
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.67339360347085,8.57049627109944,7.12194493728514
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.05362794302888,6.77085131689202,5.91223962996045
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.49943512475012,8.57049627109944,7.03496569792478
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.44694237181046,8.29515199923006,6.87104718552026
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.67339360347085,8.5076184492647,7.09050602636778
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.33867739642631,7.81822529487925,6.57845134565278
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.52617204531639,7.97165641311044,6.74891422921342
