"","Unnamed..0","tissue","endometriosis","severity","p1554456_a_at","p1554455_at","p228348_at","LINS1"
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.68212309366463,7.19392799297927,5.02111533229941,5.2990554729811
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.84474942494729,5.67249474146091,5.02111533229941,5.17945316623587
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.84474942494729,5.28997847048379,5.68073170501202,5.27181986681437
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.70861824660998,6.43323346697683,5.02111533229941,5.38765568196207
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.88344147163046,4.14226372723146,4.21115167502149,4.07895229129447
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.14553559211331,5.5230226704567,5.18453692442272,4.61769839566424
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.57817601543182,5.60056615019835,5.02111533229941,5.06661916597653
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.84474942494729,5.3246273249301,4.76467752126652,4.9780180903813
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.97382808445875,6.26476514112252,5.0997713212,5.11278818226042
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.28066401130614,6.45369169601034,6.90489831738,6.21308467489883
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.43354101827096,5.90109144494189,4.21115167502149,4.51526137941145
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.84474942494729,7.51695767710357,4.58991148952282,5.65053953052456
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.42708708325337,5.76995536035017,6.64798619612192,5.61500954657515
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.84474942494729,7.46543599698322,5.06848817801485,5.79289119998179
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.00153593150741,6.93350663025387,5.02111533229941,5.31871929802023
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.01688259030793,7.0800514470507,5.68073170501202,5.59255524745688
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.14553559211331,3.65301782450667,3.4838401793102,3.42746453197673
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.36984331546772,6.42463675472235,5.02111533229941,4.93853180082983
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.01673478455106,6.54961732302933,5.68073170501202,5.41569460419747
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.72571388633829,4.40671583907742,4.34765263521152,4.16002745354241
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.84474942494729,6.9083259071733,5.68073170501202,5.81126901237754
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.14553559211331,3.91155439755397,5.02111533229941,4.02606844065556
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.41897183111683,6.11079951458612,4.66938578819411,4.73305237796569
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.84474942494729,7.49779220286832,5.02111533229941,5.78788565337167
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.50971802236272,6.7756909387693,5.12290230028206,5.46943708713803
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.16570761773652,5.97192839628409,5.3085158938042,4.81538396927494
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.14553559211331,6.16459518993916,4.86145176925044,4.7238608504343
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.84474942494729,6.10494267189743,4.83919340127984,5.26296183270819
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.02910649585847,7.44110440007022,5.23385451779203,5.90135513790691
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.84474942494729,4.6833756486916,5.06740545261654,4.86517684208514
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.84474942494729,6.80876578282385,6.90212799294867,6.18521440023994
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.82420190325385,6.74280060225465,5.81047692306516,5.45915980952455
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.06701231137807,6.31223373371727,6.54364872671999,5.97429825727178
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.71063788553822,6.85011923647024,6.63814895878098,6.39963536026315
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.05597235200714,5.76995536035017,6.31044155347808,5.37878975527846
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.11770910769925,6.88073020492814,5.85741132531057,5.95195021264599
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.8594592724432,5.22447768722881,6.71175357410785,5.26523017792662
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.1015442469819,7.19231786579183,6.18552356454573,6.49312855910649
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.89306164241262,7.07638646296915,6.02414080570415,5.99786297036197
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.77676248517253,6.67009257564216,7.02756556417048,6.49147354166172
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.84474942494729,6.20531563874483,5.68241380730498,5.57749295699903
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.6775878834961,5.619534843469,6.64997700848187,5.64903324514899
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.8486024310023,6.95791436395884,6.62568824548557,6.14406834681557
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.17159800615563,6.68719898247456,7.17280123644401,6.34386607502473
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.38019552660706,7.94340843857653,7.72670302243164,7.35010232920508
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.26773841971665,6.6952776107708,6.78916094010782,6.25072565686509
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.52643852473212,6.66942496353836,7.26026904775473,6.4853775120084
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.15419434820972,7.45624827696973,7.3783776837714,6.99627343631695
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.6692251146811,6.62918883414543,6.97228633104624,6.42356675995759
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.99580903396096,6.77794756225703,7.33001784469158,6.70125814696986
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.75307056307164,7.159048575002,7.25120663039017,6.72110858948794
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.84474942494729,6.18246494378492,6.37450062069096,5.80057166314106
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.84474942494729,5.50435237091776,6.11783495533905,5.48897891706803
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.36146221819385,6.35137325484508,7.64118756240762,6.45134101181552
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.67761402202703,6.94865083877434,7.51844446563214,6.38156977547784
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.93761407094529,6.31760410641678,6.7426086459402,5.99927560776742
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.95653979823395,5.92857074962485,6.48940055470461,5.79150370085447
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.65969682823542,5.77819827940714,6.46821527828401,5.63537012864219
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.84474942494729,5.92962363238152,6.88514740478219,5.88650682070367
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.60765467681626,5.6829193860201,6.4469724166168,5.57918215981772
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.18653204274785,5.76995536035017,5.56604846127823,5.17417862145875
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.37623488312275,6.25845089842967,5.51336089666306,5.38268222607183
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.19407124047562,5.98107129123347,4.47120799380245,4.88211684183718
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.6146654135207,5.5230226704567,6.75725969717605,5.63164926038448
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.57481690339075,4.55422960674236,5.2262302244539,4.78509224486234
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.70207965571467,6.22695675580778,6.06413028502576,5.6643888988494
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.59334745893288,7.344548633663,4.92357773561674,5.28715794273754
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.49640184040516,5.28506633170343,5.33749283599228,4.70632033603362
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.32493550375086,7.23900412594037,5.62776930863362,6.06390297944162
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.84474942494729,7.12820905544095,6.08647709944921,6.01981185994582
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.98233832168697,5.76995536035017,5.8046895970137,5.18566109301695
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.72077805680121,6.3375680445253,5.42292190525367,5.49375600219339
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.45846106939645,6.99871622421949,5.25127828745048,5.56948519368881
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.84474942494729,7.76902636405286,5.69312866302687,6.10230148400901
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.14553559211331,5.71655623137398,5.96070844079824,4.94093342142851
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.84474942494729,6.5873524786951,5.68073170501202,5.70427786955147
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.27711713170948,6.99276950343095,6.02174656846063,6.09721106786702
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.84474942494729,7.08197337530613,5.37522518541061,5.76731599522134
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.72243753497785,6.17851160797098,4.77339123389401,4.89144679228095
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.84474942494729,7.38082581530493,5.45852672627463,5.89470065550895
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.68062726740499,5.72035790302188,5.54216345042865,5.31438287361851
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.19283760265465,5.05499855421026,5.68073170501202,4.64285595395898
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.22300666361808,5.13700738435867,5.02111533229941,4.46037646009205
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.68625102472942,6.15724296228261,5.68099704742829,5.50816367814677
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.43729949390612,4.00306237435254,4.95865707994622,4.13300631606829
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.43678630712942,5.78373203020135,4.98412591138437,5.06821474957171
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.86394922891441,6.7131908727689,5.78568928084925,5.78760979417752
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.65740591489744,5.76995536035017,6.23149322350003,5.55295149958255
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.93826095945641,6.33060590812185,6.57009399934362,5.94632028897396
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.84935458843198,5.82930722150364,7.18245069835771,5.95370416943111
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.87210242517819,6.2252792588197,7.90473617941839,6.33403928780543
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.47416870860423,5.72138686092114,6.95237182915384,6.04930913289307
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.84474942494729,5.5230226704567,6.2167292399737,5.52816711179256
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.84474942494729,5.76995536035017,6.58658148177601,5.73376208902449
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.83510006041468,5.45667030830668,7.67795894202126,5.98990977024754
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.06408837066629,7.41650446476666,6.73924937291547,6.40661406944947
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.46856857309969,8.18870546937588,7.07771650573544,7.24499684940367
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.9786032584163,7.28041378906413,7.11290870488868,6.79064191745637
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.69011413513469,7.97606279559709,7.04056744633531,6.90224812568903
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.10497847593555,7.19996967279249,6.73510574723033,6.34668463198612
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.09569757022536,7.52543639478541,6.96244270105823,6.52785888868967
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.71795252305064,7.87697443483894,6.43943321902782,6.67812005897247
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.62352558489954,7.75997414264958,7.06221171152174,6.81523714635695
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.11404957710679,7.32576689777366,6.50380327367014,6.31453991618353
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.33112749247592,8.01130903224937,6.99768863806733,7.11337505426421
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.98294686583018,7.29018094033939,6.72263416862197,6.33192065826385
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.32509410000239,6.89977103294005,7.35843603904151,6.52776705732798
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.84098505430752,8.03924097438131,6.71254871374687,6.86425824747857
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.8524378407713,7.79071910828182,6.1995570556523,6.61423800156847
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.41086515085244,8.04444994264233,7.11747920428194,7.19093143259224
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.65957821856205,7.53575351646232,6.05122387780106,6.41551853760848
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.44061421903306,7.67905533308366,6.30947854498653,6.47638269903442
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.62359897726515,6.03945152117128,6.11667147086195,5.59324065643279
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.24226382764295,7.31512727650624,5.96537593791887,6.17425568068935
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.25416146656116,6.69324943253446,6.48331993376957,6.1435769442884
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.07483502993936,7.64648738274059,6.54681195489427,6.75604478919141
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.97259502413568,6.65425714410728,6.67368473135413,6.10017896653236
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.84474942494729,6.38789250309591,6.03725994055915,5.75663395620078
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.27957851752141,7.9064456011103,6.45968049448889,6.54856820437353
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.16325068983787,7.46598043466226,6.36662989632289,6.33195367360767
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.10694543355841,7.78895678284843,6.44870168348811,6.78153463329832
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.59666674009572,7.96002380638173,5.73419048458677,6.43029367702141
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.68839172579522,8.04109967083506,6.53895773302093,6.75614970988374
