"","Unnamed..0","tissue","endometriosis","severity","p212049_at","p212050_at","p231251_at","WIPF2"
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.83252931321482,7.87484945271996,3.28622038667931,5.9978663842047
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.40593287447095,7.75816056778382,3.82300729298833,6.32903357841437
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.48858531684625,8.37855050426931,4.45630196287736,6.77447926133097
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.39034409882311,7.29288173549791,3.51783918776812,5.73368834069638
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.61529691119615,7.87093106309354,3.51783918776812,6.33468905401927
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.55535087659957,8.22765854519883,4.05105133606778,6.61135358595539
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.47779006211887,8.69522970722578,2.41859119120197,6.19720365351554
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.7308194699702,6.75845208862108,3.51783918776812,5.66903691545313
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.42865939967536,8.20576795967111,4.73120488306722,6.78854408080456
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.52874782017832,8.23330710424882,3.52064551862178,6.42756681434964
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.89491536491623,6.70310894629182,3.33776143338508,5.64526191486438
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.1168926992979,7.1473137420751,2.98607191191403,5.75009278442901
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.60579038539195,8.58781701036697,3.657496000374,6.61703446537764
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.42605620104011,8.00275330548421,4.05621634036489,6.49500861562974
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.00401886542546,6.54795407374484,3.51783918776812,5.68993737564614
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.79968282333768,6.3469547117693,3.19610207560946,5.44757987023881
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.0251601038599,7.25324837055874,3.19610207560946,5.82483685000937
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.43369277916591,7.57199865729826,3.3718442706575,6.12584523570722
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.37500462311044,8.66707527733645,3.78067148747183,6.60758379597291
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.68732329782011,8.75622407835073,4.09805436992403,6.84720058203162
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.78026841289349,7.02331171666247,3.64128035646485,5.81495349534027
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.2086586452011,7.57997811691074,3.51783918776812,6.10215864995999
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.05471792097732,7.90857353494131,3.59906727863042,6.18745291151635
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.81199384015563,8.34158757144665,4.27741112723009,6.47699751294412
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.49733480597085,8.36103868841836,4.78040045400099,6.87959131613007
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.48031216188819,7.25301762340419,3.34538558698301,6.02623845742513
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.61301082767296,8.55585969880783,3.54045152056577,6.56977401568219
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.60461493092691,8.38241291126717,4.41443399656376,6.80048727958595
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.31254165905649,7.69105010426524,3.97956313855534,6.32771830062569
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.09894287162426,8.2175069263345,5.02289715229377,6.77978231675084
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.77404585709079,8.31558055971682,3.70939322621254,6.59967321434005
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.15914793067146,7.03731721600458,2.95668150811789,5.38438221826464
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.31493547566175,7.95168620148485,3.01829304585831,5.76163824100164
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.87741448355243,7.80255465645656,3.33133137319776,6.00376683773558
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.90875658352147,7.99208010316945,3.37596955800537,6.0922687482321
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.67619256429358,7.38552103980007,3.28622038667931,5.78264466359099
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.12433251016241,8.14639526822939,3.7312725690948,6.33400011582887
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.97912855115339,7.70338941009648,2.87441275916737,5.85231024013908
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.28068857252275,7.92630709120827,3.19610207560946,6.13436591311349
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.78642434398016,7.74849717171551,3.46310670375225,5.99934273981597
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.98106687692991,7.82912262986859,3.51783918776812,6.10934289818887
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.62923383028517,7.88922983896075,3.19610207560946,5.90485524828513
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.27241955259459,7.97290035483885,3.51783918776812,6.25438636506719
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.8481440098113,7.92455555740132,3.27005974284502,6.01425310335255
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.08325660865671,9.04011223634054,5.03739515320793,7.38692133273506
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.97052529774428,8.20387820409655,3.28118344659512,6.15186231614532
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.8481440098113,7.82077231366402,2.88115205872386,5.85002279406639
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.51700902656173,8.08495834125929,3.55155821366436,6.38450852716179
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.70589468678902,8.5904725259594,4.75927379647094,7.01854700307312
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.73575875717141,7.51752174422467,3.28517324554939,5.84615124898182
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.87333284896568,7.6728485859711,3.45627006741364,6.00081716745014
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.04935535293176,7.64351990025026,3.51783918776812,6.07023814698338
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.14978928146239,7.73982138571973,3.28622038667931,6.05861035128714
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.78403232879606,7.26886368183206,2.35127759761415,5.46805786941409
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.60164531443742,7.94477861312724,3.51783918776812,6.35475437177759
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.82554635327301,8.71085258850908,4.64583903701071,7.06074599293093
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.62474068346079,7.79097302300869,4.00025893042856,6.47199087896601
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.13061142112323,8.14122308520379,3.19775858613441,6.15653103082048
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.15899602825448,8.4025555375063,4.83784431391936,6.79979862656005
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.39484665066703,8.1202297621957,3.54202928919917,6.35236856735397
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.43325464371448,8.24595855854512,3.1972135519051,6.29214225138823
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2181044785871,7.73061688928828,3.54658609685793,6.16510248824444
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.29017186115758,8.3864863074139,4.04107593575227,6.57257803477458
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.61097704793991,8.00333843368113,3.99259214051977,6.53563587404694
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.18319986143067,8.68315187238304,3.87748059996807,6.91461077792726
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.52043416298388,8.13797164310869,3.82059797173441,6.49300125927566
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.09429024560008,8.05154747678878,4.2852571740115,6.47703163213345
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.74707069924584,8.73257141336831,3.78537982701195,6.7550073132087
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6597172065752,8.04831447403513,3.20181370448798,6.30328179503277
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.95727477362314,8.8930618695491,4.593209791817,7.14784881166308
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.43290556060178,8.52536699525473,3.96885333710197,6.64237529765283
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.07730108058639,8.53962177645871,3.28891428956998,6.63527904887169
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.82293084485651,8.51027086041384,3.98152973304194,6.7715771461041
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.42302568173594,8.30905510640344,3.51783918776812,6.41663999196917
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.43888025232215,8.44496361350647,2.72106723304299,6.2016370329572
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.9444996777139,7.30876346069312,3.19610207560946,5.81645507133883
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.14103583295828,8.18716639095362,3.9599897216907,6.42939731520087
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.22818777122866,8.51512322958876,5.1235873994468,6.95563280008807
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.57242278887246,9.74163028038791,3.19610207560946,6.50338504828994
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.89880157257437,10.2290907417847,3.61864196148134,6.91551142528014
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.86272731511501,9.90695238897118,3.51783918776812,6.76250629728477
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.42680492185455,9.79164048197852,3.26843697637856,6.82896079340388
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.91410702777379,10.1316548998274,3.19610207560946,6.74728800107022
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.61404237177451,10.4459978469468,3.51783918776812,7.19262646882981
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15056563251822,10.1196003686231,2.39219445893265,6.55412015335799
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.51282643076552,8.11041902737037,3.24615359516866,6.28979968443485
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.51365515046898,8.41654121486039,3.31993580196092,6.4167107224301
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.5638898364802,8.16732812132526,4.0247482508018,6.58532206953575
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.6649987183327,8.71002176644203,4.76345821022327,7.04615956499933
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.23324335764021,7.99414644341465,3.51783918776812,6.24840966294099
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.43167497494864,8.36251851799971,4.72197397432996,6.83872248909277
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.61379547882861,8.4302449482368,3.52180919924162,6.52194987543568
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.71231865648135,8.62572383793619,4.14513976971545,6.82772742137766
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.47189757269555,8.37006068111796,3.33999235272189,6.3939835355118
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.73884120838831,8.5903781031136,3.210270174006,6.51316316183597
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.56215323860321,8.38813066573358,3.71953208625065,6.55660533019581
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.51822022600827,8.12981238928102,4.11076631702611,6.5862663107718
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.52329057664574,8.09051064987991,3.92830328971896,6.5140348387482
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.55486219878241,7.93259485967206,3.72972055958919,6.40572587268122
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.46983799837279,8.4691811498817,3.96955184820126,6.63619033215192
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.28081732568389,8.10787303831716,3.2282644268285,6.20565159694318
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.52817536073653,8.12575683880979,3.74974255245653,6.46789158400095
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.18610935952908,8.17193420664459,3.8259185706467,6.39465404560679
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.16080233339728,8.05174911637369,3.32801178071014,6.1801877434937
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.42490770071889,8.35974846717036,4.37117606048177,6.71861074279034
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.51838343841171,8.25272976246307,3.32356098399455,6.36489139495644
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.64189260829947,8.2107954125001,3.51783918776812,6.4568424028559
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.86412767280151,8.7461339426166,3.51783918776812,6.70936693439541
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.2933331658463,7.74945792843491,3.11467806725935,6.05248972051352
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.77805548522049,8.48793286251717,3.46043340270069,6.57547391681278
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31566599594783,8.23875078573749,3.17074926364928,6.24172201511153
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.51535157814522,8.02988968290217,3.49281516183687,6.34601880762809
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.03543412755382,8.61961856494352,3.80007674868523,6.81837648039419
