"","Unnamed..0","tissue","endometriosis","severity","p222644_s_at","p218473_s_at","COLGALT1"
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.93360383830829,9.65504540110997,7.79432461970913
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.13934900252441,8.48942415538986,6.31438657895714
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.13934900252441,8.485545043493,6.3124470230087
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.93431167156874,9.37999536206715,7.15715351681795
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.81449181303874,8.91840760675276,6.86644970989575
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.27681505332748,9.79448633319676,7.03565069326212
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.13934900252441,8.57535472391917,6.35735186322179
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.63249186421058,9.15390017647933,6.89319602034496
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.13934900252441,8.78358261304249,6.46146580778345
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.13934900252441,9.01419727254128,6.57677313753284
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.13552596902832,9.01383544745982,7.07468070824407
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.05664874931,8.99624704412688,7.02644789671844
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.14894283777957,9.16324902350691,6.65609593064324
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.13934900252441,9.75924330989487,6.94929615620964
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.93569593301242,7.70559299383816,5.32064446342529
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.13934900252441,9.09730246451702,6.61832573352071
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.13934900252441,8.49529111688659,6.3173200597055
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.09412650630271,8.55826706917228,6.82619678773749
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.13934900252441,8.48022670381764,6.30978785317103
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.53161022765161,9.37735395815964,6.95448209290563
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.88716697621209,9.08760855607163,6.98738776614186
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.41917351948921,8.75123304335021,6.58520328141971
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.56672563314348,7.94447850461395,5.75560206887871
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.88430942486711,7.99367599996518,5.93899271241614
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.77114533669952,9.36711705102538,7.06913119386245
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.06965945436312,9.13250816329959,7.10108380883135
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.83702091177847,8.015493824175,5.92625736797673
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.18254098502964,8.14987165266177,6.1662063188457
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.10178077181672,7.9857589366189,6.04376985421781
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.90050435972672,7.57583019779952,5.73816727876312
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.73888296844488,7.53099461093555,5.63493878969022
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.44686904760448,7.96678934946755,6.20682919853602
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.66636320428487,8.27567859858179,6.47102090143333
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.13934900252441,7.9906818856206,6.06501544407251
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.13934900252441,8.00317069543878,6.07125984898159
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.81773703138796,7.78080797373141,5.79927250255968
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.70668922873957,7.82823448680699,6.26746185777328
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.13934900252441,7.92267052368894,6.03100976310668
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.17945986203389,7.91874420607106,5.54910203405248
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.15888194496841,8.32089186794542,6.23988690645692
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.13934900252441,7.63471966560016,5.88703433406229
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.43102415169114,9.32774021521518,6.87938218345316
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.06381245766558,8.45019959038854,6.25700602402706
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.18207694376918,8.48942415538986,6.33575054957952
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.35081517098159,8.99409629856087,7.17245573477123
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.24134160257666,9.26317903122465,6.75226031690065
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.49911985011073,9.62726134330206,7.0631905967064
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.61408819209359,9.5018030323273,7.55794561221045
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.80230331426548,9.87231485153006,7.83730908289777
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.09105666397484,8.55941245000479,6.32523455698982
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.55050041535107,8.48942415538986,6.01996228537047
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.25549908791506,9.49718283876014,7.3763409633376
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.13981667580266,9.13247940186598,6.63614803883432
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.13934900252441,8.77913408082724,6.45924154167582
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.5302728366254,9.0227618118609,6.77651732424315
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.90696672280071,9.0116509727747,6.9593088477877
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.13934900252441,8.63378523172237,6.38656711712339
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.13934900252441,8.48942415538986,6.31438657895714
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.13934900252441,8.27640289334111,6.20787594793276
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.19388454017736,8.91136451533176,6.55262452775456
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.74676422267672,9.08889338782517,6.91782880525095
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.38123472978761,8.6869036276187,6.53406917870315
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.39106391730018,9.62503731346915,7.50805061538466
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.13934900252441,9.05536097827582,6.59735499040011
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.09773876440123,8.8241875796543,6.46096317202776
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.3506798852122,9.12642187239744,6.73855087880482
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.51595109634,9.32969672258293,6.92282390946147
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.13934900252441,9.10134478087639,6.6203468917004
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.59018956195315,9.15102417002134,6.87060686598725
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.13934900252441,9.43914891819848,6.78924896036145
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.1396405622358,8.61694398282745,6.37829227253163
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.13934900252441,8.9646851660307,6.55201708427755
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.13934900252441,7.53610417063684,5.83772658658062
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.13934900252441,7.63668856752505,5.88801878502473
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.13934900252441,7.57886061953244,5.85910481102843
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.13934900252441,8.01926211238266,6.07930555745354
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.13934900252441,8.48942415538986,6.31438657895714
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.13934900252441,8.49895658257565,6.31915279255003
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46614773435688,9.15431467479956,6.81023120457822
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",2.50955864899608,7.85041009661393,5.17998437280501
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.99283350901603,8.43205098166492,6.21244224534048
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",2.80106895961097,7.34003961360332,5.07055428660714
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.43983160223613,7.7125507383624,5.57619117029927
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.97715824637837,7.67128698619354,5.32422261628596
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.31608176809927,7.10552225809374,4.7108020130965
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.0112093590392,7.73375140859616,5.37248038381768
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.72836756504418,8.36860673970916,6.04848715237667
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.61282930724224,8.04004944033544,5.82643937378884
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.55050041535107,8.37613594161864,5.96331817848486
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.98040288309956,8.48942415538986,6.23491351924471
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.54031733543519,7.91582337605284,5.72807035574401
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.11274954145015,7.44457694107027,5.27866324126021
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.53842053994416,7.36564630989228,4.95203342491822
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.34286473208255,7.82340364255469,5.58313418731862
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.69267574566358,7.6806092796778,5.68664251267069
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.35074021330925,7.33137378716251,5.34105700023588
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.84012610473363,7.98664630213119,5.41338620343241
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.43789957200503,7.27238126465581,5.35514041833042
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.56776572472465,7.88590864745395,5.7268371860893
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.56574106532684,7.83599887682441,5.70086997107563
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.55050041535107,8.33537940863151,5.94293991199129
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.13934900252441,8.55910694014151,6.34922797133296
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.53332884774194,7.52338636260353,5.52835760517273
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.86871999470804,7.89695908431793,5.88283953951299
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.53796885583431,7.74672577012389,5.6423473129791
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.26879723277393,7.16388284014933,5.21634003646163
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.82975602864506,7.56329225903974,5.1965241438424
