"","Unnamed..0","tissue","endometriosis","severity","p202717_s_at","p209658_at","CDC16"
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.56155349965212,9.11541908571155,8.83848629268184
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.41969987920686,9.97688672773606,9.69829330347146
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.03618997253927,10.0735928012268,9.55489138688304
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.67511208103555,8.94556062748259,8.31033635425907
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.68687362281773,8.54670193554595,7.11678777918184
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.22126104158858,9.05869349525326,8.13997726842092
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.38752703021325,9.25646610354122,8.82199656687724
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.63360395465354,8.65206057059657,8.14283226262505
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.41708566229882,9.48498468179771,8.95103517204826
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.7588743908296,7.32953135327601,5.5442028720528
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.14631644649162,8.19262508787892,7.16947076718527
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.2629314024429,9.51576908811046,8.88935024527668
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.82675708703169,8.86489393451741,7.84582551077455
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.63626313542141,9.20523089405746,8.42074701473943
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.62752992582639,9.43978188980791,8.53365590781715
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.85315945193696,8.70370445474065,7.7784319533388
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.24448450467565,7.68707888170622,5.96578169319093
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.43983296755732,9.25555652966171,6.84769474860951
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.25335300308757,9.41729127772266,8.83532214040511
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.41240681387614,9.42080507368705,8.9166059437816
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.90156567510686,9.49226818085747,8.69691692798217
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.72807334948141,8.50306374060586,7.11556854504363
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.25234263649738,8.96014993481881,8.1062462856581
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.47542952639432,8.90916012781399,8.19229482710416
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.73759538080426,9.91892698602736,8.82826118341581
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.3644566544521,7.43569236918611,5.9000745118191
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.25292681685742,9.60704151283623,8.92998416484683
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.57224831576679,9.25765448157834,8.41495139867257
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.86778713669801,9.12413171689223,7.99595942679512
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.15048899932227,8.68673603461285,7.91861251696756
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.6921419574211,9.92171213080621,9.30692704411365
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.31734896415352,10.0576522377826,9.68750060096806
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.56175681384229,10.2381184533407,9.8999376335915
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0711375994187,10.4431165009138,10.2571270501663
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.8337225219851,10.241988383796,10.0378554528906
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.82004854393349,10.3552695201232,10.0876590320283
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.40192822792117,10.4366736376659,9.91930093279353
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.437173103743,10.5173938832149,9.97728349347895
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.56214163471305,10.7387871214442,10.1504643780786
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.83875571393638,10.6205649387893,10.2296603263628
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.53402382528746,10.5443387525626,10.039181288925
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.44200586002834,10.174418314583,9.80821208730567
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.33592407457405,10.1803355736634,9.75812982411873
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.50040448982494,10.4186736909615,9.95953909039322
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.45031081449889,10.2148593261133,9.8325850703061
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.38928139014737,10.3437349007659,9.86650814545663
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.41313486229391,10.2318421368398,9.82248849956686
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.56433447317319,10.8438346536099,10.2040845633915
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.66483483278389,9.44404605345441,9.05444044311915
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.70926459203788,10.3239492229477,10.0166069074928
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.55470063535214,10.672117869928,10.1134092526401
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.39000393623876,10.5393482119071,9.96467607407293
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.81860058367032,10.4836590002651,10.1511297919677
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.09475386772221,10.1817859338495,9.63826990078585
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.6538213653097,10.3109740819103,9.98239772361
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.14996378093919,10.1249053245226,9.63743455273089
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.02027514076762,10.0671155418997,9.54369534133366
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.4046125309973,10.2332464854482,9.81892950822275
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.18086301197531,10.4703555930408,9.82560930250806
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.09725869636284,10.3924021742354,9.74483043529912
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.80927247697631,9.3152413436823,9.06225691032931
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.39651342594304,10.3706959915319,9.88360470873747
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.42309407265182,10.2646860081363,9.84389004039406
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.13577250581817,10.3415773277686,9.73867491679339
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.38229676449147,10.3437349007659,9.86301583262868
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.25018297695086,10.4796309033657,9.86490694015828
