"","Unnamed..0","tissue","endometriosis","severity","p201188_s_at","p201189_s_at","ITPR3"
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.04626990694633,8.01913305400146,7.03270148047389
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.94109735201412,8.36912637675623,7.65511186438517
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.18491626061254,9.29410976158162,8.73951301109708
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.04626990694633,7.39889147381343,6.72258069037988
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.61419874394676,7.67835810400697,7.14627842397686
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.35311520781493,9.47495690211912,8.91403605496702
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.29762276117335,9.51876921023374,8.90819598570355
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.94522277287937,8.58433607701632,7.76477942494784
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.46873447758341,9.84488569771145,9.15681008764743
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.4999583438637,8.069509755787,7.28473404982535
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.45134810363677,9.37432027881502,8.41283419122589
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.96778832159493,8.76695609884181,7.86737221021837
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.51596455146834,9.26437180632556,8.89016817889695
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.75032026908611,8.79859888426034,7.77445957667322
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.10107937666763,9.18165435265302,8.64136686466033
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.67756388785944,8.94383457447301,8.31069923116623
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.04626990694633,7.98751970655247,7.0168948067494
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.27027139369391,8.65570125212663,7.96298632291027
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.74564994491675,9.64223639966721,8.69394317229198
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.77008847730535,9.40902998000367,8.58955922865451
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.94522277287937,8.71972947291314,7.83247612289625
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.94522277287937,8.8597037216495,7.90246324726444
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.93880858155561,8.46475258697726,7.70178058426644
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.37212572951798,8.71205458790554,8.04209015871176
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.45172760831582,9.47412625203582,8.96292693017582
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.94522277287937,8.73140820971271,7.83831549129604
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.41736460202951,9.10781067365047,8.26258763783999
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.94522277287937,8.20166374360705,7.57344325824321
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.71776341985323,9.22818809201599,8.47297575593461
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.79226207564668,8.96437813723708,8.37832010644188
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.41204293282951,10.0222980035099,9.21717046816971
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.85850675204052,9.30864721894651,8.58357698549352
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.14044212983043,8.3999290988417,7.77018561433606
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.88655699430961,9.43854312458027,8.66255005944494
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.4343849054991,8.63847025820592,8.03642758185251
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.41367807011023,9.7250925314151,9.06938530076267
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.26654628137147,8.70665816549497,7.98660222343322
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.87431026716971,7.75558284600391,7.31494655658681
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.41231170282628,8.22908104427904,7.82069637355266
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35745226630998,8.07439466751502,7.7159234669125
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.13781955671388,8.66024061611674,8.39903008641531
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.08892868626672,8.5190786250341,8.30400365565041
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.00229197181009,9.56162587671156,9.28195892426082
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.99044081138898,8.44907632880539,8.21975857009718
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.74335301655651,8.02061590572246,7.88198446113948
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.48783477155473,9.13217653703655,8.81000565429564
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.50848960118484,9.02866580749473,8.76857770433979
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.9615517482932,8.41181883224319,8.18668529026819
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04508839806672,8.67976012527353,8.36242426167012
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1250519054534,7.88089380300443,7.50297285422891
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.45958506927364,9.61825855638846,9.03892181283105
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35007540792379,7.93784188698651,7.64395864745515
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.41455006240304,7.94649805847251,7.68052406043777
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.08279459021511,8.97196226177639,8.52737842599575
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.17812727174782,10.3968399260624,9.78748359890511
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.02868903892122,7.77097449889832,7.39983176890977
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.28526414153737,9.38859308441751,8.83692861297744
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.88073022155587,8.2421481063963,7.56143916397609
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.29888686041053,8.89393422330853,8.09641054185953
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.58003338771706,7.96830239398225,7.27416789084965
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.40672987896974,8.80619405675991,8.10646196786482
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.25653428391613,10.7257993320256,9.99116680797087
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.37342939980927,8.68705341286702,7.53024140633814
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.72519287023099,9.31408475225194,8.51963881124147
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49209606504679,9.2985499238853,8.39532299446605
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.41195915388789,9.31167092579096,8.36181503983942
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.05473958335091,8.9577577557096,8.00624866953025
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.94522277287937,8.51878680709131,7.73200478998534
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.58839148862922,9.38139049716552,8.48489099289737
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.5395624689362,9.73142646358221,9.13549446625921
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.00917814713614,9.71281587672906,8.3609970119326
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.70155813931003,9.02817932125524,8.36486873028264
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.04007544611883,8.48066929675065,7.76037237143474
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.63669393618567,9.16311362989207,8.39990378303887
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.74044343330824,9.20982500379274,8.47513421855049
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.92811914369498,9.89818501828439,8.91315208098969
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.95746062294032,9.53249555748733,8.74497809021383
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.79962429048491,8.12787587103924,7.46375008076208
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.21307197880122,9.94634857285934,9.57971027583028
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.94898581881457,8.7991480771495,7.87406694798204
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.17955463227612,8.61914353542943,7.89934908385277
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01874014808,8.52795290781713,7.77334652794856
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.99547991464979,9.93962918850416,9.46755455157697
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.33408407828177,9.849003434609,9.09154375644538
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.54752869084027,9.73491065744037,9.14121967414032
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.39041253608448,9.94994875157001,9.67018064382724
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.86896054551389,9.6679520405352,9.26845629302455
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.02610374122068,9.70365398518961,9.36487886320515
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.75535248339977,8.97115172902208,8.36325210621093
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.21773763137844,9.3145877864824,9.26616270893042
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.0480039596385,9.1352858979994,8.59164492881895
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.54637588886312,8.29951941526802,7.42294765206557
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.24807600811013,8.89106919099852,8.06957259955433
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.9486542207069,8.53670461770846,7.74267941920768
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.92043935136222,9.97990294033253,9.45017114584737
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.95273054249526,7.8984280764063,7.42557930945078
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.35146854780719,9.0369139543258,8.1941912510665
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.14282762555097,9.15989249059779,8.65136005807438
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.6979177887481,9.86432817906447,9.28112298390629
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.90579965384504,8.75374809397046,8.32977387390775
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.96297728672562,9.00230433450027,8.48264081061295
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.45567590353817,9.64858102824776,9.05212846589296
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.82339924728533,8.37702884216741,8.10021404472637
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.4715456409607,8.5293725404625,8.0004590907116
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.88770057387182,8.13606096898302,7.51188077142742
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.72174599096386,9.98565857743411,9.35370228419898
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.58272132562612,7.98098894443623,7.28185513503117
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.46693521647854,9.57593092759286,9.0214330720357
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.9415941940693,9.07572139440316,8.50865779423623
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.43402072648882,8.1826580430276,7.80833938475821
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.60742769476466,9.80044880846304,9.20393825161385
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18146300243826,8.13339317776306,7.65742809010066
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2273443858937,8.25163119414666,7.73948779002018
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.60337510269492,9.5040186293378,9.05369686601636
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.10853909290298,8.07220376249702,7.5903714277
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.42440204911979,8.22657857706736,7.82549031309357
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.94522277287937,7.77845157650652,7.36183717469294
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.45928597998486,7.93926104087118,7.19927351042802
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.03417617301339,8.29754345354788,7.66585981328064
