"","Unnamed..0","tissue","endometriosis","severity","p221920_s_at","p222528_s_at","p218136_s_at","p222529_at","p226179_at","SLC25A37"
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.58974767903845,7.36311788720298,5.99968304568508,9.89465087963266,7.17563906459038,7.40456771122991
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.83698803357681,6.95475935907036,4.72544296411664,9.73882039795636,6.58812759649868,6.96882767024377
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.30420725771625,5.15662852270298,5.81567796108225,8.55330838622824,6.77161067167466,6.52028655988088
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.01085521736722,5.52632483903445,6.49441200322276,8.05877531376178,7.15306066032243,6.84868560674173
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.83698803357681,5.21694666171194,4.99181868680797,7.85073119667706,6.59443722855426,6.29818436146561
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.83698803357681,6.55629104922911,4.96553158320137,9.06957956464239,6.60386946109881,6.8064519383497
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.12295011309242,4.16222525214997,4.75303193526758,6.56629924431931,6.36961339553888,5.59482398807363
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.85971253236957,6.47955622166186,5.22261595720248,9.08708758036836,7.32753683663869,6.99530182564819
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.87852256933297,7.79909980626581,5.39215464810202,10.1801879672495,8.23546901912115,7.89708680201429
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.19472751683974,6.12588979870283,6.4163844415008,8.31228173746136,7.48508057723023,7.10687281434699
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.5166897298734,6.91446329321709,5.63024327798438,9.12562056050977,6.59434952052636,7.1562732764222
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.72769577645771,6.7580257362799,4.47188748601385,8.48871155937595,6.43364906206398,6.57599392403828
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.50587654811896,5.92017729160302,4.73346387863927,8.73713483393784,6.19657526808914,6.41864556407765
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.95072576380338,6.73235969281684,5.38517447078737,9.63478786207425,6.57368205801827,7.05534596950002
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.89319582907847,6.55977742300423,6.42322256256163,9.11094890632601,7.35975953478511,7.46938085115109
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.60696990630051,7.84652763374569,6.64116340342674,9.8621740177118,7.37774004415094,7.86691500106714
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.23041450652562,5.95966409016909,5.99902592495184,9.23522057620896,7.15660272626391,7.11618556482388
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.7678915039831,6.91485231165166,6.85530122290261,9.26753738255667,7.69871224995012,7.70085893420883
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.17409687849368,7.18313758874597,5.98941604980632,9.14466891157126,7.22269729799297,7.34280334532204
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.74464772069589,6.19415260469804,5.76294644264679,8.67785048920861,6.87960521667872,6.85184049478561
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.24749248683776,6.3120354753677,5.49953116943162,8.70272591216367,6.73053349279005,6.89846370731816
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.50233962620746,5.55272307395249,5.14249170911473,8.62234636501616,6.6230034084096,6.48858083654009
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.20000642960145,6.92086462945294,5.20433423561732,9.06030316074363,7.11384284759214,7.0998702606015
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.54694602616919,7.24050778627287,5.66779415951315,9.09749112447292,6.96811545021695,7.10417090932902
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.08459001032549,6.18674044381729,4.52073826680671,9.1118511551716,6.80524602102839,6.7418331794299
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.35781510493848,5.83365025702499,4.68889268590747,8.78401494124157,6.49953343919786,6.43278128566207
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.75702155911675,5.94133527143755,4.98072596804173,8.90802732072637,6.260158665489,6.56945375696228
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.30921474476809,7.79920552590751,5.25768677648865,9.97109721216898,6.77159255125531,7.42175936211771
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.95817806072493,6.4603100264891,5.1627027381579,9.07459680596769,7.36459143449102,7.00407581316613
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.10669039283938,5.90032871172887,5.99604963281652,8.2991884843348,7.1752870505162,6.89550885444715
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.72750008490113,5.82589273647238,4.73349972258763,8.85216158865726,5.6016238948264,6.14813560548896
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.83698803357681,5.62234183280701,4.28120257037468,9.72616244965538,5.10738669812035,6.31481631690685
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.1131372695177,6.28310058056176,4.68889268590747,8.63175347602748,5.33664023138324,6.21070484867953
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93991474536825,6.97969727920407,5.38998359987451,9.34646862830761,6.44896685541018,7.02100622163293
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.52167704512624,6.90365778822831,4.30908745598631,9.2057148878968,5.04418117995928,6.39686367143939
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.71989532914592,6.07213435728189,4.68889268590747,8.13472188877618,6.02667217213358,6.32846328664901
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.42464374750339,8.25924170160128,4.33829601364225,11.2567606377168,6.22374297404094,7.50053701490093
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.45744345392382,6.30362140265369,5.26376973295224,9.64670854058206,6.16484635031373,6.96727789608511
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.67109060601945,6.39212518145696,5.86739791232973,9.38183808375341,6.50039561433023,6.96256947957796
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.61929098974141,6.55404819127362,5.41682432742534,10.1467081531978,6.43583330403876,7.23454099313539
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.13810366336978,7.08446149984592,5.65145773129506,9.45200727043828,6.91225334078104,7.24765670114602
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.06297965026007,6.31691488003048,5.2331359444592,9.06754598380533,6.46493390364841,6.6291020724407
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.27338157286694,5.19613603109805,5.41370325757405,9.77626652568861,6.01480542548024,6.73485856254158
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.49201957550979,7.11675791705737,5.1116031966875,10.1782551636997,6.35425211210208,7.45057759301129
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29550440338504,2.59735329950903,3.64590976315333,7.60649773102472,6.40489246164991,5.31003153174441
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.9047729510186,6.08850721948973,5.39078515078841,8.98408173673926,6.31267715262918,6.73616484213304
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.00426567820595,5.99277474729048,5.52818108165418,8.86522672525349,6.14522758355715,6.70713516319225
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.62443400893353,5.77988640210201,5.92118776754791,8.59332073627152,6.44896685541018,6.67355915405303
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.83698803357681,7.31629341428454,4.45748196336432,9.65576977518717,5.62667487626286,6.77864161253514
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08541677528196,6.9842001284163,4.79460832648697,9.35145416823705,5.95542323887684,6.83422052745982
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44143417628168,5.40364043812409,5.47927071773349,9.22957230112656,6.56136351018537,6.62305622869024
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.83698803357681,4.49506661879158,5.13063163077487,7.76644980010114,6.44896685541018,6.13562058773092
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.87646989848113,8.07541941349329,7.31078039570712,10.5232367042329,7.83705686036288,8.52459265445546
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.67691436051189,4.77748451051329,5.65783675586374,8.02255949212957,6.31072135227913,6.08910329425952
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.9519200070499,6.680461487662,5.52067582318188,9.91900454874912,6.63198271260653,7.14080891584989
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.21344505382948,8.66239850986846,6.48690292716476,10.3713886091306,7.38417242243449,8.42366150448556
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.83698803357681,7.41303493748671,5.09396507760375,9.80924395568707,6.44896685541018,7.1204397719529
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.91057517451854,4.408035991375,5.93357238531629,7.57444885809068,6.8701416242659,6.13935480671328
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.40888761854996,8.39025664645331,7.17700163409312,10.4866123636327,7.55444746474258,8.20344114549433
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.36507429629362,8.8913489736073,7.72818098371227,10.218934839393,8.52985801135204,8.74667942087165
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.99152604623217,9.34550715126813,8.24945663642966,10.8642491292705,8.51956661351532,8.99406111534316
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04995148252501,7.93128977376601,7.47643114633595,9.64527323904243,7.68024676384075,8.15663848110203
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.87205232376607,8.62630598361046,8.07658488180805,10.3127005047209,8.05265568373445,8.58805987552799
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.83698803357681,7.9917772155564,7.75845792221051,9.4031921219242,8.28084022932743,8.05425110451907
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.67983253781729,8.51290391843026,7.39955094940038,10.7256657970573,8.51955369628232,8.76750137979751
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.6426669690801,3.81472876425009,6.53763159265819,7.31748128938131,8.94740201086786,7.05198212524751
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.4185059467385,4.5503279180893,6.94084875243001,7.4423831856382,8.95435304592126,7.26128376976345
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.52505639793929,8.24014211325567,6.39570559360584,10.5011475790046,8.14456479495888,8.16132329575286
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.19244660881199,4.33920739103967,6.6994293193188,7.11596163399077,8.4473448496703,6.95887796056631
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.48043881982617,4.90261249266292,6.96564755223014,8.22634379947955,8.37177870326685,7.38936427349313
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.94434924211596,7.35752609651187,6.19448480848346,10.1514955725235,7.32373315907704,7.59431777574237
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.79388501714531,5.04373641027585,7.37729351867264,9.29922876853866,9.18028897523017,7.93888653797253
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.07770902635076,4.34080852267799,6.1537405210672,7.19125626879456,8.67014779531287,6.88673242684068
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.030631091669,6.86704624536191,6.46766060219811,9.27801613897197,8.17072303172027,7.76281542198425
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.78428393486364,3.17217895928241,6.34348674410393,7.12538969321879,8.63304994083734,6.61167785446122
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.70829770597725,7.04971524988524,8.27103742900471,9.98144897237596,9.97453589891631,8.99700705123189
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.54796560534415,7.41839669234938,5.16666388526949,9.88156223495352,7.01816210078889,7.20655010374109
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.70525188241532,8.47020184177212,6.57602695097821,10.9564185965643,7.7031186652005,8.28220358738609
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.77197823434235,8.29144684406939,6.52027523463595,10.8416962613594,8.37662855754076,8.36040502638957
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.38351054326635,4.55905039049837,5.95816186747957,7.08228384209237,7.92285164498038,6.58117165766341
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.00013785872248,7.66685422838506,6.37865938227288,10.5440425191265,8.27155667693919,8.17225013308922
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77483085544348,4.68994146978429,6.09903618530956,8.02287763597902,7.70570514073141,6.85847825744955
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.8428601532005,4.40760040865466,7.43321500724824,8.30750398956366,8.61805348157367,7.52184660804815
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.83698803357681,7.28990500044916,5.90247676553612,9.97143356359622,6.82553095047913,7.36526686272749
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.03166795111708,5.0512583481374,6.52920139286287,8.06708652680145,8.39181433559274,7.21420571090231
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.14705509752965,7.20473968929456,6.50959635947075,9.81766387690229,7.76750670400152,7.68931234543975
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.72334200436304,3.40349194509812,5.55709684816902,7.30630590007019,8.18056627205185,6.23416059395044
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.34637364402646,6.49135347707503,8.15493502042342,9.84826330474145,9.75075569897118,8.71833622904751
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.52784514568267,8.1845121251071,6.58113904992346,10.938712309805,8.00042388491937,8.24652650308752
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.22250566113313,8.49529493873856,7.02703468407662,11.1737427834458,7.87645853442136,8.55900732036309
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.82077775431843,8.5636844124306,6.9808442789779,10.9021724330955,7.89095470066242,8.43168671589697
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.29255671240546,7.75596299588007,6.27069074895233,10.2908864467812,7.68857944311512,7.85973526942684
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5750290469572,7.49050433747994,5.81867495739309,9.97991575307714,7.87335972890353,7.74749676476218
