"","Unnamed..0","tissue","endometriosis","severity","p207788_s_at","p209253_at","SORBS3"
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.34865738614444,7.51526781042499,7.43196259828471
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.21265789126322,9.57146948159775,7.89206368643049
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.58348254534992,8.69152525555798,7.13750390045395
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.28147940614242,9.74804239593599,8.5147609010392
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.74800592271976,8.83762929004767,7.29281760638371
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.38743944871642,10.2824069252477,8.83492318698206
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.35874796123664,9.83891718246343,8.59883257185004
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.07120305498245,9.69425423913684,8.38272864705965
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.3317814269726,10.4056604468868,8.8687209369297
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.1004509895771,9.17585540267347,8.13815319612528
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.81497209884826,8.7741654418916,7.29456877036993
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.76355496409756,9.66516493195282,8.21435994802519
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.29399526036819,9.97538867432348,8.13469196734583
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.10567534026639,9.1756037997445,8.14063957000545
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.90740134590571,10.5773795835067,9.2423904647062
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.70136086570998,10.320842038796,9.01110145225299
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.59532081045043,7.26547227051259,5.93039654048151
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.18615151448039,9.56620529350196,7.87617840399118
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.99822118787513,9.46068633150831,7.72945375969172
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.08916068179251,7.84619122052668,6.4676759511596
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.94679640944342,9.32419507676311,7.63549574310326
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.45468179784933,10.5587145548634,9.00669817635636
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.88640120452774,8.73615452638718,6.81127786545746
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.11765904581564,9.70613406013655,8.4118965529761
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.69791554251765,9.15856793644441,7.42824173948103
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.4152154275507,9.05478181634151,7.2349986219461
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.56060107377813,9.96798553805009,8.76429330591411
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.84197494951898,9.38011614713093,7.61104554832496
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.66669426488351,10.1393943458002,8.40304430534185
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.4916186381039,8.58505302055887,7.03833582933139
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.31619586111335,9.62153883938406,7.96886735024871
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.39174407776977,9.71963041254439,8.05568724515708
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.51520972284711,10.1203937951112,8.81780175897915
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.15237200729103,10.0471133749431,8.59974269111706
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.43597357604163,9.21458262694623,7.82527810149393
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.60825642621039,9.19472312614073,7.90148977617556
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.86885313590763,9.23109647790109,7.54997480690436
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.11049973345142,8.02624790142137,6.0683738174364
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.15735354690333,9.92562917673051,8.54149136181692
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.15832147776357,9.8945506553244,8.52643606654398
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.8551417122545,8.251300834255,7.05322127325475
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.36764479626678,8.41661607955991,6.89213043791334
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.94131567709484,9.33520149715461,8.13825858712472
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.89321287536279,9.50507063165394,8.19914175350836
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.66405849925076,9.26848121734409,7.96626985829742
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.940435675023,7.67444947227238,6.30744257364769
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.79770701605298,7.79129454602527,6.29450078103913
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.61095371822698,9.60409824744068,8.60752598283383
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.32657758407142,9.79956655167329,8.56307206787235
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.1154283225781,6.64212787437449,5.37877809847629
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.2923629281432,6.20656947618412,5.24946620216366
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.9280660576472,6.20656947618412,5.06731776691566
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.83091260410599,6.26360523003902,5.04725891707251
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.83091260410599,6.20656947618412,5.01874104014505
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.32225077267577,6.332577880478,5.32741432657689
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.75012568684146,6.5999747670062,5.67505022692383
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.21532675207937,6.20656947618412,5.21094811413174
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.28161071550379,6.49415998840389,5.38788535195384
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.94665537826704,6.18760368985963,5.06712953406334
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.74860899333167,7.16972393957639,5.95916646645403
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.35958239698509,6.33286367438219,5.34622303568364
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.51418094246273,7.44478990743178,5.97948542494725
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.87964888745957,6.77143894086489,5.82554391416223
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.9591297626054,6.20656947618412,5.08284961939476
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.14741449148837,9.06362506345796,8.10551977747317
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.0850235748187,8.47669764430497,7.28086060956183
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.65011900777686,9.30951818362912,7.97981859570299
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.33093101661856,9.52301479282833,8.42697290472345
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.23359287093508,10.1584732880186,8.69603307947684
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.22934442674754,9.89032782521884,8.55983612598319
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.06943700827977,9.07335650801493,8.07139675814735
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.61941681566909,9.47216484387268,8.54579082977089
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.77198316235273,9.08217571737652,7.92707943986463
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.53900248193895,9.33712996745789,7.93806622469842
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44683292301298,9.62646790750437,8.03665041525868
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.70416873557572,8.8755217508795,7.28984524322761
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.74454353568074,9.3935271328551,7.56903533426792
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.17381602386815,9.02698245094272,7.60039923740544
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.52313172674365,9.20463001507489,7.36388087090927
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.82917924773184,9.44015133839376,7.6346652930628
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.94965391048106,9.47052589426849,7.71008990237478
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.78654739765327,10.1448802973256,7.96571384748943
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.98148229954315,9.25228929129646,8.1168857954198
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.86011617074537,8.53024563737731,7.19518090406134
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.58348254534992,9.32495718068663,7.45421986301827
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.98475313896054,10.1971086545358,9.09093089674817
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.01289132216173,8.92857907060285,7.47073519638229
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.81677033610653,9.25274027772199,8.03475530691426
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.83634220439146,9.20600247674687,7.52117234056916
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.30487641712236,8.57696150645195,7.44091896178715
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.69791554251765,8.83956678370485,7.26874116311125
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.78874919181267,9.48538889467729,8.13706904324498
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.27341464626853,9.9695681118724,8.62149137907046
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.13894348224889,9.0974112877367,7.61817738499279
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.99756488125024,8.67515580758769,7.33636034441896
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.56839366500302,7.63195430594978,7.6001739854764
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.32863018841983,8.523778227806,8.42620420811291
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.86159247107291,8.47938465863284,8.67048856485287
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.01511827807648,8.53141664785677,8.77326746296663
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.78535098533114,8.60917865890619,8.19726482211867
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.42347585644163,8.90889273477156,8.16618429560659
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.19982345601264,8.66661858830992,8.43322102216128
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.2575133813495,7.91101282054437,6.58426310094693
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.99425634711253,7.4596210730285,6.22693871007051
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",4.73472256089581,6.22170858860317,5.47821557474949
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.23831302447277,6.44000586807874,5.33915944627575
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.10894153813666,7.03446615365926,6.07170384589796
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.26797687357534,7.05064109144502,5.65930898251018
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.39735388722178,6.46216123248179,5.42975755985178
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.78679612619632,7.4653112165008,6.12605367134856
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.48603790072313,7.58880369490331,6.03742079781322
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.16987428849306,6.51355041779186,5.34171235314246
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.85959365759925,6.82419899075765,5.84189632417845
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.90291503338175,6.20656947618412,5.05474225478294
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.58295123076907,6.62218843277024,5.60256983176965
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.33056819177085,6.59446607382224,5.46251713279655
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.54778818310449,7.22848721792413,6.38813770051431
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.86706802509671,6.96827697270213,5.91767249889942
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.74148977956597,6.56289743345198,5.65219360650898
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.48868145668694,6.67957678040805,5.5841291185475
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.49113380155072,7.21461126615321,6.35287253385196
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.88312251116358,6.68104601499711,5.78208426308034
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.99087220165014,6.62553208545877,5.80820214355446
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.14849322391668,7.0699669290019,6.10923007645929
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.86767241981613,7.06481585921686,5.96624413951649
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.17052584129243,6.90939224490968,5.53995904310105
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.79693787156453,7.65414135159893,6.22553961158173
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.83091260410599,6.95454791577915,5.39273025994257
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.32268409055786,6.93639781780449,6.12954095418118
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.61423832947195,6.4154664698676,5.51485239966977
