"","Unnamed..0","tissue","endometriosis","severity","p211947_s_at","p214055_x_at","PRRC2C"
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.75703774459637,9.7603035468593,7.75867064572783
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.94411758618077,10.1335918879442,8.03885473706249
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.10786508060229,9.54603004369615,7.32694756214922
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.70738509258118,9.07734724242956,7.89236616750537
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.33436248161771,9.30896295191043,7.82166271676407
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.46290477249604,10.7953108377403,9.62910780511817
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.08442152586354,9.37586545720485,7.73014349153419
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.76262611026983,9.14941182862351,7.45601896944667
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.18346548298384,9.07196074324423,8.62771311311403
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.31249294383693,9.93862697647083,9.62555996015388
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.86946553476939,8.88941541486936,8.37944047481938
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.57406151917669,8.75775577079296,8.66590864498482
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.56939799473082,7.10873154758059,7.83906477115571
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.27969720784819,8.61103083406643,8.44536402095731
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.66537425197675,8.47778586394433,8.07158005796054
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.68672182862722,7.82042143824199,7.75357163343461
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.07087410382184,8.82827167665874,8.94957289024029
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.33722029306494,5.7014603964609,7.01934034476292
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.17385727452268,8.17367689400337,8.17376708426302
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.47816839188188,9.70741055237154,9.09278947212671
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.45167748537089,8.27640073301221,8.36403910919155
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.28368135435009,8.67353643560687,8.47860889497848
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.22331489144623,9.06483879213389,8.64407684179006
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.89826605626304,8.81015288854686,8.85420947240495
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.65572896206156,8.55272327285704,8.6042261174593
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.38156435158721,9.07669493919033,8.72912964538877
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.94768130289196,8.9639402165333,8.95581075971263
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.13907075742766,9.50396707614786,8.82151891678776
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.6579156318335,9.27870564686233,8.96831063934792
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.52645609296691,7.3435608150794,7.93500845402315
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.90053084918305,9.03074902501765,8.96563993710035
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.87711235199103,8.87688222927757,8.8769972906343
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.57106303246449,4.92554878522572,4.74830590884511
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.84177163751214,8.29466413243783,8.56821788497498
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.33196484743838,9.29243082680983,8.81219783712411
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.83304834578862,8.51616237416123,8.17460535997492
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49294468901113,7.77575023492973,7.63434746197043
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.78902019210232,9.16684525364342,8.97793272287287
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.82763549595515,8.82142953457262,8.32453251526388
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.52418346829472,9.73913554762986,7.13165950796229
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.61727099290343,9.48973182859197,7.5535014107477
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.74329176343171,9.50008341511049,7.6216875892711
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.37069622626458,8.97887549754351,7.17478586190404
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.98718515880535,9.49644105822965,7.2418131085175
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36816394157812,9.38120593124489,7.87468493641151
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.41851383219499,10.2857820860922,7.8521479591436
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.83546271820711,10.9891842516677,8.9123234849374
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.29412633069099,10.443568109721,8.36884722020599
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.25385637300968,10.5827471925163,9.41830178276299
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.4765757138069,10.3460790740847,8.4113273939458
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.5964515689448,10.2361187829722,8.4162851759585
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.5072912966279,10.6199677831832,9.56362953990555
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.84392986711353,10.3928300554388,8.61837996127617
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.49270183654626,10.3023932679654,8.39754755225583
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.27369813972284,10.3849633148298,8.32933072727632
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.44215565043164,10.4469854380004,8.44457054421602
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.71504866690947,10.7043901040715,9.20971938549049
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.36148770225108,10.5287892204778,9.44513846136444
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.82127718344607,10.5029748769288,9.66212603018743
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.1126534915899,10.5151734689369,9.8139134802634
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.63573524005099,10.054109137764,8.34492218890749
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.88152501769962,10.537826271715,9.20967564470731
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.89775425945549,10.4417860091894,9.16977013432244
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.83906124325528,10.445061516567,8.64206137991114
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.98446771734249,9.98920792366166,8.98683782050207
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.59892958358387,10.2003637983817,8.89964669098278
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.30118709791088,10.4768271233048,8.88900711060784
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.59287232486907,10.1495944050902,8.37123336497963
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.09673378051161,10.9146838822803,9.00570883139596
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.0375416754442,10.3464031690778,9.191972422261
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.47663862398784,10.4662748963577,8.97145676017277
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.55609147540632,10.0847355229056,8.82041349915596
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.37487331111962,10.6161990478955,9.49553617950756
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.12617872811036,10.2884318105102,9.20730526931028
