"","Unnamed..0","tissue","endometriosis","severity","p229828_at","p235196_at","CDC73"
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.03138946395837,5.04745422794549,5.03942184595193
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.03138946395837,4.92114011950535,4.97626479173186
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.24855017912225,6.97294939037385,6.11074978474805
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.39843711439355,6.14946072272225,6.2739489185579
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.51074993068926,5.25664777990892,5.38369885529909
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.60389811972005,5.82304268827978,5.71347040399992
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.67494455477806,6.41437841736435,6.04466148607121
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.33485728279147,4.38123773913821,4.35804751096484
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.03138946395837,4.88842925317604,4.9599093585672
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.4795658150611,8.13494771403584,7.80725676454847
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.61124140261073,6.18484051323322,5.89804095792197
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.48185618045728,5.57587566251714,5.52886592148721
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.41821603521415,7.392984804479,6.90560041984658
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.11925861839432,5.53912654115144,5.32919257977288
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.03138946395837,4.92114011950535,4.97626479173186
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.66098469460959,6.39234179088151,6.52666324274555
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.14012822047137,5.56344005616688,5.35178413831913
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.66278749170957,5.03208916381943,5.3474383277645
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.51296486598875,6.41824623975438,6.46560555287157
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.7267290985465,5.52878194970487,5.62775552412568
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.54134670705112,6.63662044929807,6.0889835781746
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.03138946395837,4.80430075688359,4.91784511042098
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.31261217100818,4.93005987263104,5.12133602181961
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.30843009683223,6.19521428657126,5.75182219170174
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.51743066802848,5.25360297229298,5.38551682016073
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.03138946395837,4.92114011950535,4.97626479173186
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.11925861839432,4.33456664578867,4.7269126320915
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.90696680350795,5.93761796875366,5.9222923861308
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.73806586279424,7.03515145534036,6.3866086590673
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.40935739858951,6.91439113225326,6.66187426542139
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.71895039165513,7.79022124915887,7.254585820407
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.90182596705119,6.47983968438153,6.19083282571636
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.21359408989663,7.31099153144912,6.76229281067288
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.12495575171629,8.20171828002063,7.66333701586846
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.16050288653302,6.8523299751662,6.50641643084961
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.11925861839432,6.51089570027242,5.81507715933337
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.6206751558381,7.50140181030655,7.06103848307233
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.87324738637007,7.30826571808325,6.59075655222666
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.99378669728285,6.74867178707206,6.37122924217745
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.88153458765269,7.94949301177286,7.41551379971277
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.89024941201965,6.6812593713865,6.28575439170308
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.70307527730494,7.01068132291998,6.35687830011246
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.94373362157139,8.06889990277114,7.50631676217126
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.24820906554169,8.20712866761846,7.72766886658007
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.10575435582905,7.98050453850892,7.54312944716898
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35260566805028,8.19637260391712,7.7744891359837
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.21641650731394,7.97568119569177,7.59604885150286
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.89542982599778,7.99196670432691,7.44369826516234
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.912098894383,7.78026932200467,7.34618410819384
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.22290186388593,8.10929535166757,7.66609860777675
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.25699567960557,8.19116031648634,7.72407799804595
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.39001959293992,8.28396762260362,7.83699360777177
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.30710073455156,8.17399402637242,7.74054738046199
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.28235419830917,8.29952823167663,7.7909412149929
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.39843711439355,7.30600654212244,6.852221828258
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.23131686645153,8.27956533478303,7.75544110061728
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.30699971115416,8.23680347959769,7.77190159537592
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.76343727973815,7.0153825773574,6.38940992854777
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.31886859078571,7.49800076481563,6.90843467780067
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.22544897209351,7.28627424868382,6.75586161038867
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.00826138443951,6.77365157636322,6.39095648040136
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.86234257406956,5.7019957559206,5.78216916499508
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.11925861839432,6.04862111732015,5.58393986785723
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.39843711439355,7.363324216648,6.88088066552078
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.47151409448379,6.38343895599179,5.92747652523779
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.86624774009018,6.85318237229408,6.35971505619213
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.18704645186513,5.32449268474284,5.75576956830399
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.11925861839432,6.11072050722529,5.61498956280981
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.06670976230611,7.68385408700204,7.37528192465408
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.81877744771678,6.51785332146488,6.16831538459083
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.64245202803744,7.50912429846712,7.07578816325228
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.2182423990818,6.90915582344062,6.56369911126121
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.92772804911054,6.31098448283081,6.11935626597067
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.09635597783749,4.9260573463412,5.01120666208934
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.13640453358011,5.68113548334977,5.40877000846494
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.09982889625601,7.06308020066085,6.58145454845843
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.11580590863468,7.58641797876804,7.35111194370136
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.17269424160901,6.80004004613434,6.48636714387168
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.6429002837198,5.73492265505184,5.68891146938582
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.41568073524715,7.06725422572404,6.74146748048559
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.39265393890098,7.01206127369384,6.70235760629741
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.05147014994172,7.07402762547183,6.56274888770677
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.37568273640064,6.17790674517059,6.27679474078561
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.34804588198544,7.3359328587621,6.84198937037377
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.75406031434056,6.92647807684024,6.8402691955904
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.46485146192261,6.09219326782025,5.77852236487143
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.57792279395648,7.1791234209882,6.37852310747234
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.41855662575057,7.46724328592039,6.94289995583548
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1347796719553,7.2091239754065,7.1719518236809
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.5472805847011,7.39609325720546,6.97168692095328
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.46417810130055,6.94560841917744,6.704893260239
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.39843711439355,7.01415744327089,6.70629727883222
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.53955194348367,6.94735452502269,6.74345323425318
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.8526790887193,5.49264093256727,5.67266001064328
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.53971713994858,6.50073778153715,6.02022746074286
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.50261994392484,7.85492248175293,7.67877121283889
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.02728920618044,7.79190824482308,7.40959872550176
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.25017154229338,7.56473084094175,7.40745119161756
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.98569974467898,7.78246296177803,7.38408135322851
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.36946416215773,7.83544005599944,7.60245210907858
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.4814967214574,7.56963116751772,7.52556394448756
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.58667648203778,7.36624637646776,6.97646142925277
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.73655845986032,7.94379988836242,7.34017917411137
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.84886675932771,7.7438314482422,7.29634910378496
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.71748990266271,7.45288872542521,7.08518931404396
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.12733077914824,7.4912595881683,7.30929518365827
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.02281079642882,8.09983357028757,7.56132218335819
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.53630157865988,7.31705390106949,6.92667773986468
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.34661043314897,7.6281735542896,6.98739199371929
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.04226547781501,7.61509732184106,7.32868139982804
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.86386891471188,7.14530058474854,7.00458474973021
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.02739469303532,7.62849562095787,7.32794515699659
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.55378616060912,7.87650715948216,7.71514666004564
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.84570640705802,7.44237061492371,7.14403851099086
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35150118473679,7.67841521215417,7.51495819844548
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56526284751373,7.25308722155715,6.90917503453544
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.54579517492629,7.7674826192114,7.65663889706885
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.17951265958877,8.00957271702769,7.59454268830823
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.4789789814488,7.25420118127628,6.86659008136254
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.39834949063264,7.14183807400495,6.77009378231879
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.8592265560219,7.62649205104734,7.24285930353462
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.88324205542954,7.40113915655378,7.14219060599166
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.64107557635075,7.300329060801,6.97070231857588
