"","Unnamed..0","tissue","endometriosis","severity","p1554351_a_at","p1553677_a_at","p228619_x_at","TIPRL"
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.01480923136991,6.81221476458647,8.80313766408207,7.54338722001282
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.36645957678724,6.61953522824664,7.63376542873057,7.20658674458815
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.50403235220447,7.47115540018718,7.45722608116994,7.47747127785386
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.78484307382906,6.7161004097529,6.94063149855703,6.81385832737966
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.87389662572209,6.65066131489783,6.71571553243657,6.74675782435216
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.24211587115853,6.0800866260455,7.57724345321922,6.96648198347442
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.96841283079199,6.88320880862566,6.84487060459108,6.56549741466958
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.82955033591016,6.18532531654975,7.18492616578074,6.73326727274688
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.44660154194895,6.61139091324482,7.49288283608605,7.18362509709327
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.59613256643163,5.80862142749291,8.45892282312968,6.95455893901807
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.23401343109202,5.6410583481466,8.09093024636823,6.98866734186895
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.06314003561271,6.34800949715996,8.97805665727795,7.46306873001687
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.3397071744817,7.88041521307738,8.38035201817395,8.20015813524434
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.89139931891463,5.9288681695952,8.73968309050964,7.18665019300649
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.50673375227403,7.16531608720564,7.84956564770795,7.50720516239587
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.12024252983653,7.35923767863867,8.8615332571353,8.1136711552035
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.79229801040778,6.04909696185507,7.88712917839252,7.24284138355179
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.26960392231001,6.1342208229463,8.35536839359007,7.25306437961546
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.2734709851457,7.49161671999391,8.10327362066751,7.95612044193571
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.82692072111175,7.68256913751824,8.17881769886411,7.8961025191647
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.26700550490262,6.42871954039794,8.28584635722419,7.66052380084158
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.48828846225959,7.77930811473979,8.79772492702067,8.35510716800668
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.13300021092854,7.04796415605928,8.23558891948385,7.47218442882389
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.98037064839331,6.59743826463836,8.43404405866563,7.3372843238991
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.97901849021146,8.12380084185227,10.2815358511749,9.12811839441288
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.82170924500693,8.3691254933493,9.49065665380354,8.89383046405326
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.87127666869191,8.46674269190865,8.56106940953389,8.63302959004482
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.45766054713085,8.0523075476988,9.62021320606906,8.7100604336329
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05467901020864,7.08676426292241,9.86636022844522,8.33593450052542
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.5017594850879,7.89942496083258,9.67039312547279,8.69052585713109
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.17635556756594,8.11848726099169,8.51305950553882,8.60263411136548
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.43276242606727,7.69883604651365,10.3347969554815,8.82213180935414
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.62137216446709,8.19351355354453,8.83412981873212,8.54967184558125
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.72954268851527,8.05147449780444,10.1138499550328,8.96495571378417
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.42518990988587,9.16609544950071,8.68932771844926,9.09353769261195
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.14190868053013,8.55276889301854,9.02241553925857,8.90569770426908
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.54407158542579,8.36617445662477,8.62738725305337,8.17921109836798
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.90975834603524,8.32307316314887,9.94592079128334,9.05958410015582
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.53353881568911,8.57135165159038,8.44892456705803,8.85127167811251
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35392360350719,6.74216910135016,8.19353091081766,7.42987453855834
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.97321351194477,6.69644413323164,8.5084370448494,7.3926982300086
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.82135151997793,7.68096461218503,8.11306938020057,7.87179517078784
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.13836142447987,6.93502814643101,7.45979241389913,7.51106066160334
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.4587478263762,6.8244344611169,8.2100466848594,7.16440965745083
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49034627550137,7.15302598128191,7.37673700183403,7.3400364195391
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.70967724489348,6.91382207074083,9.04056059737384,7.88801997100272
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.62593813739707,6.79314523044371,7.64412781930643,7.35440372904907
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.06802081973767,7.07025483873856,7.75145560174767,7.2965770867413
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.93121701431947,5.20961651963251,9.00721878276354,7.04935077223851
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08065259598019,6.09638496667417,7.48648008552307,6.88783921605914
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.73667254426781,7.3470944312703,8.6166821046806,7.90014969340624
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.94978822121771,7.4023342042968,7.60495549614474,7.31902597388642
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.48857674651816,6.41735163161836,8.49446475748422,7.46679771187358
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.71235230183741,7.83394810191604,8.22343098904478,7.92324379759941
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.49740300635504,7.49467256102499,7.7597987358038,7.25062476772794
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.23528443132973,7.05108156155657,8.82863004244394,7.70499867844341
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.07474149734758,6.40983224342557,6.73997087895056,6.4081815399079
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.19196008473608,6.57096124711799,8.52552663098527,7.42948265427978
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.41531583914596,7.90906061798607,8.37182046421558,8.2320656404492
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.88146947188948,7.04212595761318,8.26662570079338,7.73007371009868
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.30206674818785,6.70800965733572,8.24395344002901,7.08467661518419
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.60439582199999,7.20231535648024,7.20596628900545,7.33755915582856
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35331145911158,6.90380600600811,8.28973974150627,7.51561906887532
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.94983986158383,6.85392172114578,7.70283455066982,7.50219871113314
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.15455504308131,6.16752956686718,8.37483944419414,7.23230801804754
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.74498074317339,7.05190263599353,8.10926076623306,7.63538138179999
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.75452862339311,6.95089796457716,7.78790551308744,7.49777736701924
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.52999731044823,7.00259179179078,7.59902906768272,7.04387272330724
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.66081007406338,7.17967932399452,8.69453964050971,7.84500967952254
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.10378763617357,7.12998098987308,7.65097008724165,7.62824623776277
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.92355000023703,7.52797121954192,8.13492188269799,8.19548103415898
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.1623947229964,7.40599200373105,7.65641378650097,7.74160017107614
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.40053631408343,7.93493671236019,8.01388504531753,8.11645269058705
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.98851649054288,7.3723158872803,7.51006012499592,7.62363083427303
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.07689222938873,7.37745441899355,8.40091971705455,7.95175545514561
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58064352832147,7.57986059396405,7.13720365464014,7.43256925897522
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.91391661837956,8.01695053950367,7.3025054515157,7.74445753646631
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.03580626577769,7.63359478361809,10.0715105116207,8.58030385367216
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.46566170423663,7.43950256349313,8.94341716191172,8.28286047654716
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.29969553937107,8.16920524117703,9.18202747804951,8.55030941953254
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.10162278400655,7.01954361092783,9.45626730645759,8.19247790046399
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.66813416061347,6.51785273138416,10.5403199666982,8.24210228623194
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.90918382746716,7.75763365909664,9.66156394036683,8.44279380897688
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.00265625364295,6.94423811936273,8.9922891790536,7.97972785068643
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.44373968019192,7.52203218967254,8.73413354911023,8.2333018063249
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.51258915230492,6.06296905038719,10.3236138435155,8.29972401540254
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.41186013391713,7.29553178527192,8.67001275858038,8.12580155925648
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.17986997549219,7.23895224758318,8.74901597581764,8.05594606629767
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.37756683514189,8.96152926815502,8.97697691113676,9.10535767147789
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.48457883523141,8.45821241477822,9.65179417202113,8.86486180734359
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.77096807625334,8.48702815232725,8.75029597645656,8.66943073501238
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.94673945930323,7.62340219800051,8.38364758705709,8.31792974812028
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.42252424525067,7.76864125848821,9.09456926901117,8.42857825758335
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.08916453927568,8.04748011144455,7.98149597214439,8.37271354095487
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.34527279977127,7.59777480542458,8.26293542544109,8.06866101021231
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.01900811516628,8.54552905158078,8.03531980141891,8.53328565605532
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.54512305147553,7.82029379133335,9.22199405394423,8.52913696558437
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.10268737230651,8.55636371944439,8.15244604376564,8.60383237850551
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.57121811916391,7.2638524746338,9.72683428022022,8.52063495800598
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.67640712711613,5.58743074020624,9.60190663221076,7.95524816651104
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.79801932082195,8.68429820519583,7.98556730662148,8.48929494421309
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.54293537837365,7.50036348565286,8.61205597049967,8.21845161150873
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.24147752027059,7.7777861421433,9.592225083877,8.5371629154303
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.8005835560749,8.48511179366238,9.24297395026989,8.84288976666906
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.27398013728753,8.18395324199129,8.31102582092399,8.58965306673427
