"","Unnamed..0","tissue","endometriosis","severity","p202841_x_at","p211512_s_at","p210443_x_at","OGFR"
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.11097517540199,6.65610442642243,6.86418379927747,6.8770878003673
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.7635323404469,6.616154767252,7.55619713355006,7.31196141374965
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.49392228371435,7.94651443130834,8.26483338122966,8.23509003208412
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.94904150328416,6.8176145710289,7.74170496817079,7.50278701416128
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.59776688957482,6.77253908950081,7.62617557102962,7.33216051670175
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.91319138307303,7.3443905497903,7.85746711211933,7.70501634832755
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.73919851242177,7.77218556140568,8.37545909861433,8.29561439081393
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.72711154038095,6.93026728664954,6.76055320122432,7.13931067608494
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.73953111913425,7.09995994243839,7.7593536865488,7.53294824937381
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.11247608276412,7.45908622498969,7.8668828921239,7.8128150666259
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.72163750624074,7.18176012602516,7.45299196257271,7.4521298649462
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49235738315588,6.96646786299474,7.26397301536995,7.24093275384019
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.67020015175295,5.74892300886024,6.45402879158322,6.29105065073214
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.67020015175295,5.80325934087226,6.42111081133528,6.29819010132016
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.67020015175295,5.99617740550818,6.42111081133528,6.36249612286547
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.0314313154211,6.19886732013441,6.90279876520527,6.71103246692026
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.67020015175295,6.70239366732555,6.42111081133528,6.59790154347126
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.04253862053757,6.99367930914855,6.42111081133528,6.81910958034047
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.67020015175295,6.83646086730093,6.87503669788234,6.79389923897874
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.43922199220997,5.8111648714854,6.77189378733634,6.34076021701057
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.49724732374991,5.54852509182199,6.39019381389537,6.14532207648909
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.60507748036264,5.77447707832125,5.76412384849767,5.71455946906052
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.12683847132675,5.45312229502713,5.99033690433815,5.85676589023068
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.55180616932613,4.86235042902289,5.74785466098033,5.38733708644312
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.46730193756192,5.36412341879866,5.3046602350254,5.37869519712866
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.48554477140622,5.45312229502713,6.02606052068185,5.9882425290384
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.67020015175295,5.84792603980445,6.42111081133528,6.31307900096423
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.76779585975622,6.00835032766599,6.42111081133528,6.3990856662525
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.00593788576662,5.40314391421852,5.91811692815189,5.77573290937901
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.28679529952528,5.85174725139522,6.28063508235931,6.13972587775994
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.5504142570872,5.40302055612121,5.39977408693003,5.45106963337948
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.73056036481257,5.61492514963941,4.68009963005533,5.34186171483577
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.95690589592161,5.45312229502713,5.82737541525999,5.74580120206958
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.0359713833251,5.90636425628457,6.2348419883882,6.05905920933262
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.07312295695676,5.74649293659408,6.04447926051178,5.95469838468754
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.75844455485147,5.45312229502713,5.78321850616212,5.66492845201357
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.53118794062715,5.77915206440944,6.09515795005303,6.13516598502987
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.23971761898297,5.45312229502713,5.85884928585216,5.85056306662075
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.90795428234457,5.63340551752802,6.09317544829621,5.87817841605627
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.91390677374724,5.1245628132348,5.78758188022347,5.60868382240184
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.14311197555679,5.65490751149242,6.24452783604855,6.01418244103259
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.70509993029446,6.31913958348723,6.97776826711024,6.66733592696398
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.20114448784021,5.51728937345186,5.86033584287155,5.85958990138787
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.63842969539826,5.69081343924355,5.86033584287155,6.06319299250445
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.718975730458,5.45312229502713,5.86033584287155,5.67747795611889
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.32078905319,5.56012481509979,5.4281613780052,5.43635841543166
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.73201674144709,5.45312229502713,5.73399762042831,5.63971221896751
