"","Unnamed..0","tissue","endometriosis","severity","p1552274_at","p1552275_s_at","p225796_at","PXK"
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.4569141702439,5.73461974513354,7.70589119472825,6.29914170336856
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.90436180546798,4.0329220426129,6.17488329479979,4.70405571429356
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.24608821540376,3.12789300878282,6.32581020310686,4.23326380909781
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.44779706836212,3.29081294394597,6.2613776562482,3.99999588951876
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.99696959859145,3.71503629401707,6.50499483915844,4.73900024392232
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.0116263521739,2.43173970524873,4.69948011103713,4.04761538948659
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.10567992363772,3.25710079478489,5.45037283256548,4.2710511836627
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.0116263521739,4.27566645599031,6.69619003982676,5.32782761599699
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.72747014918975,4.8298010348124,7.23096216584688,6.26274444994968
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.3778941938539,3.25710079478489,6.18323591733491,4.93941030199123
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.4542790527069,4.27791415307608,6.47783101602788,4.73667474060362
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.22514225585031,3.71155145547197,6.86613296844037,4.93427555992088
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.93651508820117,3.29717819586149,6.18179406926474,4.4718291177758
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.8199652738658,5.13346304364008,8.16157182589147,6.37166671446578
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.96516438969753,4.92451611416741,6.7907904919277,4.89349033193088
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.01678863108811,2.40100378134975,5.73407361237831,4.05062200827206
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.99696959859145,5.05226226449916,7.95963840773426,5.66962342360829
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.0116263521739,4.60042630738517,7.49406183270906,5.70203816408938
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.07351601114092,4.73356565855019,7.27686680466586,5.69464949145232
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.99696959859145,3.09013683003911,5.1263158802842,4.07114076963825
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.9259653572353,3.86202255607791,6.84750626344653,4.87849805891991
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.1766534910838,3.36698046638592,6.10284812184984,4.54882735977319
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.15194598409361,3.25710079478489,5.12090760992674,4.17665146293508
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.99696959859145,3.75910718673136,5.32353986947832,4.35987221826704
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.62747614273239,3.25710079478489,7.04002184321025,4.97486626024251
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.04504353989609,3.65376432962155,6.50092602810101,4.39991129920622
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.38053074777503,4.01643000140131,6.48758588086894,5.29484887668176
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.06241570694845,4.42527566188773,7.66214389586287,5.38327842156635
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.39660391032934,4.00515050760758,7.71481110558013,5.70552184117235
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.41529646437277,4.78922337277826,7.56304945128686,5.58918976281263
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.35911806481088,5.95008854770019,7.74818381814751,6.01913014355286
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.33871706208514,6.47924993648895,7.97655628764345,6.59817442873918
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.16306121080042,4.01643000140131,5.84400222377318,4.67449781199164
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.55447054601782,3.25710079478489,5.95747307523404,4.58968147201225
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.09532688635532,6.84755302799099,8.12394760173325,6.35560917202652
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.12853049263301,5.11028688413148,7.68419212235658,5.97433649970702
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.61035308224542,4.52590495312661,7.7833436090771,5.97320054814971
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.95517742131628,4.685182228281,6.32429507930832,4.98821824296853
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.94025115326146,5.86115609067971,7.67976871487209,6.49372531960442
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.71755390779974,4.26729780015804,6.75760215414041,5.2474846206994
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15885245050563,7.27198697525468,9.27409808014908,7.90164583530313
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.66834458356221,6.1251415274246,8.38381228592696,7.05909946563792
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.91728228637197,7.64828806269356,9.30121201558269,8.28892745488274
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.11572229469939,6.67775403740689,8.31537251998764,7.36961628403131
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.80188540824174,5.92973478276609,8.13832858043347,6.6233162571471
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.00747564299198,7.25616287509,8.49664395195706,7.58676082334635
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.69664471030825,7.5610626852982,8.80261839574771,8.02010859711805
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36637226545123,6.29864877143179,7.89650778838324,6.85384294175542
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.35331686496137,6.39584839597083,8.1315908497453,6.9602520368925
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.53161939715646,7.07009841058441,8.61445084216292,7.73872288330126
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.83836693009891,6.95275032134164,8.52526630587139,7.77212785243731
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.0049126440835,6.37268059926671,7.99596763702188,7.12452029345736
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36959661362641,4.34144981402094,6.63708762038779,5.78271134934505
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6249038587528,7.07708581846074,8.65632530691861,7.78610499471072
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.59934931951943,7.10407177265775,8.59204552943148,7.76515554053622
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.42025025014965,5.8685984134408,8.21999529462712,6.50294798607252
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.00620558822639,5.16770988520591,7.26097964367043,5.47829837236758
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.79127109774284,5.91750126158009,7.90356499604272,6.20411245178855
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.64767232697263,4.28367214980044,7.5389909060553,5.49011179427612
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.87453015373876,5.43639532040639,7.60895047649954,6.30662531688156
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.33348624148621,5.38176795506462,6.96290613080264,5.89272010911782
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.10197299130466,5.65532207399415,7.9449919995092,6.23409568826934
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.94235423977806,6.1191064373501,6.74605052964545,5.93583706892454
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.09823569944042,3.40547010100942,6.46362374731329,4.65577651592104
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.42711810351334,2.33196465757212,5.4756599244002,4.41158089516189
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.03362386579727,5.38103846873953,6.99994894368663,5.47153709274114
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.3778941938539,4.86729531743115,7.41100913049262,5.88539954725922
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.67672163814991,3.25710079478489,6.57622733305411,4.17001658866297
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.77469621951297,4.25049366261194,6.8260220889792,4.95040399036804
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.89357382759583,4.94936586896485,7.77169615451491,5.87154528369186
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.53091966010368,4.56812202877902,6.67631074219311,5.59178414369194
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.0116263521739,3.81669333928827,6.83818299387861,5.22216756178026
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.50408585590403,2.3589134934957,5.50375286075622,4.12225073671865
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.12148041501882,5.32835108980776,7.99573180541684,6.14852110341447
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.00702583602625,4.53965629983761,7.34022920620251,5.62897044735546
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.99696959859145,4.08445663004371,7.60151760221411,5.22764794361642
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.61124535547626,4.41985065328238,6.61427111696477,5.21512237524114
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.70257328631643,4.05806245415716,6.8406341905725,5.2004233103487
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.37448282999384,5.1480363365389,7.64883040612064,6.05711652421779
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.86719080743438,5.39535348123912,7.28134309543412,5.18129579470254
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46806926250841,3.71314322618573,7.02344544613874,5.06821931161096
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.49718318045766,4.72597890057385,7.87352628391764,5.36556278831638
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.86018371542477,4.35634900975235,7.02221752404308,5.07958341640673
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.99696959859145,4.42101529185391,6.861308978794,5.09309795641312
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.99696959859145,3.84955503698765,7.03657492563057,4.96103318706989
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.02666164923427,3.42776967002281,6.7787656769013,4.41106566538613
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.76851306349593,6.21372328754508,8.53153853592402,7.50459162898834
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.97012619380287,5.07320868692048,6.90017649809506,5.98117045960614
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.52462818669782,6.20328816566816,7.43116180827569,7.05302605354722
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.09006521810981,6.61374390609128,7.82445058597404,7.17608657005838
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.45512505372057,6.42387938580533,7.13680907297004,7.00527117083198
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.82000742896834,7.08756530490959,7.61897727929647,7.50885000439147
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18393108942494,4.39670949956139,7.37932419581555,6.31998826160063
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.44867014575675,4.88295526038199,7.82608140848997,6.05256893820957
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.01267851717965,5.24189523626468,7.94043462069852,6.06500279138095
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.49689437510153,5.55705359332755,7.67287597529123,6.5756079812401
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.45581124552503,4.01643000140131,6.99210775901565,5.15478300198066
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.3778941938539,5.80505890631915,8.1690025490011,6.45065188305805
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.28466691401941,5.02855321500169,7.85664971721668,6.38995661541259
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.86750701999486,5.11541456992301,7.66802288359376,5.88364815783721
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.999950916167,5.725097289011,8.11529359121063,6.28011393212954
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.38594005471538,5.7325193471031,8.22510074270144,6.44785338150664
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.58071074781329,7.12274988822448,9.58688601525072,7.76344888376283
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.38078199010592,5.70343654804233,8.03094971044039,6.37172274952955
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.84342637190276,7.07679965696752,8.46923702769302,7.7964876855211
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.64123979172489,6.85441952029078,8.57766431917721,7.69110787706429
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.71465635921454,4.97586772433892,7.6488983802577,6.44647415460372
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.0116263521739,5.42455993403373,8.09516917517707,6.17711848712823
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.9297549265645,5.09698940062897,7.81570913734567,6.28081782151305
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.6298812806636,5.24389987111854,7.25684995601867,6.04354370260027
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.00117316967593,5.05764933680249,7.82598538730502,5.96160263126115
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.23511097843822,6.67027056151309,8.29881281860296,7.40139811951809
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.3778941938539,5.56446989168607,7.58435174761007,6.17557194438335
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.84260715061284,6.82455490738861,8.65901344549447,7.44205850116531
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.469090434548,6.83800378641658,8.692043209757,6.99971247690719
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.99285958271153,5.59518304710795,7.90599873647307,6.16468045543085
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.48997432862407,5.5757934002471,7.98332893988503,6.68303222291873
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.32304402440333,6.95101041013022,8.71102250736348,7.66169231396568
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.5531578996396,5.98694278336774,8.20804110599211,6.91604726299982
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.38457690967304,6.79044188435571,8.68512318307458,7.62004732570111
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.36865896482853,6.8596256932275,8.83258101455899,7.68695522420501
