"","Unnamed..0","tissue","endometriosis","severity","p232071_at","p238448_at","MRPL19"
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.23602791534862,3.42457856222249,2.83030323878555
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.04086944213608,3.15542827737862,3.09814885975735
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.9874232275732,2.92456421096021,2.95599371926671
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.66906272571804,3.00716500300155,2.8381138643598
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.23602791534862,2.92456421096021,2.58029606315441
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.86727733669169,3.00243953683718,2.93485843676444
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.07089054136187,3.46744591982547,3.76916823059367
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.67815149360011,3.46744591982547,3.07279870671279
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.18263549499258,3.89585972107145,3.53924760803201
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.66906272571804,3.45411787810623,3.06159030191214
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.74922435580312,3.46744591982547,3.1083351378143
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.20082868317266,3.46744591982547,3.33413730149906
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.18263549499258,3.46744591982547,3.32504070740903
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.04129196525191,3.46744591982547,3.25436894253869
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.51788466996306,3.55308286741387,3.03548376868847
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.79926703751068,4.81494251398832,4.3071047757495
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.77058497348271,3.34410030021804,3.05734263685037
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.67931467802564,4.66227566598741,4.17079517200652
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.95966603477247,2.62535687320334,2.79251145398791
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.66906272571804,3.46744591982547,3.06825432277176
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.85840315165397,5.27603392606745,4.56721853886071
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.92850695043955,4.63308673873831,4.28079684458893
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.30055193040753,5.09306758738075,4.69680975889414
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.96530871225046,5.10204440848511,5.03367656036778
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.08625496824359,5.75381455987008,5.42003476405683
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.80407472427539,4.65048476296239,4.22727974361889
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.38829603922581,5.66521377578347,4.52675490750464
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.14402296133932,5.10867078008208,4.6263468707107
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.54874661972837,5.89326121923271,4.72100391948054
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.12832155496134,5.58440018930914,4.85636087213524
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.71383391108924,6.04107487466445,4.87745439287685
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.18952697247234,5.98460862461791,5.08706779854512
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.99312954632765,4.13187081479522,3.56250018056144
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.07397175831623,5.88237347275962,4.97817261553793
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.01812445073279,6.09903871560884,5.55858158317081
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.95966603477247,3.46744591982547,3.21355597729897
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.67815149360011,3.46744591982547,3.07279870671279
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.89646599392008,3.49440376647601,3.19543488019804
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.17431383124807,3.46744591982547,3.32087987553677
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.21876094192563,3.10762105914847,3.16319100053705
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.95966603477247,3.32245831503697,3.14106217490472
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.95966603477247,3.94029090174101,3.44997846825674
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.85425802629993,3.46744591982547,3.1608519730627
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.66906272571804,3.28940721870545,2.97923497221174
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.18263549499258,2.92456421096021,3.0535998529764
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.92018353279261,3.10762105914847,3.01390229597054
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.03583673860254,3.46744591982547,3.751641329214
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.95966603477247,2.94025344948055,2.94995974212651
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.01492817414974,2.80542839471245,2.91017828443109
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.13231354466918,3.45776271458256,3.29503812962587
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.76345020589621,3.46744591982547,3.11544806286084
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.7703679325604,3.11129373646571,2.94083083451306
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.40085524189452,2.92456421096021,2.66270972642736
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.95966603477247,3.46744591982547,3.21355597729897
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.46063638356214,3.47479646586003,3.46771642471109
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.18263549499258,3.46744591982547,3.32504070740903
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.95966603477247,3.50468721597655,3.23217662537451
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.04425636822249,3.46744591982547,3.25585114402398
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.95966603477247,3.46744591982547,3.21355597729897
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.76345020589621,3.78267934964096,3.27306477776859
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.76345020589621,2.92456421096021,2.84400720842821
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.18263549499258,3.46744591982547,3.32504070740903
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.7560898944508,3.46744591982547,3.11176790713813
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.66906272571804,3.2465220087293,2.95779236722367
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.83719634953404,3.49614083132932,3.66666859043168
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.00748697472384,3.46744591982547,3.23746644727466
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.74221127819172,4.33224841245105,4.53722984532138
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.18263549499258,3.46744591982547,3.32504070740903
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.0568070757618,3.46744591982547,3.26212649779364
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.92951518512045,4.32972869197583,3.62962193854814
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.55513557537844,3.46744591982547,3.01129074760196
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.76345020589621,3.46744591982547,3.11544806286084
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.76345020589621,3.46744591982547,3.11544806286084
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.44462461782814,3.54227945869552,4.99345203826183
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.39943756268454,3.59509949225275,4.99726852746864
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",4.19404112383301,3.57055945160778,3.88230028772039
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.31358734886497,4.45316505013029,4.88337619949763
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.80167975127589,3.47832299737305,4.64000137432447
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.71695615917964,3.46744591982547,3.59220103950256
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.55071930631132,3.46744591982547,4.5090826130684
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.69840343760654,5.09465680556631,4.89653012158642
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.03301332221228,4.08654563225162,4.05977947723195
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.02366261670739,3.85404835302169,4.93885548486454
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.07862476598403,3.46744591982547,3.77303534290475
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.39948468501048,5.71657408820924,5.05802938660986
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.588467195546,4.56466908261988,4.57656813908294
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.68918687777953,4.00984440255698,4.34951564016825
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.44474323030708,4.7979904267892,5.12136682854814
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.02664196406579,4.39215247027012,4.70939721716795
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.38562717899564,5.37935920934382,5.88249319416973
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.6312842443057,3.46744591982547,3.54936508206559
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.84112503283976,3.46744591982547,3.15428547633261
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.01535074415585,4.09573986929631,4.55554530672608
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.1178537750287,4.70699546235673,4.91242461869271
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.05248763947803,4.13643269953122,4.59446016950463
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.57367960389196,3.46744591982547,3.52056276185871
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.41997292742346,4.29521264513863,4.35759278628105
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.46783110997156,4.49668358178892,4.48225734588024
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.79490534995842,3.485353543199,4.14012944657871
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.49181196027758,3.78694685860748,4.13937940944253
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.36093662740897,4.98278462819165,4.67186062780031
