"","Unnamed..0","tissue","endometriosis","severity","p219377_at","p228115_at","p235065_at","GAREM1"
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.86798967489861,6.58135422670702,2.55598352750621,4.66844247637061
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.649203514857,8.64499515625128,4.07401376112506,6.78940414407778
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.12672696606083,7.66109170688638,3.7584780665947,6.18209891318064
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.88459202852193,6.53080110352785,2.98838983116056,4.80126098773678
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.59751190565157,6.08989482968914,2.47778867764852,4.72173180432974
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.18694722759312,8.07592708371655,2.91145308319334,6.058109131501
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.4975673466798,7.27576940684025,3.10636527917814,5.62656734423273
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.52368202594818,4.9320460765725,2.47778867764852,3.64450559338973
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.88971455257388,5.41926480657118,2.47778867764852,3.92892267893119
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.90137495788726,7.03695606499189,2.47778867764852,5.13870656684256
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.45538153108367,7.0756118250977,2.72504526879785,5.08534620832641
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.14185678375034,6.22095547418703,3.07391471211395,5.14557565668377
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.85121783312389,6.72919821201372,3.72451560477858,5.43497721663873
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.66151537247335,6.80777474788917,2.92394090705774,5.13107700914009
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.88257754655889,5.5180735470547,2.23602791534862,3.8788930029874
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.34949871168751,8.28180334239962,5.00966538093793,6.88032247834169
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.74384300838729,8.7888931697281,6.01552944700173,7.51608854170571
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.77209341730202,6.13478083949907,2.75000897972403,4.88562774550837
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.92138718192105,5.64315556266781,2.23602791534862,4.60019021997916
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.20967911986102,7.86428932894477,4.57202976562849,6.54866607147809
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.86207396629205,8.37679679280923,4.91357930484132,7.05081668798087
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.18726580594315,7.7040715520674,2.65678438076238,5.51604057959098
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.92138718192105,6.25378325640468,2.68897234338299,4.95471426056957
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.65869032711727,5.37202517382087,2.71289206185246,4.5812025209302
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.87132267694433,5.47356366817311,2.85987752744009,4.73492129085251
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.71887603529476,7.96699991992466,5.37406549832066,6.68664715118003
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.79344334415511,6.89315962846588,4.09054085645093,5.59238127635731
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.66097700384648,7.52941443755694,4.78350783350689,6.32463309163677
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.10264005465804,7.35242124679694,4.83488880109335,6.09665003418278
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.44940033212963,8.02254358078452,4.78832451187308,6.42008947492908
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.22177940219834,6.0008608762622,3.63073683477651,4.95112570441235
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.55181063490229,7.20339482607797,5.177420636304,6.31087536576142
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.63130445454287,6.30745586112122,3.63586229612163,5.19154087059524
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.11098571868893,8.35137248224095,5.97697800240475,7.14644540111154
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.00244717276882,7.40164099921695,4.74255821772926,6.04888212990501
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.92490654179004,8.92234821307345,6.48128659715165,7.77618045067171
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31628675200407,8.26277056371276,5.52278655649371,7.03394795740351
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.5773418894806,7.94619890085879,3.76921288839227,6.09758455957722
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.05150331542199,7.86211342641747,5.41934241183933,6.77765305122626
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.52888389178851,7.89789575374898,5.25331321195299,6.56003095249683
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.31422345794104,5.53182556130934,3.07855426478933,4.97486776134657
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.3093643073802,8.06142666751054,3.62184004380783,6.33087700623286
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.50984839596936,7.65234693100119,3.97237647078857,6.04485726591971
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.38267127363052,8.26964203148744,4.73617388291007,6.79616239600934
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.03431140227393,5.78121993419004,2.47778867764852,4.43110667137083
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.60164244690837,7.82476253162394,4.40620174265432,6.61086890706221
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.39336397204601,7.45994881593117,3.62184004380783,5.82505094392834
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.112555355995,6.56992468456187,3.12298141492998,5.26848715182895
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.21409388748078,7.02807295369793,3.10636527917814,5.78284404011895
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.79721960242461,6.73685897517435,2.47778867764852,4.67062241841583
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.47917728802755,6.95243226222209,2.51780642731218,5.31647199252061
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.81822093185688,8.51294344533903,4.87005028330321,7.06707155349971
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.05512099981581,8.06214061346493,2.50305745964587,5.87343969097554
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.77305444234202,6.94444313343163,3.60495455592941,5.77415071056769
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.46502626922164,7.73679759592684,3.62184004380783,6.27455463631877
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.54781865533307,8.42736611185537,3.63974591966192,6.53831022895012
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.60245484139837,6.83563405963701,2.47778867764852,4.97195919289463
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.07633998129504,6.375994155679,2.41751382526065,4.62328265407823
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.05401409752487,6.72919821201372,3.04342597528329,5.27554609494063
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.30070474877619,6.98220844269257,3.59107968332936,5.62466429159937
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.48887149384193,8.58988414040787,4.3924216814629,6.82372577190423
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.71120688307166,6.72919821201372,2.47778867764852,4.97273125757797
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.18822207212461,8.13602899909185,3.61973554968484,6.3146622069671
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.09783510357633,8.26316024830319,5.02298878453581,7.12799471213844
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.50878459946335,6.83639909680554,3.10636527917814,5.15051632514901
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.01912285963972,6.82706004689063,3.08199104010903,5.30939131554646
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.38967113493325,6.72919821201372,3.07252488019085,5.39713140904594
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.73886558216279,6.60936704028287,3.12302692420807,5.49041984888458
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.51483246798934,6.60875261170805,2.6470628156577,4.9235492984517
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.25299743557805,6.78069455963202,2.75702280163796,4.93023826561601
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.92138718192105,5.74017307275167,3.17210031560245,4.94455352342506
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.36191028334488,9.19195071590566,5.88455826839343,7.47947308921466
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01094576312872,8.41928436732628,5.85850387546481,7.09624466863994
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.59786522874133,8.16013133206139,5.23685061059201,6.66494905713158
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.92234536010115,7.34907785872515,5.84537724680892,6.70560015521174
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.7708803358846,4.76053170552686,4.66201993744886,4.39781065962011
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.76031475385494,6.33279924628711,3.11142497863078,4.73484632625761
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.71939792140929,5.86885483567749,3.62184004380783,5.07003093363154
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.75697161388144,7.52350806585379,3.33245188878865,5.53764385617463
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.10984793214572,6.99329739609238,3.63152195316606,5.57822242713472
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.6638419024248,6.34702139785254,3.14101631632587,5.05062653886774
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.0884217078959,7.54874984871145,3.62184004380783,5.75300386680506
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.42231952824065,7.45870328927317,4.04925559990079,5.97675947247154
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.06255911171016,7.73911792793745,4.78436058672903,6.52867920879221
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.9231677520166,7.95428139193077,4.7898808384198,6.55577666078906
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.40861701062911,9.57937454787233,6.65182142444554,8.21327099431566
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.35072412251388,9.48276599602349,6.36968734972253,8.0677258227533
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.96488153444135,7.18684125339992,3.37749601340905,5.50973960041677
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.02055326468471,7.95033792297203,4.57678849252152,6.51589322672609
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.01646128161276,6.72919821201372,3.70667892095237,5.48411280485962
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.9193760443679,6.41226257410673,3.65006370488756,5.3272341077874
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.92428241750777,7.51574504321541,3.91400912778294,6.11801219616871
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.40515917901598,7.52507994003582,3.94024833744301,5.95682915216494
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.00839789761268,6.65394446342201,3.73485516304603,5.46573250802691
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.49637022411365,6.8840515684219,3.3997024007805,5.26004139777202
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.99273182465742,8.38160818976325,4.3851930528949,6.91984435577186
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.85624787457214,9.344181516891,6.68140073594879,8.29394337580398
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.51893065422495,9.0215222574652,5.18722222583776,7.24255837917597
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.42651563979473,8.06038148008536,3.76303616944475,6.41664442977495
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.42518317639552,7.77801958762778,4.40116647840236,6.20145641414189
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.87496531777217,8.42188118585936,5.18385521713194,7.16023390692116
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.02345391912375,7.27921014586907,4.31267420229249,6.20511275576177
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.80342223844532,9.1234277323844,6.21511150276815,8.04732049119929
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.79326805586538,7.47241050643155,3.62184004380783,5.96250620203492
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.79004937994871,8.17352061585898,4.44129100588169,6.80162033389646
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.17807591469204,7.78096022690058,4.61484543991251,6.19129386050171
