"","Unnamed..0","tissue","endometriosis","severity","p212153_at","p215281_x_at","POGZ"
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.48002660428375,6.96952328072992,7.22477494250684
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.65847205128354,7.85139633807357,8.25493419467855
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.82918698531926,7.44198598972011,7.63558648751969
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.45000422422081,6.17695777538424,6.81348099980253
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.15831097536781,7.85744253019236,8.00787675278008
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.41315432797365,7.01206725677299,7.21261079237332
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.53507315316369,6.17695777538424,6.85601546427397
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.89644538597489,8.24221904222805,8.06933221410147
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.26708920063995,6.51767421064475,6.89238170564235
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.70259606977437,7.6812021127311,7.69189909125273
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.44835897129737,6.17695777538424,6.81265837334081
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.62086048647517,6.4007082565545,7.01078437151484
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.18842349573658,6.79513007395303,6.9917767848448
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.71068542070978,6.17695777538424,6.44382159804701
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.88386542983086,7.01564109846414,6.9497532641475
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.98084060111714,6.57058390509252,6.77571225310483
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.81819829730558,6.1384035569587,6.97830092713214
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.13103449598375,7.19456168330688,7.66279808964531
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.50861392417657,7.06801794609075,7.78831593513366
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.16814246391828,8.11075033106978,8.63944639749403
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.28036374435804,7.70963046743135,7.9949971058947
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.61162509923079,7.87425508899767,8.24294009411423
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.55097205879353,7.47085512196927,8.0109135903814
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.98797327096883,7.6044172628621,7.79619526691546
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.29102314086752,6.98873851914602,7.63988083000677
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.44548524747858,6.39897353030506,7.42222938889182
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.58687433565128,7.54534323491002,8.06610878528065
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.17292971567345,7.51211768205208,8.34252369886276
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.23946664542087,8.13628826791609,8.68787745666848
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.05585172204031,7.16155210004537,8.10870191104284
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.49560281795146,6.21888346937454,7.357243143663
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.97853613083972,7.47384894427232,8.22619253755602
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.96116494776502,6.95317150189521,7.95716822483011
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.42538109583654,8.42730305621653,8.92634207602654
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.14707998424407,6.81938280824603,7.98323139624505
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.10583041188849,7.92542702082471,8.5156287163566
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.56375052699494,8.0866468477321,8.82519868736352
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.31277901811807,8.03922404355628,8.67600153083717
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.0399678692578,6.80651955294802,7.92324371110291
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.87258355876554,6.9781710297291,7.92537729424732
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.92985912164858,7.68534489823425,8.30760200994142
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.17681035116966,5.1142951073736,6.64555272927163
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.85603776266753,6.04242818836401,7.44923297551577
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.45131422671557,6.84204998742669,8.14668210707113
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.89214844552545,5.80759460015466,7.34987152284006
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.79313092789165,6.66930811419414,7.7312195210429
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.38482100338579,6.85156257635623,7.61819178987101
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.01598497849719,7.52718541103054,8.27158519476387
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.54530337893768,7.38738633877526,7.96634485885647
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.5645341285391,7.19050475989306,7.37751944421608
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.33463181330387,7.28685191708531,7.31074186519459
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.89498378498593,7.16946977314221,7.53222677906407
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.34310968005884,8.21417862097313,8.27864415051598
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.87939099971763,7.01635909770051,7.44787504870907
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.01877682103153,7.98447529108169,8.00162605605661
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.32271489210577,5.40426337553046,6.86348913381812
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.69626584469891,7.47371424547779,7.58499004508835
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.56669284712007,7.59412013545242,8.08040649128625
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.58476377028946,7.69465530729804,7.63970953879375
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.60409158944175,8.09484945592954,8.34947052268564
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.85943961015304,7.08785894576403,7.47364927795854
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.05467208200587,8.21601917797076,8.13534562998831
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.02083603275455,8.07934893724947,8.05009248500201
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.8070464746883,7.76270297577616,7.78487472523223
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.33016031298826,8.45606363205947,8.39311197252387
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.55526261695477,8.84274895110671,8.69900578403074
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.81626533855668,8.10958057655238,7.96292295755453
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.18302214035008,6.29462384585266,6.73882299310137
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.01976903723898,7.28028629552627,7.65002766638263
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.44411595136346,8.01247430218016,8.22829512677181
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.96803684762992,7.48892137338925,8.22847911050959
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.30667051190534,5.95687976764229,7.13177513977381
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.7645845728727,8.06600986502104,8.41529721894687
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.31613001928372,7.6889039246826,8.00251697198316
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.14743618041779,6.17695777538424,7.16219697790102
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.39004507555322,8.80097835014997,8.59551171285159
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.01766427698738,7.86983824171484,8.44375125935111
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.19161317722371,8.27195597158853,8.73178457440612
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.34196473184537,7.94760327425029,8.64478400304783
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.69321758011014,8.1700003765572,8.93160897833367
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.32200349632842,7.41862641145247,8.37031495389045
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.84189399619797,8.50268543127842,9.17228971373819
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.99659423865264,8.03326615356904,9.01493019611084
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.86329940733176,7.55757420780049,8.71043680756613
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.6259645758046,8.07635938946878,9.35116198263669
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0878862998931,9.81078665642926,9.94933647816118
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",10.0663734735759,8.66412452259493,9.36524899808542
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.93345797029274,8.74844126506272,9.34094961767773
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.87737044130908,8.65115834297422,9.26426439214165
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.82153593934335,8.42170771688402,9.12162182811369
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.92658088892824,9.50238663271002,9.71448376081913
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.81985973872025,8.87528503735215,9.3475723880362
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.19510457039601,8.6515197951577,8.92331218277685
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1776208393513,10.2055048582742,10.1915628488128
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.63165566047178,8.15251382243731,8.89208474145455
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.23622277273536,7.36921036706567,8.30271656990051
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.63599921734721,9.51713176223167,9.57656548978944
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.67149248935531,9.15051934245526,9.41100591590529
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.81246756511206,9.07321561773764,9.44284159142485
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.51757689286328,8.43412470335619,8.97585079810974
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.98695046689477,9.12101869642871,9.55398458166174
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1933792786813,8.31571518555117,9.25454723211623
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.81004057409855,8.4552308585248,8.63263571631168
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.74231420350309,9.02039043781579,9.38135232065944
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.42010335399721,8.98005763541901,9.20008049470811
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.86599161802729,8.79362180498164,9.32980671150447
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.55475260633923,9.17086658241126,9.36280959437525
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.25112553612171,8.80979567679452,9.03046060645812
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.13828047274095,9.57373142294345,9.3560059478422
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.38872416679544,8.50935406736803,8.94903911708174
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.64387389705135,9.14247630648274,9.39317510176705
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.29525047259194,8.81595132001615,9.05560089630405
