"","Unnamed..0","tissue","endometriosis","severity","p202960_s_at","p202959_at","MUT"
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.02416883721608,4.97257080971827,5.99836982346718
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.6233337845358,9.11301881571937,9.86817630012759
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.81352130541394,6.54230382912654,7.67791256727024
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.87524249248034,6.33688429325725,7.60606339286879
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.64856701487553,8.10895950771341,8.87876326129447
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.7356584454738,6.35022387405003,7.54294115976192
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.01961068653546,6.02268182464074,7.5211462555881
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.67092170783737,7.3409380001475,8.50592985399244
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.59543980289292,5.4635953986074,6.52951760075016
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.96740989356831,6.35903046094226,7.66322017725529
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3354081292187,8.44319525821036,9.38930169371453
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.47270482293177,6.41961719380257,7.44616100836717
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.29973018506278,7.35547923787904,8.32760471147091
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.15464776498457,4.90348083109591,6.02906429804024
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.24327359405184,6.03979155346924,7.64153257376054
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.38659912745537,6.79109734517615,8.08884823631576
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.57102829602248,6.13158262923425,7.35130546262836
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.48808270993276,4.90484080213457,6.69646175603367
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.59855926048643,5.03235092272472,6.81545509160557
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.39840593649165,5.89859516947886,7.14850055298526
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.80765978517879,6.48665006790335,7.64715492654107
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.29026646919583,6.70242542815569,7.49634594867576
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.7522121385956,9.35732692660767,10.0547695326016
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.05506204680071,7.12503512063338,8.09004858371705
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.90173054148977,8.38779729018891,9.14476391583934
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0403844775588,8.92937914690647,9.48488181223263
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.8033487568681,8.11542935271854,8.95938905479332
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.3614089192824,7.46357727247092,8.41249309587666
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.84612032231775,8.75555459868369,9.30083746050072
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.88987199165521,7.92758083117391,8.90872641141456
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0289064035792,8.24894438489974,9.13892539423947
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1868753982303,8.71530478358597,9.45109009090814
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.79332221049493,6.81890593913714,7.80611407481604
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.46247816435654,7.99894644284964,8.73071230360309
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6551233179142,9.15199676905775,9.90356004348597
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3388151732495,8.6699658001219,9.5043904866857
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8596108533101,9.39067867688162,10.1251447650959
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1434798547552,8.25697282386639,9.2002263393108
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7448984699817,9.49367021993094,10.1192843449563
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1277260679877,8.34450798020642,9.23611702409706
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.99781974783244,8.19617162727775,9.09699568755509
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.351107716587,8.63235198493478,9.49172985076089
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9543843363335,9.53290040268897,10.2436423695112
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1920867808387,8.75094113402325,9.47151395743098
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.658109653186,9.23323113311815,9.94567039315207
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4355300000753,9.02799436864948,9.73176218436239
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0472277586914,9.45007016801936,10.2486489633554
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0221917509216,8.45533973443634,9.23876574267897
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4345395535906,8.88213578149408,9.65833766754234
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.46057674198456,7.92344914451948,8.69201294325202
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3958762880886,8.83817092890615,9.61702360849737
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.7353020637967,8.55843905799905,9.14687056089788
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.79842998743038,6.96278097130202,7.8806054793662
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.98670898971259,6.60440983400761,7.7955594118601
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.93466394414845,6.35903046094226,7.64684720254536
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.86962130892974,7.32472985739876,8.09717558316425
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.1209440772211,6.35903046094226,7.23998726908168
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.45064168364715,8.05143636367112,8.75103902365914
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24761561027021,5.70796020624322,7.47778790825671
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.97353214761655,5.98772952935052,6.98063083848353
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0666315782924,8.27418447575074,9.17040802702157
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.91505302099728,6.79236223064427,8.35370762582077
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.59214724794094,6.48352890005751,7.53783807399923
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.57418753496759,7.80023126294149,8.68720939895454
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.65239648088255,7.30635871715252,8.47937759901754
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5413616757238,7.66185552934058,9.10160860253219
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.77707210288684,6.74511330167784,8.26109270228234
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.00717331443437,7.35774207823937,8.18245769633687
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.29470798268084,7.57603272563743,8.43537035415913
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.55475347268418,7.90747910862949,8.73111629065684
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.71928283096073,6.35903046094226,7.5391566459515
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.81829644226306,7.4589895561461,8.63864299920458
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.37431664714032,7.62917448583643,8.50174556648837
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.80785805475014,7.21315284144565,7.51050544809789
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.77414735925648,6.35903046094226,7.56658891009937
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.283735642357,7.56512598898154,8.42443081566927
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.15101332040259,6.82530166854623,7.48815749447441
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.40632904612212,6.63938864099454,7.52285884355833
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.73936656163824,7.80424772279048,8.77180714221436
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.43842268255528,8.26118632938194,8.84980450596861
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.60625833209771,8.48150800968394,9.04388317089083
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.44020240602657,8.39373115869395,8.91696678236026
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.16979634047374,8.15592757391345,8.66286195719359
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.14697241360391,7.88312202156094,8.51504721758242
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.89031398013517,8.10248439137539,8.49639918575528
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.33961278555887,8.33065973615949,8.33513626085918
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.06806015936412,7.44469898219193,7.75637957077802
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.2147413038176,8.78691247099883,9.50082688740822
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.1122504052893,8.71063726125206,9.41144383327068
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.97444253045986,8.71352410805027,9.34398331925507
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.918431195364,9.0582637910336,9.9883474931988
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.79280282699058,8.30554150911534,9.04917216805296
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0171154048643,9.15758512639218,10.0873502656282
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.83425981453533,7.7743326473539,8.80429623094462
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5857967129134,9.28995598650612,9.93787634970976
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3662025645222,8.61272214880783,9.48946235666502
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3283676403907,9.1445540903373,9.736460865364
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.62911276744984,7.71813276027797,8.67362276386391
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3507120326843,9.10597692076507,9.72834447672468
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1076337580374,8.53292318833334,9.32027847318537
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.119311842946,8.48413640915677,9.30172412605139
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6959304412882,9.39890289782905,10.0474166695586
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0740391827203,7.9617215119624,9.01788034734135
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4339656714031,8.65555171630632,9.54475869385471
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2727189185254,8.59331188389612,9.43301540121076
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.521303098523,9.02062606345573,9.77096458098936
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3585780720081,9.01431801941341,9.68644804571075
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.028550924696,8.34167314441414,9.18511203455507
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.96229392796927,8.4757730618605,9.21903349491489
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.45294496084557,6.87198865817189,8.16246680950873
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.85868282480817,7.98405084461052,8.92136683470935
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4228864428711,8.39986447993331,9.4113754614022
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.6828037043943,8.27344677338272,8.97812523888851
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.76416128175455,8.00598309323336,8.88507218749395
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.98242252284403,8.37771166720046,9.18006709502225
