"","Unnamed..0","tissue","endometriosis","severity","p203065_s_at","p212097_at","CAV1"
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0234687517976,10.8608104954428,10.4421396236202
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.24455518527515,8.63030690144066,7.9374310433579
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.14620525905583,9.26076612990678,8.70348569448131
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.11422501375979,10.1092322272569,9.61172862050834
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.60796048141908,10.0943939461953,9.35117721380719
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.82367349072875,10.1868934791619,10.0052834849453
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.02520898652552,9.12440424880978,9.07480661766765
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.76855063872635,10.8476982375541,10.3081244381402
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.96077000041806,7.76206201179294,7.3614160061055
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.5449774162056,9.48326437912058,9.01412089766309
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.55550762295615,9.86172815138904,9.20861788717259
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.11208304332922,10.3791058435205,9.74559444342486
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.94259196467059,9.91246720570709,9.42752958518884
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.2593759702582,11.0663260354746,10.6628510028664
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.09125081208371,9.69724250308796,9.39424665758584
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.56862142054955,8.9320249931441,8.25032320684683
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.5600347453345,11.7502205133844,11.6551276293595
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.205516549266,11.4551097634913,10.8303131563787
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.54683410742028,9.53406758744052,9.0404508474304
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.782694379805,11.3305379739343,11.0566161768696
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.29382290417297,10.1551302632798,9.72447658372639
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.44359665630946,10.2281344840873,9.83586557019838
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.77839354985769,8.69685791273326,8.23762573129548
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.70525795198923,10.7405094626319,10.2228837073106
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.34399664681247,9.82730543637258,9.58565104159253
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.9400129775508,7.81350224882727,7.37675761318904
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.87022189631891,9.12368674492883,8.49695432062387
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.42040921286878,10.1608785833956,9.79064389813219
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.21710205013391,10.6661022288926,9.94160213951325
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.82645088367078,9.22864745110365,9.02754916738721
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.84312924599709,10.515638127661,10.179383686829
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0800247151137,10.8519349521568,10.4659798336352
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.87486612575371,10.4639168273189,9.6693914765363
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.22247671422,11.5458795209009,10.8841781175605
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.83260673583154,10.8754006349696,10.3540036854006
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.29214848654962,9.35740109833335,8.82477479244148
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.57695298308276,10.891010956269,10.2339819696759
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5012028239023,12.0521028605998,11.276652842251
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.84394941535119,11.3976701256572,10.6208097705042
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.64609678351,11.5378224124828,11.0919595979964
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.05039327375741,10.0981033015871,9.57424828767225
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.85495529808261,10.7335925783906,10.2942739382366
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.67581515367428,10.9788695085462,10.3273423311102
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3785124917983,12.0980532487207,11.2382828702595
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.79977516940044,10.9998497177855,10.399812443593
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.87689226057774,10.9922898650086,10.4345910627932
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4565586333788,11.7530946550722,11.1048266442255
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.25861389718571,10.7279689574498,9.99329142731775
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3754259438359,11.5462716805411,10.9608488121885
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5070938594464,11.3151145113988,10.9111041854226
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.58958044336061,10.8528869974803,10.2212337204205
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0017000857052,11.5995674883837,10.8006337870445
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.35350986166064,10.9966313268565,10.1750705942586
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.93326168184851,11.0577108252923,10.4954862535704
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9039993429677,12.0894413074359,11.4967203252018
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.51492904572371,9.88060629201395,8.69776766886883
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0853350846966,11.3847508057731,10.7350429452349
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.8549919511253,11.2320013937372,10.5434966724312
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.97950866583349,11.8719379845712,10.9257233252023
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.90543221372542,11.2167936608953,10.5611129373104
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.19105469906055,10.5708249252082,9.88093981213438
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.59530443944005,10.3931117770009,9.49420810822047
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.48622007494713,9.57166252997839,9.02894130246276
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.49942112889704,10.5344746364445,10.0169478826708
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5698180473926,11.9979810439992,11.2838995456959
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.31194083933733,10.5911963826882,9.95156861101276
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.61580493363425,10.8527490286032,10.2342769811187
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.14113565791748,9.10167206656323,8.62140386224036
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4579192226291,11.4434216664664,10.9506704445478
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1839102147931,10.9203476191603,10.5521289169767
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.71284682068407,9.61751707779205,9.16518194923806
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.4206530503394,12.5610810463129,11.9908670483261
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6556502969467,11.2875252895193,10.971587793233
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.92332819932881,10.535292286323,10.2293102428259
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.61116250219294,8.28519739939782,7.94817995079538
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.16045189934221,8.4555800403367,7.80801596983946
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.36004287082992,10.5773338767695,9.96868837379971
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0286955886924,11.1653076516745,10.5970016201835
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.241181255488,11.2791766946343,10.7601789750611
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.86330956763939,9.2648661061816,8.5640878369105
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.6745542453363,10.4318077965578,10.0531810209471
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4679332426685,11.3814080623965,10.9246706525325
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.71105692795122,10.3388494730079,9.52495320047956
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.65525126305235,10.2008287637472,9.42804001339977
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.25359960622839,10.5565503201351,9.90507496318174
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.9871244500181,12.3207045114375,11.6539144807278
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.48137263792164,10.4200609456264,9.45071679177402
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.37346147925401,9.90081036371093,9.13713592148247
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.83431244039508,9.33532764544116,8.58482004291812
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.00943675234886,10.9303861013542,8.46991142685153
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.10422927544769,9.81251234875291,7.4583708121003
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.72565367900658,10.1513186671273,7.43848617306694
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.19425290300854,10.8711580819363,8.53270549247242
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.6882133355105,10.9266896356543,8.8074514855824
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.34898558149799,10.6672361203716,8.00811085093479
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.4712238166163,11.4634731765105,8.9673484965634
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",11.9742013135212,13.5829157658873,12.7785585397042
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.57649488264167,11.3636519701116,10.4700734263766
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.63758513476811,10.8469330352983,10.2422590850332
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.6197804087377,10.5126029292537,9.5661916689957
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.0577393744013,12.3789086011293,11.7183239877653
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.4477906011716,11.4709152093397,10.9593529052557
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.13499221676469,11.2107330985321,10.1728626576484
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.70156364817278,9.88362802928283,8.79259583872781
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.89649224044032,11.4533329776925,10.6749126090664
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.04710428903196,10.9778441050174,10.0124741970247
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.2568759270729,12.7066818853749,11.9817789062239
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.36448298141394,10.830411083609,10.0974470325115
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.45262259107672,10.8717076472888,10.1621651191828
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.20595499457579,10.6193384506677,9.91264672262174
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.21320251142995,10.1889136140773,9.20105806275362
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1532578841999,12.3809792969838,11.7671185905918
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.78577149241298,10.3135605021031,9.54966599725804
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.259192974606,13.5354944380665,12.8973437063363
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0904128644413,12.2879298216391,11.6891713430402
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4886885258437,12.0433944380451,11.2660414819444
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.87832205145954,11.190644597886,10.5344833246728
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7978125286155,12.1311549955591,11.4644837620873
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.2683427177165,13.0978394903117,12.1830911040141
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.23816892199826,10.6373611074981,9.93776501474818
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1148850071466,11.556571792266,10.8357283997063
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2046619932779,11.524992813097,10.8648274031875
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.98016278088603,11.4040996921195,10.6921312365028
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.80976993161611,11.1477503329051,10.4787601322606
