"","Unnamed..0","tissue","endometriosis","severity","p221756_at","p221757_at","PIK3IP1"
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.15862171671738,5.51602243067598,5.83732207369668
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.91350530626794,5.58802586225029,5.25076558425912
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.00304318207614,6.17600015584805,5.5895216689621
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.67412395792754,6.28392017250627,6.4790220652169
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.22574722045344,7.24344165489069,7.73459443767207
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.03691568375052,5.88862901240184,5.46277234807618
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.3378556841223,7.54961124889925,6.94373346651077
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.4471389673535,6.00430144892747,5.72572020814049
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.73294877113494,7.29421642690151,7.01358259901822
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.23792005572738,5.93296498301731,5.58544251937234
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.90722943116067,6.47479828036454,6.19101385576261
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.23228425454939,7.61241259836376,7.42234842645658
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.15010577779318,6.96488158994901,6.55749368387109
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.33116292833028,7.22736091670598,6.77926192251813
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.9908450768839,7.50214021495536,7.24649264591963
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.12677137180304,8.53364845658468,7.83020991419386
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.92041994625288,4.67512526557198,4.79777260591243
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.13500563395595,5.93296498301731,5.53398530848663
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.46110746036817,7.71180156459868,7.58645451248343
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.30910821761796,5.62543283344215,5.46727052553006
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.64626294612146,5.72207356119717,5.68416825365932
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.25975988598658,5.93296498301731,5.59636243450194
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.24985969771229,4.77338332272869,4.51162151022049
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.47890229614351,5.93296498301731,5.70593363958041
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.60867925686128,5.17391118657241,5.39129522171685
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.66963570243183,7.2055610308868,6.93759836665931
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.61535554999854,6.40804027224297,6.51169791112076
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.37990195514563,6.05324922477151,6.21657558995857
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.73878991523556,7.76914422744665,7.7539670713411
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.23792005572738,5.28998015942604,5.26395010757671
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.35595335362108,5.70273465437525,5.52934400399817
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.65804593710384,5.90201129471206,5.78002861590795
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.27419349985389,5.79785776271016,5.53602563128203
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.23970345709575,5.58940467567706,5.4145540663864
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.40504539094675,5.93296498301731,5.66900518698203
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.27470740529554,7.72761741539533,7.50116241034543
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.52596757021193,6.74199980375871,6.63398368698532
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.55631700071403,6.97508396543648,6.26570048307526
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.9131875524051,6.03822148491497,5.47570451866003
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.21103667395863,5.88474856008127,5.54789261701995
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.0043316937917,5.7954717333572,5.39990171357445
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.34108266755028,4.20399623962525,4.77253945358776
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.03598843115679,4.20399623962525,4.11999233539102
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.097352947569,4.72257128635752,4.90996211696326
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.04097855426482,4.41826531840961,4.72962193633721
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.88073723138862,4.29247603524189,4.58660663331526
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.71555861162925,5.78301592922679,5.74928727042802
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.96610171532934,6.04235866394126,6.5042301896353
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.18674438800454,6.03560501446055,6.11117470123255
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.58774565898332,5.93296498301731,5.76035532100031
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.64450855325678,5.06271840248986,4.85361347787332
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.51659292783853,5.59767893252137,6.05713593017995
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.92200148463767,5.41211925060738,5.16706036762253
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.23792005572738,4.6805848574842,4.95925245660579
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.82123796974513,4.6466900521772,4.73396401096116
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.89622960939127,4.46739429325186,4.68181195132157
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.72392159606435,5.48073035958098,5.60232597782267
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.17422927813432,4.20399623962525,4.18911275887979
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.76977572849403,4.20399623962525,3.98688598405964
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.34280513319476,5.93523387814342,6.13901950566909
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.36337021690337,5.92892378213276,6.14614699951806
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.94047000147996,4.55521014441153,4.74784007294574
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.71337823776335,4.62906158055558,4.67121990915946
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4151610334859,6.67007149304478,7.04261626326534
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.2922884313967,4.37336233187027,4.83282538163349
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.29164129420534,6.40294180922472,6.34729155171503
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.1519878837043,5.13615321910687,5.14407055140559
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.82123796974513,4.09097045900718,4.45610421437616
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.73116244300787,4.75914487589273,4.7451536594503
