"","Unnamed..0","tissue","endometriosis","severity","p1554450_s_at","p228961_at","p231975_s_at","MIER3"
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.30690843079146,9.93475356615596,8.11363156737601,8.78509785477448
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.92754833888295,9.19507919545048,7.37518621783117,8.1659379173882
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.51421237369111,9.66079260904691,7.74672685774853,8.64057728016218
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.52225094458629,9.362968715515,7.39429776333743,8.09317247447957
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6774060489278,9.58350022232307,7.49471437644642,8.25187354923243
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.53235248101221,9.33327638656365,7.12619804910628,7.99727563889405
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5474700365682,9.34560256650156,7.35148127657881,8.08151795988286
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.48391567362632,8.74623135916464,5.62844521720271,6.28619741666456
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.43340941600385,9.40593884242684,7.20398285420912,8.01444370421327
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.77167493956105,9.3584346372561,7.23662132602333,8.12224363428016
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.5089437857169,8.2898879090122,5.39119944599085,6.73001038023998
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.05571941516663,8.40209958150281,6.33326333169193,6.93036077612046
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.26346552062804,8.60599321223082,6.18898929808896,7.01948267698261
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.87283766512916,7.51672718266347,5.3975176587203,5.92902750217098
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.41832365665014,8.06626146567096,3.9699666490371,5.48485059045273
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.33524036147183,7.70991877000722,4.84807701847469,5.96441204998458
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.58846921227341,8.33478788829715,5.91493553691833,6.9460642124963
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.99346259314291,8.07087263110321,5.83368414755033,6.63267312393215
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.6421458438656,7.85160069808461,5.71015334788377,6.40129996327799
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.69439977859646,8.32712600176695,4.01315872894538,5.34489483643626
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.41523025775469,7.61606473982079,3.92885396495667,5.32004965417738
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.05433333223033,8.49002597496454,6.21087065369362,6.91840998696283
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.56296220128258,8.08571181448859,3.93558273178453,5.52808558251857
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.81068695305934,8.32712600176695,6.05281205422419,6.73020833635016
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.58871687266756,8.11133864775109,4.37191113141374,6.02398888394413
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.87283766512916,8.04714957335928,5.33864670467068,6.08621131438637
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46815094227164,7.79876236168796,3.08179711797095,5.11623680731018
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.14206003712618,8.00324078894045,2.36044078482957,4.83524720363207
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.3492975238309,8.29371674648094,6.04261806812554,6.89521077947913
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.80014020625269,8.74314114094279,7.06161254367787,7.53496463029112
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.87283766512916,8.24010683070233,5.11035440170193,6.07443296584447
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46815094227164,8.17036906583391,4.13211828547271,5.59021276452609
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.46635828288666,8.47805540338883,5.57150535799316,6.50530634808955
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.87283766512916,7.56634015096657,5.11277008825072,5.85064930144882
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.00112559523131,8.30923719844246,5.20896807840861,6.50644362402746
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.87283766512916,8.32712600176695,4.36074894682243,5.85357087123951
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.68210708491488,8.32712600176695,5.53105704034498,6.18009670900894
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.96000862255064,7.95404151521315,5.45725518097698,6.12376843958026
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.22284934727694,7.13945041460451,4.0298682863937,5.46405601609172
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.06836114255062,8.50506875545933,6.21326416001364,6.9288980193412
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.25861277890441,8.8530881945526,7.0019922672428,7.37123108023327
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.09677067783243,8.86735379617188,6.2371943289393,7.06710626764787
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.05571941516663,8.61161578794634,6.05311573776608,6.90681698029302
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.95976217729721,8.34632077682124,6.01183772420346,6.7726402261073
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.93918239353949,8.71079057957023,6.39176734104753,7.34724677138575
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.68038939958376,8.72762945682375,6.48374593041081,7.29725492893944
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.05571941516663,8.32712600176695,5.38025158347795,6.58769900013718
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.70869512694158,7.99255251856766,4.64614795404072,5.78246519984999
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.05571941516663,9.14305327293303,6.79302336228192,7.33059868346053
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.99416346161738,9.01138025364814,7.08062663134444,7.69539011553665
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.85023934472884,9.15288731075698,6.70128224611319,7.568136300533
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.57005862007728,10.1860456020751,7.70840782131423,8.48817068115554
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.93332590424987,9.27573416692552,7.21326531866332,7.8074417966129
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.2502118021621,8.78050035104711,6.5339240336264,7.18821206227854
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.27528964968433,9.28959647728706,7.09850385707509,7.88779666134883
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.68066270980128,9.29217198119654,7.50629558300414,8.15971009133399
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.70606012574366,9.03318682946151,7.40451367706373,8.0479202107563
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.77970333781994,9.58352228674286,7.77851750679563,8.38058104378614
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.17205865326514,8.68187212054344,6.5583854121455,7.13743872865136
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.16926005435804,9.67852829546349,7.86944027226207,8.57240954069453
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.85050828034053,9.28780208011942,7.14155799781659,7.75995611942551
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.3802300411586,8.94189013392398,6.69464934687157,7.33892317398472
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.83272713009371,9.71441628914748,7.79436601851431,8.44716981258517
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.60437693352679,8.71939022765621,6.24876744256731,7.19084486791677
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.97630712143438,9.77155550761762,8.01566090637695,8.58784117847632
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.622717067384,8.99584859736345,6.74369474400738,7.45408680291828
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.03548035286004,8.34632077682124,6.62790205744417,7.33656772904182
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.03595964195393,8.8959718700315,7.05874299662627,7.66355816953723
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.5097905766101,8.80677524712489,6.7240400779627,7.34686863389923
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01534502606358,9.13186785592055,6.90101636138033,7.68274308112149
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.42791983516417,8.81671137696031,6.88544266051031,7.7100246242116
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9414880933697,8.78382026822758,6.67092960778056,7.46541265645928
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.69527992164523,8.60550558265537,6.25313971687795,7.18464174039285
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.52911925490593,9.02636840941042,6.870385156661,7.47529094032578
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.69813577334518,8.86949916206682,6.63103551884003,7.39955681808401
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65251512377418,8.88745134812849,6.69743291481461,7.41246646223909
