"","Unnamed..0","tissue","endometriosis","severity","p201350_at","p211299_s_at","FLOT2"
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.74097631520227,3.83423524448028,6.28760577984128
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.3029686482673,5.91195409531699,7.60746137179214
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.7228482918873,3.78300781214728,5.75292805201729
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.87395825984862,4.47086908033234,6.67241367009048
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.95716240955705,4.96263969583073,6.95990105269389
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.94025991907843,4.80030082822073,6.87028037364958
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.57294055735636,4.10491164453926,6.33892610094781
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.89625834111653,5.01733753921066,6.95679794016359
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.34309195641918,5.69661922042761,7.5198555884234
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.1410125193078,5.52762444631683,7.33431848281232
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.09634072390465,5.66731866005621,7.38182969198043
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.50808708715564,4.06008349581647,6.28408529148606
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.72672774279193,3.42769915331132,5.07721344805162
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.93583752074626,4.35137722051319,6.64360737062973
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.12935288707141,5.58152715855773,7.35544002281457
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.08553043678206,5.77776638674369,6.93164841176288
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.31361288762093,4.39438667485903,6.35399978123998
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.85414818562056,6.18532857376835,7.51973837969445
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.84492686410101,4.74620848685435,6.79556767547768
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.18061995471223,5.05092157945333,7.11577076708278
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.29433659663238,3.58114556595426,5.43774108129332
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.50521034149833,3.75544896501464,5.63032965325649
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.3360023820711,4.83684882232616,6.58642560219863
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.79569111010823,5.40966233613027,7.10267672311925
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.09819402752087,3.52945141005045,4.81382271878566
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.66819623132581,3.76589640140592,5.21704631636586
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.97134276456741,3.43783228946429,4.70458752701585
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.47151470279276,4.50002851846534,5.48577161062905
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.76927236366122,3.97846854001109,5.37387045183616
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.55888697881159,3.73550184236176,5.14719441058667
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.35259925816229,3.76589640140592,5.05924782978411
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.10049380966903,3.65756158289911,4.87902769628407
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.89178608830154,3.60182128050269,5.24680368440212
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.40769319584999,3.63556986055946,5.02163152820472
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.79145999904678,5.91497535784608,6.85321767844643
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.7115403985464,3.60553181324497,5.15853610589568
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.06999719253056,3.57223153519757,5.82111436386406
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.88368830712696,3.79890415656087,5.34129623184391
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.43515945780577,3.70624504439135,5.07070225109856
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.83513953623172,6.06433756002899,7.44973854813036
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.77978121352345,5.60167265831451,7.19072693591898
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.01054943625307,4.51237526718356,6.26146235171831
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.18022132129128,6.93047701911014,8.05534917020071
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.06986567628869,3.87459064009981,6.47222815819425
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.3697989360435,6.82556810389969,8.09768351997159
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.66021779335985,6.02443135756342,7.34232457546164
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.1792247969013,5.6651023961372,7.42216359651925
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.42613199543647,5.43375592026295,7.42994395784971
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.36421718097343,3.96439950598098,6.16430834347721
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.93682978081213,4.37161664357602,6.65422321219408
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.50234721745275,4.65931874641501,6.58083298193388
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.1578464205344,4.20193774664136,6.67989208358788
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.1502245681937,3.57223153519757,5.86122805169563
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.60623707762203,4.4192121657681,6.51272462169506
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.99274058043428,4.31399731047377,6.65336894545402
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.82459310210932,4.07257993491741,6.44858651851337
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2286279329681,4.43365027778036,5.83113910537423
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.60206036054662,4.65197379099848,6.62701707577255
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.07522830963281,4.15094535149608,6.11308683056444
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.83274753699425,4.56281503553114,6.69778128626269
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.32211544179144,5.45131257815958,7.38671400997551
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.00215265637729,4.46264490417907,6.73239878027818
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.03244065240278,4.74666946496802,6.8895550586854
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.34234450410917,3.86883629038788,6.10559039724853
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.9370962032578,5.49577613012822,7.21643616669301
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.94088116338036,3.79737546138635,5.86912831238335
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.08244434176563,4.39133856031106,6.73689145103834
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.7625471213724,5.07280104173258,7.41767408155249
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.29617071945554,4.18180858371033,6.23898965158294
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.71801036375998,3.89040423956275,6.30420730166137
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.07002253429785,6.54438537910537,7.30720395670161
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.18027424798569,6.2073775771451,7.19382591256539
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05956297536749,5.84365160353955,6.95160728945352
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.21697939341088,6.53575776760615,7.37636858050851
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.40343227758198,4.89736843768505,6.15040035763352
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.61882455525202,5.24145007738151,6.43013731631676
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.56449508056371,4.78492876700448,6.17471192378409
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.15609386346024,3.57223153519757,4.8641626993289
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.54716710564154,3.58292027908628,5.06504369236391
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.90360565809031,3.48182503428509,4.6927153461877
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.12730552263372,3.57223008014796,5.34976780139084
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.62954987170765,3.44924425774884,5.03939706472825
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.52216128823913,3.57223153519757,5.04719641171835
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.98218949307678,3.60599545849764,5.29409247578721
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.81222803501007,4.32550079842417,6.06886441671712
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.5237894137935,4.31000956770324,5.91689949074837
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.33262343025355,3.14813750741032,4.74038046883194
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.23281034676643,3.76589640140592,5.49935337408618
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.05868522385683,3.53436502752673,4.79652512569178
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.75748227959279,3.30881955715566,4.53315091837423
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26244029347735,3.65094632917292,4.95669331132514
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9038727392352,3.57223008014796,5.23805140969158
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.30370026292472,3.25245123870528,4.778075750815
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.52763679273008,3.57223008014796,5.04993343643902
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.18200923344169,3.3624455616792,4.77222739756045
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.26220211319589,4.77183963116514,6.01702087218051
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.04415886115498,3.57871402623536,5.31143644369517
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.39785431775393,3.70919400911797,5.05352416343595
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.64340989861147,3.57223008014796,5.10781998937972
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.21626446356175,3.57223153519757,4.89424799937966
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.38113178610169,3.57223008014796,4.97668093312483
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.30150052222762,3.76589640140592,5.53369846181677
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.9450395403359,3.57223153519757,4.75863553776674
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.06293694193376,3.57223008014796,4.81758351104086
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.42779181871037,3.53991909425884,4.9838554564846
