"","Unnamed..0","tissue","endometriosis","severity","p217777_s_at","p222404_x_at","p234000_s_at","HACD3"
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.84048198499926,10.2421725207319,10.4229690071517,9.16854117096095
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.44829138723681,10.2232603972773,10.520896144507,9.0641493096737
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.61982187528509,10.3676154849374,10.7772087905352,9.5882153835859
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.79725885687393,9.75726525641668,10.023993084358,8.85950573254954
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.30280609661046,7.63406583030454,8.05090463872797,6.32925885521432
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.44829138723681,8.63378821163254,8.86066421761162,7.98091460549366
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.97122954164116,6.95715683722742,7.34775109483873,6.42537915790244
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.65964705151036,8.24105065899283,8.85476835736231,7.58515535595517
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.18329627752234,5.28907952122824,5.59268866904255,5.02168815593104
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.29492226987827,7.49713896099324,8.07872667155635,6.29026263414262
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.72399427020099,8.59169930914175,8.99750771384117,8.1044004310613
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.50862255678549,6.95715683722742,7.14099906413373,5.86892615271555
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.83464572483828,8.29983672903654,9.051781618326,7.72875469073361
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.64428874512802,8.08602548785761,8.50889183995637,7.41306869098067
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.24932304265895,6.40614883301813,6.5316561949911,5.39570935688939
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.33865387913923,6.54469651134206,7.04051358494838,5.97462132514322
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.77293607263768,8.43699488272055,9.21621796206466,7.4753829724743
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.50893612161111,6.8235739882026,6.94627138225022,5.42626049735464
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.78740414535405,7.4376697502659,8.14626193181797,6.45711194247931
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.11910434177692,10.4524349982898,10.9635801986611,9.84503984624261
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.1141992233686,7.48032976594617,7.99922720485903,6.5312520647246
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.08528553183934,8.97650373314866,9.53703153973765,7.86627360157522
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.45198736908858,8.84219589378031,9.03780059141727,8.11066128476205
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.58160782711252,9.19652054199802,9.70317810415326,7.8271021577546
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.70676801738343,7.79890182013803,7.57084539484349,6.35883841078832
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.36559617578374,8.97547045379166,9.31499216175184,7.88535293044241
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.75141112041922,5.94041787435178,6.29773910151109,5.66318936542736
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.14728931718394,8.21337969983305,8.67991751143784,6.68019550948494
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.98581736105457,6.65330118036442,6.95933979225432,5.8661527778911
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.24294464367143,6.77389389890532,7.09301397929172,6.03661750728949
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.17646719723888,9.45110589639664,9.85419920667171,8.16059076676908
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.25946426193649,6.42511606278297,5.96947626729836,5.21801886400594
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.68463105350712,7.81446477167622,8.12118104235691,7.20675895584675
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.04359670036881,8.08802654935688,8.93077117486232,7.02079814152934
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.44829138723681,8.8066801483784,9.20061042609475,8.15186065390332
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.72891056549644,7.57224534345494,7.93328470462095,6.74481353785744
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.41115440750773,6.92691640388479,7.39700320221602,5.91169133786951
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.76960705046191,6.56509156442058,6.57738418484375,5.63736093324208
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.81765173441974,9.46747827798852,10.0305893494574,8.10523978728855
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.98442664990002,7.41272678727545,7.89879086940942,6.4319814355283
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.82200069499077,10.2110113435615,10.6684161967298,9.23380941176069
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.1917783327303,7.83988442558653,8.205069350389,7.07891070290194
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.3916323847674,8.16039967049915,8.56667581486319,7.70623595670991
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.88374714908548,7.80043253982376,8.11463678665973,7.59960549185632
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.41318928855197,8.18905043394658,8.54950238788481,7.71724737012779
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.88500522139356,8.95697289623985,9.41640512542815,8.41946108102052
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.16482491826187,6.86259154702239,7.1162728661893,6.71456311049119
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.64543327416079,8.53624273495779,9.04157757420866,8.07441786110908
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.62209901766764,9.78045348088254,10.3973643058484,8.93330560146619
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.18573100401293,9.94537141866346,10.1190223242506,9.08337491564233
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.46998183097847,9.13570787664148,9.4479481180557,8.01787927522522
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.44829138723681,9.03987540946667,9.49524417989205,8.32780365886518
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.4527919439218,10.4943056293343,10.915306700395,9.9541347578837
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.42160201390982,10.6104958478252,11.0132897101839,10.0151291906396
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.2453803064548,10.4288813657657,10.8519088470334,9.8420568397513
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.72324209889574,10.6310345127707,11.1480013775014,10.1674259963893
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.02800312260168,10.079015712872,10.6309181912106,9.57931234222809
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.65764379098231,10.7599572755198,11.1171172739475,10.1782394468165
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05398434848802,10.280562171898,10.5915641987599,9.64203690638197
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.96637728289217,11.0461720419844,11.3111394755143,10.4412296001303
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.12927016783786,9.86316867022021,10.4019422346766,9.46479369091156
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.82281541904672,10.7563802208477,10.9572137186103,10.1788031195016
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.78264124362652,10.482398384835,11.0592192603036,10.108086296255
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.78101228223874,11.3238308756207,11.6027840138497,10.5692090572364
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.95459112628777,10.3447140019068,10.7923720874523,9.69722573854896
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.62741944202025,11.1142699041458,11.4800709072139,10.4072534177933
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.82899074748689,10.9897016182632,11.1664095481504,10.3283673046335
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.64761020574748,7.20597379379717,7.65904210941121,6.83754203631862
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.2335181154371,8.87597123460268,9.30560201964416,8.47169712322798
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.91630184971708,8.87623330895243,9.26067319441023,8.35106945102658
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.52158745633295,7.35454263574389,7.44270028903047,6.7729434603691
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.9488021798927,7.48182461884809,8.03933354033118,6.82332011302399
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.06006724030338,7.13436410189865,7.7260848289753,6.64017205705911
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49336276673522,8.43930945400906,9.04620988401612,8.32629403492013
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.3298653229963,7.75252713277988,7.74902485847608,7.27713910475075
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.87140593086723,9.04926099979669,9.45174313657182,8.45747002241191
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.66210019184941,8.56009352064255,9.1267757760899,7.11632316286062
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.58240622427615,7.09996262572759,7.66616139444096,6.7828434148149
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.62564036256398,8.8474597610812,9.39785547737411,7.95698520033976
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.30439263146739,7.51549606528994,8.00047073358413,6.60678647678049
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44829138723681,8.51232357634047,9.06580390485721,8.00880628947816
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.06464988682799,8.01312028479575,8.34537521065599,6.80771512742658
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.92446468734962,7.69851406263626,7.94746676661336,6.52348183886641
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.90467481182507,8.73653450341179,8.90907322612013,8.18342751378566
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.79132116430707,8.03637996255222,8.32333148192432,7.71701086959454
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.56520702892995,8.79258058761514,9.21116301274786,8.18965020976432
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.52008973292694,9.63104962914256,9.94964030822034,8.70025989009661
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.05886831473839,7.43733604799877,7.81880142973826,6.43833526415847
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46078576507804,7.71762571579956,8.06171826211687,6.74670991433149
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.2941771442927,8.72375998204961,9.14949568191842,7.72247760275358
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.27113759590956,7.99694073444705,8.40736264958393,7.22514699331351
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.33473682570129,6.45779838119191,6.29773910151109,5.69675810280143
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.57701866732341,7.37124883789027,7.69777427909968,6.21534726143779
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.82374848864043,8.4214705162091,8.80866668602869,7.68462856362607
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.05864753805568,8.28604241842465,8.68793964267,7.67754319971678
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.80132407797488,7.93521175528752,8.28020473441714,7.33891352255985
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.47998364180507,8.4837156855642,8.83663467058326,7.93344466598418
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.49807114703444,8.803629951331,9.3477599747028,8.21648702435608
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.97632176306781,10.339090108056,10.8732354677523,9.39621577962537
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01135456765975,9.52960232127592,10.0165731189617,8.85251000263246
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.92508078366565,9.5396195548025,9.84762790502164,8.43744274782993
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.56968021302819,9.88379818887433,10.1394499205911,9.19764277416454
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.05383776230622,11.0089950726877,11.2693675651245,10.1107334667061
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.7162082022495,10.6917713606167,10.8331715062124,9.4137170230262
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.62257284525123,10.915003784699,11.3208018798335,9.95279283659458
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.14636661341109,8.00125091366508,8.49734434134239,7.54832062280619
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.20445503626823,8.37601838883941,9.00485474798807,7.86177605769857
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.3511383288024,10.5319446982717,11.0209798617076,9.6346876295939
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.67637536674836,9.05583024011388,9.54897621758971,8.42706060815065
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.59564069233509,8.93717548566218,9.49703718988744,8.34328445596157
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.2259677981811,9.94726920090601,10.3046442300756,9.15929374305424
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.17645606902716,8.31734455164355,8.69074553486154,7.72818205184408
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.13360363242517,7.47682582812255,7.97447126143615,7.19496690732796
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.36979643259461,8.59301469647203,8.98145933517177,7.98142348807947
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.44829138723681,8.26694878971071,8.8129101888369,7.84271678859481
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.11952973571379,8.71384716167137,9.27947391656069,8.37095027131528
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.56685256361449,11.0704782679119,11.3829437783551,10.6734248699605
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.77116087462817,10.349549844148,10.608675678951,9.57646213257572
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.22600071730381,10.2925077832273,10.8412637885989,9.78659076304334
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.03292793892186,9.10867164834697,9.57735145607423,8.57298368111435
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.09933509976588,10.1527035843062,10.6268656115637,9.29296809854526
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.34441906942865,10.3386065890559,10.6889635914575,9.79066308331402
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.12279344170292,8.18001869942328,8.5797517567321,7.6275212992861
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58392676956184,9.51776845204262,10.0954980506458,9.06573109075009
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.0803612334945,9.10799778930193,9.53923805815697,8.57586569365113
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.13434180408295,10.4571962321906,10.8762118113327,9.82258328253542
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.43978636417934,8.60026421767164,9.28074804101068,8.10693287428722
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.82512018900069,7.31381399925953,7.50828426793067,6.88240615206363
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.47881059984201,10.21466369997,10.7797431743458,9.49107249138594
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.46887512132581,9.81528971489977,10.3245629554365,9.20290926388736
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.14377868542542,10.6576059712609,11.1724410102216,9.99127522230264
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.03454377280164,10.6847891331798,11.1283644869681,9.94923246431651
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.92425635706647,10.0102997727853,10.5780435254552,9.50419988510232
