"","Unnamed..0","tissue","endometriosis","severity","p203744_at","p225601_at","HMGB3"
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.91631373284682,5.73303865813811,6.32467619549247
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.32319169630268,7.6569411727843,8.49006643454349
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.84676240905532,6.88634001951333,7.36655121428432
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.98553305699839,6.00908840363833,6.99731073031836
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.907620441554,5.95140582211485,6.92951313183443
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.37398813040921,5.3142220940159,6.34410511221255
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.17229180995067,7.44821133839733,8.310251574174
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.46883247740976,7.33064258716403,7.8997375322869
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.87401697440104,6.97315596074011,7.42358646757057
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.52408443219725,6.72921015615665,7.62664729417695
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.70769054101559,6.75664747219733,7.73216900660646
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.70897405942852,6.90921022215807,7.80909214079329
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.55032854291097,5.95140582211485,6.25086718251291
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.73792326934655,6.50167457726034,7.11979892330345
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.95244515150882,8.13384417750301,8.54314466450592
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.99307926467938,7.76566491874191,8.37937209171065
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.4141526003646,8.67175988524157,9.54295624280309
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.13785109606159,6.49692966733986,7.31739038170073
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.0203475751321,6.95404682026798,7.48719719770004
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.67069778044568,7.19426967536325,7.93248372790447
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.17132524188333,8.09430443822666,8.63281484005499
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.94446275611461,7.51913127820474,8.23179701715967
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.3071085793507,7.03282406772047,7.66996632353558
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.93907683647009,6.84921057196872,7.3941437042194
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.98224657053131,7.51026162280455,8.24625409666793
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.76475529046223,7.99195498740148,8.87835513893186
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.34753024008336,6.97464217551867,7.66108620780101
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.48808442684766,7.84271711888787,8.66540077286776
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5377407901585,8.8614911062743,9.6996159482164
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1818280032294,8.76594878943497,9.47388839633219
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.72141504173021,8.68848034279614,9.20494769226318
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.09461878058003,8.1403145419152,8.61746666124762
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.70766373619442,8.93995814678213,9.32381094148828
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.88078077445233,8.36294470785235,9.12186274115234
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1586176026148,8.59709953082267,9.37785856671874
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5824974360177,8.83420326631673,9.70835035116722
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.89067703648469,8.54059420139946,8.71563561894207
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.97137554987432,8.26107805654245,9.11622680320838
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.77174923831281,7.57643230843753,8.17409077337517
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.36748020489261,7.85519120344261,8.61133570416761
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.49081147547306,8.75634474367268,9.12357810957287
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.205458018931,8.95178913206112,9.57862357549606
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0213120791053,8.33347532596297,9.17739370253414
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.37498929380703,5.95140582211485,6.66319755796094
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.56523126954935,9.31829021476728,9.44176074215832
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.4449974930366,8.0146125434314,8.729805018234
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.20593517986462,5.83288646514577,6.5194108225052
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.82169689984979,6.07844989164442,6.95007339574711
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.37423842125866,5.56970664002211,6.47197253064039
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.59700057886941,8.06852510721862,8.83276284304402
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.9268718652701,7.94130593764112,8.43408890145561
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.87953334341258,8.64572224366952,8.76262779354105
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.23820556853796,6.3928748497793,7.31554020915863
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.66998326205331,6.64755161272268,7.158767437388
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.33974331737779,7.22283474348104,7.78128903042941
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.13999217428974,6.61904216654054,7.37951717041514
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.73792873345234,7.67596490157887,8.20694681751561
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4056800555076,5.95140582211485,6.67854293881122
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.76441426959066,5.93328119159081,6.84884773059074
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.87078704464883,5.95140582211485,7.41109643338184
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.66869980344104,7.8917119793284,8.78020589138472
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.16186236373503,8.05804542238976,8.6099538930624
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.78967459963116,7.8645833118012,8.82712895571618
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49794883546261,6.82413601080419,7.1610424231334
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.52500685587916,6.81625760531331,7.67063223059623
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.5086485784277,7.62143258017864,8.06504057930317
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.98984619623428,7.27276484014565,7.63130551818996
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.70738307496961,8.47410480950538,9.09074394223749
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.7898024515587,6.60936947612845,7.19958596384357
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.43336654531833,8.14524114587667,8.7893038455975
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.53289171416754,7.28054985528584,7.90672078472669
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.73792873345234,7.44091293588315,8.08942083466775
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.10048332907849,7.41051031751362,8.25549682329605
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.66697663409858,8.39818510623285,9.03258087016571
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.38213209707384,5.95140582211485,6.66676895959434
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.73792873345234,6.89531357760193,7.81662115552714
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.88862309368098,6.0115610522111,6.95009207294604
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.97747413913684,6.02648142246408,7.00197778080046
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.96024789936783,8.27364061207285,9.11694425572034
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.55087049462435,7.86919374448063,8.71003211955249
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.114562887351,8.54794863652769,9.33125576193935
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.72334680096366,6.10765725542617,6.91550202819491
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.37423842125866,6.26601214067322,6.82012528096594
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.39112989715074,7.68981979605841,8.54047484660457
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.76345437568891,9.47497531631458,9.61921484600175
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.46186918112947,7.40240836223482,7.93213877168215
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.61746889511612,8.63599480359312,9.12673184935462
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.82041299860538,8.16201047403002,8.4912117363177
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.39327608728881,7.47226123830771,7.93276866279826
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.84293525698134,7.03326203699259,7.43809864698697
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.86149223524236,7.69418923850543,8.27784073687389
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.28666318518854,7.70345892188943,7.99506105353899
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3798862321046,8.48160011992938,9.43074317601699
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.58605963906115,7.42087057840517,8.50346510873316
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.84589399623258,8.12412145861642,8.9850077274245
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4724316246607,8.99383533727503,9.73313348096787
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.48220216688922,6.97289302001692,7.72754759345307
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.96072063854501,8.30303091402601,8.63187577628551
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.66005716543809,8.72359853813687,9.19182785178748
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.55933320489287,7.05792245261031,7.80862782875159
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.16938921638807,8.27634691203529,8.72286806421168
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1797941870881,8.58279520752266,9.38129469730538
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.77309978438036,8.44050454854498,9.10680216646267
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4914066924277,6.68096780852824,7.08618725047797
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.8952932053304,8.27211427873574,9.08370374203307
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.18476788024685,6.67284074053703,7.42880431039194
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1855665619077,8.52718274775774,9.35637465483272
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0546790491145,8.06828980894673,9.06148442903061
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.65461029155835,8.09855059074116,8.87658044114976
