"","Unnamed..0","tissue","endometriosis","severity","p211535_s_at","p207822_at","p210973_s_at","FGFR1"
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.2385092847389,4.33576327394703,6.27736982095804,6.95054745988132
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.39297079707739,4.68759097173933,6.07264463744171,6.71773546875281
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.31295166826999,4.89557355120202,6.21485625534877,6.80779382494026
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.31743468308751,4.82834607438269,5.27371913484661,6.47316663077227
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.42191611895069,5.45832487964468,5.60069307763044,6.49364469207527
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.18564870043631,5.27234727704404,5.22416373433741,6.56071990393925
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.64842495272003,7.07321104743435,2.93781299847409,6.55314966620949
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.50859469106129,6.52581550900446,3.65770609411937,6.56403876472837
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.63393133884175,6.42790569810496,4.50326046776891,6.85503250157187
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.4791901343184,6.29926977813762,3.93971296736766,6.90605762660789
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.60764908082288,6.44741502318756,4.00494830540234,6.68667080313759
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5695063794887,8.0408253627459,4.91069190026879,7.8403412141678
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.98972946725672,8.41338215327776,3.7714962292423,7.39153594992559
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.4243654959861,8.1809097427393,3.39295861279562,7.33274461717367
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3342442531718,6.84526398135602,4.88305622210924,7.35418815221235
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.50576298298311,7.39260720780141,3.77631421682935,6.89156146920462
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.5977576244872,8.72495115325016,3.45365239480597,7.59212039084778
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.7840980813021,8.72019343716915,4.00494830540234,7.83641327462453
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.0580570747207,7.35188555223446,5.92228657778465,8.1107430682466
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.0370352263977,9.04072060725069,5.24190510322487,8.43988697895775
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.680288080355,7.9393989196334,4.50841249070061,7.70936649689634
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.03203779252032,5.17475918903695,3.61341115876403,5.60673604677377
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3289656101183,6.16038111119796,5.42796226660129,7.30576966263918
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.2258573104604,8.58673784009724,4.97989320747561,8.26416278601108
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.89863931739088,6.29926977813762,3.49122225408809,6.2297104498722
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.3116224587672,7.8469761167338,3.93971296736766,7.36610384762289
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.2336196903803,7.79941401241498,2.86211186829247,6.96504852369592
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.7751801275718,9.25618563536138,4.05632261998156,8.02922946097158
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.2594623455469,8.29575288298602,5.8286380647595,8.46128443109747
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.290675702387,7.62009131576603,3.65770609411937,7.18949103742413
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.212542372091,8.98125349223435,3.81115508698097,7.66831698376877
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.79049135533957,6.31012392781278,4.50741679555517,6.86934402623584
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1196191433237,7.08251580791967,3.60595312475596,6.93602935866644
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1634995329215,8.16046174948424,2.91415164234202,7.07937097491592
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.12561585162,8.51244324617597,4.77956150440564,8.13920686740054
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.74353238059799,7.01325974641781,3.68287921417382,6.81322378039654
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.21817072312576,6.29926977813762,3.73421567164117,6.41721872430152
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.91963879976366,6.24866975251219,2.94697342809426,6.03842732679004
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.59455406859619,7.19694618434143,4.00494830540234,6.93214951944665
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.6462875180196,7.83699291692843,4.94675901496009,7.81001314996937
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.0786664871941,9.25336020023585,5.94762788833875,8.75988485858957
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.6963280040413,7.98797685457062,4.38312531284384,7.68914339048525
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.62200565320548,5.37001896572199,3.59983219211547,5.86395227034765
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.625748311532,8.1365222564157,4.43912180608613,7.73379745801128
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.87861055055709,6.296911276132,3.93971296736766,6.70507826468558
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.79478202618034,5.24053192049308,2.87747566900155,5.30426320522499
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.20480377554399,6.32916363413826,3.50400009736493,6.34598916901573
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.68158023396256,6.06984212623721,4.00494830540234,6.2521235552007
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.85163387840749,5.59537681445141,3.4673677817716,5.9714594915435
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.16550994042398,6.04355742763357,3.66328744975171,6.29078493926975
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.82145557314518,6.8426131607725,2.86211186829247,6.50872686740338
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.80540047748717,5.49854183323263,3.65770609411937,5.65388280161306
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.2407616376676,6.79247873020797,5.06400119929885,7.36574718905814
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3795892965603,5.82476197106811,4.625509178798,6.94328681547547
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.57298948738866,5.31094174387465,3.69855114295537,5.86082745807289
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.95052278944773,4.68102761953337,3.72097164739014,5.78417401879041
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.22545056933754,5.64457705478599,4.27201919669061,6.38068227360471
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.53324112450552,5.20168657499389,4.46231443729191,6.39908071226377
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.3706980501278,5.18379722087641,3.38990243882613,5.64813256994345
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.37784335502136,5.57452612959331,4.24226503011003,6.39821150490823
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.2092220359391,5.99343608125132,4.41317860406022,6.53861224041688
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.47173688915657,4.35679964940886,4.24353784853651,5.69069146236731
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.27810408753855,3.8797266856588,3.0317121386553,5.06318097061755
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.28865335153405,4.61393537509557,3.65770609411937,5.85343160691633
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.55866672461765,3.50353971690631,4.11654354780091,5.39291666310829
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.22467603742134,4.30594061941625,4.13310633049403,5.88790766244387
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.86997877870737,5.33071859666124,3.93971296736766,6.04680344757876
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.32504625373488,4.27288488166356,4.0067942173919,5.86824178426345
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.06694274845783,5.20168657499389,4.20683267340711,6.15848733228628
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.37730849765578,6.29926977813762,4.4336865905285,6.7034216221073
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.2307602919667,5.41628683919617,3.23749775532265,5.96151496216184
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.60905054101328,6.23387326731176,4.33845955854001,6.72712778895502
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24522687894418,6.07750020349641,4.11652104912921,6.47974937718993
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.9757242079155,7.83250446585593,4.78960098120088,7.8659432183241
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.91064072522576,6.34532472166276,4.39700910693054,6.88432485127302
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0239467838754,6.23676591189575,4.83492998150916,7.03188089242677
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.73201700758,7.53338970278743,6.27766947869101,8.18102539635281
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.23995823548801,6.28869911229091,4.14779310331018,6.5588168170297
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.2016689036399,9.48365915158793,4.3663572741273,8.35056177645171
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5612074827774,8.31181234432491,5.85026088012099,8.57442690240777
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.66488741261338,5.66979388657672,3.72510823831693,6.01992984583568
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.75883441298026,6.88319872734949,2.86211186829247,6.50138166954074
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6470468098145,7.10788064119953,4.84445690482638,7.53312811861347
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.89518102485821,5.60217676302188,3.02176448169819,5.83970742319276
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.88678002365843,6.38033176716037,3.68015182390785,6.64908787157555
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.58140847211159,7.70274249141755,3.01523083734191,6.76646060029035
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.47276296560689,6.47500114687391,2.86211186829247,6.26995866025776
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3509011397016,7.07144521035654,4.99110547894474,7.47115060966763
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.98138305241712,6.84534455109355,4.12670329333374,6.9844769656148
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.45234203562162,6.23298771510116,3.33846672569407,6.34126549213895
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8273652456238,8.18902684600648,4.37440516523316,7.79693241895448
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.58134302165004,6.77442228901168,3.86415962779037,6.73997497948403
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.55054508725763,6.78425905499929,3.58400631739859,6.63960348655184
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1075762885457,7.22181920723703,3.65770609411937,6.99570052996737
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.1483682838534,8.3472147934339,6.17105739942216,8.55554682556982
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.99039566272796,6.69676330851085,3.59609154315835,6.76108350479905
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.1176151898332,7.82423528471405,4.79020647850676,7.910685651018
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3123552004514,7.27548794625104,3.81276434581348,7.13353583083864
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.39783761488729,5.92209524370433,3.51265581737977,5.9441962253238
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.07252496062663,6.16712922147877,3.6152223783459,6.28495885348377
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.71319759097883,5.45065506678904,6.23810036758937,7.13398434178575
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.24064209798278,5.54922302970484,6.74421560767719,7.17802691178827
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.19165167389424,4.76045102583442,7.09511255588826,7.01573841853897
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.69924276757794,5.20168657499389,7.05597759300316,6.98563564519166
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.68643192621681,6.07750020349641,7.63602271803421,7.79998494924914
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.93208221113258,5.80829224987268,7.47847302944984,7.7396158301517
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1888450955917,5.24065768004922,7.12295280381427,7.51748519315173
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.30738633351719,6.6786634955798,4.40600641123918,6.79735208011206
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.64461113189492,6.29926977813762,3.66344461904872,6.20244184302709
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.39625982503474,6.09826242808559,4.67837755144956,6.72429993485663
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.93508092624349,5.70930384961581,4.00494830540234,5.88311102708721
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.35404750365417,6.79944540039866,4.91517531511746,7.0228894063901
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.09676793491202,6.27889674055911,3.93971296736766,6.4384592142796
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.91048418095164,7.28722967543547,4.74534146963643,7.31435177534118
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.37545841315726,6.29926977813762,4.00427589575242,6.22633469568243
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.90772746077807,6.38792401970913,4.12596383060326,6.47387177036349
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.29237037333162,7.34968756492224,4.06192427890209,6.90132740571865
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1428491093635,7.36492888376109,5.00438968528758,7.50405589280406
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.88463605671451,5.20168657499389,3.83051337069358,5.97227866746733
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.69408721291823,6.65038486205786,4.67544350075355,7.00663852524321
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.691521884754,6.09903700293391,4.21458947828098,6.6683827886563
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.99617780864161,5.81070473772776,3.65770609411937,5.82152954682958
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.95420037136253,6.17669215306076,4.32711813323821,6.81933688588717
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.14606979334073,5.81050667921989,4.12979890236476,6.02879179164179
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4383791141361,9.57653399664113,5.05377810707696,8.3562304059514
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.88599302527262,5.75962223642425,4.36917607821601,6.33826377997096
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.63760282835964,6.29926977813762,4.04556491573851,6.32747917407859
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.29813712751513,5.44441459239623,4.2116624954892,6.31807140513352
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.3580748345209,6.35866747746259,4.51701446164962,6.74458559121104
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5004475778147,8.44262987201656,5.25809421187039,8.06705722056722
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.47265046958967,6.07750020349641,4.19552188320458,6.58189085209689
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.07623003400192,6.07750020349641,4.00494830540234,6.38622618096689
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.28280702182798,5.69455498287035,4.00497532426155,6.32744577631996
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.42822329727548,5.77930948698195,4.59670593681555,6.60141290702433
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.52973503034369,6.59789925077374,4.96186884775508,7.02983437629084
