"","Unnamed..0","tissue","endometriosis","severity","p224435_at","p228155_at","p232662_x_at","PRXL2A"
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.8070732774006,13.2075379786234,9.40688896450698,11.807166740177
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.1753588376647,11.9794722370251,8.80944259131732,10.9880912220024
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.9792854206889,12.5134460458081,8.69075724791074,11.0611629048026
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0540378091765,12.5117495918989,8.70348685418468,10.7564247517534
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.1766850504725,12.8072358262278,9.87477298402009,11.6195646202401
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.919393048783,12.1568758955617,8.18525655236942,10.4205084989047
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.8021381950799,13.5762032175117,10.6411153872818,12.0064855999578
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5607279120387,11.5909655411467,8.94837370375867,10.3666890523147
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.50793618809001,10.9954902436835,7.45481120739854,9.31941254639068
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.0822446069623,11.2694872267704,8.15052622173742,9.50075268515671
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.46608295667856,10.5341969193491,7.10601182687899,8.36876390096888
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.48514692263159,11.3972168662539,8.34920722012913,9.74385700300487
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.4840492992456,13.1013055322887,9.40147485751227,11.3289432296822
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.59989018666212,11.6293928713424,8.06005559937301,9.76311288579251
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.47474711224935,10.9058463433954,8.95670511903787,9.77909952489421
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.88818908022473,11.4294530122699,8.33560526632944,9.55108245294136
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.29457956220681,9.72546963650581,8.69435727064544,8.90480215645269
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.41625038742639,11.3499713307515,8.95670511903787,9.90764227907192
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.8163435477048,13.7140741442495,10.3456796214684,12.2920324378076
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.0087310759633,11.9806391648889,8.49064535622678,10.1600051990263
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.00163371878752,10.7531025024447,7.94624041162135,9.23365887761786
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.8222101595819,13.1464014534224,10.3937104810305,12.1207740313449
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.05010015830933,11.4269321703106,7.51422158113655,9.33041796991883
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.68408292335583,11.855421567898,9.12700779169858,10.2221707609841
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.59182220268083,11.3349541774454,8.47810108640384,9.80162582217669
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.2572632497121,12.6712581835076,10.1110510360152,11.679857489745
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1830602067522,12.8429328953775,9.00147161057686,10.6758215709022
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.3617341216,12.9379897073562,9.36380086903414,11.2211748993301
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.182504597946,12.1423601228814,8.43826102909527,10.2543752499742
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.57024248631961,11.7439251909334,8.36439699827829,9.89285489184377
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.73390148244104,10.2907310788929,8.30601650428597,9.11021635520664
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.578260920331,13.1472790823218,10.5980183716796,11.7745194581108
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.9218493706662,12.7025634693076,9.10293297890515,10.9091152729597
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.84545856436229,12.0159724814414,8.95670511903787,10.2727120549472
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.1263257444496,12.0544163278141,9.64245208337447,10.9410647185461
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3486280273691,11.4990093002629,8.40132282095926,10.0829867161971
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.50428334154886,11.3474667627668,8.19298708873879,9.68157906435148
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.68191347928213,11.2821801121566,7.78737700043261,9.58382353062378
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.86132392311857,11.1134421165248,7.87757169532847,9.61744591165728
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.0485712277042,13.1931165198875,9.96150424428942,11.734397330627
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.64989364643018,11.6410443145339,7.71084249229279,9.66726015108562
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1905667881364,12.5788123348395,8.91931321342007,10.8962307787987
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.5900030186981,13.0078878038658,8.96549514296118,11.521128655175
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.2776598996336,13.2995849247772,10.0125423083699,11.8632623775936
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9054256369906,12.6706686291466,9.83529122904032,11.1371284983925
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1570487003373,12.1348468160969,8.71617294232356,10.6693561529193
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.2951564671026,13.1808387012172,9.58092842539862,11.3523078645728
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.2672464746223,13.8959916832595,10.1021557052658,12.0884646210492
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.2544472069432,13.4450706502163,10.0604153206865,12.253311059282
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.68048385916266,10.0471123163374,7.91181039118952,8.87980218889653
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.76636239959283,11.3015735549991,8.36250707028979,9.81014767496057
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2355838276909,12.7169956606514,8.61506795957368,10.8558824826387
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.0345913196417,14.0690851199943,9.49360931775792,12.1990952524646
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8862204067596,12.4877863718757,7.79106334211874,10.388356706918
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.7119009653623,14.2823524712058,10.5212262071602,12.8384932145761
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.5817220256028,14.2242839331189,10.1368950249888,12.6476336612368
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.7194407818377,13.5693668444544,8.98558804105605,11.7581318891161
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3024204947437,11.9878082760064,8.82497941114671,10.7050693939656
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.1318241253501,13.8943606694557,9.90083085289808,12.3090052159013
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.1021054010208,13.9335567993854,9.53023199466109,12.1886313983558
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2420312314497,12.8035329628217,8.59062615944333,10.8787301179049
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.1088609346631,13.7089563460299,9.78991035863745,12.2025758797768
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.1084680395498,12.7878112307958,9.01679191837323,11.3043570629063
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.6969618917267,14.1732819378975,10.9196072858554,12.9299503718265
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0262490219373,12.0080843784059,8.62516613604751,10.5531665121302
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9083763976666,11.7611061561123,8.82239960564076,10.4972940531399
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4489663891104,11.3342586160012,8.85533954270198,10.2128548492712
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.2201419009801,12.7443106703471,9.43782818091163,11.4674269174129
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2666538577777,11.3934604185765,7.72628460174666,9.79546629270029
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0895765548069,12.6733798656169,8.72696783409119,10.829974751505
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.69450856693055,10.0967345137464,7.8920392437859,8.89442744148762
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6984655417577,11.781587577182,8.7033470192866,10.3944667127421
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3192661648886,12.3705525525327,8.29114333359605,10.3269873503391
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.81342444773878,11.4746824149945,8.43436782479606,9.90749156250978
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.9652619571145,13.8915116514103,10.4881182709884,12.4482972931711
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.68022646019633,10.8595014126155,8.95670511903787,9.49881099728323
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8806289532207,12.9222395719417,10.2728336138065,11.6919007129896
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7910207491354,12.5470695696623,8.95670511903787,10.7649318126119
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5369231251341,12.9748346252179,9.86921412545271,11.4603239586016
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.0904212230745,12.6203360327336,8.95670511903787,10.8891541249487
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6919306394643,12.1012808078234,8.58412244302693,10.4591112967715
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.2900647699044,12.945626586785,8.73655633352505,10.9907492300715
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8514128735151,12.3991696450112,9.30117340316565,10.8505853072307
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5493735799661,12.7574180681774,10.1339715563622,11.1469210681686
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.882949592416,12.0440723778118,8.80351860824894,10.5768468594922
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.833453437499,12.1148155569334,7.61237012495562,10.1868797064627
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8084218671611,12.8540244805877,9.2089932257032,11.2904798578173
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.19591384866238,10.5923596771622,8.32140876879648,9.36989409820702
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3903290486708,12.356736385936,10.0102428540836,11.2524360962301
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6554697735559,12.6465775278805,9.61343183968978,11.3051597137087
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6513696663866,12.047049996158,8.95670511903787,10.5517082605275
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6212659115736,12.6364160319615,10.0264407141318,11.428040885889
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6089452861937,11.6629056903321,8.63740356231951,10.3030848462818
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7938739439116,11.691766872443,8.75803519413959,10.4145586701647
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.30348456209505,11.4301482995883,7.43383512637348,9.38915599601894
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6521266836016,13.051825254158,9.51442554300942,11.406125826923
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.0087503681359,13.5330292634381,9.79924031946432,12.1136733170128
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.2863240988293,12.5551454573469,8.73462215267705,11.1920305696177
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.0678462827209,13.2242977458103,8.95670511903787,11.749616382523
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.2624757469445,13.4144343171401,9.55146878022719,12.0761262814373
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.0286424004096,12.7578469116367,9.17662583300401,11.3210383816834
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4127205343555,10.8702819069229,8.55538970674846,10.2794640493423
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7021648704277,11.1182543947896,7.23566582252964,9.68536169591565
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0756445228327,11.8111229527483,8.4867278914568,10.4578317890126
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.1520155462855,12.0203896145242,8.95670511903787,10.3763700932825
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.4053859684905,12.3953467045383,9.43352901001505,11.0780872276813
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",12.0285179791741,13.2607988320195,10.1741188533088,11.8211452215008
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.3008985212252,14.3455841300677,10.6147106566754,12.7537311026561
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.5702316537992,12.1731884742752,8.09850623064262,10.2806421195723
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.2206777028935,13.5441683696643,9.44903225847534,11.7379594436777
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.7183436787211,13.1108190981544,10.6810039224791,12.1700555664515
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.4570144954643,13.4105336423585,9.93971201831049,11.9357533853778
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.413317569387,13.308793779892,9.07195245567744,11.5980212683188
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.3738190237652,11.4788360049997,7.82428283629278,9.89231262168589
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3406451773584,13.525614956494,10.0758101776248,11.9806901038257
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.1558759601066,13.2417091630742,9.02469666414023,11.474093929107
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4595289256492,13.1492807918189,8.90832435891822,11.1723780254621
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6972858509684,12.3036888453518,8.50222205405483,10.5010655834583
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.0216599950413,13.4761620826528,10.7379109684566,12.4119110153836
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3244170970271,12.9568015523462,9.43456744344846,11.2385953642739
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.5051396351364,13.6280385109927,10.9354514774961,12.6895432078751
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.9284810828511,12.706663197415,8.80279013925177,10.812644806506
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.4951891171369,13.4062903833906,9.38899194025023,11.7634904802592
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.8289102633755,13.5818291916297,10.4044189818013,12.2717194789355
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9169942680282,12.3948966012967,7.93279389468448,10.4148949213365
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2925630118663,11.3910523314439,8.20884348671972,9.96415294334331
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.0367888405198,12.9928710462692,9.93274215204755,11.6541340129455
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9355147719243,12.2274677548506,8.95670511903787,10.7065625486043
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.9966898242345,13.9190417857488,9.50136880312894,12.1390334710374
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7883833212826,12.4154523191831,8.28935340125217,10.4977296805726
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.659531931443,12.2109132400686,8.39458365866943,10.421676276727
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.569260184293,11.9260069749365,8.29497055040592,10.2634125698785
