"","Unnamed..0","tissue","endometriosis","severity","p204387_x_at","p204386_s_at","p221995_s_at","p224535_s_at","MRPL57"
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.61220391788437,10.9294682051973,5.32597717095333,7.18103777484509,8.26217176722002
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.43605572968141,10.3246897349671,4.89587074421456,6.33351136136681,7.74753189255747
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.41866621099531,10.2243065629917,5.30049519485872,6.52129834301667,7.8661915779656
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0712564659636,10.109177971557,5.55246018212244,6.11779954925018,7.96267354222331
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.93877745266257,10.1768816745946,5.17245329152581,6.78592732622515,8.01850993625203
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.70951878619493,12.4194811327961,9.39184032491455,9.93499717860567,10.3639593556278
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.36536753241847,12.8360833734248,8.91211987392607,10.0769361324021,10.2976267280429
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.89758841408043,12.7166619301068,9.1838864327695,9.99002763902731,10.447041103996
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.5804967610677,12.1324121304263,7.73883202898825,8.92317672771223,9.59372941204862
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.24231405129188,12.551831198539,8.36801558946947,9.9483737610525,10.0276336500882
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.35759519743327,12.6184367187204,7.6883945553608,10.0256956060556,9.92253051939252
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.23751170502,13.2869274498881,9.17020013552951,11.1150881851209,10.9524318688896
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.86510003891955,13.3497091550348,8.70965041091953,11.0160262786535,10.7351214708818
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.04047256578082,12.5074755675817,7.51657166306158,10.0969781836819,9.7903744950265
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1899484718052,12.6988494968285,7.16335919490332,9.59016851973771,9.91058142081868
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.92444466251644,13.1354427042512,9.26078010919048,10.8653952749722,10.7965156877326
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1106770230386,13.0182212754143,7.97627000244421,10.4657644609509,10.392733190462
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.24021765621465,12.6900348295764,7.78522567620225,10.1085463111156,9.95600611827722
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.52456540650595,12.9945460846773,8.53759879407784,10.8000182129532,10.4641821245536
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.14750941618646,13.1156055278293,7.51657166306158,11.1305157009467,10.227550577006
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.24231405129188,11.9321769769088,7.71315662817882,9.26369740241479,9.53783626469857
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.78011131343841,12.6154065679408,8.25902547924576,10.0088091430311,9.91583812591402
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1376763882448,12.9800009707714,9.71254013491287,10.5870250941925,10.8543106470304
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.51135668452969,12.5600221101555,8.31504568577525,9.64734893879515,10.0084433548139
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.88947949872529,13.2417303562435,9.88842795417908,10.9294115664929,10.9872623439102
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.95009535376418,12.9582131452687,7.82130889437369,10.4927796341522,10.3055992568897
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.8830302067899,12.6031450065807,8.99854760693259,9.62632054850207,10.2777608422013
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.2252819976402,12.2716154439282,7.88125935919561,9.97731344241532,9.83886756079483
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.8735972205491,13.2793088769236,9.44862401620023,10.4375610600124,10.7597727934213
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.25158285847004,12.0620998141287,8.33008335420773,8.92273025280644,9.64162406990323
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.74040562759311,12.7094996620971,8.50109324277738,9.92877240602185,10.2199427346224
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.2983793993556,13.2416885439869,9.5359712704677,10.727050462309,10.9507724190298
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0711276415879,13.4553276428817,9.45381490886561,11.1534245386889,11.033423683006
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.77202869768242,12.4670596624012,8.49862263604645,9.60807474637268,10.0864464356257
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.82540429036047,12.9177504696399,9.1751789187362,10.4692304845945,10.5968910408328
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.88124189439105,13.6154409664058,9.90514413912653,11.4596556484153,11.2153706620847
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.78688710945022,13.0461168568919,7.96000438928257,10.7138995910076,10.3767269866581
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.78030264601948,13.0238243749826,9.19408918925368,11.1221672225752,10.7800958582077
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.065135060075,13.2070467534826,9.36896180583671,10.5005916353119,10.7854338136766
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.76269708158705,12.4829071676965,7.27159760155404,9.44627086977564,9.74086818015331
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.97766941922414,12.6839395118839,9.01636982199488,9.89545762913171,10.3933590955587
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.56665384974111,12.639247562912,8.49363797828242,9.72660488030566,10.1065360678103
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.78809582272501,12.8837313389552,8.09770917407477,9.95899386458935,10.1821325500861
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.24231405129188,12.0747771283651,7.93192029373751,9.0030912881925,9.56302569039675
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.03937352636585,11.7816713132954,7.6425661878417,8.94726120676429,9.35271805856681
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.24231405129188,12.9778391459121,8.84432120073858,10.3847823744513,10.3623141930985
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.15404567803203,12.5933544168817,7.51657166306158,10.0212880552525,9.82131495330695
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.62898826894183,11.9697045275281,7.53676786745162,8.77337482298294,9.22720887172612
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.24231405129188,11.9751231676003,7.52045133243098,8.72363765726191,9.36538155214627
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.39553630823613,12.2602912995765,7.50641830824837,9.50819159721677,9.66760937831944
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.22493555946543,11.5069742400408,7.46454205240756,8.48762862075067,9.17102011816612
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.13163307677904,12.467000424052,7.17452611959992,9.74303694981836,9.62904914256233
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.81686503889524,12.6609333715992,7.51657166306158,10.0931575587824,9.77188190808461
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.1680694431509,12.0368479693006,8.35914742503185,9.27707188384402,9.71028418033184
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.23275457736421,12.0419734582086,7.51657166306158,9.13343335521156,9.48118326346149
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.19190338621812,11.685452664072,6.74374595469909,8.88664582259043,9.12693695689491
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.60246782718818,11.1937579580437,6.90049162011838,8.12655135422526,8.70581718989388
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.16890345856607,11.5262080123549,7.51657166306158,8.82254747553544,9.2585576523795
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.1080289400248,11.4587332431342,7.21822952290111,8.52534807048041,9.07758494413513
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.32948760172012,11.6930427238347,7.10770344759753,8.78021859796462,9.22761309277924
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.83262532360017,11.7621620469427,7.51657166306158,9.10016661553524,9.30288141228492
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.78329228134363,11.6467025901558,7.45087139953202,8.77439030707783,9.16381414452732
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.1329192861504,11.9773977775935,7.7882871717797,9.17043605080588,9.51726007158237
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.22934773853025,11.6934001335539,7.42140997685136,9.03196592237876,9.34403094282857
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.65441242227999,11.7234673151986,7.44860173019819,8.92921402981067,9.18892387437186
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.37611463698613,11.8035159669456,7.04405589275284,8.73395494633305,9.23941036075441
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.04614254613682,12.1027589571088,7.72369983840072,9.24376938983432,9.52909268287017
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.2103168821985,12.0615922396388,7.84996944234873,9.50877694924743,9.65766387835837
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.45360646883778,12.0917699799486,7.34149670781694,8.64872692943094,9.38390002150856
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24621925365524,12.1132686349668,7.46447452295941,8.84621707654622,9.41754487203192
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.18734844255949,12.694469483937,8.04859613652939,10.4176981939434,10.0870280642423
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.49666443768491,12.5422016979489,8.06503569661131,9.43471098627794,9.88465320463077
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24231405129188,12.7805851326352,8.73235721064558,10.08602481798,10.2103203031382
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.90451461161879,12.5217692884232,7.93132641762411,9.67172634848172,9.75733416653696
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.27348048695269,12.8608761733739,7.50728829536628,10.1038335768917,9.93636963314614
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.25281369819921,12.9746915362227,7.03713361971723,10.2822249389428,9.88671594827048
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.6109542156639,12.3571433161824,7.80653250986853,9.44346243412103,9.80452311895897
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2832258996794,13.179401412623,8.47880340008042,11.0484853966577,10.7474790272601
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.19231754923405,12.2175261649412,7.78240428509777,9.28628755069144,9.61963388749112
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.17466010159204,11.9955450976167,8.17437573912282,8.89994066207047,9.56113040010051
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.81265683948951,12.8464339181301,8.64276367715958,9.91646288783561,10.3045793306537
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.69058367283123,12.3922214565877,7.39387090215876,8.98509920142353,9.6154438082503
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24625934183333,12.7413452326781,8.44009117517244,9.8919050755813,10.0799002063163
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.61024146544272,12.2090195325697,8.91325496526899,9.20193657322076,9.98361313412554
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6402645708485,13.0172650244179,8.61870198190633,11.1103048323233,10.846634102374
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1633622684894,13.2137618373358,8.68803701080436,9.73014110067253,10.4488255543255
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.73632092829347,12.4379474684503,8.27421950647677,9.57806817881998,10.0066390205101
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.69707188540721,11.7087536566597,7.90994247994643,8.82629333118984,9.5355153383008
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.69699803607912,12.501645126515,8.67496821343797,9.59503626211019,10.1171619095356
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.8636680019446,12.9188346087275,7.94610309660521,10.3183864639631,10.2617480428101
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.54618629742435,12.3758742251146,8.66914068837017,9.61132389478333,10.0506312764231
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.64461775098642,12.1187808436791,7.93104572985482,9.05202860231608,9.6866182317091
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24231405129188,12.582659613323,8.10019060498196,9.90430483145614,9.95736727526324
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.70533676631284,12.2670414138171,7.53723427136228,9.93109473846317,9.86017679748885
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.80889676800103,12.5743141892077,8.35856825011422,9.60004475049988,10.0854559894557
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.05666502212049,11.6602452463347,6.39706731277558,8.11763642466078,8.80790350147289
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24231405129188,13.1227029611626,7.32496777933229,10.353757751999,10.0109356359464
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.42824578654983,12.7006544621604,7.65101190489073,9.35738953291017,9.78432542162778
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.42895731348944,11.7993276316321,7.80897874406902,8.76403128267601,9.45032374296664
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.67967003115944,10.4275606879229,5.59375571466579,6.79363016644277,8.12365415004773
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.68577149044784,10.267538359355,4.80601426346392,6.15067320167658,7.72749932873583
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.94791376660061,10.044580917771,5.59375571466579,6.13927073085102,7.93138028247211
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.24231405129188,10.2480950462201,5.02879958530156,6.15519856932372,7.66860181303432
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.47538688181378,10.7200019953929,5.61041637028386,6.31120105711435,8.02925157615122
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.54383343301905,10.6622504652195,4.25232472209359,6.21554774693405,7.66848909181655
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.34414273854141,10.8096727477654,5.59375571466579,7.49728629687956,8.31121437446304
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.2866604725053,10.3199538041326,5.96664326107792,7.36777838329989,7.98525898025393
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.80676096372365,10.3637244997839,5.74324650288835,7.50655670600125,8.10507216809929
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.29215763057099,11.3906482911787,7.24669917242204,7.57161132629692,8.87527910511716
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.38384605524512,10.8460581550792,6.74813291725633,8.07082520814932,8.76221558393249
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.24231405129188,10.6456974427557,6.67986539226385,7.78482931125646,8.58817654939197
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.11136642811263,11.151940056888,6.6271953018925,7.0965926787907,8.49677361642096
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.04126002974737,10.5853734584762,6.27075022429208,7.76204314631385,8.41485671470737
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.24231405129188,10.466930891826,6.54475741070465,7.57085242667044,8.45621369512324
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.24231405129188,10.8020374722967,7.05723707673263,8.06106542923725,8.79066350738962
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.58544676079262,10.4882851414113,6.63749554732729,7.68524792079374,8.59911884258124
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.66336238728326,10.3485771244667,6.23451114733495,7.457766417307,8.17605426909798
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.39269046895613,11.6699888732563,7.52920417187397,8.25573109094318,9.21190365125739
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.71731750978126,11.3625418427219,6.89632223986156,7.57685966011238,8.88826031311928
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.83212536726487,11.4319508304421,7.51657166306158,8.15529309851247,9.23398523982025
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.24231405129188,10.869908643522,6.87636058608262,8.22304566924876,8.80290723753632
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.44696434300975,11.2839541124916,6.62480652136707,7.58982829493549,8.73638831795098
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.39429352180897,10.5939275575012,6.75072014502591,7.90369250177513,8.6606584315278
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24231405129188,10.368161478429,6.32254462505958,7.42955080174446,8.34064273913123
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.72647192479714,11.3551309344036,7.51657166306158,7.93384950759338,9.13300600746392
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.37280693593695,10.5921399121084,6.54187257494108,7.88496256628482,8.59794549731781
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.61950082608683,11.6925556621802,7.5165941595418,8.10377685167411,9.23310687487074
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.39757774848284,10.9701181520174,6.63342219540587,8.11338555427368,8.77862591254495
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.75424630138365,10.017422045534,5.72837509378436,7.27424863009013,7.94357301769803
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.60121802137874,11.4439433572469,7.43159799797644,8.11338555427368,9.14753623271894
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.65470426178817,11.2495388275308,7.10721132998617,7.74058611467931,8.93801013349611
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.667265241825,11.7257113665832,7.5302339598847,8.47384107694666,9.34926291130989
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.51104361262664,11.5024847660476,7.4893339975849,7.54871640129329,9.01289469438811
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.92975355905207,11.5153788522923,7.50906668400555,8.11338555427368,9.2668961624059
