"","Unnamed..0","tissue","endometriosis","severity","p203643_at","p230368_at","ERF"
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1592148663779,6.65323354250798,8.40622420444294
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3682106696498,4.45502601601126,7.41161834283053
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0116904209292,6.01808791193544,8.01488916643232
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.50473625669102,4.23129706065516,6.86801665867309
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.32685077426233,5.1278929154395,7.22737184485091
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.61158805592311,5.503784241654,7.55768614878856
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.96579094554988,6.18021576431645,8.07300335493317
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.78482075142264,5.2143659306297,7.49959334102617
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.05191538980038,5.25426758153889,7.15309148566964
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.001890340798,6.54917476990832,8.27553255535316
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.92201502516519,7.12929315034792,8.52565408775656
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1339139492811,4.73770553805202,7.43580974366656
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.53429212639593,4.23129706065516,6.88279459352555
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.34728415998608,5.94443748206108,7.64586082102358
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.68683821347105,4.3811601308123,6.53399917214167
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.56447216824273,3.61305892414062,5.58876554619168
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.30478845577399,5.67749612708007,7.49114229142703
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.34834466373834,4.23129706065516,6.28982086219675
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.08484004800873,3.69452995329052,5.88968500064962
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.60818314696059,4.23129706065516,6.41974010380788
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.3792712460114,5.02127002399124,7.20027063500132
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.19739556102645,3.94774914694294,6.07257235398469
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.91501738815663,4.4121978887258,6.16360763844122
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.87391244859999,4.23129706065516,6.55260475462758
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.7999628862546,3.89392232458118,5.84694260541789
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.58458646925982,5.18533180394031,7.38495913660006
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.94110614537119,5.26354930554858,7.60232772545988
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.41970884272817,3.39288899919432,5.40629892096124
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.94272042796178,3.69452995329052,5.81862519062615
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.4449405487703,3.78968318854786,5.61731186865908
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.6070154496272,3.48327086365308,5.54514315664014
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.25689177378163,3.35765943157363,5.30727560267763
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.90793128018645,3.69452995329052,5.80123061673848
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.47895690953438,3.69452995329052,5.58674343141245
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.35133210387424,3.69452995329052,5.52293102858238
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.02399472431193,3.41076937507555,5.21738204969374
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.48484000686795,3.69452995329052,5.58968498007923
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.7315993942909,3.69452995329052,5.71306467379071
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.94573109461684,3.11168178597942,5.52870644029813
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.92276323751,4.02143753343912,5.97210038547456
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.69717640881776,3.11401921281526,5.40559781081651
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.78600566811055,3.41063409474111,5.59831988142583
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.92474851693535,4.79572193130048,6.86023522411791
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.64247003727992,4.20590030530492,5.92418517129242
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.0510566716368,4.37670212673815,6.71387939918747
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.0715602056951,4.52372247011219,6.79764133790365
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0253839061586,6.53074683845407,8.27806537230633
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.46007509338415,4.90721177487246,7.1836434341283
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.08245224635868,4.29721581558115,6.68983403096991
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0140777239112,6.18315769981586,8.09861771186353
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.33801174798748,4.85043905170063,6.59422539984405
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4201220171551,6.95750432234944,8.68881316975227
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2521059851303,5.88278166467206,8.06744382490118
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.61801240690176,4.20949422433597,6.41375331561887
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.01996280685468,5.53022465434526,7.27509373059997
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.00716437784434,4.24786322038471,6.62751379911453
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.81897991941774,4.05469771522482,6.43683881732128
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.92153807694942,6.21958548462414,7.57056178078678
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.66036858029643,4.23129706065516,6.9458328204758
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.76708525710862,5.72678855074299,7.24693690392581
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.92839446562647,4.23129706065516,6.57984576314082
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.36271764205593,5.81552291511981,7.08912027858787
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.15845899804139,3.69452995329052,5.92649447566595
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.76186182752082,6.52048555995486,8.14117369373784
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.71602782265986,4.95589486159157,6.83596134212572
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.64854252404132,4.34973825661535,6.49914039032833
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.58954082995808,3.76816647108378,6.67885365052093
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.95675463977426,5.76432621666064,7.86054042821745
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.47420820902087,4.23129706065516,6.35275263483802
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.55796973086377,5.38906326137453,7.47351649611915
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.94783928148358,5.79508848565309,7.37146388356834
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.25265198516506,4.56117082627904,6.90691140572205
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.06090797975803,3.76886496917877,5.9148864744684
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.70336237955823,4.23129706065516,5.9673297201067
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.39694894529562,4.79316693902985,6.09505794216273
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.5815141222904,4.41419199851845,5.99785306040443
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04730653499424,4.20258158598393,6.12494406048909
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.85214922431858,4.21297360866249,6.03256141649054
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04277894692896,4.62744319224458,6.33511106958677
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.24000164106135,4.25069402346836,6.24534783226486
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.0420101127081,3.84437947502271,5.44319479386541
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.01239146709352,3.52980664190302,5.27109905449827
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.34511871308379,4.20258158598393,5.77385014953386
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.29006336433866,3.93174112827793,5.11090224630829
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.13407912855879,4.29352156136646,6.21380034496262
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.48701240510399,3.54906967536423,5.01804104023411
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.66921258111068,4.17691489908456,5.92306374009762
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.00456138502875,3.69452995329052,5.34954566915964
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.38490676306098,3.35765943157363,4.8712830973173
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.80046796473677,3.77806662049595,5.28926729261636
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.95783999671884,4.12604099436669,6.04194049554276
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.44677062547696,3.69452995329052,5.07065028938374
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.23426218730397,3.91848344838914,5.57637281784656
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.33549820959698,3.81012452332691,5.57281136646194
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.17864140867319,3.54221694307269,5.36042917587294
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.05444829992641,3.8474331199699,5.45094070994815
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.47986507910357,3.51872133957336,4.99929320933846
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.86137947128104,5.93225865383268,7.89681906255686
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.07799122773884,3.69452995329052,4.88626059051468
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.80749869702458,3.69452995329052,5.25101432515755
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.94390699485421,3.69452995329052,5.31921847407236
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.81795278657778,4.12383122854701,5.97089200756239
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.63008092315995,4.097073517086,5.86357722012298
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.13102792683026,3.71865682352064,5.42484237517545
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.49901412919091,3.64186875603522,5.07044144261307
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.22180715315349,3.69452995329052,5.458168553222
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.77064449829635,3.69452995329052,5.23258722579344
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.25966315879226,3.8097381080202,5.53470063340623
