"","Unnamed..0","tissue","endometriosis","severity","p44120_at","p221893_s_at","p221894_at","ADCK2"
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.0455859136967,9.3468364406299,8.29173126203396,9.22805120545352
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.97994602182281,8.03522059445542,6.95915180514002,7.99143947380608
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.5715774013867,9.54625746565099,8.37898701069567,9.49894062591112
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5065509719585,9.45670650149369,8.93844483194838,9.63390076846686
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.40267261835613,8.61091526738253,7.3977875053806,8.47045846370642
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.30169852697438,8.55319501315909,7.47724882214645,8.44404745409331
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.22432234192436,7.11270325463718,6.526667009422,7.28789753532785
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.25591751205569,8.4804537402205,7.07443420726126,8.27026848651248
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.2122226764041,9.50084178395526,8.07743094125082,9.26349846720339
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0911704427777,9.3569297349753,8.19342454616361,9.21384157463887
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.08620928505341,7.07395108891246,6.55321278545067,7.23779105313885
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.29410986334786,7.26879555951315,6.47626260733665,7.34638934339922
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.1513206189231,7.14610247532501,6.16408242406622,7.15383517277144
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.48887782240845,6.57432997847835,6.082256696697,6.71515483252793
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.68839355842549,7.78700605443586,6.83481048122579,7.77007003136238
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.13757909585748,7.16015594497988,6.27494069813656,7.19089191299131
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.14230079761393,6.92346790483582,6.13515644226143,7.06697504823706
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.41777755488008,7.40623130278238,6.47104647024149,7.43168510930132
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.6717518120513,7.59609002227743,6.69785269940704,7.65523151124526
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.50421477774071,7.47486548113843,6.89967881043875,7.62625302310596
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.24256215027972,7.55852915122609,6.96143055954386,7.58750728701656
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.16171096762032,7.30703433339393,6.67489252411857,7.38121260837761
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.42761671732155,8.28867475332321,7.46288183071714,8.39305776712063
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.50207474224312,7.76770468691945,6.8635937304851,7.71112438654922
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.63689205480444,7.60956105755575,6.72989827467549,7.65878379567856
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.11881541374758,8.36600706624973,7.17307250310376,8.21929832770036
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.35881038560013,8.48953739624727,7.68726907687556,8.51187228624099
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.69091608407378,9.05259258421816,7.76733377431902,8.83694748087032
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0295979129077,9.41956355792776,8.09896977073558,9.18271041385701
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.7308518242565,9.9960205244179,8.75687472724681,9.82791569197374
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1545942618154,9.59502201381655,8.30504983384638,9.35155536982611
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.6229943189087,8.72350358115811,7.75383409151072,8.70011066385918
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3752293620714,9.47096158073344,8.58411467092562,9.47676853791015
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2266936604895,9.57340383792318,8.51172912099586,9.43727553980285
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.85324519328331,8.96500665402236,7.99821227737197,8.93882137489255
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.5070572375853,8.80957329742492,7.77891112552505,8.69851388684509
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.01008021504122,8.1106995820989,6.9701138199969,8.03029787237901
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6644094434234,9.57408670493058,8.60281151239723,9.6137692202504
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.23957239547769,8.46127779934196,7.47994607854522,8.39359875778829
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.62947965321892,8.77368313717527,7.83100225372285,8.74472168137235
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.71248135727391,8.47261238082183,7.50292173030236,8.56267182279937
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5189831298496,9.48370737628964,8.0490174588661,9.35056932166845
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8923319993026,8.39937851331443,8.1977308669898,9.16314712653561
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.72699159973769,9.13807811719111,7.76479563774604,8.87662178489161
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.67469477443255,8.78369188609136,7.66380705751855,8.70739790601415
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.58150081653563,8.58482142096258,7.83003281476988,8.66545168408936
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3607850813127,9.5824569142006,8.29682663305913,9.41335620952414
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.83157379391459,8.76372705015648,7.95083808874912,8.84871297760673
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.4123004834675,8.58033320098141,7.56158444027236,8.51807270824042
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.55960354477257,8.64332509169389,7.98031251734009,8.72774705126885
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.20246028142534,8.22645116255809,7.36474578759281,8.26455241052541
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.82292041865871,8.51257530232486,7.3720927124378,8.56919614447379
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.59742975811749,9.17498686730483,7.89986205856224,8.89075956132819
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5393511262856,9.57983317047116,8.66470630805739,9.59463020160472
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.82366896904693,8.85496905865467,7.89796171643275,8.85886658137812
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2883159778038,9.39357629624112,8.42205791305005,9.36798339569832
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.90147069119434,7.02136027430568,6.33089152517867,7.08457416355956
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.18786736730316,6.48571786206712,5.64179942516144,6.43846155151057
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.09131302964881,6.90626331629684,5.57660277589881,6.52472637394815
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.36593691762835,7.41722919308366,5.19772746950038,6.6602978600708
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.23546091894113,7.05856055461995,5.51388831535794,6.60263659630634
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.30811636947282,6.82076264763345,5.69018545180158,6.60635482296928
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01462147056433,6.92560066128226,5.4332350900547,6.4578190739671
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.41524370056883,5.37987565683668,5.32560354215774,6.04024096652108
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.09418834432022,6.65676895019121,5.56581310750336,6.43892346733826
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.46259571322988,6.2744270726176,5.14792211759808,6.29498163448185
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.64531049496059,7.70671205460667,7.05794693459525,7.8033231613875
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.43770897471698,6.52895218373846,5.44091638954687,6.46919251600077
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.01385941972922,6.94443863001842,5.93281263817566,6.9637035626411
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.21698069328421,6.48426608736707,5.52613261944859,6.40912646669996
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.82307248211392,6.97823022575962,6.1729665611517,6.99142308967508
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.56224494223069,6.72178639382737,6.05815549116308,6.78072894240705
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.35381439259483,7.20294285833788,6.77873382569135,7.44516369220802
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.84437954219072,5.51109259256123,5.53767075888726,5.9643809645464
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.92867622846035,6.48825581950236,6.63213926519482,7.01635710438584
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.69477015108089,6.81534476722968,5.65832384966827,6.72281292265961
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.75624549082247,6.68893703993164,5.92069282475873,6.78862511850428
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.95403753326834,7.42115769973793,6.20672708987818,7.19397410762815
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.44176617616392,6.35487216045739,6.02637236165387,6.60767023275839
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.72103952144986,6.88416473281646,6.32717356856401,6.97745927427678
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.88700265819898,6.43195512891068,5.95022359567438,6.75639379426135
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.2853917042566,6.68458597431892,5.50272128488922,6.49089965448825
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.02268509510431,7.28196244804833,5.99875036643189,7.10113263652818
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.30790903278864,6.5094532647421,5.073135892501,6.29683273001058
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.59262080470847,6.53032145248152,5.86311654287418,6.66201960002139
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.94271784262286,4.10704386149891,5.7858321000038,5.27853126804186
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.61731108971621,6.5575084106192,6.23381981068357,6.80287977033966
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.4907207258997,6.89839696148829,5.08290628847221,6.49067465862007
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.19057768930255,5.98912563665986,4.99448548421898,6.05806293672713
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.54268720523981,6.96467528101312,5.95289918779219,6.82008722468171
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.47487111675132,7.07660468661324,6.13988674022413,6.8971208478629
