"","Unnamed..0","tissue","endometriosis","severity","p214778_at","p227327_at","MEGF8"
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.55216902882285,8.75759319609999,8.15488111246142
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.87764606941334,8.59311503621239,7.73538055281286
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.01917365921355,8.72547032371148,7.87232199146252
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.754869772422,8.19410453832663,6.47448715537432
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.90054098923809,8.79292927829288,7.34673513376548
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.30614847653094,8.9735038311468,8.13982615383887
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.6793861350319,9.14753846652331,7.9134623007776
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.0110388950391,7.39686448933848,6.70395169218879
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.80885797843057,8.74275502227943,7.775806500355
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.88197940419086,7.70964351361547,6.79581145890316
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.63040650657003,7.14006672177371,5.88523661417187
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.88648891904894,8.43572274601172,7.16110583253033
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.42353683812679,8.24012380749898,7.33183032281288
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.90156572105251,7.74644768804726,6.32400670454988
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.27402355778413,7.86023808564205,7.06713082171309
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.77781667104633,7.96509427283883,6.87145547194258
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.38480403843321,7.34865024403474,6.86672714123397
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.43735125160993,8.72691680016793,8.08213402588893
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.40967860771383,8.97529471537458,8.1924866615442
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.14994150060119,6.75776644101864,6.95385397080991
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.89550107469674,6.94483218611784,6.92016663040729
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.63819238403516,6.83755210214416,6.73787224308966
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.8410423528731,7.31680001222638,7.07892118254974
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.27606932871075,6.67619900764428,6.47613416817751
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.72516701148474,6.72056139943672,6.72286420546073
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.09981994062588,7.32716722472746,7.21349358267667
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.05337566068974,6.88790716092468,6.47064141080721
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.08393491270794,6.4594920434834,6.27171347809567
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.88892829484509,7.0518624559631,6.9703953754041
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.13173142419298,6.4455949778237,6.28866320100834
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.6949802345937,6.73338993543775,6.71418508501572
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.76230808298954,7.18760996477176,6.97495902388065
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.78912309481999,6.84881586195713,6.81896947838856
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56199158189911,6.59104465026847,6.57651811608379
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.06243378390686,8.46512468993456,7.76377923692071
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.198493785341,7.67774820760617,6.93812099647359
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.603223356778,8.19710948244394,7.40016641961097
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.04672722402957,8.05504044331007,7.55088383366982
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.66263980284761,8.72741807519053,8.19502893901907
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.8456940540179,8.19644316722439,7.52106861062114
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.64143169919953,7.94325994611758,7.29234582265856
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.78772855134404,8.71195102989285,7.74983979061845
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.41738738506917,8.34319240639446,7.38028989573182
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35224120864282,9.43396722656049,8.39310421760166
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.46260644374325,9.22392968785062,8.34326806579693
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.45831171573134,7.69150714974474,7.07490943273804
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.069497979749,8.43440249976542,7.25195023975721
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.46475806841485,8.1331481227467,7.29895309558077
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.02276905239573,8.05218061514199,7.03747483376886
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.20697645623487,8.25066218266617,7.72881931945052
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.81389697503116,8.23446598224017,7.52418147863566
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.26277714154028,8.89817866747739,7.58047790450884
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.44657964781922,8.61651502995348,8.03154733888635
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.40885935014734,8.39913522780541,7.90399728897637
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.38019492563952,7.8141236020597,7.09715926384961
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.91775513306844,9.16123522340182,8.53949517823513
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.88363072862537,8.07660668054856,7.48011870458696
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.8593139920142,8.19425919023268,7.52678659112344
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.37324598057027,8.80559280214889,6.58941939135958
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.83623701537103,9.1356484915252,8.48594275344812
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.83413081804709,8.36395801998589,7.59904441901649
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.20172767148781,8.81066328173853,8.00619547661317
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.40019824413469,8.99629553300974,7.69824688857221
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.41660589462994,7.79928250746061,7.10794420104527
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.40019824413469,8.22806310300309,7.31413067356889
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.11919078273316,5.56629207878746,5.84274143076031
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.06599217111383,5.56629207878746,5.81614212495064
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.70319187115423,5.77769426221864,6.24044306668644
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.06170492636697,5.73186489677547,5.89678491157122
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.92089878026801,6.03476627282643,6.47783252654722
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.77192746739951,6.38568148476842,6.07880447608397
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.53415726693551,6.82264971491189,6.6784034909237
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.01118756063951,6.63407620463011,5.82263188263481
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.90020397294872,7.40728656249445,6.65374526772159
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.02276905239573,6.47701429415366,6.24989167327469
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.25551828252066,6.18211213905775,5.7188152107892
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.3642847292528,6.86070786694911,6.61249629810096
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.6004147296216,6.18211213905775,5.89126343433968
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.36226474396498,7.39936003920338,6.88081239158418
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.06643980321153,6.5002914399335,5.78336562157252
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.41969702654335,6.72776281369232,6.57372992011783
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.12413394154852,7.15863342305182,6.64138368230017
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.04848474858412,6.66312000166642,6.35580237512527
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.66696161072825,6.8381548966348,6.75255825368152
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.87539002526656,6.8417880986796,6.85858906197308
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.69028885943156,6.65320767832126,6.67174826887641
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.95890710809698,6.81074350432188,6.38482530620943
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.40019824413469,7.10456958536304,6.75238391474887
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.19970679144653,6.15397065292949,6.17683872218801
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.02697795186397,6.52312423400699,5.77505109293548
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.34047894198237,6.14208431431517,6.24128162814877
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.79457758376723,6.18826943142823,5.99142350759773
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.27874007404922,7.00767804891216,6.64320906148069
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.7312101892505,6.7720415486853,6.2516258689679
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.8663338069231,6.35656891855337,5.61145136273823
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.53069091290927,6.96895840436807,6.74982465863867
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.09482351258988,6.47736847586617,6.28609599422802
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.57931045591956,7.13670588087271,6.85800816839614
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.45537363983375,6.59925613287771,6.52731488635573
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.38724977324001,6.6366719929888,6.5119608831144
