"","Unnamed..0","tissue","endometriosis","severity","p224853_at","p224854_s_at","p224843_at","p233874_at","SLAIN2"
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.48628710435181,7.12963041315203,3.52319772260079,4.79511085541002,5.48355652387866
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.44321118932417,3.73656455143856,3.44290147184078,5.53480050748615,3.78936943002241
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.58696951662707,3.73656455143856,3.85369892142591,5.83619541312276,4.00335710065357
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.55139765003256,3.73656455143856,3.52319772260079,4.79511085541002,3.65156769487048
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.58696951662707,3.73656455143856,4.04783152982938,4.79507420133277,3.79160994980694
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.41733035628701,3.65907329710952,4.57936275719091,4.99215581063164,3.91198055530477
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.58696951662707,3.73656455143856,2.83874389679999,5.43825804779247,3.65013400316452
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.58696951662707,3.65907329710952,3.52319772260079,4.14696970173309,3.47905255951762
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.42544130239971,3.61571208557013,4.41562337334181,4.93610412265187,3.84822022099088
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.58696951662707,3.73656455143856,3.35119430271511,4.057320365769,3.43301218413743
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.47737922266464,3.73656455143856,3.46342435020061,4.79507420133277,3.61811058140914
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.55139765003256,3.65907329710952,3.52319772260079,4.54994707084597,3.57090393514721
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.58696951662707,3.73656455143856,3.52919100155276,4.18382759098488,3.50913816515082
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.55139765003256,3.73656455143856,3.6471597125514,4.79511085541002,3.68255819235813
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.55139765003256,3.73656455143856,3.4120119897355,4.74737460534411,3.61183719913768
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.35624760933075,3.65907329710952,2.45607591067897,4.83897489936763,3.32759292912172
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.55139765003256,3.73656455143856,2.48306319331166,4.79507420133277,3.39152489902889
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.37879622860593,3.75607283780881,3.86790705021013,5.0496407715699,3.76310422204869
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.55139765003256,3.73656455143856,3.06836256914425,5.52500151932183,3.7203315724843
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.31024722328665,3.73656455143856,3.45576590198479,6.00368938082662,3.87656676438416
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.31024722328665,3.73656455143856,4.50024451155648,5.25759517601888,3.95116286557514
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.35112860168676,3.73656455143856,3.69936311548466,4.79505633214053,3.64552815018763
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.58802835977062,3.61595351294856,3.52919100155276,4.94325596978388,3.66910721101396
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.06152893255308,4.11925780074706,3.86167021155264,6.48606175754847,4.38212967560031
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.53936075043562,3.65907329710952,3.52319772260079,4.057320365769,3.44473803397873
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.55139765003256,3.97527209274129,3.52319772260079,5.63520991724533,3.92126934565499
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.16618786890706,3.73656455143856,3.50185731511861,5.24697300109914,3.91289568414084
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.58696951662707,3.89436911568246,3.52919100155276,4.79563383618009,3.70154086751059
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.58696951662707,3.65914305263015,4.02700148530297,4.1412170269822,3.6035827703856
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.70543819389572,3.97527209274129,4.32119173634487,5.75342469659296,4.18883167989371
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.55139765003256,3.65907329710952,3.21325541947842,5.97535735540537,3.84977093050647
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.75224426638755,3.73656455143856,3.20219637704179,4.79507420133277,3.62151984905017
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.4166086712738,5.44008311346738,4.19499250563989,3.88653093819002,4.73455380714277
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36290459486173,6.80485380320033,4.27134194636593,3.54735975306438,5.24661502437309
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.69511688880828,6.1861041149901,4.1627183322098,5.10931302013613,5.28831308903608
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.74552106750712,6.7534566348516,4.01121370743464,4.19707847828591,5.42681747201982
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.8405487410443,6.63147608495399,4.62026517579859,4.84915373653631,5.4853609345833
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.00554345147122,6.5088491925341,3.60825046042873,5.01239895067646,5.28376051377763
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.05822348748103,6.29306420454094,3.448660636029,4.85442726206837,5.16359389752983
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.64352750545764,6.29798809156908,3.96086990527287,4.79511085541002,5.4243740894274
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.23943667857152,6.519406749741,4.87251822226195,5.462070363149,5.77335800343087
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.27886615280004,5.4223379911754,3.95700548848028,3.89852981855239,4.63918486275203
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.39753981199234,6.94159940765986,4.23701226945717,3.93048214358334,5.37665840817318
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.91622680154767,6.70999829570499,3.86517814805132,3.08642089359341,5.14445603472435
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.74012716743306,7.53911223241319,4.79133788468888,5.18656291303689,6.06428504939301
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.76705831846739,6.58762892858496,3.69250773836773,3.15787381526526,4.80126720017133
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.78939249868205,5.84884010972504,4.08934202327773,3.9544110921678,4.92049643096315
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.7104974594674,3.97527209274129,3.44706147201394,4.80922583198201,3.73551421405116
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.59415833080425,3.74005900843117,3.74105585042272,5.14841891320161,3.80592302571494
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.55621029787394,3.61571208557013,3.44706147201394,4.36209095914379,3.49526870365045
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.71620000921017,4.23577722347782,3.27414395594711,4.88173268192339,3.77696346763962
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.31024722328665,3.73656455143856,3.2042000696285,4.54192996425576,3.44823545215237
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.61221736950055,3.9015418440947,2.95011914377949,5.20743208105488,3.6678276096074
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.55139765003256,3.73656455143856,3.47307210044716,4.76783516338131,3.6322173663249
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.58696951662707,3.64472277321976,3.23192323052172,5.27194435570595,3.68388996901863
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.59557233863425,4.51621901790631,3.52919100155276,5.25365803400977,3.97366009802577
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.58696951662707,3.73656455143856,3.705245709478,5.78685172819607,3.95390787643493
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.58696951662707,3.73656455143856,2.52203923075132,5.13951919280207,3.49627312290476
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.58696951662707,3.75696156151326,3.46782164313091,6.12471974220809,3.98411811586983
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.55139765003256,3.65907329710952,3.52319772260079,4.14696970173309,3.47015959286899
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.56076663785857,3.752529740839,3.51921071145661,4.94193708685537,3.69361104425239
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.31807838464024,3.73656455143856,3.52919100155276,4.93043724482799,3.62856779561489
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.58696951662707,4.21150504888514,3.44706147201394,5.63797890307209,3.97087873514956
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.35140653751298,3.66726231545694,3.52919100155276,5.13088820006107,3.66968701364594
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.55139765003256,3.73656455143856,3.52919100155276,4.14696970173309,3.49103072618924
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.55139765003256,3.73656455143856,3.44706147201394,4.79732459815773,3.6330870679107
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.36422436955259,3.73656455143856,3.25830565455748,6.12054957020978,3.8699110364396
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.31024722328665,3.73656455143856,3.51924325201573,4.76376565737862,3.58245517102989
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.55139765003256,3.73656455143856,3.54783360596076,4.057320365769,3.47327904330022
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.55139765003256,3.62542515400888,3.52919100155276,5.24503819389592,3.73776299987253
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.55139765003256,3.73656455143856,3.54470447816369,5.35096865288086,3.79590883312892
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.55139765003256,3.72696114546489,3.51504066092688,4.14696970173309,3.48509228953936
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.31024722328665,3.73656455143856,3.96044972848322,4.8023853679733,3.70241171779543
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.23602791534862,3.61571208557013,3.36962205704215,5.96308609812018,3.79611203902027
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.55139765003256,4.11191081680284,3.13742261542761,5.0941502862172,3.72372034212005
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.58696951662707,3.65907329710952,2.67009868277139,4.14696970173309,3.26577779956027
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.55139765003256,3.98046497958576,3.52319772260079,6.21552830563734,4.06764716446411
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.58696951662707,3.73656455143856,4.05837456145684,5.70894806906072,4.0227141746458
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.026093088067,4.8059837711757,3.35398142045189,4.79507420133277,4.49528312025684
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.85107419772888,3.97527209274129,3.51802996704843,5.1782052012462,4.3806453646912
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.16858108571883,5.0832515198204,3.52319772260079,5.56695505701669,4.58549634628918
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.37119126799081,4.56873793002685,3.49116557039931,4.23982234171469,4.41772927753291
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.9258379198719,3.97527209274129,2.59017620276384,4.79507420133277,3.82159010417745
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.39842701475547,4.84045120723193,3.44706147201394,4.74943600890545,4.3588439257267
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.59986718137078,3.78797006889503,3.52919100155276,5.18950286029241,3.77663277802775
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",4.73722297720418,6.36599099259734,4.9087942345161,4.79511085541002,5.20177976493191
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.99467590379821,5.01986445111975,4.07540193742099,5.84682796721085,4.48419256488745
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.04457094817203,7.37935340392304,4.2333025899926,5.83828174570055,5.87387717194706
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.6024899085791,6.34543009489869,4.58014706410387,4.057320365769,5.14634685833767
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.19847024281978,5.74536073625383,3.98642732335067,5.88249775098421,5.20318901335212
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.99823167890401,7.61687065119468,4.32631508295971,5.92126051856357,6.21566948290549
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.99487999606324,6.06307511997475,3.59477031802213,5.56768754136383,4.80510324385599
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.80594704921439,5.37845967869377,3.67336235331016,5.56632158791928,4.8560226672844
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.74709840998166,6.00607149106269,3.73329897483694,4.19394140318898,4.67010256976757
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.58810967288439,4.67686671387544,3.63302483726666,5.9310064015854,4.20725190640297
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.05321167327014,6.82902529149482,3.52319772260079,6.22054006621516,5.65649368839523
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.46519227129113,7.9716656264555,4.20848187325451,5.56068590933226,6.30150642008335
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.52600070269643,7.65569302650737,3.80477235857462,5.52699637054732,5.87836561458144
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.43021578176027,7.05742334271421,4.089489095161,5.7090956908125,5.82155597761199
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.41476953624807,6.28405457459737,4.04098008483081,5.31989273166832,5.01492423183614
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.12013645427921,7.06592538987719,3.52919100155276,5.28212727450682,5.49934503005399
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.05262520954467,7.49481832079904,4.24344560813129,5.98511231840533,5.94400036422008
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.5109027832186,5.70603590057869,3.80175137047536,6.18842970641895,5.0517799401729
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.8197362238264,7.33921217388157,3.44706147201394,5.5009380759525,5.7767369864186
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.27784781880924,6.95546105988098,4.13101706695008,5.34097745558298,5.42632585030582
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.94255432140814,6.84214005447355,3.52319772260079,4.87478999277667,5.29567052281479
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.28978021834703,4.78549897990504,3.53001512514836,4.82073293091856,4.35650681357975
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.16491655642488,6.95964022006656,4.01099916067761,6.26371746305494,5.599818350056
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.97533151408791,6.66192754775122,3.52328326767453,5.53285491112756,5.4233493101603
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.41272698266609,7.34064359767348,3.58982389179064,5.0028582294386,5.5865131753922
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.77629648407918,6.80611671952307,3.56216998186625,5.82057297965483,5.49128904128083
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.36069331383461,7.08736493369091,3.86094725761178,4.46824201121063,5.44431187908698
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26072981263945,7.14673880944944,3.61337787037912,4.79505633214053,5.45397570615213
