"","Unnamed..0","tissue","endometriosis","severity","p202163_s_at","p202162_s_at","CNOT8"
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.41801291923376,8.40540232541096,8.91170762232236
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0724291880072,8.88783616373372,9.48013267587046
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.43733000954179,8.84086181111196,9.13909591032688
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.09986574691617,8.64182983386855,8.87084779039236
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.28795228561313,8.35054346874728,8.8192478771802
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.70750932960356,7.01517451626115,8.36134192293236
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.64666498993527,7.63899919742835,8.64283209368181
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",10.0462376895515,7.68943980099784,8.86783874527467
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.2939074858026,8.03295485387304,9.16343116983782
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.1516234984603,7.82666167961765,8.98914258903898
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.1336667105208,8.02756613340847,9.08061642196463
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.0070824602168,8.58664364898932,9.79686305460306
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.3438613530359,8.43780426570521,9.39083280937055
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.2688493483795,8.36066709368197,9.31475822103074
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.4082197014252,7.91286255237076,9.16054112689798
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4561420513648,9.03484444813474,9.74549324974977
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4505069785929,8.60222459899996,9.52636578879643
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.73146035316204,7.79988656113424,8.76567345714814
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.83838943765129,7.88127579002623,8.85983261383876
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.5066752837228,7.99834074616204,9.25250801494242
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.86579674360475,8.06223864362179,8.96401769361327
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6219287774503,8.61244865422167,9.61718871583598
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.83539762886571,7.56737312388594,8.70138537637582
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.8538006221055,8.29023153135956,9.07201607673253
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2852269730568,8.07270815837163,9.17896756571421
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.69904630017433,8.17881677071012,8.93893153544223
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0841513074658,8.02794969895345,9.05605050320963
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6832136218173,9.60564016631599,10.1444268940666
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.58435101923607,8.11597157754979,8.85016129839293
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.62059237779426,7.77499795667911,8.69779516723668
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.68428376690106,7.76668892980831,8.72548634835469
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.89898468173579,7.74004492577773,8.81951480375676
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1131726110902,7.96753980784229,9.04035620946624
