"","Unnamed..0","tissue","endometriosis","severity","p205136_s_at","p205134_s_at","p205135_s_at","NUFIP1"
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.71333270410549,5.45604599226906,6.0433448123356,5.40424116957005
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.36822252580374,5.3275939970501,5.82641133039102,5.17407595108162
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.20749791331489,6.06089803784094,6.12190751315668,5.7967678214375
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.36822252580374,5.37420452736772,5.73728067672276,5.15990257663141
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.55215861859239,7.49757445902195,7.27138813189484,6.77370706983639
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.94432935928385,7.50312759103055,6.72503945214118,6.39083213415186
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.46599951764056,7.73929891342407,6.89476352323402,6.70002065143288
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.84861898878767,5.5973257999713,6.35481190529541,5.60025223135146
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.38280564360373,7.00079776376447,6.47888650573888,5.95416330436903
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.37369570915242,5.9560541531581,5.04254710036218,5.12409898755757
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.79092244676693,5.30812335997798,6.18380008977262,5.42761529883918
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.79550991463426,6.40621239149111,5.13936859673671,5.11369696762069
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.37295672882222,5.52842554790089,5.34825220369668,5.08321149347326
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.76329866183334,7.70604402577379,7.1707788747275,6.54670718744488
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.6627536715241,6.36519339062386,6.46903536204243,6.16566080806346
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.34518141911341,4.96998235291776,5.92439888797311,4.74652088666809
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.79821552316047,7.89871977161633,7.06637616223474,6.58777048567051
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.78178109035823,6.41981866534715,5.5237454169014,5.24178172420226
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.84619590996838,8.0442107035876,7.37786840720561,6.7560916735872
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.92085332272804,7.96909694726074,7.0672899513459,6.65241340711156
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.84370746621227,7.75713865425027,7.18155174303465,6.59413262116573
