"","Unnamed..0","tissue","endometriosis","severity","p218947_s_at","p229676_at","MTPAP"
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.14841626866041,4.59957855742665,4.87399741304353
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.68361525268055,4.22215991376349,3.95288758322202
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.11651136726499,6.5000577028993,6.30828453508214
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.53704906806106,4.06024277833245,4.29864592319676
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.42243433184103,5.63630400978139,6.02936917081121
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.98022534676195,7.06525688964388,7.02274111820291
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.06656453184565,5.55293149073659,5.30974801129112
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.51179605130145,3.95780966022773,4.23480285576459
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.44716605993547,5.534953935364,5.49105999764974
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.15932040137639,6.41374395347041,6.2865321774234
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.48931672048527,4.36239934866167,4.92585803457347
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.11510114031678,7.26667496043594,7.19088805037636
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.03147883738867,5.16328775470916,5.09738329604891
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.60068193957999,6.26426181200639,5.93247187579319
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.96646189591609,6.27605463033739,7.12125826312674
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.85862690123163,5.40277537024244,6.63070113573704
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.63506366270998,3.58729174732055,5.61117770501527
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.63154565262036,5.40952531746088,6.52053548504062
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.32934169527951,4.16217861731001,5.74576015629476
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58736931047413,3.47331919870455,5.53034425458934
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.92299970454222,4.25237257017398,6.0876861373581
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.9284745092991,4.71066546587266,6.31956998758588
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.62697783907893,3.8034120067678,5.71519492292336
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.95854182034065,6.4494911492468,7.20401648479372
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.82564081120526,4.76544780901045,6.29554431010786
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.22130168886465,6.03493506732558,7.12811837809511
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.32478572288873,2.23602791534862,4.78040681911867
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.95249705895236,5.77119967017236,6.86184836456236
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.99970325727068,5.65840756150884,6.82905540938976
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.42894188008169,5.29568852115679,5.36231520061924
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.91117004400902,5.68551580769681,5.79834292585292
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.90854437989914,5.51360656374018,5.71107547181966
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.46632852292725,4.22688240002264,4.84660546147494
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.36647742142267,2.78486549155729,3.57567145648998
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.02475002616332,3.58729174732055,4.30602088674194
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.1714151364503,5.26274293516268,5.71707903580649
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.08208921181354,3.50888235243649,4.29548578212501
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.0266767495518,5.26843499000565,5.64755586977873
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.05967602373371,2.25788627754665,3.15878115064018
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.79208019944679,2.74551159705099,3.76879589824889
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.52275626870576,5.11303137190864,5.8178938203072
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.48427079721378,2.92081596059183,3.7025433789028
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.16937502976428,4.85621259340095,5.51279381158261
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.45768479748258,3.58729174732055,4.52248827240157
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.45760722615755,3.78474484335677,4.62117603475716
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.92823597628231,3.14219760114365,4.03521678871298
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.1762485775101,3.1267576863951,3.6515031319526
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.39557069018611,4.12030320560004,5.25793694789308
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.01869987372633,6.65714727981266,6.8379235767695
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29518671439303,3.68975947516487,4.99247309477895
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.1762485775101,3.42769643669707,3.80197250710359
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.31584140780021,3.71907047018682,4.51745593899351
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.78099388307033,3.4320671420814,4.60653051257587
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.98215764275289,3.58729174732055,4.28472469503672
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.36093879809435,2.5413386378193,3.45113871795682
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.23004567328977,4.32534898612958,5.27769732970967
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.5793234622172,4.65958944535419,5.11945645378569
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.51179605130145,3.61003050620662,4.06091327875403
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.36719250761757,3.49180299805403,4.4294977528358
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.74041307346326,5.70868370288367,6.22454838817347
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.81639722329119,3.47173414521964,4.64406568425542
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.71862171934814,3.58729174732055,4.65295673333434
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.27976136256274,4.7574183406235,5.51858985159312
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.63655993010344,4.2396558793945,4.93810790474897
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.03618620148952,5.28664364049692,6.16141492099322
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.64837306121124,5.24668366910188,5.94752836515656
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.95529073375313,3.58729174732055,5.27129124053684
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.80970663808692,2.67389709525692,4.74180186667192
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.73475018030721,2.65657065891832,4.69566041961277
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.49114397455465,3.08671675704193,5.28893036579829
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.80215899124428,2.32910069735514,4.56562984429971
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.10149201606908,2.80135864590808,4.95142533098858
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.82505727221223,3.01804667380159,4.92155197300691
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.54348478404591,2.26883829083,4.40616153743796
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.15618038997364,2.97416644009528,5.06517341503446
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.84623060034711,2.44322100394518,4.64472580214615
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.12099934789877,2.47695368058946,4.79897651424411
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.46579691955851,2.25788627754665,4.36184159855258
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.55252629751881,3.63633241000568,6.09442935376225
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.15065402981456,3.35085604569826,5.25075503775641
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.64883126264033,3.47173414521964,5.56028270392999
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.91927187018737,2.50408227413188,4.71167707215962
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.78492555999618,2.97642606304081,4.8806758115185
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.14344049335035,2.44122219971366,4.792331346532
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.65040064437228,2.80647872688625,4.72843968562927
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.86486531004891,3.47953523410055,5.17220027207473
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.54003303141128,2.28147142250974,4.41075222696051
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.50325895654662,4.18787397179987,5.84556646417325
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.29066894418546,3.42769643669707,5.35918269044126
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.47299525655293,3.47173414521964,4.97236470088628
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.47668123821622,4.15927175853243,5.81797649837432
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.90149526086937,3.44995329587385,5.17572427837161
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.64289720262882,3.47173414521964,5.55731567392423
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.13119175476304,3.56233845211933,5.34676510344118
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.42798999986156,3.39666996750963,5.41232998368559
