"","Unnamed..0","tissue","endometriosis","severity","p211009_s_at","p238007_at","p236231_at","ZNF271P"
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.87575994408978,3.77795858601002,2.58811730309655,4.41394527773212
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.69340968063701,2.26422237980989,2.5816865079153,3.17977285612073
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.90913530259241,3.22427565502811,2.5816865079153,4.23836582184527
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.78913275870063,2.78195537544116,2.5816865079153,3.0509248806857
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.21682037085085,2.7270584667441,2.58811730309655,3.17733204689717
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.52044587039561,2.4992813585609,2.5816865079153,3.53380457895727
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.43806817859802,2.7270584667441,2.53084802279558,3.2319915560459
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.65869008048421,2.7270584667441,2.53084802279558,3.30553219000796
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.43806817859802,2.7058719589788,2.53084802279558,3.2249293867908
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.45415546031738,2.73969486911428,2.58811730309655,3.2606558775094
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.75164534013702,2.27457800558252,2.5816865079153,3.53596995121161
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.76768197533524,2.7058719589788,2.58811730309655,3.68722374580353
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.78502410643889,4.03002991375713,2.5816865079153,4.79891350937044
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.16962598681761,2.72534004087297,2.5816865079153,3.82555084520196
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.81007171650763,3.74734584082162,2.58811730309655,4.7151782868086
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.55715399585975,3.9841725600829,2.58811730309655,5.04314795301307
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.22016410536907,2.51983299047774,2.58811730309655,3.77603813298112
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.84882578162157,2.55032786739512,2.5816865079153,3.32694671897733
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.02980354039974,3.36391702056035,2.5816865079153,4.32513568962513
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.99576533744943,3.84441288633446,2.58200352537527,4.80739391638639
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.25609440887975,4.46939590314794,2.72556447237676,4.81701826146815
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.58624142338788,3.35833551493466,2.7935778212485,4.91271825319035
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.70058597240364,3.33135805245912,2.53084802279558,4.18759734921945
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.92854861338616,3.27525992296554,2.58811730309655,4.26397527981608
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.08528310065234,5.19390998438715,5.14800006379156,6.47573104961035
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.12417901460023,5.27771069199573,5.03034992802701,6.47741321154099
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.89989503998317,5.09578264017653,3.95083112858094,5.98216960291355
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.91488900585913,5.19360736001345,4.55037839393979,6.21962491993746
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.29768665038944,4.70772949857936,4.1488864058668,5.71810085161187
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.85174306368397,5.06885855944402,4.70347115425471,6.20802425912757
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.98189032951411,4.90750533145494,3.71463357433935,5.8680097451028
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.52963019112883,4.65019078498366,3.59205292013431,5.59062463208227
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.31334725365011,4.42601250429553,4.59373682181488,5.77769885992017
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.01547600140989,5.68920354682493,5.3094425280351,6.67137402542331
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.06272767978295,5.2921684823911,5.10658206248045,6.48715940821817
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.15395062308056,5.80233298238594,5.34378984580568,6.76669115042406
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.86924036551629,4.11462938240091,2.78746227046602,5.25711067279441
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.33251625538261,5.6148258339572,4.77292661406577,6.57342290113519
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.92348907796862,5.43380069294002,5.32904566183706,6.56211181091523
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.502639368247,2.88056459621802,2.5816865079153,3.98829682412677
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.56210844588443,2.8192395791419,2.5816865079153,4.32101151098054
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.05435132740907,4.11913566735034,2.97618378673904,5.04989026049948
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.33933184947181,3.21037743638407,2.53084802279558,3.69351910288382
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.94657577636481,2.72013235496903,2.5816865079153,3.41613154641638
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.20206972885588,2.2462828493158,2.53084802279558,3.32640020032242
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.57798595219541,4.34953854899368,2.94084159718838,4.95612203279249
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.48733583758118,2.74187416754133,2.5816865079153,3.6036321710126
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.28188352778226,2.27497635889422,2.5816865079153,3.71284879819726
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.43806817859802,3.72747148157775,2.58811730309655,3.58455232109077
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.26260393340044,2.23602791534862,2.5816865079153,3.36010611888812
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.31861330622233,3.36391702056035,2.57781409306222,4.42011480661497
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.29547375941938,3.08168394291976,2.5816865079153,3.65294807008481
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.99062175192074,3.14408230873306,2.58811730309655,4.24094045458345
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.46311324368424,2.94007457625993,2.5816865079153,3.99495810928649
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44262095549859,2.76395724164029,2.5816865079153,3.92942156835139
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.27766883430715,2.7947577261211,2.58811730309655,3.55351462117493
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.65869008048421,2.7058719589788,2.5816865079153,3.31541618245944
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.52127343333824,3.19508227570775,2.53084802279558,4.41573457728052
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.3477679828417,3.46735092804592,2.88014692106985,4.89842194398582
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.63687609079722,3.47884030040294,2.58811730309655,4.56794456476557
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.54822305790703,3.33838590564838,2.54158814405558,3.80939903587033
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.79910479294199,2.72181175279856,2.5816865079153,4.03420101788528
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.83407904191277,2.89620511320228,2.23602791534862,3.98877069015456
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.95624190240138,3.03501111949704,2.58811730309655,3.85979010833166
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.65869008048421,2.86570064606351,2.53084802279558,3.3517462497811
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49961122534726,3.36391702056035,2.58811730309655,4.48388184966805
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.55900752188192,2.46831623625542,2.5816865079153,3.86967008868421
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.95236744343508,2.98291830239484,2.5816865079153,3.83899075124841
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.21360409367503,2.84447021574959,2.5816865079153,4.21325360577997
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08647609490443,3.22107456887593,2.35657880739195,4.22137649039077
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.59034383219655,4.72882238571411,4.13349217075459,5.48421946288842
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.42124918622591,3.90246412030599,2.58811730309655,4.30394353654282
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58561694934287,4.25591539048713,2.86181123792151,4.90111452591717
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.84270805358626,4.425540377864,2.67623093423468,4.64815978856165
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.92899425900502,3.91333223381549,2.5816865079153,4.47467100024527
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.88287996047176,2.89012124835407,2.58811730309655,4.45370617064079
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.44461962926382,3.36391702056035,2.72417686054929,4.51090450345782
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.99182413294943,3.36391702056035,3.80472504659968,5.38682206670315
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.85098458890931,4.67354927822867,4.30495848326161,5.94316411679986
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",8.6916300008148,3.36391702056035,3.46525497897608,5.17360066678374
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.07729784059008,3.97995486900485,2.89485496102683,4.98403589020725
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.67174610736381,4.52715814060598,4.52088037183215,5.90659487326731
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.57898707620506,4.0824907914924,3.55081331289113,5.4040970601962
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.68501793612207,3.75647431751185,3.96115224171217,5.46754816511536
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.81642602542507,4.78592628729378,4.47830847488765,6.02688692920217
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.85872009037054,4.970770124787,4.64129934464172,6.15692985326642
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.88843349728727,4.30934891294715,3.93146660482259,5.70974967168567
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.02837188603579,4.07680089252599,2.88061876112494,4.99526384656224
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.27195561689474,4.55651964495149,4.71237253860946,6.1802826001519
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.90373246680617,4.76101843191824,3.85735101932094,5.84070063934845
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.3792485427749,4.62873695505454,3.79792954024043,5.93530501268996
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.65960094834519,3.9359367455269,4.38704247682181,5.66086005689797
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.58876460639099,4.31661718832745,3.81639146631646,5.57392442034497
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.64483193035452,4.16710071381579,3.98111852246271,5.59768372221101
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.10699120777742,3.31782105888795,3.28420791747293,4.9030067280461
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.48602334090014,3.95673884658347,4.11522560263711,5.51932926337357
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.28387629143617,4.36776270147988,3.91604883444508,5.52256260912038
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.38387831219431,4.36000491882273,3.41047826267344,5.71812049789683
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.4406256661164,4.18862768082067,3.69726841657922,5.4421739211721
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.59356298780061,3.36182951914693,3.36814042996113,5.10784431230289
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.91398982310441,4.56962662537534,3.37903905628348,5.62088516825441
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.9143887603512,4.24377403256169,3.58644767553549,5.58153682281613
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.856622536401,4.176040788455,3.75287298764865,5.59517877083488
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.0142711657202,4.78861559825964,3.46504638894378,5.75597771764121
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.25819447536716,4.64045108678786,4.5187506516691,6.13913207127471
