"","Unnamed..0","tissue","endometriosis","severity","p203231_s_at","p203232_s_at","ATXN1"
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.8056465763345,9.82322433341775,7.81443545487613
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.45531755770834,10.0592226142124,7.25727008596037
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.36347284134966,8.98697949043415,7.6752261658919
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.38204316424307,9.95167455955043,7.66685886189675
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.01070450046486,8.5423360535861,6.27652027702548
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.54457604904406,9.68778487509345,7.11618046206875
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.00966479284485,9.53530989230379,8.27248734257432
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.15008462263036,9.24201949842516,8.19605206052776
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.15008462263036,9.79868287178821,8.47438374720929
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.30403873874766,9.23127372681688,7.26765623278227
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.05022175095476,9.70826201491676,7.37924188293576
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.42782202554911,8.30205869094602,7.36494035824756
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.21767204583476,10.0232390492094,8.12045554752208
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.49575044262409,11.1137217523225,9.8047360974733
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.03702535754153,9.58693332482487,6.8119793411832
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.51971421267004,9.6926089443175,7.60616157849377
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.79856783859098,10.8070765474519,8.30282219302144
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.01947108764581,10.4093387189243,8.21440490328505
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.02977659440108,10.6508804270003,9.84032851070069
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.51193063416127,10.3798602041521,7.44589541915668
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.28939797728132,10.6705176949772,9.47995783612926
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.13890651032593,10.8442155064174,9.99156100837167
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.57951468855146,11.3568979802173,9.96820633438438
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.02280837164173,9.59443544980465,6.80862191072319
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.53896252802206,9.84655791389655,9.1927602209593
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.66484226366517,10.8794945525982,9.27216840813168
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.26711767138562,11.7437617738302,10.5054397226079
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.57503408508747,10.8915451096933,8.73328959739039
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2406818349861,11.9742618751645,11.1074718550753
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.0944972138995,11.4862771255555,10.2903871697275
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.18859139686695,11.4333229282785,10.3109571625727
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.98859220966976,11.369591430668,10.1790918201689
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1144121610064,11.7020027551217,10.9082074580641
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.14336997117102,11.1866806822532,9.16502532671211
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.1658842014214,10.5741339183082,9.3700090598648
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.86454153723767,11.0093680379887,9.43695478761319
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0419265165858,11.7203234616475,10.8811249891166
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.21645582341176,11.0109299777534,10.1136929005826
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.12731296234473,10.9038738301448,9.51559339624476
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31390009705102,10.875476490418,9.09468829373451
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.67405120600877,9.87925236285393,7.77665178443135
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.65895234350132,10.2993660756106,9.47915920955596
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.15008462263036,10.5648270910005,8.85745585681543
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.46382525756963,9.58765293085788,7.02573909421375
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.95105668346541,9.21204965154761,8.08155316750651
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.48315456527288,9.44270896913143,7.96293176720216
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.52744414354288,10.9598277238364,9.74363593368964
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.96631115769816,9.58843071523619,7.27737093646717
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.92361862826743,9.7555382854627,8.83957845686507
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77561494596833,10.0965480113445,8.93608147865642
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.29873949453512,9.69341348334787,7.99607648894149
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.34250985901262,10.641592678202,9.49205126860731
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.60161044914068,9.53470231495627,7.06815638204847
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.8288008043882,10.7194210217198,9.274110913054
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.92192366326319,10.2338710429436,9.0778973531034
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.10931345259713,9.65354988588675,7.38143166924194
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.94906258008221,10.0976948781023,9.02337872909226
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.73053879816452,9.88674072823795,7.30863976320123
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.92313232194326,10.4862948308223,9.20471357638278
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.51680410371417,10.2357351592455,7.87626963147984
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.14959118219209,10.4214113002297,7.28550124121089
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.77395004764808,9.22543817996666,7.49969411380737
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.52931504165325,9.87429893533188,7.70180698849257
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.86443753409217,10.5142427908156,8.18934016245388
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.72276794096507,10.5779211411867,9.15034454107589
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.45189057275435,10.4866763036178,8.96928343818607
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.59857461588411,10.2678419575965,8.9332082867403
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.38763733164257,10.5320676592537,8.95985249544814
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.97351886152947,9.50274470032547,8.23813178092747
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.8512989711487,10.5150502876106,9.68317462937965
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49306119997851,10.2999767447525,8.89651897236551
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.55618968681341,10.5702691598951,9.56322942335425
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.59394536879741,10.5755129554852,9.5847291621413
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.44652619438057,10.9994169127543,10.2229715535674
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.96656354643093,10.8776806964692,9.42212212145007
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.57279372995521,10.3530971996016,9.4629454647784
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.31476970177138,10.6774523680141,9.49611103489274
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.83930687159335,10.9575812733064,9.89844407244988
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.23166711909793,11.6825479819939,8.45710755054592
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.18212475822471,11.7795919965493,8.980858377387
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.89029421602743,12.2391590761729,11.0647266461002
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.52112426686547,10.8810319239509,8.20107809540819
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.37147221534975,11.6518408440566,10.5116565297032
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.34872505688493,11.2539389778739,9.80133201737942
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.67750908181623,11.2663848981582,9.47194698998721
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.64938514687855,11.3111881134379,8.48028663015823
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.65482491562377,11.005212221029,9.83001856832638
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.72108070077602,11.0695517644348,7.39531623260541
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.04307675271156,10.8523239264158,8.44770033956368
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.44030615044777,11.3514326017615,10.3958693761046
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1043228299023,11.8124208502753,10.9583718400888
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.47420443563026,10.9341778501175,10.2041911428739
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.48533540644873,11.4572279968618,9.47128170165526
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4894203306715,11.831038634002,11.1602294823367
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.46162916730425,11.6512730143018,9.55645109080302
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.54280624103964,11.3301313075772,9.93646877430842
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.15860792636018,10.5540945451155,9.35635123573784
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.31496383453945,11.7437617738302,9.52936280418482
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.72734742185411,11.1691965268469,9.9482719743505
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.63502679227577,11.2410109964038,8.43801889433978
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.38845224345855,10.8375313860157,8.61299181473712
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.71939103518489,11.070823201175,9.39510711817994
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.57494623203168,11.0580797269572,9.81651297949444
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.30546453383913,11.4213523324604,9.36340843314976
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.48420066875946,11.296652130132,9.89042639944573
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.94581084955383,10.6524383408055,9.29912459517966
