"","Unnamed..0","tissue","endometriosis","severity","p205545_x_at","p212491_s_at","DNAJC8"
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.59596745615805,8.18351763542528,8.88974254579167
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.28095653398913,8.24217365372875,8.76156509385894
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.86880003135901,7.90048453423386,8.38464228279643
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.08660830179928,8.2774207256084,8.68201451370384
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.9221861154807,8.85769885298966,9.38994248423518
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.22934329439529,8.50238954318282,8.86586641878906
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.50134464334597,7.59640984557941,8.04887724446269
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.16434409346838,7.80528489125907,7.98481449236372
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.27458701969654,8.51899343119849,8.89679022544751
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.50602844314249,7.90048453423386,8.20325648868818
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.10982065419248,8.33049973749248,8.72016019584248
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.28713247858504,8.09174784616738,8.68944016237621
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.26128501193124,8.40510647163045,8.83319574178084
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.9674566550966,8.52772410202425,8.74759037856042
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.21739168531682,8.84873960695822,9.03306564613752
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.71363285669567,7.90048453423386,8.30705869546476
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.36701636494309,7.18316123693889,7.77508880094099
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.40661960461227,8.5871974839793,8.99690854429578
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.49234207605079,7.77284419708805,8.13259313656942
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.59868871064596,8.90332186923661,9.25100528994129
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.84112647711315,7.90048453423386,8.37080550567351
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.69752298639533,8.25509497029282,8.47630897834408
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.60134630349914,7.81480233989563,8.20807432169739
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.69752298639533,7.39326720323718,8.04539509481625
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.05076083910241,7.90048453423386,8.47562268666814
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.1524729042382,8.95794554626548,9.05520922525184
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.70598016644656,7.93717460330445,8.32157738487551
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.21570061568642,7.34312407823576,7.77941234696109
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.77505375794878,8.74220127077811,9.25862751436345
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.67071779688922,8.88217316357555,9.27644548023238
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.995404902795,8.05760898289762,8.52650694284631
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.92769302680643,7.91866772087534,8.42318037384089
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.36189930268669,8.61605581709881,8.98897755989275
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.98095221961119,7.90791216837417,8.44443219399268
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.22387166500821,8.05697205026458,8.64042185763639
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.17626190983748,8.39919421791098,8.78772806387423
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.22089082528301,8.36682987330048,8.79386034929174
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.93004644885477,8.33102562348255,8.63053603616866
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.35716921630793,8.47607455773998,8.91662188702395
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.32698196966439,8.36092452577934,8.84395324772187
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.36933996795683,8.66089029674905,9.01511513235294
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3044356149006,9.75045788945125,10.0274467521759
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.79568143714597,9.17694233675487,9.48631188695042
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.91390708337836,9.21360341363404,9.5637552485062
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.72492764856117,9.26494658384567,9.49493711620342
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.48185975453343,8.87577126856216,9.17881551154779
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.86889959326789,9.30097150799253,9.58493555063021
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0010557930215,9.31649470400155,9.65877524851152
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.92544661660173,9.20502789587365,9.56523725623769
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.55263559517068,8.99928176294906,9.27595867905987
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1283233497518,9.50834190298392,9.81833262636786
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.86834991488437,9.28647608129292,9.57741299808864
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2987821005191,9.63802662417648,9.96840436234779
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.5512222549754,9.2295218824726,9.390372068724
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.346812818089,9.6719213673202,10.0093670927046
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3353128870708,9.67653570331884,10.0059242951948
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.61906234212266,7.90048453423386,8.25977343817826
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.47592211640064,8.43518770731827,8.95555491185945
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.72268323503732,8.68076322090627,9.20172322797179
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.56450161188321,8.02748785741147,8.29599473464734
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.63783672043622,8.3141345208116,8.97598562062391
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.69752298639533,8.02489453307948,8.3612087597374
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.33532706739763,8.55434712537515,8.94483709638639
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.19060021620399,8.12055033118201,8.655575273693
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.86388875748611,7.9553197813455,8.40960426941581
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.08494898377668,8.27006398651579,8.67750648514624
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.77217019346918,7.90048453423386,8.33632736385152
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.38593240331147,8.46847869212608,8.92720554771877
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.07517753744484,8.67246823544335,8.8738228864441
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.48068216744695,8.50700266928595,8.99384241836645
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.43680336969965,8.33983739479366,8.88832038224665
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.87491519012463,7.90048453423386,8.38769986217924
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.28708343722073,8.7734644249469,9.03027393108382
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.17106882558613,8.76710496829847,8.9690868969423
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.61769324863,8.45056221206285,9.03412773034642
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.76407890213725,9.00494709039036,9.3845129962638
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.43549772140132,8.65928234864746,9.04739003502439
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.28245805144726,8.62209049917677,8.95227427531201
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.15342535562874,8.30915764110319,8.73129149836597
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.35219476122221,8.30272437130519,8.8274595662637
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.80033306688954,8.95270770006472,9.37652038347713
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.30912173480399,8.2416642700793,8.77539300244164
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.71541584743761,9.08695592510917,9.40118588627339
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.44953444740776,8.42043717233286,8.93498580987031
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.92465782230504,7.81796564786538,8.37131173508521
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.05421395630979,7.91628171750955,8.48524783690967
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.30530001876665,8.35657920018974,8.83093960947819
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04267583730362,7.51005956130761,7.77636769930561
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.03205155017449,7.4470809186178,7.73956623439615
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.51369164919999,7.50369348945078,8.00869256932538
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.74020026266919,7.7822741757386,8.2612372192039
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.26098398069412,8.52066523709335,8.89082460889373
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.37002192575918,8.72587832191512,9.04795012383715
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.31929131635063,8.55252072711514,8.93590602173289
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",9.49287623505501,8.81702272185704,9.15494947845603
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.44159247804048,8.62403547639174,9.03281397721611
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.54592942618732,8.46538419402294,9.00565681010513
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.11735360332565,8.61974916450721,8.86855138391643
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.73845947323491,8.82945397272173,9.28395672297832
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.03540317343736,8.34043812902132,8.68792065122934
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.98364920843324,8.58264318534409,8.78314619688867
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.10865958619054,8.50758537358361,8.80812247988707
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.07493172061169,8.24071097665199,8.65782134863184
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.14645855725864,8.64041729901195,8.8934379281353
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.40099239423919,8.82885145690102,9.1149219255701
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.71284140383223,8.9513204593753,9.33208093160377
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.39188188685882,8.3915325071793,8.89170719701906
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.61007372402629,8.51052044756545,9.06029708579587
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.45443151693796,8.55894618859999,9.00668885276897
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.40859842107493,8.73848390878254,9.07354116492873
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.92323655104421,8.20802222898524,8.56562939001472
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.14237475394133,8.47718671928733,8.80978073661433
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.90509957482885,7.88611997848754,8.39560977665819
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.99640872855715,8.14182491356222,8.56911682105968
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.58332909640305,8.52194306111371,9.05263607875838
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.68535667871797,8.91222737766126,9.29879202818961
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.22128992272963,8.58644878265002,8.90386935268982
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.46725447612269,8.52291560492589,8.99508504052429
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.02176253188621,7.90048453423386,8.46112353306004
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.60166118460516,8.83560637872467,9.21863378166491
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.81368959839336,8.72419700936055,9.26894330387696
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.55236785738971,8.35926727818986,8.95581756778978
