"","Unnamed..0","tissue","endometriosis","severity","p222854_s_at","p230758_at","GEMIN8"
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.69114567057598,5.91032056466746,6.30073311762172
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.45355916552221,7.16013619777741,7.30684768164981
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.00325392725487,7.00322627000568,7.00324009863028
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.20660236529408,7.01018793052404,7.10839514790906
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.346319944593,7.3442638385827,7.34529189158785
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.37174039328097,7.13789746063374,7.25481892695736
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1978654321388,6.92158425942318,7.05972484578099
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.89877605303593,6.71416531589163,6.80647068446378
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.17745896327836,7.30350926824649,7.24048411576242
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.04588662127013,7.46390016109042,7.75489339118027
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.32974394119944,7.55186315983175,7.44080355051559
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.79967976371687,6.5900862574768,6.69488301059684
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.59244685138866,5.8326880514443,6.21256745141648
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.37385644391034,7.48483225682014,7.42934435036524
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.91506271086209,6.18585438583136,6.55045854834673
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.58581940234136,5.93277224583712,6.25929582408924
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.61675455138395,5.85012527885329,6.23343991511862
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.50753857568334,4.62624832258226,5.5668934491328
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.57347913402182,5.78874764029227,6.18111338715704
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.04646067449433,5.5582088939121,6.30233478420322
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6309054660599,6.84453335075492,7.23771940840741
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.82047671635267,4.65127016053491,5.73587343844379
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.69114567057598,4.70938383291646,5.70026475174622
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.56713477196016,6.00652488123768,6.28682982659892
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.67374422700209,4.62624832258226,5.64999627479217
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.02363097868036,4.99961210204522,5.51162154036279
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.24880901672266,5.76255198479741,6.00568050076004
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.03043974789472,5.04496510570893,5.53770242680183
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.72909562631224,5.61018479314722,6.16964020972973
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.69114567057598,6.42361131965623,6.5573784951161
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.02853155612416,5.76556901837231,6.39705028724824
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.75890581586036,5.86962338341152,6.31426459963594
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.94025874944401,6.44911978125431,6.69468926534916
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.91865331066093,5.28998015942604,6.10431673504348
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.72742200535475,5.68513805367836,6.20628002951655
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.17672254550712,5.53180337001618,5.85426295776165
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.99054764938136,6.30655371142917,6.64855068040526
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.49168096972897,4.8987157801531,5.69519837494103
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.75118619949892,6.5731420036877,6.66216410159331
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.69114567057598,5.66377647827786,6.17746107442692
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.95685357186145,5.74322829501922,6.35004093344033
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.32745513886716,6.79013864982139,7.05879689434428
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.85171595582772,7.60427831504871,7.72799713543821
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.88947002349038,5.55921796820639,5.72434399584838
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.49015303753758,6.19503974532168,6.34259639142963
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.51733773323278,5.35429625650185,5.93581699486731
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.67252625305988,5.95321158935426,5.81286892120707
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.69114567057598,6.50690352997633,6.59902460027616
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.27180231755731,5.89709228646667,6.08444730201199
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.6907648396544,6.0933201742289,6.39204250694165
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",6.75704599830638,7.84805681679715,7.30255140755177
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.49403004430439,6.77104170054962,6.63253587242701
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.21570429861908,6.58282456502639,6.39926443182273
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.32689587885682,7.53890711138333,7.43290149512007
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.53722668490221,6.67747036324455,6.60734852407338
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.66963646431399,7.11340116514409,6.89151881472904
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.13944353923429,6.45915465863835,6.29929909893632
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.40289241132583,6.91333530784303,6.65811385958443
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.68298762146249,6.88458076034798,6.78378419090524
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.18303691065439,6.73082565641712,6.45693128353575
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.92218409204673,4.7447388242081,5.33346145812741
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.97111309603665,7.51207410628266,7.24159360115966
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.59283629441586,7.21836642702264,6.90560136071925
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.79155593365524,7.08280746676965,6.93718170021245
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.80252232579781,7.77866286929532,7.29059259754657
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.59549893976422,6.01564451980158,6.3055717297829
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.75253572079603,7.22247594553679,6.98750583316641
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.5305126417309,6.61826630596576,6.57438947384833
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.38187940261572,6.7122101183612,6.54704476048846
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.76206372163635,7.20446246242576,6.98326309203106
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.674049910715,6.94668483882532,6.81036737477016
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.25485257769686,7.21422394428961,6.73453826099323
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.78830322313681,4.7447388242081,5.26652102367246
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.67978512055744,6.9541075806935,6.81694635062547
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.53480829293934,6.45367788036743,6.49424308665339
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.68705560239037,6.76662060579619,6.72683810409328
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.76757757070277,6.59221016336761,6.67989386703519
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.59710147507692,6.85527615362579,6.72618881435135
