"","Unnamed..0","tissue","endometriosis","severity","p1554341_a_at","p1554342_s_at","p228736_at","HELQ"
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.51844230644466,5.0671905483719,4.47646563457189,5.02069949646282
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.74276509592141,5.97013965269825,5.10568074490972,5.60619516450979
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.51844230644466,5.39348995594009,4.67781480156908,5.19658235465128
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.1283264446567,4.45584915315477,4.81604501381643,4.46674020387597
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.51844230644466,5.38744666533111,5.05389497547396,5.31992798241658
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.31845593465616,4.1863949161984,4.56498783443702,4.02327956176386
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.05436244416479,2.97450304884733,4.55179019608416,3.52688522969876
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.33732917022782,3.01156232337861,5.21689603634277,4.1885958433164
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.26982167675491,5.61406576491332,5.141404389671,5.34176394377974
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.3733765640235,4.27797793756538,4.76512074709423,4.13882508289437
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.85234533595445,4.15353877593149,3.75596268765298,4.25394893317964
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.36806333088941,4.52816253134044,3.47064235363485,3.7889560719549
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.89285375136831,4.9750933300065,5.05389497547396,4.64061401894959
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.85787277889625,3.91714196443531,4.50811196845893,3.7610422372635
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.33732917022782,3.61173593881401,4.50811196845893,4.15239235916692
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.75232527673309,6.91463027732416,7.08329420448237,6.91674991951321
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.65170156294897,5.16599311965633,4.8774283375453,4.8983743400502
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.3839183684764,4.53787865987172,4.38871261055532,4.43683654630115
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.83857372701039,6.62455244126057,6.63188794967501,6.36500470598199
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.19124695307314,5.39649261143232,5.31147011135514,5.2997365586202
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.93082094422877,3.91714196443531,3.98991991481434,3.94596094115947
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.33732917022782,5.21025668604655,4.40595100756382,4.65117895461273
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.72391595888647,4.09013941289301,3.72977267552808,4.18127601576919
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.13617006151682,3.98139578960172,5.21689603634277,4.44482062915377
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.07747108939278,5.55455367459403,5.62212963087167,5.41805146495283
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.33732917022782,4.97374010875909,5.00157490308446,4.77088139402379
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.95184028231797,5.94571443403274,5.21689603634277,5.37148358423116
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.87949372451801,4.37217318630165,5.10405742882178,4.78524144654715
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.96102364155195,3.19521652683886,4.47946761027216,3.54523592622099
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.2169327606565,5.25859358518784,4.57391183195633,5.01647939260022
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",3.16141749376385,3.46664825397653,4.25673345821159,3.62826640198399
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.33732917022782,3.91714196443531,3.72977267552808,3.9947479367304
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.37009524465374,3.06922910938576,4.18783991901384,3.87572142435111
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.97859904330355,4.45710364388909,4.50053026649174,4.31207765122813
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.44652859633999,3.91714196443531,5.05389497547396,4.47252184541642
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.33732917022782,5.00268315530454,5.21689603634277,4.85230278729171
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.47245887038106,7.74737762693769,6.48481325859284,6.9015499186372
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.38349578684292,4.95795695513021,5.89306381009854,5.07817218402389
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.98147668716154,6.14455601238524,6.85311373442964,6.32638214465881
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.79870557463275,6.25701773930778,7.0294391372457,6.36172081706208
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.51844230644466,6.00681527959517,5.5282072162966,5.68448826744548
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.45465280332193,5.1449121331094,5.05389497547396,5.2178199706351
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.51844230644466,6.93728366852561,6.82659337058538,6.42743978185188
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.53062505931238,6.07517407595637,6.40834190290395,6.0047136793909
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.15350703289541,6.72582972202988,6.43883468870961,6.43939048121163
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.12280479707542,6.90757665090804,7.37346368120403,6.80128170972916
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.51844230644466,5.66027479007744,5.21689603634277,5.46520437762162
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.51844230644466,5.97519884761601,4.92697617890327,5.47353911098798
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.7118907632186,6.78812194117332,6.79914108810279,6.76638459749824
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.09263582765578,7.33535863869023,7.06094092860984,7.16297846498528
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.50217601544525,6.93047701911014,7.59908258596824,7.01057854017454
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9103964181584,7.50200174125654,7.49196971131382,7.30145595690959
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.88627290974215,7.43191901228854,7.68228505329242,7.3334923251077
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31243653803098,7.58527361777226,7.7898192745205,7.56250981010791
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.87816955566769,7.28229621994358,7.07106787171984,7.0771778824437
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1468955621337,7.11894587724944,7.49321283266575,7.25301809068296
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.26226448069486,7.59130616588909,7.55948481629399,7.47101848762598
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.8434302247447,7.23903811278041,7.3910942260297,7.1578541878516
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.25333380417933,7.28002867410764,6.66681087203675,7.06672445010791
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.24681074099488,7.34816871632351,7.24659642164326,7.28052529298722
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.51844230644466,6.89581486359389,7.05188883256241,6.48871533420032
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.08814678592417,7.49144554827367,7.45621199127356,7.34526810849047
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.31500728960133,7.07983220235617,7.42773448757177,7.27419132650976
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.51844230644466,6.23764409214165,6.66696829187224,6.14101823015285
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.09339062707488,6.8282639877639,7.11291212400352,6.67818891294743
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.88054348411967,6.44241462899339,6.80974348322586,6.71090053211297
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.61401254386408,5.13469337020027,5.05389497547396,5.2675336298461
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.33732917022782,5.15499787963709,3.95988336806974,4.48407013931155
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.51844230644466,5.50720080260226,5.05389497547396,5.35984602817363
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.41378241147045,6.69055424757183,6.29142754248743,6.46525473384324
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.84024733703742,5.41380761498116,4.48455447034055,4.91286980745304
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.52499773062296,5.91220308051837,5.24309914430499,5.56009998514877
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.85787277889625,3.86575341293352,4.25249570635636,3.65870729939538
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.22690778536751,5.11607226172532,5.05389497547396,5.13229167418893
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.51844230644466,5.75619416081859,5.79122177828848,5.68861941518391
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.47545158304669,5.47691278216587,4.50811196845893,4.48682544455716
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.61969075147745,5.61406576491332,4.74999233226147,5.32791628288408
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.81624822446189,4.98302664125811,5.85743504022049,5.21890330198016
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.23790668691698,5.41066057835923,5.05389497547396,4.56748741358339
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.3415167312293,4.63728662205722,4.33068337648949,4.436495576592
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.18853576688602,6.14004418696094,4.70789064648055,4.6788235334425
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.82448427884456,5.61406576491332,5.3087567142702,5.58243558600936
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.51844230644466,5.96603123129837,5.79668633428825,5.76038662401043
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.18992136651646,5.61406576491332,6.08370170202249,5.62922961115076
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.91001271221877,4.07981608938901,3.74919289297867,3.57967389819548
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.34521518272266,5.19328545572106,5.19769298902564,4.91206454248979
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.10315291070897,5.30675195491191,5.43584676840814,5.28191721134301
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.28844281894162,6.55566792017073,5.10935204242442,5.98448759384559
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.77209386613427,3.91714196443531,5.07666223522412,4.25529935526457
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.03301813603149,5.93911249592207,5.6718896778803,5.54800676994462
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.12410914580554,5.61406576491332,5.29530255795452,5.34449248955779
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.3587364404895,3.91714196443531,4.50811196845893,4.59466345779458
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.51844230644466,6.38790331377202,4.82082353967408,5.57572305329692
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.85430936259867,6.67463528748918,5.58289888119463,6.03728117709416
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.23973166811015,6.11858080030975,6.86946451282602,6.40925899374864
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.51844230644466,5.61406576491332,6.84958481391329,5.99403096175709
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.20611218092847,5.66990631531,6.53221757627923,6.13607869083923
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.57295021858726,5.63952129641633,6.47089461783563,5.56112204427974
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.51844230644466,5.61406576491332,6.41736554794927,5.84995787310242
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.41356123076488,5.69437047832604,6.09320183795233,5.40037784901442
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.51844230644466,5.79333531029106,7.09437213188707,6.13538324954093
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.51844230644466,6.66174275621977,7.58248534489953,6.58755680252132
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.7277963606702,5.98260953113248,7.29264183350157,6.33434924176808
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",5.78891747902765,6.17846964551054,7.05518717219647,6.34085809891155
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.65154476318316,6.46398146713613,7.47067639751666,6.52873420927865
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.51844230644466,6.17433049952571,7.86053575562315,6.51776952053117
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.98616585996224,7.366917563661,7.76752365206544,7.37353569189623
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.08639800422216,5.39393619141033,7.54497434017317,6.00843617860189
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.38521621844354,5.53267895859759,7.62577466609105,6.18122328104406
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.51844230644466,5.8049126900677,7.39563791955318,6.23966430535518
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.74016122700826,5.89870409900265,7.78946752887212,6.47611095162768
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.50169317989128,5.6106886255241,7.4599177088602,6.19076650475853
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.71643944511768,7.5244512512805,7.61700866618926,7.28596645419581
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.80582121624345,6.95572329244754,6.99975389860198,6.92043280243099
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.59796305552582,6.57794038214562,7.94038634777379,7.03876326181508
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.39998794942456,6.58442758790892,7.64181067179756,6.87540873637701
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.70974567862598,6.72665280923633,7.04435087111897,6.82691645299376
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.54280735608462,6.19384259087182,7.54808223332988,6.76157739342877
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.60241401869392,5.50161351199977,7.52231103371975,6.20877952147115
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.75921909085365,6.7520010960028,7.35811821270118,6.95644613318588
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.51844230644466,6.10870197361392,7.73589063324343,6.45434497110067
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.32917343267436,6.27983608539544,7.3322091861954,6.64707290142173
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.10099637858099,6.17158235591143,7.14328428107499,6.47195433852247
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.24775568265156,4.7437494027023,6.76921281209035,5.58690596581474
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.95706167771161,6.55409327946224,6.99295801883796,6.50137099200394
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.91222739053674,6.71830673101598,7.53442850855188,6.72165421003487
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.51859423650649,6.69480157039201,6.75926538216185,6.65755372968678
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.63191338129139,6.36701861686183,7.2271118657676,6.74201462130694
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.84094108467324,6.47418568066044,7.40343058950071,6.57285245161146
