"","Unnamed..0","tissue","endometriosis","severity","p225191_at","p228519_x_at","p230142_s_at","CIRBP"
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.02395378870154,7.0214389870887,6.14647484656426,7.06395587411817
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.23884540382144,7.1806389034207,7.54924856610383,7.32291095778199
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.8531266144938,6.35060117294577,5.82937826422394,6.34436868388784
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.11205865117218,7.40331749866578,5.57802096930662,6.69779903971486
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.33735568900912,7.37136886837185,7.11340946538712,7.27404467425603
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.96402222261344,7.88582349760542,7.63802962276378,8.16262511432755
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.11748467895961,8.64861827239763,8.11476136518007,8.6269547721791
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.58916660543689,7.84032520460376,5.85155498707387,6.76034893237151
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.47075515990848,7.30992187945937,7.3946866787825,7.72512123938345
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.51284230766198,8.53979210272377,8.93667147076069,8.99643529371548
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.43563925558662,7.95018924058745,7.03719100797267,7.47433983471558
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.03983625958803,7.72013833007896,5.2962376656115,6.68540408509283
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.37291998166034,8.13129266684335,7.33531798203406,7.94651021017925
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.34947291029019,7.87678260954748,6.47005177769734,7.23210243251167
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.81738945903988,7.32916360617332,5.61611315942551,6.5875554082129
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.00401788806108,7.7072592781883,8.27247163166641,8.32791626597193
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.97745841696905,6.80132677088869,6.27738751588824,7.01872423458199
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.64364164846403,7.99274046019817,6.56385982904628,7.73341397923616
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.43564127959454,7.50803016124349,7.69178313409308,7.87848485831037
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.55543355862442,7.56039664560275,6.15237160894868,7.08940060439195
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.68593916442047,8.426937170348,7.41186194866465,8.17491276114437
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.50838440086297,7.37566742388135,4.13325830463834,6.00577004312755
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.48462756564655,7.11684219447276,6.47636104445936,7.02594360152622
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.65299569241481,8.31618146764698,6.76014433602332,7.57644049869504
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.22239229258389,8.26281593110283,7.37962710263271,7.95494510877314
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.64269986857029,6.57391971283404,5.1595611349039,6.12539357210274
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.44793559155456,7.49720919950346,6.88236314340279,7.2758359781536
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.99933551191769,8.02732428173945,7.21497584795396,7.74721188053703
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.78719553471485,7.19221621919454,6.15890965125134,6.71277380172024
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.43548378517114,7.58511744685066,7.12646256879022,7.71568793360401
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.52752750044917,7.75391985201125,5.58074438242616,6.62073057829553
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.42769495361922,7.25080542326687,5.91263959809036,6.86371332499215
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.41257723574666,7.1774376149031,5.17445569601592,6.58815684888856
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.80014975417004,8.52824837780246,8.40728042238535,8.91189285145262
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.486004887381,6.66448111875307,6.45510668551309,6.86853089721572
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.9237797836436,7.48832822856077,7.97280182689937,8.12830327970125
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.57093723495606,7.92293044168341,7.01324937412058,7.83570568358668
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.46315090008083,8.33581743203722,8.38929010957459,8.72941948056421
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.54818463040906,7.31448395085092,7.51214715088828,7.79160524404942
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.72918670425149,7.09372095708355,7.92960088038671,7.91750284724058
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.03646428557402,8.11603729785041,7.49282043039094,8.21510733793846
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.19249329592175,7.69221552623184,7.97931583166465,8.28800821793941
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.35577749095706,6.4071395152177,6.65920821308597,6.80737507308691
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.63316115084333,6.99786755279931,7.29638578999736,7.64247149788
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.18816783412445,7.62131126949111,7.19955114946919,7.66967675102825
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.76437586233415,7.29744975940059,8.24005138126705,8.10062566766726
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.1386087183178,8.47883653252284,9.44491207350212,9.35411910811425
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.6863420393803,6.94233050285376,7.55471371894455,7.39446208705954
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.95768018934572,6.75458388446727,6.95345382844145,7.22190596741815
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.43982517033565,7.25757898820591,7.69179667854346,7.79640027902834
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9926645171632,9.0704255177148,10.1581305641854,10.0737401996878
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.30515339443356,7.63689964219554,8.61159959377307,8.51788421013406
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0197665763798,8.192160877776,9.1569237499955,9.12295040138377
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2406405626237,9.38605194697477,10.5858987088715,10.4041970728233
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.7870548201795,8.11738431000614,9.21878901883666,9.0410760496741
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.63249540977179,7.94320966285542,8.82215394880909,8.79928634047877
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0994582930221,8.19818337014507,9.05534401025082,9.11766189113933
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.32122750653714,7.07097916769894,7.54052495181314,7.64424387534974
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.93291204762828,5.77549703342553,6.29254665542186,6.33365191215856
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.75493038355626,6.47100458212682,6.81450869472586,7.01348122013631
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6182708087717,8.89959194287361,8.85669305585986,9.45818526916839
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.4347686023989,6.44526100673141,6.6861427643074,6.8553907911459
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.4260607017734,7.06318934179381,7.63487832837174,7.70804279064632
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.12028122950219,7.60232256054011,7.06780803940419,7.59680394314883
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.78834988666477,8.21379566499223,8.29240269344875,8.76484941503525
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.7181813854992,7.03749599465418,7.56402523479361,7.77323420498233
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6423215939194,6.57391971283404,6.84821431855069,7.02148520843471
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.55088961043007,7.89951399990535,7.25590390614988,7.9021025054951
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.95036000665337,7.21138139621699,6.70355301293784,7.28843147193607
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.96410903385647,6.75461326230054,7.23332723942175,7.31734984519292
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.01516556287638,6.57391971283404,7.11060454604802,7.23322994058615
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.30435514661922,7.23674068125979,7.5303141701451,7.69046999934137
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.45908038370207,8.63764022669655,7.05793451757126,8.05155170932329
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.07592467459842,6.6518709840597,5.73412824440955,6.48730796768922
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.18524253797685,7.34431342552937,6.72102929041639,7.41686175130754
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.70373054019802,8.26356345150492,6.33475311916592,7.76734903695629
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.37495506062085,7.37003740534825,5.98766945842966,6.91088730813292
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.75261482321556,7.39209514663058,6.40488475903043,7.18319824295886
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.65808194176787,7.6679416208968,6.18307776278011,7.50303377514826
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.96981883243155,8.59148732892757,7.07547929180186,8.21226181772033
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.27886942166345,8.31950316854764,4.32098838337053,6.63978699119387
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.89240570366757,7.45614532822926,7.64877595274164,7.99910899487949
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.04361080020324,6.77574414060878,6.18602829869412,6.66846107983538
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.81101329746947,7.46921426361694,5.70546404495849,6.9952305353483
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.97958117943978,7.42673134167084,6.5201556584669,7.30882272652584
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.35255360662112,7.4723149104618,6.74878227546984,7.52455026418425
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.19989060055162,7.53811090572766,6.90438829145233,7.54746326591054
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.18003253147769,7.79942455910822,7.09297465819422,7.69081058292671
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.91103062154208,8.53111417759513,8.46702204305168,8.96972228072963
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.06137337075879,7.73474882601968,7.07572387933322,7.62394869203723
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.39355787664849,6.90979928949338,6.30957070617812,6.87097595744
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.77203619953898,7.6410367102641,6.00167928320197,7.13825073100168
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.25874780025015,7.87557108509746,7.94133208965628,8.3585503250013
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.17956205085365,7.81256267735858,8.10144784323233,8.36452419048152
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.86575654130172,6.9896276526693,8.94345009637719,8.59961143011607
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8045302369555,7.42416374542281,9.77581982113315,9.33483793450382
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6983875001527,7.43404296268175,9.57767495166668,9.23670180483371
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4264556399465,7.16373839306566,9.16713476732725,8.91910960011314
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.1522131457485,6.96541894775591,9.30319402953574,8.80694204101338
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7337814775661,7.22787873629722,9.93983005907571,9.30049675764634
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2327638033619,7.30926987610206,8.95069004236273,8.83090790727556
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",11.0001584749784,9.39821632273103,9.74426136989262,10.0475453892007
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.0543878852952,9.06893560269101,10.2201079868877,10.1144771582913
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",10.3188341835654,8.63856109010098,8.71403019354742,9.22380848907127
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.6774949481757,8.6574516525805,9.34872003098476,9.56122221058032
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.35206167461761,7.90727265529047,8.64574759606782,8.63502730865863
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.47963809834261,8.01913698021023,8.07496458613432,8.52457988822905
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.0762822647178,8.21854954153516,8.6634086346247,8.98608014695922
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1053582274009,8.52160260805171,9.63412309828064,9.42036131124442
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.10155671371838,7.65791494297889,8.46188424606687,8.40711863425471
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.2178975559702,9.1913070383933,10.1656466951448,10.1916170965028
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.3760596741631,7.52362164999409,7.67803488471854,7.85923873629191
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.30549139570176,6.54793079341643,7.22654883290976,7.35999034067598
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3763533123099,8.03304880980158,8.76716888262411,9.05885700157853
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2218632152634,8.18219593497873,8.65396946245134,9.01934287089782
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9498754396525,8.64318963670685,9.72459547002878,9.77255351546271
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.83744895078786,8.0779577896173,8.06191485272316,8.65910719770944
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6889542112593,8.438590824311,9.38885178397432,9.50546560651487
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.53752404519036,8.03780454777638,7.04824398734402,7.87452419343692
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.39506727307444,6.5647980140425,7.007059231481,7.32230817286598
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3781884735266,8.24318076952097,8.77477496984105,9.13204807096287
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.42138384529652,7.61896808912533,7.92442266884262,8.32159153442149
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.45675436310174,8.20439088398626,8.53638977661413,8.73251167456738
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.33631590145491,7.18180456455274,6.19910463729859,7.23907503443541
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.60827001761418,7.86916689481321,8.21903341601949,8.56549010948229
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.54554856320266,7.49157887899763,8.39087690273741,8.47600144831257
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.2219497406188,7.26608244398013,7.58269394187221,8.02357537549038
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.00117140166113,7.19155759432958,7.56742867076159,7.9200525555841
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.67899263192533,7.50271671401988,8.14598192138316,8.44256375577612
