"","Unnamed..0","tissue","endometriosis","severity","p208848_at","p208847_s_at","ADH5"
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.6584860280922,11.9001420081731,11.7793140181327
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3004067039072,11.4694562921713,11.3849314980393
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2338322511874,11.2334862857971,11.2336592684923
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0947278792079,11.3663637389335,11.2305458090707
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9578241677314,11.0697812490914,11.0138027084114
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2267790305064,11.9202248936355,11.0735019620709
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.185034776492,11.4356051178777,11.3103199471848
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0790664545697,11.2950171933858,11.1870418239778
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2926029443248,10.8993417139254,10.5959723291251
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.2194992146847,11.45281108919,10.8361551519373
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5826670907554,11.0308391428842,10.8067531168198
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.65199973084368,10.2152781331211,9.93363893198239
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.82982493373796,9.07822264961256,8.95402379167526
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.36001980760986,10.0487844874483,9.70440214752908
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4386860827991,10.4998588024532,10.4692724426261
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.7502575708494,10.1105182296016,9.9303879002255
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1551948498841,11.4042040717619,10.779699460823
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.05429075580752,8.22552415431333,8.13990745506042
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.50323647782175,9.30378637676636,8.90351142729406
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.135703974161,10.3910173134505,10.2633606438058
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.04907897982134,10.0615289892795,9.55530398455042
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.73604096287446,10.3980026704079,10.0670218166412
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.21408895371989,10.2597630231693,9.73692598844459
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.64081539260138,10.3046441673031,9.97272977995224
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.0320851745893,9.93460578359588,8.98334547909259
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.31903046327625,10.6765407962824,9.49778562977933
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3602997852498,10.9897919333932,10.6750458593215
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4793205676658,10.9041136238724,10.6917170957691
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.42813660322596,10.3880104467111,9.90807352496853
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.44690129957563,9.51416293957721,8.98053211957642
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.70145545283694,10.1237229885548,9.91258922069587
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.70136309455836,10.512878175854,10.1071206352062
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0995928583031,10.4093070679045,10.2544499631038
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.44690129957563,9.47624118146833,8.96157124052198
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.0873780014005,10.4045420108232,10.2459600061119
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.63376818277046,10.1957950178889,9.91478160032968
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.16906815062899,10.01511690005,9.5920925253395
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.3535599702925,11.2267965247638,10.7901782475282
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6202536215495,11.4202879590774,11.0202707903135
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.70145545283694,10.4337201410461,10.0675877969415
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.43941691667235,10.5210205729771,9.98021874482473
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.76933770754663,10.4951615686382,10.1322496380924
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.39160632610973,10.2681594460799,9.82988288609481
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.2113761606377,10.7120464569964,10.4617113088171
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0747578343782,10.6993177516671,10.3870377930226
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.72828697525834,10.51365932224,10.1209731487492
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",11.2642892363783,11.3295087525463,11.2968989944623
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.3791323670201,10.7042426298306,10.5416874984254
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",10.7008789291844,11.2453458400122,10.9731123845983
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.8581824839125,12.0816996832714,11.469941083592
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.7273828505822,10.4526678891186,10.5900253698504
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.6905307000064,11.6850009888103,11.1877658444084
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.85274573128914,10.6273537931089,10.240049762199
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",10.1650605389056,10.8402855288549,10.5026730338802
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.7502575708494,10.6714158189232,10.2108366948863
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.9608996165923,11.2639553265213,11.1124274715568
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.30405020147954,10.2503067590941,9.77717848028682
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.6137634283458,11.8186666152661,11.716215021806
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9799478364026,11.3870870894884,11.1835174629455
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7393312600274,10.5994364810967,10.6693838705621
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0126453658691,11.7012333379981,11.3569393519336
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4495089647819,10.7783762920648,10.6139426284234
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.9887937172784,11.7360367199548,11.3624152186166
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.1799419872828,11.0033826947154,10.5916623409991
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.85078681408057,10.9014189322626,10.3761028731716
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.5255943883145,11.3525750572761,10.9390847227953
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8658982585033,11.1853247842518,11.0256115213776
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4849876729707,11.1521040378741,10.8185458554224
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.3427428499065,10.0322706601944,9.18750675505045
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6528026116254,11.0032456210434,10.8280241163344
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.42531407284767,10.3320941390609,9.87870410595428
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7031955489755,11.0913117040899,10.8972536265327
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7891646825604,11.3424067172949,11.0657856999277
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.8212574656022,11.1857202159155,11.0034888407589
