"","Unnamed..0","tissue","endometriosis","severity","p215844_at","p221507_at","p221506_s_at","p226428_at","TNPO2"
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.59679422914813,9.22293896022778,10.4406328399981,9.22034006876881,8.6201765245357
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.88966531741923,8.84437549741509,10.0149236236584,10.1091319227599,8.71452409031316
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.67654846817295,9.86858859966756,10.9320961224792,10.0086630684138,9.37147406468338
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.45988735949305,10.3600312339738,11.3327063938032,9.85605278584891,9.50216944327974
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.04586804414421,8.69401956081832,10.3960840212611,9.67899302809614,8.95374116357994
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.30380180375966,9.8262526332543,10.6763701019515,9.57918173143742,8.84640156760072
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.59705756088264,8.94588558903174,9.7949251970066,9.67231941642556,8.50254694083664
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.13781913001015,9.249648022194,10.4979002752627,10.072615661844,8.98949577232771
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.0195853488322,9.70494791283348,10.8929079474453,10.2269267545861,9.21109199092427
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.64076277989264,9.79160406794969,10.8601755381669,9.72975210092327,8.75557362173312
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.67527681606776,9.8042312843706,10.9146768926518,10.3378714052163,9.68301409957662
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.57023873814292,10.019964842951,10.6964540606939,10.0283208731461,9.32874462873348
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.88116553705824,9.22981904210716,10.3205973462028,8.5719223722273,8.00087607439887
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.94486818776296,9.55138997535594,10.7841958004283,9.39684565860223,8.91932490553736
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.01334991438951,10.0347289085983,11.5847968645296,10.0251834205646,9.4145147770205
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.16779215534491,8.22985540184605,9.43427123112808,9.00350947339152,7.70885706542764
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.30859905221066,9.82758196546194,11.1055954475534,10.0063318559903,9.06202708030407
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.78716197637565,9.29873278672374,10.6142991640327,9.80146594810424,9.12541496880908
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.29297612871872,9.97692884012201,11.413593717468,9.90087886000187,9.14609438657765
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.90388744941771,8.92939654426809,9.91919244291072,9.89303085241118,8.91137682225193
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.57574838271062,9.18337297192708,10.8468179130226,10.0428656003244,8.91220121699618
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.36215732057117,8.75916590663368,10.1120274783271,9.03228096567412,8.06640791780152
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.25972002523039,9.16668287871611,10.3531053949764,9.74942393523978,8.88223305854067
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.13548693221083,9.54283039442377,10.9219249345199,9.60169764808795,8.80048497731061
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.81510170355373,8.52919630985843,10.0183350171891,9.86507759194302,8.80692765563607
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.310237508149,9.06754208368623,10.2549455495258,9.42870248511936,8.5153569066201
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.83974150955427,9.78255565944783,11.0453024153347,9.6882944775403,9.08897351546928
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.40229133166554,9.31383651963027,11.0032184767904,9.41160995923592,9.03273907183053
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.16034795674456,9.57219889043747,10.6125304489815,10.1703326912984,9.37885249686548
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.87891825556841,9.40936841046371,10.3917103402033,9.79539864088113,9.11884891177914
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.26456433619663,9.36162836442966,10.3045607286711,9.85923110467473,8.69749613349303
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.29993293660398,9.93403293404103,11.026994156396,9.65629712670131,9.22931428843558
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.1790990091062,9.41942180451851,10.5943146090675,9.96169918917998,8.78863365296805
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.24403219148483,8.8459938039469,10.0669471482174,9.04274315525816,8.04992907472682
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.113967803899,9.08629064142735,10.4748363453832,9.81284846419249,8.87198581372551
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.9888348859029,8.37979142296141,9.58197482768486,8.93500594131979,7.97140176946724
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.97121168792255,8.19774456901104,9.25812136994857,8.99669625560703,7.6059434706223
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.93119262499011,8.34996995184384,9.64045937823345,9.24821424761883,8.04245905067156
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.77268256245722,9.22035880369565,10.2084407663567,9.41194535971571,8.65335687305632
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.5840077582767,7.94317756395911,9.14089884783729,9.05943025896378,7.68187860725922
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.22324830129888,8.64373461214801,9.75609820956019,9.25156758385651,8.2186621767159
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.17256778836265,8.80162786274295,10.0517307212029,8.79138294598529,7.95432732957345
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.27512628418166,8.69950771991314,10.1382928060574,8.96465096399849,8.01939444353767
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.67713151932435,9.9964870792217,10.9413480142946,9.70333767282067,9.07957607141533
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.64197226146169,9.54291282161548,10.3972949440526,9.47966037768951,8.76546010120482
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.09492339801904,8.57250243048214,9.90831192990464,7.98111457492539,7.3892130833328
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.66220630481838,8.99975334107414,10.0378566066859,8.11711679255671,7.70423326128378
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.67255805295921,9.44009938954253,10.310434469286,8.32655523273384,7.93741178613039
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.34707149671559,8.65111472786299,9.77010287003763,7.90147382230525,7.41744072923036
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.46075974324929,8.7423715494812,9.80006170135049,8.08519028312233,7.52209581930083
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.53918855069211,9.4454952928265,10.2436281648677,8.34095467112578,7.89231666987802
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.83124651644036,9.3544931452651,10.2581947878621,8.0708368881318,7.87869283442484
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.05855248149611,8.88448265976686,9.8171190236261,7.9643179866154,7.68111803787612
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.62364763828596,8.65013103162334,9.71051685450427,8.10807868584068,7.52309355256356
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.85251647425642,8.76838345689186,9.75967998185524,7.96058961168186,7.33529238117135
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.748364814867,8.60600920611228,9.54247824775695,7.70699623865063,7.40096212684672
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.61440010380964,8.66167490855186,9.50957804759213,7.87198134493792,7.41440860122289
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.98433249461759,9.22400493095792,10.6085601592326,8.67250539779383,8.12235074565048
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.56390883642021,8.75373688172247,9.61465608060598,7.92846613667033,7.46519198385475
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.68647881721862,8.85346811239365,9.76695815832805,7.89663935083135,7.55088610969292
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.9906634998598,9.28418116329358,10.1317799012635,9.55648262708723,8.49077679787603
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.89380617337394,8.08483977667528,9.22514293947757,8.70945602967419,7.72831122980024
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.17265895664165,8.38250328207979,9.52750186936093,8.75132649453193,7.70849765065357
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.08019829175997,8.92019324399272,9.89441921781522,9.43316483206242,8.58199389640758
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.60403040811515,9.7950430689338,11.0492685804461,10.1841777026093,9.40812994002609
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.05440918970836,9.42611303430344,10.2312730603781,9.36534401343076,8.51928482445516
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.36994089542315,8.98520872858353,9.97985471256868,9.3852342579483,8.18005964863091
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.67436507895908,9.65999006031649,10.5221052416377,9.96668424464755,8.95578615639021
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.36913411397883,8.54632169831081,9.74831806494251,9.09495439168087,8.18968206722825
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.98997609840141,9.69791779997816,11.1723159016749,9.86605089703514,9.1815651742724
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.32212371367663,8.90889164812922,10.0587475246124,9.57330929003547,8.21576804411343
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.92577607427136,9.09946845730228,10.6027371314114,9.319367326375,8.48683724734001
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.47229067124682,9.00332223442159,10.6583148631335,9.38161489630797,8.87888566627747
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.59690446426288,8.39633385511848,9.84227779098703,9.41592546473178,8.06286039377504
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.61503235703488,8.48206629111431,9.76301792285989,9.06412229878283,7.98105971744798
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.27709194632173,9.21298875661566,10.8796746293664,9.49406499405835,8.71595508159053
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.58708537569519,10.0087549687271,11.5063103177683,9.56868417132678,9.16770870837934
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.67336967367248,8.54283153976668,10.901015891803,9.69149872596811,8.95217895780257
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.68443132225912,8.75995012333437,10.1237587110807,9.20312729361827,8.19281686257312
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.93352243527095,9.34408306608301,10.5921018023489,8.93819181101521,8.45197477867952
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.26624773642394,8.60807042751047,9.98262555377125,8.859817344763,7.92919026561716
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.85397637954885,9.71780303126344,10.9354999970643,10.153542161618,9.41520539237365
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.13302164516405,9.61353529459353,11.1442764233981,9.53927237559983,8.85752643468888
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.33082048587382,8.69425323065668,9.95392326972812,9.17200445224063,8.28775035962481
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.43442421935712,8.41297961246183,9.73938308553443,9.85687498230298,8.11091547491409
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.49423820899985,9.4518083368067,10.5438189788619,10.0008768833633,8.62268560200794
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.10591216166377,8.67337452858969,10.011903252241,9.34190815546382,8.28327452448957
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.96189163113177,9.02939395617325,10.4526030012566,9.75550790459219,8.54984912328845
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.82262527544099,9.08477666355527,10.4006819993644,9.99316866105746,8.82531314985453
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.93691220871705,9.50855021485068,10.6981566204591,9.92707607785056,8.76767378046935
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.70443812308429,8.81959513589126,9.93259908817996,9.37022360217042,8.20671398733148
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.35847278733611,8.47662243676954,9.93835434860764,7.45039857548714,7.55596203705011
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.86860699649843,8.69198876108033,9.6988667253332,8.21230213750065,7.86794115510315
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.21806569354054,8.88281701004326,9.9042745752504,8.01400816085211,7.75479135992158
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.16779215534491,9.19303580028321,9.95743045681317,8.81911546495547,8.03434346934919
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.62431508334659,9.35804030846209,10.4922383520592,8.02726502345187,8.37546469182994
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.60976161929102,9.39984615016741,10.2683173419256,8.88089098735154,8.28970402468389
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.28904382603207,9.46232466730888,10.4195925041191,9.05533323554699,8.80657355825176
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",3.79908879834552,8.73833246185234,10.0542638583819,8.96621136976513,7.88947412208622
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.92410408725133,8.71394535725538,9.52948322646126,8.66964568347865,7.45929458861166
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",4.44390975424236,8.95808442112241,10.4681030657065,8.41597684624088,8.07151852182804
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.66838171244692,8.40593466387736,9.35791026477421,8.70854549781225,7.53519303472769
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.54882329789956,8.79574761328771,9.72502152409591,8.59735830605402,7.6667376853343
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.79230087729843,8.39268636826284,9.73215508366255,7.57640592938779,7.3733870646529
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.54566279827373,8.34281836322456,9.40217126566563,8.24030126470307,7.38273842296675
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.85152033981364,8.73140031762234,9.77056966311038,8.77898968577612,7.78312000158062
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.00421549062595,8.81991482085001,9.79605104676999,8.31778623452039,7.73449189819159
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.60530145147964,8.90979662067882,10.118144666739,8.94392398450632,7.89429168085094
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.27693402694759,8.31514058176544,9.27908811342348,8.10859222982248,7.24493873798975
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.56390883642021,8.51056919391695,9.3858872140019,8.00989155436628,7.36756419967633
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.69665682090016,9.02874666103024,10.0983796236373,8.06401954386411,7.72195066235795
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.97402044877378,8.8331583719253,10.0084172327428,7.9582736603868,7.69346742845717
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.24339793645227,8.87139834953103,9.90895189579837,8.7329247905671,7.68916824308719
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.77998788035222,8.46378363478847,9.61683025005265,7.76314126614487,7.40593575783455
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.73422811918548,8.80917185441184,9.90054864562452,8.57590235897327,7.75496274454878
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.09660278724934,8.50692972762424,9.45417979718503,8.29118863638923,7.58722523711196
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.58987293364814,8.02729578769235,9.13156379350045,7.87253155550572,7.15531601758666
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.82302759999497,8.27070618791715,9.45783493959006,8.17570039859107,7.43181728152331
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.93664402026955,9.0577409084221,9.8744960078459,8.1952159518841,7.76602422210541
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.82534184221854,8.90925526943506,9.88131188476937,8.7886863499786,7.60114883660039
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.16779215534491,7.95598834751584,8.73480553696778,8.35858569165698,7.30429293287138
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.66613038043309,8.7191733139726,9.9445355229281,8.03460612914521,7.59111133661975
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.16816430362249,8.48021063586255,9.56114439477368,8.20692675454344,7.60411152220054
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.057488663347,8.90168410992795,9.90207082988015,8.41253735188253,7.81844523875941
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.76674910136235,8.90072631071936,9.90482936887794,8.09479674388593,7.66677538121139
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.28391528258091,9.0671206990241,10.3345499683549,8.26453500065437,7.98753023765357
