"","Unnamed..0","tissue","endometriosis","severity","p204256_at","p210868_s_at","p227491_at","ELOVL6"
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.29488592418242,2.34020624708894,2.77083356931446,3.46864191352861
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.86138738399024,2.46285243346471,2.77033244497595,3.69819075414363
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.96229637571007,3.40967633927049,2.88925321385249,4.42040864294435
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.52056785248731,5.1297817803645,3.38748764902445,5.34594576062542
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.27489356148593,2.86755241759733,2.91607680014897,4.01950759307741
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.33589771498866,3.68612480091119,2.90484531227347,4.30895594272444
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.90444427584667,2.46285243346471,2.88925321385249,3.75218330772129
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.97179616615733,2.46285243346471,2.77033244497595,3.73499368153266
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.09587020277272,4.7667475634491,3.83904148842676,5.23388641821619
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.90377918323422,2.34020624708894,2.77033244497595,3.67143929176637
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.02059246979098,4.18210768918695,3.31263147892882,4.83844387930225
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.90178179988097,3.13380751601669,2.68809820098936,3.90789583896234
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.07199240557577,3.35931006985237,2.88925321385249,4.10685189642688
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.88741075791147,3.38597355074619,2.77083356931446,4.01473929265737
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.12088926900047,2.94487842646193,2.77097593806747,3.94558121117662
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.23966365270504,3.35931006985237,2.77083356931446,3.78993576395729
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.1117564115313,3.30286434689349,2.81459966714055,3.74307347518845
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.32214900958821,3.22003271567427,2.77083356931446,3.77100509819231
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.39905203198898,2.46285243346471,2.77083356931446,3.54424601158938
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.185817860705,4.14910118209214,3.48984149072713,4.60825351117476
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.27489356148593,4.18394852252065,3.31416199464323,4.59100135954994
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.42804311905182,4.4358843107635,4.69114456871547,5.5183573328436
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.14394767746099,4.6280081870786,3.16628603618353,4.97941396690771
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.86895668123642,5.62394651188682,5.47459454673092,6.32249924661805
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.32649211938126,5.21367909071672,3.4417199490927,5.32729705306356
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.4228263899408,5.3330654482161,3.11130205474369,5.28906463096686
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.33676375432415,6.27721775779398,5.53226121749399,6.71541424320404
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.20114241248905,5.01918445320096,3.15765870987912,5.12599519185638
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.34018614384531,5.22082945783797,3.797437784988,5.45281779555709
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.27897138747472,5.1234874799701,3.18589921450023,5.19611936064835
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.13850974250906,4.54178332691191,3.02564766119205,4.90198024353767
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.37304149337043,6.15885170542233,5.80014142908456,6.77734487595911
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.13635007757889,3.35985383659996,4.50733810044247,5.00118067154044
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.38807701724733,7.19217598390157,5.61026735516317,7.06350678543736
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.15760947423475,7.37396316801654,4.93053848824913,6.82070371016681
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.87414708226583,6.52033271038576,3.75483573226403,6.04977184163854
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.01109563965221,4.78623565876917,3.43306122434227,5.07679750758788
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.66108998859413,5.95278127623022,3.24795756463046,5.62060960981827
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.04621870985962,5.06688935622718,3.20404446791055,5.10571751133245
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.46486043204679,3.85663506948697,3.18974641396221,4.83708063849866
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.1075836554462,5.3829153342297,2.80815317903329,5.09955072290306
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.35190863661819,5.32042483529542,2.88925321385249,5.18719556192203
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.21192152747174,6.4779976865883,5.27082298356671,6.65358073254225
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.74403667289968,6.94144742853898,4.79645106493985,6.82731172212617
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.69946505969503,4.39314074265157,2.71374272040417,4.60211617425026
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.4587178980965,7.18652253073308,5.7673850920526,7.13754184029406
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.2977991077292,5.0730782464613,2.86566956673952,5.07884897364334
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.16784621676447,6.63742648253653,5.2856303751589,6.69696769148663
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.87628581093169,7.28829349425132,4.86578194056116,7.01012041524806
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.67855969577965,7.51060194769019,5.58379169851511,7.25765111399498
