"","Unnamed..0","tissue","endometriosis","severity","p202551_s_at","p228496_s_at","CRIM1"
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.29051512941574,7.82452000089749,8.05751756515662
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.00202793304261,8.43450451913808,8.71826622609035
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.07377807701162,8.51966951115645,8.79672379408403
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.58281934389662,7.69044630169425,8.13663282279543
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.50636098612942,7.74158676629855,8.12397387621398
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.96231100486437,7.60908565235978,7.78569832861207
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.03001436404055,8.61721968620063,8.82361702512059
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.40614802589553,8.56595834267014,8.48605318428283
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.32147038745739,8.22901387581773,8.77524213163756
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.84676375339104,8.35227653930051,8.59952014634577
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.41906415840575,7.01987300310812,7.21946858075693
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.38080266397779,7.5934145310451,7.98710859751144
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.68274517853326,8.43564966572916,8.55919742213121
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.59870982666838,7.22212513401724,6.91041748034281
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.56623892656698,7.99075179246938,7.77849535951818
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.5705154845055,7.09013975225039,6.83032761837794
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.12435686934591,7.34349101514438,6.73392394224514
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.50759955134357,5.40567848361419,5.45663901747888
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.7535403561407,6.2218259591245,5.9876831576326
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.67131176810058,7.47031647182689,7.07081411996374
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.98655782194579,5.28796234707418,5.63726008450999
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.13131558325996,7.41380394384282,7.27255976355139
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.24693513707786,6.2082278545111,6.22758149579448
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.44923170371106,6.85260390978953,6.65091780675029
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.225189257813,7.9871788550778,8.1061840564454
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.16011622530071,7.09470511070866,6.62741066800469
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.04797302412118,6.98883899980844,7.01840601196481
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.03566850975264,6.97901842327207,6.50734346651235
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.12435686934591,6.73065595794736,6.42750641364663
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.01511937877007,4.80076564834422,5.40794251355715
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.13189210468289,5.85531168069696,5.49360189268992
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.03566850975264,6.17894655193318,6.10730753084291
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.90592072243301,6.67939771218862,6.79265921731082
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.12435686934591,7.15927682192951,6.64181684563771
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.57090478212099,4.11519329675728,4.84304903943914
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.70983952951819,7.41609339784238,7.06296646368028
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.12435686934591,5.90966118421967,6.01700902678279
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.03761396044904,6.08619451474585,6.06190423759745
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.0939605309237,4.72127828153463,5.40761940622916
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.0540999366008,6.54253706268454,6.29831849964267
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.68096082537638,6.83138980437289,6.75617531487464
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.7535403561407,4.57292047819482,5.16323041716776
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.1869816278887,7.25811722533896,7.22254942661383
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.96081313460966,7.95942449993551,7.96011881727259
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0453096515226,9.8487299583894,9.947019804956
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.4020528458859,9.87227892415468,10.1371658850203
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.96151307735912,9.12216408556338,9.54183858146125
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.64687846301653,9.10415470998504,8.87551658650079
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.02230671621146,8.77343604732546,8.89787138176846
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.40996040287238,7.09819953905492,7.75407997096365
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.70690350397495,7.97498296607335,8.34094323502415
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.80282491777458,7.21842060273176,8.01062276025317
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.48718869427814,7.53064848925731,8.00891859176772
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",7.77736333075737,7.51019491918633,7.64377912497185
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.09383716064851,7.95834328099746,8.52609022082298
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.36094492668636,8.15618681515873,8.75856587092255
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.95119799583521,7.82083097302006,7.88601448442764
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.8900999211372,7.91635972306612,8.40322982210166
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.03267794106471,7.49809195567876,7.76538494837173
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.10697629022534,7.66719106157176,7.88708367589855
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.80717184441389,7.38662538557548,7.59689861499469
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.85406517473213,8.23279349295712,9.04342933384462
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.07692260264528,7.77582751296599,7.92637505780563
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.71621842158386,7.53141857288419,7.62381849723402
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.13382190492196,7.87113869082329,8.00248029787263
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.67088571576961,7.2729451386049,7.47191542718726
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.99396380144461,8.66408453293764,8.82902416719113
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.47104551133598,8.25540864538354,8.86322707835976
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.24194593504041,7.7927126794053,8.51732930722286
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.7592885935652,8.5053643368738,8.6323264652195
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.68240592009677,8.10021004895236,8.39130798452456
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.1385358587869,7.81821331231174,7.97837458554932
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.93107555265445,7.16549049292615,7.5482830227903
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.92604873620255,8.77240227716226,9.34922550668241
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.72691306585286,7.58276988826188,7.65484147705737
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.80462814333961,8.55351151534476,8.67906982934218
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.0680807898188,8.05959044751964,8.06383561866922
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.9267218518654,7.82303063657814,7.87487624422177
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.078028344917,7.67450751786241,7.87626793138971
