"","Unnamed..0","tissue","endometriosis","severity","p209060_x_at","p211352_s_at","p209061_at","NCOA3"
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.06372417795251,4.8607254160099,7.52323784429575,5.81589581275272
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.6757374482871,3.99264430217945,6.24428299894317,4.97088824980324
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.62859996247144,4.71827142879396,6.83946489416623,5.72877876181054
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.71125996922453,4.83431298918177,6.78231279218057,5.77596191686229
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.91094798613763,4.55354476566954,6.83986927615153,5.4347873426529
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.96741694377801,5.65703163198102,8.05533503513607,6.8932612036317
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.61584535398828,4.56040097352886,7.32144844568619,5.83256492440111
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.6757374482871,4.66932102781227,7.61876615671832,5.65460821093923
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.3248122599232,5.40246987704044,7.49474307694505,6.07400840463623
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.55410957388365,5.24540178747328,7.97937252044809,6.59296129393501
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.06885671549112,5.02107159372768,5.81963972920498,5.63652267947459
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.6757374482871,4.66932102781227,6.63523282787951,5.32676376799296
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.56362056229408,4.77652652501327,6.8869096281352,5.74235223848085
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.91806316839968,5.12824502533054,7.7636909955774,6.26999972976921
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.04785151949997,4.66932102781227,8.25523727681542,6.32413660804255
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.68516900373546,4.39327412560088,5.92542735926767,5.001290162868
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.22489317758421,4.78456454140547,7.41135542796885,6.14027104898618
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.92614465967715,5.01706457733414,7.69672718488644,6.21331214063258
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.30668540555508,2.88509021587326,7.25764587484134,4.48314049875656
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.97615019610771,5.11865373814402,7.70076657841077,5.93185683755417
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.48587903279093,4.83811812925422,7.72821602850391,6.01740439684969
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.77873660109151,4.32145702226932,6.70056311655193,5.26691891330425
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.72379551209696,4.66932102781227,6.35491472895067,5.24934375628663
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.44573863179611,4.66932102781227,7.71853870796898,5.94453278919245
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.03523515211777,4.83811812925422,7.6602630248554,5.84453876874246
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.58950021773146,7.83041387848163,9.46508004076325,8.29499804565878
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.99664156676538,6.70176286377217,9.03357964955801,7.57732802669852
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.42538925082254,7.73223539119778,9.44255229482902,8.20005897894978
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.6098876718197,7.21013885114026,9.1701383537048,7.66338829222159
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.83224058027031,7.26048586280049,8.75869216302597,7.61713953536559
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.89295709523737,5.81985905799487,8.68155275762851,6.79812297028692
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.06905063245583,5.40895277268299,8.59296841351921,6.69032393955268
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",5.201244315731,4.84685056915833,9.0466534635446,6.36491611614464
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.91094798613763,4.86589910853213,9.27548245796638,6.35077651754538
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.83659405987188,7.04310665278282,8.91177938205107,7.59716003156859
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.57676897956713,5.18655079191377,9.10469614458507,6.62267197202199
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.14372934814088,5.12814089020857,8.95234609604805,6.40807211146583
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.67809659482782,6.15983998280474,8.76904098912629,7.20232585558628
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.24196881585686,6.29051800296203,9.4193277102961,6.98393817637166
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.18289974203566,6.0151456683438,9.71170384096881,7.30324975044942
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.84724610067549,6.08042211981824,9.63356444871743,7.18707755640372
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.67794769609534,5.1302479977862,9.09219325693022,6.30012965027059
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.7108528553932,6.9159482423808,9.22923387470235,7.61867832415878
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.64651738007309,7.37855027741799,8.81554812012292,7.94687192587133
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.93212045076574,7.27453276206036,9.16961398792936,7.79208906691849
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.29999626596712,7.17990507351323,8.9804516325741,7.82011765735148
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.3739173399762,5.12814089020857,8.84448451609433,6.44884758209303
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.23597210836951,6.75343475357782,8.98543764110221,7.65828150101651
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.99287065465758,6.38119261169848,8.66786277974565,7.01397534870057
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.04053535312965,5.01039475560434,8.78728527016532,6.27940512629977
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.78864605668253,7.81831391651117,9.51415101833459,8.37370366384276
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.08207886771868,6.75350455678126,9.10589698497208,7.31382680315734
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.29322117272773,6.45378594466284,8.8964961129509,7.21450107678049
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.78006346751077,5.12814089020857,8.75363812555857,6.22061416109264
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.38124561860713,5.34431126684913,9.49178333606005,6.7391134071721
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.56582715261806,6.78422299592485,8.74233557866093,7.36412857573461
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.94931336473939,8.28661926649093,9.89434526402926,8.71009263175319
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.31698844980108,6.03354610168347,8.33948616062866,6.8966735707044
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.69728265529159,6.47637566161435,8.72753612174351,7.30039814621648
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.23774908660614,6.87002453235478,8.71715309467074,7.27497557121055
