"","Unnamed..0","tissue","endometriosis","severity","p201172_x_at","p214150_x_at","ATP6V0E1"
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.0655450184758,11.5366152696153,11.3010801440455
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.5886457563928,11.7207781998184,11.6547119781056
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.5484648101224,12.3706949905465,12.4595799003345
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.4814325886373,11.8629964454525,11.6722145170449
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.3778313240986,11.7042517856575,11.541041554878
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.3881699109131,11.8335379196076,11.6108539152603
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.5368153675984,11.2535595348679,10.8951874512332
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.1060532346221,11.6227488133592,11.3644010239907
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.6547468990273,12.2398156026663,11.9472812508468
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.8305680457739,12.1916591226138,12.0111135841939
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.7790188147982,11.547139087496,11.1630789511471
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.114781213482,12.3281395358247,12.2214603746534
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.6246598184664,12.0709430856236,11.847801452045
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.4230489086692,12.0717074973739,11.7473782030216
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.4420135176132,12.0933329333337,11.7676732254734
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.5432196890486,11.9887787359241,11.7659992124863
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.9383380886222,12.1916591226138,12.064998605618
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.4331302698953,12.7283865419584,12.5807584059269
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.8178136994944,12.1001182520126,11.9589659757535
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.9276014910599,12.0935861097617,12.0105938004108
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.22304568415,11.7006624431791,11.4618540636645
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.8475352288615,12.2470537703043,12.0472944995829
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.9800758942075,12.1916591226138,12.0858675084107
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",10.9578889925213,11.5033097202826,11.2305993564019
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",10.6922131277287,11.4965325096787,11.0943728187037
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.0976968206921,12.1916591226138,12.1446779716529
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.8340872716015,12.040191778215,11.9371395249083
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.825344781108,11.9383072911205,11.8818260361143
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.6539253038071,11.9225632226603,11.7882442632337
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.330994585075,12.3552480633637,12.3431213242194
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.6993439468157,12.1916591226138,11.9455015347148
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.4345093903825,12.443926929024,12.4392181597033
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.416845363737,12.360300003175,12.388572683456
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.8016616985692,12.0717074973739,11.9366845979715
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.6576092354208,11.890299342055,11.7739542887379
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.416845363737,12.2829675809185,12.3499064723277
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.3164140735577,12.3219708074481,12.3191924405029
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.526864173066,12.6087705154206,12.5678173442433
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.6860691868992,11.9834498357052,11.8347595113022
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.2294543745454,11.4222247972225,11.3258395858839
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.7907919745437,11.8231572224479,11.8069745984958
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8495396867484,12.3572780532642,12.1034088700063
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7617520431536,12.4844775512148,12.1231147971842
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.6281014347248,12.1937117290105,11.9109065818676
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8534925312545,12.3072151213601,12.0803538263073
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.850060276716,12.6364605191912,12.2432603979536
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7499077507041,12.1916591226138,11.9707834366589
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7703866858491,12.2085631814883,11.9894749336687
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7102614114587,12.479574740642,12.0949180760503
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.6195318937807,13.0686876140553,12.844109753918
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.0186611377599,12.3819162227181,12.200288680239
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.6434659132794,12.8901725987258,12.7668192560026
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.0550711079845,12.3706949905465,12.2128830492655
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.141297599941,12.7198781038639,12.4305878519024
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.0039669398177,12.3625569076607,12.1832619237392
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9735976571516,12.4439660632781,12.2087818602149
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.0360251738053,12.1810420215999,12.1085335977026
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.8165217255831,12.7088912588364,12.7627064922097
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.9481815850883,12.1412069030242,12.0446942440562
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.9581699497927,12.2728120342846,12.1154909920386
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.8872572385597,11.8835356395697,11.3853964390647
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8947246077964,12.2151584420066,12.0549415249015
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.38549986293,11.8881986345838,11.6368492487569
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.4507622497576,11.5454528311847,11.4981075404711
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.1666426273412,12.1916591226138,12.1791508749775
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.1582847084263,11.9419315890945,11.5501081487604
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3783807858679,11.9980569194466,11.6882188526573
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.1582474085422,12.3898648680547,12.2740561382984
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3681280691566,12.377058218808,12.3725931439823
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8870909527056,12.1581014268475,12.0225961897766
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3014005284381,12.4731902505179,12.387295389478
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.7809255098135,12.0754746066174,11.9282000582154
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.4170561051743,11.6028923526562,11.0099742289153
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5997243997378,12.1916591226138,11.8956917611758
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5280716696414,12.1503159029483,11.8391937862948
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3441038760216,11.581760468278,11.4629321721498
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.2024555761016,12.5368061543194,12.3696308652105
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.1147117107735,11.7881483378129,11.4514300242932
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8879672028261,12.1931038049788,12.0405355039025
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.2204645359337,12.5284242493314,12.3744443926326
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8458544314272,12.0717074973739,11.9587809644005
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5016686344365,11.8914606417373,11.6965646380869
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8773800359547,12.1477263093003,12.0125531726275
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8427713164184,12.1780384018246,12.0104048591215
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6811814175483,12.1196925765041,11.9004369970262
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.458525536831,12.0082837526812,11.7334046447561
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5339047909151,11.8793947339822,11.7066497624487
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9279692415021,12.9102047117491,12.4190869766256
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7039755933161,12.4473868485952,12.0756812209556
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.56890156714,12.3821384021915,11.9755199846658
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.6328486000073,12.3796624377724,12.0062555188898
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4034544966933,12.1916591226138,11.7975568096535
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.0631395599955,12.1835481017448,11.6233438308701
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.5833907072208,12.1916591226138,11.8875249149173
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",11.1157303753708,12.1353998750805,11.6255651252257
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.8306973490822,12.2389747083332,12.0348360287077
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",11.6065081679849,12.1949739648638,11.9007410664244
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.0046214174797,12.4488340868915,12.2267277521856
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.4049154995627,12.1886874029902,11.7968014512764
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.9680940484772,12.6108876917361,12.2894908701067
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.6340334925322,12.2270451359299,11.9305393142311
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.2973946178835,12.561584794485,12.4294897061842
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.4939731139577,12.7814578223133,12.6377154681355
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.623451283809,12.1946308422373,11.9090410630231
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8677374879949,12.2550307573672,12.061384122681
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.6454148704449,12.2120847626285,11.9287498165367
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.6232191348865,12.2590744879053,11.9411468113959
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7583782217959,12.37053509995,12.0644566608729
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7549133119317,12.1943843053901,11.9746488086609
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9995545809438,12.4917817089579,12.2456681449508
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5683798674278,12.1916591226138,11.8800194950208
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.1654321294548,11.872568505256,11.5190003173554
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.4743253455491,12.8705146900502,12.6724200177997
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.9616351237039,12.4939030098725,12.2277690667882
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7512267846446,12.2895507245591,12.0203887546018
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.4627761048319,12.2141834248819,11.8384797648569
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.712763527927,12.3013347520551,12.0070491399911
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7983070650242,12.2673453304861,12.0328261977551
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.2681936485033,12.8287009524352,12.5484473004692
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8071737264191,12.2588035232149,12.032988624817
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7860693260581,12.3017379604472,12.0439036432527
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.8768244665148,12.3652150841388,12.1210197753268
