"","Unnamed..0","tissue","endometriosis","severity","p212855_at","p212851_at","DCUN1D4"
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.53229381414287,3.63719513342592,5.08474447378439
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.63421965227641,4.22070556538923,6.42746260883282
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.8077862603899,3.42742520780393,5.11760573409691
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.19764982622351,2.75546307494289,4.9765564505832
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.57548116667206,4.38150234832765,5.97849175749985
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.83958827238772,2.75546307494289,4.79752567366531
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.06021780859268,4.41203244531498,5.23612512695383
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.48747657394541,4.29807032513304,5.89277344953923
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.48620113811822,2.89437509013266,4.19028811412544
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.46418220323729,3.44557055253564,4.95487637788646
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.24116873468877,3.52000101209326,5.38058487339102
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.06021780859268,2.75546307494289,4.40784044176779
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.60339631023009,4.57844202539564,6.09091916781287
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.06021780859268,2.75546307494289,4.40784044176779
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.22502554644175,3.42942101947804,4.8272232829599
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.35817647571953,3.8156193550709,5.08689791539522
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.2128214786523,3.33832616207879,4.27557382036554
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.59180076403758,3.18092903723448,4.38636490063603
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.06021780859268,3.0914752012143,4.57584650490349
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.50086231241552,4.53233980279757,6.01660105760654
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.49052544265197,3.1482594165707,5.31939242961134
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.8273485196685,4.57844202539564,6.20289527253207
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.52646183384356,6.19273565586446,7.35959874485401
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.58981494175199,3.14358696345791,5.36670095260495
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.83403535516009,4.58964052080984,6.21183793798497
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.47243313188372,5.4727762410108,6.97260468644726
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.96667392660871,3.87573765088943,5.42120578874907
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.35061896609259,3.1192187900593,4.73491887807594
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.02522388059981,4.78514896143417,6.40518642101699
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.88329419572924,4.24310004412376,6.0631971199265
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.71521617916677,3.6793806986785,5.69729843892264
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.92466222302611,4.57844202539564,6.25155212421087
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.63439548682277,4.77792374003139,6.20615961342708
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.30380659002693,4.7319292325427,6.51786791128482
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.95687013213914,6.29562492932846,8.1262475307338
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.70343685780372,5.42710061493226,7.56526873636799
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.88307322259922,6.25566932332605,8.06937127296263
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.61555013098108,5.67620662105113,7.64587837601611
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.57894915020371,5.27341542418268,7.4261822871932
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.97201758291278,6.34251861523177,8.15726809907228
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.89272773603996,6.32674508784769,8.10973641194382
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.76524013835781,6.32801251684077,8.04662632759929
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.50965392426822,5.75840301072843,7.63402846749833
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.81598983772327,5.82391652020398,7.81995317896363
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.03260811869212,4.77541619373322,6.90401215621267
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.60982577104322,5.54235572260617,7.5760907468247
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.74751919878949,4.96449492536768,6.85600706207858
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.70325505467831,6.18247755685282,7.94286630576557
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.70580615086493,5.67630745312083,7.69105680199288
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.4764829399203,4.57844202539564,6.02746248265797
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.01545671448679,4.80729699098791,6.41137685273735
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.84970699033691,4.92036149675992,6.88503424354842
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.32850458154349,2.80041770822753,5.06446114488551
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.8077862603899,2.75546307494289,4.78162466766639
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.92258907991851,3.62941839273896,5.27600373632874
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.78207687224355,4.57844202539564,6.6802594488196
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6947911420469,3.89003135639439,5.79241124922065
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.05022851418106,3.22118134184707,5.13570492801407
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.79769893746781,2.76648728210193,4.78209310978487
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.89009664668067,2.90667334183029,4.89838499425548
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.3573729151601,2.85101556986339,5.10419424251175
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.35689535283324,3.96259480227536,5.1597450775543
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.49410272328659,4.22834269125093,5.86122270726876
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.99667454964669,3.76458853555129,5.38063154259899
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.76776951229518,3.91502993483439,5.34139972356478
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.35216237446906,3.4456602534128,4.89891131394093
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.06021780859268,4.18052729069262,5.12037254964265
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.21804900601432,4.41203244531498,6.31504072566465
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.38278871730272,4.43720824532092,6.40999848131182
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.26481418379606,3.41197699543153,5.33839558961379
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.62370766690954,3.29332043790887,5.45851405240921
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.31991664207859,2.75546307494289,5.03768985851074
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.32720819237373,3.78556043584747,5.5563843141106
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.0698485344367,4.44087059334128,6.25535956388899
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.8077862603899,3.73003739004536,5.26891182521763
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.92844812842657,4.20365500682076,6.06605156762367
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.34284165741741,3.47173346919614,5.40728756330678
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.60552094808086,3.56041792158255,5.08296943483171
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.07397956502112,2.98225504849695,5.02811730675904
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.88819894421836,3.89694268668795,5.89257081545315
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.03615247973061,5.38866069524739,6.712406587489
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.698332971254,5.68635865013383,6.69234581069392
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.9962434579376,4.57844202539564,5.78734274166662
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.74135640634561,4.70164455095654,6.22150047865108
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.33728879408548,6.16227788795579,7.24978334102063
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.51823949826373,5.79573794025996,6.65698871926184
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.76528368837344,4.88825766469258,6.32677067653301
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.1328841061077,7.24713776801405,8.69001093706087
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.34422710429849,4.79078040707345,7.06750375568597
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.02310736342658,4.88203108314668,6.95256922328663
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.49216692073617,4.95282841193236,7.22249766633426
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.43643553815391,5.20808609715309,7.3222608176535
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.9954436153014,4.73617062247692,6.86580711888916
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.57690181132694,4.57844202539564,7.07767191836129
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.12252806931741,5.16801974999648,7.14527390965694
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.91808252012206,5.05024333699518,6.98416292855862
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.67910997276349,5.41878969798864,7.54894983537606
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.34265228189527,5.58419160015309,7.46342194102418
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.91867646655446,5.71047739743824,7.81457693199635
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.5498617181321,5.61890111503952,7.58438141658581
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.47482073316447,5.3369340335216,7.40587738334304
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.74969210355078,5.94429268142046,7.84699239248562
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.72780232413806,5.29199368307557,7.00989800360681
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.23574920569485,5.01599238312935,7.1258707944121
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.43151082107696,6.51032938123601,7.97092010115649
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.28515269127353,5.1283907757164,6.70677173349496
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.40229101108089,4.59986030604315,7.00107565856202
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.47870013841161,5.04799043315858,7.26334528578509
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.63344922273392,5.87381647159547,7.7536328471647
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.49784837258192,6.14097428612693,7.31941132935443
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.31034421630638,5.01499338980081,7.1626688030536
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.37097154064642,4.55414853356078,6.4625600371036
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.45102117748869,5.78295631542873,7.61698874645871
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.66532768325071,5.56893171236892,7.61712969780982
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.53680039746527,4.44707607597082,6.99193823671805
