"","Unnamed..0","tissue","endometriosis","severity","p1557532_at","p202785_at","NDUFA7"
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.20780143148658,10.59588298089,7.40184220618829
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.80758493179506,11.5503907840088,8.17898785790193
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.90001555557915,10.411521938645,6.65576874711208
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.17332008090167,10.9682600086184,7.57079004476003
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.90001555557915,12.0107030641235,7.45535930985133
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.70195849852735,12.1254452612232,8.41370187987528
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.92329787389986,10.6053159846014,6.76430692925063
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.28045297890276,11.8050950507781,8.04277401484043
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",4.07834826816265,12.3971821675853,8.23776521787397
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.81747351516843,11.3585485344418,7.58801102480512
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.30685271780488,11.619469338863,7.96316102833394
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.36328903081251,11.7276026326692,7.54544583174085
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.90001555557915,10.5699680698229,6.73499181270103
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.90001555557915,10.9863151866532,6.94316537111618
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.90001555557915,11.0823397827988,6.99117766918897
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",3.3063039009062,11.1377344580451,7.22201917947565
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.32347454336254,10.2816504802207,6.80256251179162
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.90001555557915,10.2229372169376,6.56147638625838
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.33629771248149,11.4732218185679,7.40475976552469
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",3.41686342767071,11.2769859290888,7.34692467837976
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.90001555557915,9.90553541389604,6.4027754847376
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.90001555557915,10.1089708221824,6.50449318888078
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.90001555557915,10.3822077069522,6.64111163126567
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",3.01235665475296,9.85855021430468,6.43545343452882
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",2.90001555557915,10.4585417212987,6.67927863843892
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.94637442368637,10.7826706308873,6.86452252728683
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.84703352445105,10.2513290877625,6.54918130610677
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.67087851104635,9.92729170516888,6.29908510810762
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.90001555557915,9.57163663896928,6.23582609727422
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.52353174017276,9.12077554295825,5.82215364156551
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.69739590249963,10.3435045732997,6.52045023789966
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.70077327566726,9.34614535195053,6.0234593138089
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.49775623995663,9.75556842584085,6.12666233289874
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.47416705106576,9.93100619624147,6.20258662365361
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.90001555557915,9.99781935882863,6.44891745720389
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.90001555557915,10.3032230479216,6.60161930175038
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.90001555557915,10.126711075855,6.51336331571708
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.2532625822406,9.84664430810443,6.04995344517252
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.4411880809982,10.6426856942643,6.54193688763125
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.90001555557915,10.1760595164216,6.53803753600037
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.69693312526005,10.1796663166253,6.43829972094268
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.26830370264306,9.28100989765655,6.2746568001498
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.90001555557915,10.6789772365145,6.78949639604683
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.68087973061314,11.1485318857304,7.41470580817177
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.43100048707789,10.840831577087,7.13591603208245
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.01076269954445,11.0619793895288,7.53637104453662
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.29822106854057,10.8660886375308,7.08215485303568
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.22111834435857,10.4667385787432,6.84392846155088
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.90001555557915,11.0711199120788,6.98556773382898
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.56316585080029,10.9863988594641,7.27478235513219
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.90001555557915,11.8286798572904,7.36434770643478
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.69911871708607,10.3645570766391,7.03183789686259
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.90088708170855,10.4602867766968,6.68058692920267
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.80509229085538,11.3068797026618,7.55598599675859
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.95634066806674,10.4945495629392,6.72544511550297
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.90001555557915,11.2315450923575,7.06578032396833
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.94207742674728,10.8940668016133,6.91807211418029
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.02242301216167,11.5780090751909,7.80021604367628
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.99075664936145,10.8307910909766,6.91077387016903
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.21831384297121,10.6557802167483,6.93704702985975
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.90001555557915,9.89386204694818,6.39693880126367
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.90604910721998,10.8758900361446,6.89096957168229
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.12663649334393,11.3920641100228,7.25935030168336
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.90001555557915,11.1244262761129,7.01222091584602
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.00419643605579,10.3311957929811,6.66769611451845
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.03176034183113,10.8280362133231,6.92989827757711
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.90001555557915,10.6664680601364,6.78324180785778
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.16991576023565,10.8119887913727,6.99095227580418
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.01736959614174,9.85087825621584,6.43412392617879
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.12936214556418,11.4617205789107,7.29554136223744
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.51752560990041,10.8075891012179,7.16255735555916
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.90001555557915,10.607557977778,6.75378676667858
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.52353174017276,9.08727589182184,5.8054038159973
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.59976448506831,8.5069440621795,5.5533542736239
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.52353174017276,8.20233108131047,5.36293141074162
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.90001555557915,8.9778170584526,5.93891630701587
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.52353174017276,8.99810362768162,5.76081768392719
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.90001555557915,9.02344152259337,5.96172853908626
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.90001555557915,9.05370184943127,5.97685870250521
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",2.63570099481225,8.77534927923147,5.70552513702186
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.52353174017276,8.73451742989773,5.62902458503525
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",2.65992651288863,9.47069881237244,6.06531266263053
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.90001555557915,10.3319954998641,6.61600552772162
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.67801170237142,8.96281032414695,5.82041101325918
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",2.52353174017276,9.86841014272378,6.19597094144827
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.52353174017276,8.88793154013572,5.70573164015424
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.54051413791641,9.33004746897599,5.9352808034462
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",2.65913040350009,9.57514778652734,6.11713909501371
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",2.52353174017276,8.88475500201418,5.70414337109347
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.49824021440338,8.53167789439222,5.5149590543978
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.45631695680211,9.85007849342358,6.15319772511284
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.23648255333333,9.2581429827031,5.74731276801822
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.28060990934457,9.67647397363952,5.97854194149205
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.52353174017276,9.85767229151951,6.19060201584614
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.43626696296852,8.8455309249346,5.64089894395156
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.52786877729187,9.90148254091978,6.21467565910582
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.52353174017276,9.10188489756616,5.81270831886946
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.52353174017276,9.29452655546744,5.9090291478201
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.90001555557915,9.30933951386606,6.10467753472261
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.86858845037972,9.49731307966576,6.18295076502274
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.23602791534862,9.2899775560207,5.76300273568466
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.52353174017276,7.93675343691535,5.23014258854406
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.52353174017276,9.30939658630388,5.91646416323832
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.42748625908395,9.01764300381524,5.7225646314496
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.42748625908395,9.55242531606197,5.98995578757296
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.3083784414918,9.60207198419235,5.95522521284208
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.52353174017276,9.88843935973696,6.20598554995486
