"","Unnamed..0","tissue","endometriosis","severity","p206392_s_at","p206391_at","p221872_at","RARRES1"
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.68288314061721,4.4536691202089,3.72061743925288,4.28572323335966
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.98493250298013,5.20182922120853,6.83794649042263,6.34156940487043
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",2.23602791534862,3.6673594691836,2.69094947265653,2.86477895239625
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.15552822668613,8.29854719953034,9.2495221539128,8.90119919337642
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",2.47226017289606,4.06835433503996,2.98065641373791,3.17375697389131
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.34684187897836,3.67951643649831,4.75046025127263,3.92560618891643
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0046768130142,8.77588787313344,9.938533063668,9.57303258327188
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",5.83995951384795,4.49626522104697,6.13047943456423,5.48890138981972
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.21868748981347,4.53435209664428,5.25092190831488,5.00132049825754
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",3.95263228155179,3.83386424362976,4.97361259108863,4.25336970542339
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.93456913935392,6.6368581009963,9.21860915800419,8.26334546611814
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.02147714318952,4.55352288148532,5.48488071225025,5.35329357897503
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.92912280960139,7.93431514420753,8.9936784623967,8.61903880540187
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.38001793133837,4.58603257839837,5.81148360517483,5.25917803830386
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.21868748981347,4.49626522104697,5.4533138422562,5.05608885103888
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",3.47004436248265,4.06835433503996,3.38555960773799,3.64131943508687
