"","Unnamed..0","tissue","endometriosis","severity","p227778_at","p232498_at","p230361_at","MROH1"
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.63678409040618,3.08202258853971,2.86530160962111,3.86136942952233
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.43989970843382,4.9286635295021,4.11056909071964,5.15971077621852
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.70693258625994,5.41079886475138,2.86530160962111,4.99434435354414
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.85664327039851,4.9241539827873,3.55940364527368,5.1134002994865
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.53077478724492,6.17138979755183,3.35287218358046,5.3516789227924
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.42376714456521,5.5061914807181,2.86530160962111,4.59842007830147
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.68968164076812,4.0783406475283,6.24430283002787,6.3374417061081
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.03816039627552,2.96862897215444,6.2158247288592,6.07420469909639
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.17508021081658,3.29114572472605,5.98119011049882,5.81580534868048
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.83485132857943,4.71952723338987,5.35344186979447,6.30260681058792
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.76054971159822,2.87138274880778,4.59154316187063,5.40782520742554
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.74434741207496,2.99851137244386,4.89054386541909,5.5444675499793
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.89638684074269,6.19538701456002,8.22546239193384,8.10574541574552
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.98952674485243,3.79345137701394,5.3809939596098,6.05465736049206
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.97663548021644,3.01220099736826,4.21689235551463,5.06857627769978
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.56741679664799,3.65927457676111,6.87721905639295,6.36797014326735
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.60717623509272,3.94345884223973,5.14881742304889,5.89981750012711
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.29962043235322,3.9888706528909,4.87789493194317,6.0554620057291
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.21226211087498,3.01166605033741,4.14712958346246,5.12368591489162
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.43935880149554,6.31373318458268,4.62044956860086,6.79118051822636
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.01016666504462,3.22009202396953,5.08165182819168,5.77063683906861
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.10012338649076,4.45369826553509,6.09719303131562,6.21700489444716
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.77653594080456,5.11852515811024,5.68791460837648,6.52765856909709
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.61719923764025,4.08212731440504,4.30572059106123,5.66834904770217
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.31888975303288,2.93652176602817,7.25905045021687,6.17148732309264
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.2212845774538,4.53296398038248,4.12215077229415,5.62546644337681
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.63207304983101,5.59133482616244,6.58653589242483,7.26998125613943
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.95861493338836,2.998576427185,4.71537510080614,5.22418882045983
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.45413843507965,2.98125013027228,5.47435009599456,5.63657955378216
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.2464108422373,3.21621727465787,6.41779781836827,5.96014197842115
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.62637491376265,2.99851137244386,4.75706759150623,5.46065129257091
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.81874704540425,4.22127257326309,5.8334621460728,6.29116058824671
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.99464070697999,2.98125013027228,4.41141244014648,5.12910109246625
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.84164887685086,4.9395309051488,5.28670879474337,6.35596285891434
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.98068393871725,4.35266276813098,5.19755777438096,6.17696816040973
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.13942866040127,3.87636181179307,6.66475732833935,6.5601826001779
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",9.63309278625417,5.73967314432144,7.60332204491389,7.65869599182983
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.20019338037023,5.58002647569579,6.48664815120915,7.08895600242506
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.3088739548362,3.16617629745262,5.56163728052747,5.6788958442721
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.50061636234445,3.38644613836688,4.61354875440541,5.50020375170558
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.71561407960062,4.39623674157819,4.43842072781886,5.85009051633256
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.00570904297913,2.80685762475392,4.6194973454122,5.14402133771508
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.56030459064232,2.87196443518924,6.08785318515843,5.50670740366333
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.54181971821406,4.76120242384733,4.9463518454643,6.08312466250856
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.9170596507278,3.18500712053693,4.93340977298489,5.34515884808321
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.21537193919385,2.80685762475392,4.55025421384366,4.85749459259714
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.3002730803123,2.87138274880778,7.41168507189958,6.52778030033989
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.42760977210843,3.44647184760817,7.02152757611984,6.29853639861215
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.32400700067298,3.08330144334382,4.2296986515983,4.87900236520503
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.48981017213438,3.00083635855393,5.10109252165139,5.1972463507799
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.97926179789997,2.98125013027228,3.28530225179278,4.41527139332168
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.33806306963602,2.99851137244386,6.01741235507699,5.45132893238562
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.84129004560099,2.98125013027228,3.33688055210378,4.71980690932568
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.90710010462476,3.28832332404891,3.24013895263863,4.8118541271041
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.37663385685989,2.98125013027228,3.85880725298773,4.40556374670663
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.26816351334162,2.87138274880778,3.55940364527368,4.23298330247436
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.93568806991138,3.21670382537839,2.32156004975424,4.15798398168134
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.33412141537822,2.87138274880778,3.42234696446146,4.20928370954915
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.66198686259892,4.08861183358162,5.66952744300191,5.80670871306082
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.98766744626955,3.23091563610895,4.11724933252202,4.44527747163351
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.93994608533798,3.21325906151069,2.96250077338848,4.03856864007905
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.77607150011614,2.99851137244386,4.21689235551463,4.66382507602488
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.37828575151633,2.99851137244386,4.11724933252202,4.8313488188274
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.17676786659057,2.98125013027228,2.95377036034247,4.03726278573511
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.14384455661198,2.65265594141403,4.21689235551463,4.33779761784688
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.04671716556716,3.02446513440094,2.82312648838556,3.96476959611789
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.15514793137995,6.12182000285475,5.5159895012144,6.59765247848303
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.00624475857335,2.87138274880778,3.55940364527368,4.14567705088494
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.17178662113512,2.99851137244386,3.33423895019819,4.16817898125906
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.6192533932911,2.80685762475392,3.56024232609617,4.6621177813804
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.13773786560997,3.06207303445613,5.94093061809763,5.71358050605458
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.08628425433097,2.87138274880778,3.95982900967341,4.63916533760405
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.40868033540841,3.31059849029848,4.99095065171413,5.57007649247367
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.62935220011844,4.60334478656552,5.02241901241634,6.08503866636677
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.44544039388376,3.4575429695626,4.21689235551463,5.37329190632033
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.59566699213954,3.05577127239532,4.11724933252202,4.92289586568563
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.42209897715723,2.65476450693754,5.27729045770592,5.4513846472669
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.32496928456167,4.27404904212169,8.05027742894682,7.21643191854339
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.68671838636024,4.74876675407307,4.11724933252202,5.85091149098511
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.60211771352265,3.30770228746902,4.99956421340028,5.63646140479732
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.82123792966263,3.2452226862066,4.74009488130785,5.26885183239236
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.29504792635009,2.8846472183068,7.4780100697145,6.55256840479046
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.63989697697716,3.13870877405002,5.31741907146808,5.36534160749842
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.94110197829615,3.22363123145543,6.10575409513941,5.75682910163033
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.46009495829259,3.84121378614354,5.6296852743656,5.97699800626724
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.34599678271865,5.04527830315173,5.60291468443417,6.66472992343485
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.91862952424201,3.61286576680372,6.75894791582317,6.7634810689563
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.81017138742077,3.29769470163526,4.16819989712221,5.09202199539275
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.51140174105265,2.95225752770669,4.15769322829714,4.87378416568549
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.44928050708918,2.80685762475392,4.53633509200449,5.26415774128253
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.86669647949325,5.13949215687973,5.03419079031442,6.34679314222913
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.7562932211363,3.89964639951451,6.02021806260188,6.22538589441756
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.32639751991637,3.25719245403788,4.25629145251429,5.27996047548951
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.78299502507919,2.70435388378968,3.56241236202591,4.68325375696493
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.8609381219777,4.72940764892708,5.36512882420023,6.31849153170167
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.97217259766156,2.80685762475392,3.90849318209344,4.89584113483631
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.81340577953854,2.99851137244386,4.28574711797203,5.03255475665148
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.62162280117348,4.73302300308941,5.49962068029346,6.28475549485212
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.04410162811054,3.45571286473266,7.10928352473441,6.5363660058592
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.76111704876616,2.89611583943893,7.37531663556487,6.34418317458999
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.14733339828693,6.02240626065836,3.55940364527368,5.24304776807299
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.80092570341297,7.05739232219802,4.11724933252202,5.99185578604434
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.08931044997844,6.35768294459604,3.43587967521186,5.29429102326211
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.0920043184585,6.09252335066502,3.32345168913433,5.16932645275262
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.42376714456521,5.47766923277526,3.45986873022527,4.78710170252191
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.69737478073717,6.14098041909001,2.86530160962111,4.90121893648276
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.4263663940154,3.95157111837555,3.55940364527368,4.64578038588821
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",7.37245845971882,2.99851137244386,3.04522085991473,4.4720635640258
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.13300437697674,2.87138274880778,2.78291385690162,3.92910032756205
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",6.63483493289349,4.56029260976611,3.52097800753592,4.90536851673184
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.91703126192408,3.95886440421587,5.37683554588441,5.75091040400812
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.81697137722253,2.80685762475392,2.74654471982594,3.79012457393413
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.20210521970846,3.9208610294089,4.21689235551463,5.113286201544
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.98957706177781,2.98142341104625,2.86530160962111,4.27876736081506
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.2544761851117,2.98125013027228,3.07387254225446,4.43653295254615
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.64493062484971,2.98125013027228,3.77903219201895,4.46840431571365
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.78407255276421,3.39914493957589,3.55940364527368,4.58087371253793
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.13755848248974,3.38473925915957,3.44184144998845,4.65471306387925
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.42376714456521,3.59743192932863,3.55940364527368,4.19353423972251
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.44994383795642,5.03029444471424,2.88480262550305,4.78834696939124
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.11175217610704,4.09360095252471,2.23602791534862,4.14712701466012
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",7.40972165607398,2.98125013027228,5.79654104617507,5.39583761084044
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.78019689750825,3.00032226064035,2.43141811991794,3.73731242602218
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.98343153754636,4.54536685023694,4.21689235551463,5.24856358109931
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.47680047359296,2.95796705012602,3.07284777248962,4.1692050987362
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.17602799842639,2.98125013027228,3.27848317161656,4.14525376677174
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.10093644013484,3.27662877734627,4.16708567455393,4.84821696401168
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.16515871158139,3.29031140857525,4.11724933252202,4.52423981755955
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.07432301411148,2.98125013027228,2.86530160962111,3.97362491800162
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.26327911859728,2.99851137244386,4.16036930306118,4.80738659803411
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.13865387896301,2.99851137244386,2.86530994544839,4.00082506561842
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.41623385136566,4.16295039496623,4.16708567455393,4.91542330696194
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",5.88745490230182,2.94917641652562,2.41410004006815,3.75024378629853
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.34771225573032,3.56329381012311,2.73446668493979,4.21515758359774
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",6.65826060471209,3.99819850053893,2.86530160962111,4.50725357162404
