"","Unnamed..0","tissue","endometriosis","severity","p203325_s_at","p212489_at","COL5A1"
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.1428441985832,10.8376421085075,11.4902431535454
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.2090795203435,11.3311081143208,11.7700938173321
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.474871900396,10.6801019778452,11.5774869391206
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.7914269422849,11.4694124646102,12.1304197034476
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.2948997753322,11.3616752060377,11.828287490685
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.8881441123274,11.8100742472602,12.3491091797938
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.9712170145524,11.4956470476341,12.2334320310932
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",14.0094584326057,12.9496049760154,13.4795317043105
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.1816035702174,10.665407293814,11.4235054320157
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.2413290561852,11.6933560717023,12.4673425639438
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.9789626284774,10.8001696308897,11.3895661296835
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.9025918279936,11.4764253717259,11.6895085998597
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.3486544691857,11.3594530857377,11.8540537774617
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.3588431785088,11.4563992121191,11.907621195314
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.3153776376847,11.9521705055123,12.1337740715985
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.8751763870674,11.3681229964711,11.6216496917692
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.982697667893,11.2481592091541,11.6154284385235
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.3669860949077,10.8039176662888,11.0854518805982
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",13.6232980126756,12.6826089720315,13.1529534923536
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.3324107127472,12.5012340855494,12.9168223991483
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.8040558689294,12.381754213701,12.5929050413152
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.4004531210932,11.9335413310003,12.1669972260467
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.0429706864365,12.6830094430278,12.8629900647321
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.2197387224377,11.5427517093227,11.8812452158802
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9348499517564,10.8879454309793,10.9113976913678
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.8877320567712,12.3873559763752,12.6375440165732
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.0925513121272,12.7938679605647,12.943209636346
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9648188847935,11.3024091433589,11.6336140140762
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6573812510624,10.5622232899561,10.6098022705092
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.4373157294214,11.7234209909409,12.0803683601812
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3462244557837,10.4362531625089,10.3912388091463
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.2810194899731,11.7636529685447,12.0223362292589
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.3554173790357,10.2696463973984,10.3125318882171
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.4501800062681,11.6879932565748,12.0690866314214
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.1586788016086,11.8796860979488,12.0191824497787
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.6969075680749,12.3930944624366,12.5450010152557
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.33773723771,10.9539231024771,11.1458301700936
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.2110541272999,12.2963660283135,12.7537100778067
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.6089639621471,11.8181045504712,12.2135342563091
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.7837610232065,12.6174512794206,13.2006061513136
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.7862056628878,12.1094831694335,12.4478444161606
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",14.1678043988946,13.2176761247617,13.6927402618281
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",14.0596937326275,13.1387741245165,13.599233928572
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.795425790504,11.1487129250983,11.4720693578011
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.2125884604486,10.6800201486898,11.4463043045692
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.7640938025314,12.8092391778694,13.2866664902004
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.871224828048,11.4529959329353,11.6621103804917
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.4290674302476,10.102304230542,10.7656858303948
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.896994496151,12.9519985427255,13.4244965194383
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3049429264496,11.3525673013752,11.8287551139124
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6173209755536,10.8387471626137,11.2280340690836
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.311526130572,10.8509594599792,11.5812427952756
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.2474027315135,11.7947270115145,12.521064871514
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.5698048314712,12.7987819600164,13.1842933957438
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.8317181347972,12.6996930496327,13.2657055922149
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.7579745800855,11.855996449535,12.3069855148103
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.8812305185757,12.2631940012996,13.0722122599377
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3417363363757,11.842597386245,12.0921668613103
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3800603676829,12.0352131383571,12.20763675302
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.4920719421343,12.6326597137551,13.0623658279447
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.0188486976867,11.4415586401414,11.7302036689141
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.5052378538837,12.2391982059792,12.8722180299314
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.81868227805,12.8758114869179,13.347246882484
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.0937275234255,12.0376901140402,12.5657088187329
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.9429886878179,12.2598978789016,12.6014432833597
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3762042028914,11.4735868275039,11.9248955151976
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.1310679797281,11.1263700838025,11.1287190317653
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.6019510936811,11.2578562850597,10.9299036893704
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.4756586455542,12.2698030201993,11.8727308328767
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.56425442897,11.9211717151854,11.7427130720777
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.2853905562091,12.8890977143871,13.0872441352981
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.3796437921784,13.3173349717072,13.3484893819428
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.6779443673705,13.5380602070748,13.6080022872227
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",12.9986580820911,12.3560975901208,12.677377836106
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.0431718368683,11.4078304503691,11.7255011436187
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",11.9799492155279,11.4558067148779,11.7178779652029
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.9075085560502,10.7312485807787,10.8193785684145
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.9561553222317,12.6372921975326,12.7967237598822
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.5290461260471,10.2683896567316,10.3987178913893
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.4687701196789,11.3883784357903,11.4285742777346
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.1621350286696,11.1325205068095,11.1473277677396
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.5062391956788,11.941173839395,12.2237065175369
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",13.9797231237516,13.628091863764,13.8039074937578
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3008551214802,12.038103161639,12.1694791415596
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.191125318349,11.465184101512,11.8281547099305
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.9378087649971,12.1785419085243,12.5581753367607
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.4542388298801,11.8171447265217,12.1356917782009
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.5186359018535,11.7080674901534,12.1133516960035
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.1408091361766,12.4471950032479,12.7940020697122
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.1870672537542,11.3251718571023,11.2561195554282
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.8320432348406,12.1127087022569,12.4723759685488
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9518605524915,11.1862775556939,11.5690690540927
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.9374230649108,10.7682685498166,10.8528458073637
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.8570116100066,12.1847806701144,12.5208961400605
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.4709788615037,13.0152329304227,13.2431058959632
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.7153036607332,12.1516402020823,12.4334719314077
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.6676824655087,11.9714985584373,12.319590511973
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9789282885996,11.7916987332795,11.8853135109396
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.2249342761122,12.2109515115657,12.717942893839
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.8480106844629,11.7739609778435,12.3109858311532
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.9413079627794,11.9204127268258,12.4308603448026
