"","Unnamed..0","tissue","endometriosis","severity","p212638_s_at","p212637_s_at","WWP1"
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.5001660867575,8.31132126467995,8.40574367571872
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.12290921521172,6.47187249417051,6.79739085469112
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",7.88825926993435,7.98162783308961,7.93494355151198
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",4.45776813399262,5.96575817150762,5.21176315275012
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",7.25680124659987,7.23227683102409,7.24453903881198
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.65584498642204,6.4499196030863,7.05288229475417
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.07271426086336,6.38426521522206,6.22848973804271
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.33549113068741,5.67641019920302,6.00595066494522
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.43451322318328,5.67698704604352,5.5557501346134
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.27453297402674,6.4499196030863,6.36222628855652
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.59329932685158,6.99608169366538,7.79469051025848
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.83057108110319,7.44917450935439,7.63987279522879
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.92157876566696,8.50233651461973,8.71195764014334
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",7.03361140484592,6.99279394756047,7.01320267620319
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.84219120293159,7.81061752466629,8.32640436379894
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.93532069140174,8.38124180085283,8.65828124612728
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",7.88431408322777,7.37619204401145,7.63025306361961
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.06649720095503,7.29646857240162,7.68148288667833
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.42058516074594,7.53319774354117,7.97689145214355
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",8.95424947352744,7.8560125827666,8.40513102814702
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.68671522996872,8.47086731829372,8.57879127413122
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",8.85521820592258,8.12343374732424,8.48932597662341
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",8.34946804067101,6.47339587266291,7.41143195666696
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",8.34749324944322,6.55615517799264,7.45182421371793
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.48376381029014,9.19715892323945,9.3404613667648
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.10396526728719,8.886499880597,8.9952325739421
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.69777996507299,9.19284712058398,9.44531354282848
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.56140214582018,9.12950451821595,9.34545333201807
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.0796226501235,8.99658287311564,9.03810276161957
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.38282827531206,8.52708923900402,8.95495875715804
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.41356365111593,8.77765295471919,9.09560830291756
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.55941796875504,8.89323760001862,9.22632778438683
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.25959738218998,9.11626871143333,9.18793304681165
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.85363277662782,9.75048897332063,9.80206087497422
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.4760986135422,8.7639493631328,9.1200239883375
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.49497741425831,8.63531583588404,9.06514662507118
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",8.94555803677935,8.00340726536754,8.47448265107344
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.58042897964908,8.8994198740483,9.23992442684869
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.58025638114846,8.87962521434565,9.22994079774706
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.32666848066209,6.96241811824523,7.64454329945366
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.14081439455287,8.04271090071425,8.59176264763356
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.83166288640468,8.41566957780196,8.62366623210332
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.37656881873508,7.44943627772813,7.9130025482316
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.66922782210916,6.27275467284882,6.97099124747899
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.04095982150877,6.79408994909369,7.41752488530123
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.68205213095549,8.35283360633776,8.51744286864663
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.03302983341507,6.32639590386841,6.67971286864174
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.35454947275533,6.4499196030863,7.40223453792082
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.13325930313963,7.0457778734062,6.58951858827291
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.38619315502467,6.64307007474937,7.01463161488702
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.98365606580661,8.09816427912835,8.54091017246748
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.36733556944832,6.95624197669502,7.16178877307167
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.67935171530497,7.53144722649172,7.60539947089834
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.73411400092311,7.04005178359541,7.38708289225926
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.24830259096698,7.68488959651058,7.96659609373878
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",6.47181038821874,7.09113279597148,6.78147159209511
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",4.67188471438794,6.66895997936405,5.67042234687599
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.46900981154248,7.74919162176901,8.10910071665574
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.6204281385481,7.49051622858099,8.05547218356454
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.20213925594367,7.54740272900446,7.87477099247407
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.51350770776525,7.02681369573971,7.27016070175248
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.23354194555894,7.24947545318624,7.74150869937259
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.17933338292496,7.42977074590137,7.80455206441317
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.21590970395062,6.68675995635138,6.951334830151
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.40610407791615,7.43272423980723,7.41941415886169
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.34096537905362,8.0935982301958,8.21728180462471
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.66664609901494,7.03031591672731,7.34848100787113
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",7.69774381484554,6.4499196030863,7.07383170896592
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.17777544978016,7.45961179442106,7.81869362210061
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",8.2982385486878,7.1748462759141,7.73654241230095
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.898577975755,9.19019344933373,10.5443857125444
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.606004357921,7.7716742396532,9.6888392987871
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.3160885163464,8.23262016124593,9.77435433879617
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7368617942797,7.7046696858231,9.2207657400514
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.2958562905418,7.58289731107669,9.43937680080924
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.7177298111212,6.72346328958184,8.72059655035152
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.9847703608512,7.64223447312931,9.31350241699026
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",8.96064521213594,8.79413032429006,8.877387768213
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.0458880521664,8.50260912735468,8.77424858976054
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",9.287997448558,8.13912740245966,8.71356242550883
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.59279305830107,9.20777962445181,9.40028634137644
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.55189672094956,9.64516870270103,9.5985327118253
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",9.59107784981129,8.46263272826839,9.02685528903984
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.7334357798254,9.51897083133236,9.62620330557888
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.22944782903024,9.48508221085448,9.35726501994236
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",9.22871697237548,9.09061013979721,9.15966355608635
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",9.93341998570223,9.99655532931851,9.96498765751037
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.82857450148677,9.46297230532873,9.64577340340775
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.65106493790169,9.14919494517774,9.40012994153972
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.64148181000091,8.83999938005833,9.24074059502962
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.86148317790582,9.00997154794275,9.43572736292428
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.55913037639372,9.20565369513432,9.38239203576402
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.19160028772911,8.19855020793206,8.69507524783058
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.93432951832847,9.50192322514662,9.71812637173754
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.41935387528801,9.24477378546979,9.3320638303789
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.59434258809839,8.80479969756338,9.19957114283089
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.51157421064059,9.472994582934,9.49228439678729
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.86620020352395,9.1097278937463,9.48796404863512
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.57890772393153,9.37979824000329,9.47935298196741
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",9.33752861277515,9.08148095136233,9.20950478206874
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.46906824667164,8.81156736157611,9.14031780412387
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",10.0181295782489,8.80640711572453,9.41226834698671
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.3432586967509,8.59602121873837,8.96963995774463
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.47563963123907,9.27101078259498,9.37332520691702
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",9.89426534804873,9.37252781927702,9.63339658366288
