"","Unnamed..0","tissue","endometriosis","severity","p201565_s_at","p201566_x_at","ID2"
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.8438619264912,9.28964493930265,10.5667534328969
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.8820855102167,8.90140779898601,10.3917466546014
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.2293641320587,8.73813357270665,10.4837488523827
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.2216369808156,9.04608244352229,10.6338597121689
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",10.939794811727,8.62740170612958,9.78359825892829
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.9667405747996,10.0811808795719,11.5239607271857
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.7717310801313,9.82703554428499,11.2993833122081
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.2338159138591,9.65596287944224,10.9448893966507
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.0326004917113,9.15296679477861,10.592783643245
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.7414031358361,9.36432080323175,10.5528619695339
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.1918840205832,9.29428524642605,10.7430846335046
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.2769799094475,9.72548779358391,11.0012338515157
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.0990757825162,9.09185447038711,10.5954651264517
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.6148476449487,8.71613057488403,10.1654891099164
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.6593670474336,8.74681631655905,10.2030916819963
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.8010866710451,9.45238365709658,10.6267351640708
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",12.8578755650633,10.0461193229224,11.4519974439929
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.2797820213841,8.86022816619283,10.0700050937885
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.8872714659797,9.35108935337154,10.6191804096756
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.3591567236276,8.7357691201582,10.0474629218929
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.6153804540274,9.65596287944224,11.1356716667348
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.0260145673446,10.5576843764856,11.7918494719151
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",11.4326228271416,9.07575950178262,10.2541911644621
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",11.1342124394759,8.5191231984413,9.8266678189586
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.5265257303313,9.93660573449884,11.2315657324151
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.425262094095,9.61785575397501,11.021558924035
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.4961569285003,9.29509321996727,10.8956250742338
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",12.7521287397656,9.95424915876524,11.3531889492654
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",11.3118483642226,8.21194052011369,9.76189444216815
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.4003515928115,8.80954980221391,10.1049506975127
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.6329897586056,10.1050384949536,11.3690141267796
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.6037937307255,10.04317874875,11.3234862397378
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.755856086916,9.86198461548666,11.3089203512013
"71","GSM1256723","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.6584778571331,9.91993332555666,11.2892055913449
"72","GSM1256724","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.1924232260233,10.6011227798699,11.8967730029466
"73","GSM1256725","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.1299499963465,9.79739273650232,11.4636713664244
"74","GSM1256726","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.6137016493355,9.69991304588778,11.1568073476116
"75","GSM1256727","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.0610239965074,10.1281727369835,11.5945983667454
"76","GSM1256728","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.2070020068856,10.8346577867095,12.0208298967976
"77","GSM1256729","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.0121999502995,10.2073779187449,11.6097889345222
"78","GSM1256730","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",14.2718728858078,11.4879148928359,12.8798938893218
"79","GSM1256731","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.4265191225753,9.86940322147294,11.1479611720241
"80","GSM1256732","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.5026835407304,10.4100204359277,11.9563519883291
"81","GSM1256733","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.609441925802,10.0057249178157,11.3075834218089
"82","GSM1256734","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.8158907976401,10.2288428019188,11.5223667997794
"83","GSM1256735","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.1979160809889,10.922798580757,12.060357330873
"84","GSM1256736","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3323118346698,9.65596287944224,10.994137357056
"85","GSM1256737","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.1569861079415,9.5394912698915,10.8482386889165
"86","GSM1256738","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.4970843916873,9.8892413222104,11.1931628569489
"87","GSM1256739","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.6545064702302,7.5302237234216,9.0923650968259
"88","GSM1256740","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3556603467111,9.61076605764889,10.98321320218
"89","GSM1256741","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5983568340363,9.11607750853951,10.3572171712879
"90","GSM1256742","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3970785742083,9.04642735831118,10.2217529662597
"91","GSM1256743","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5521249582911,9.10615737642236,10.3291411673567
"92","GSM1256744","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.1773313192873,8.83145308541486,11.0043922023511
"93","GSM1256745","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.2794076088246,8.65535243453909,9.96738002168184
"94","GSM1256746","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.0660947424341,10.3920255759978,11.729060159216
"95","GSM1256747","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3170323097596,9.43182563735459,10.8744289735571
"96","GSM1256748","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5648269062179,9.31967767927832,10.4422522927481
"97","GSM1256749","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.817896303422,9.98873054022545,11.4033134218237
"98","GSM1256750","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.8647849804784,9.75775416807015,11.3112695742743
"99","GSM1256751","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.4884821735507,7.46550418238633,9.47699317796851
"100","GSM1256752","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.9907949444776,7.63838025114047,9.31458759780903
"101","GSM1256753","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6251951093795,8.70857442274065,10.1668847660601
"102","GSM1256754","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.7663164596564,9.2025478857551,10.4844321727058
"103","GSM1256755","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.5860178352326,10.0311943467265,11.3086060909795
"104","GSM1256756","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8069897852053,8.2015544528654,10.0042721190353
"105","GSM1256757","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.8589859110567,9.68413820947563,11.2715620602662
"106","GSM1256758","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.8302876760783,10.0248890245057,11.427588350292
"107","GSM1256759","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.7552171697003,9.5347789119419,10.6449980408211
"108","GSM1256760","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3104176552072,9.09839413421038,10.7044058947088
"109","GSM1256761","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.6268339541481,9.20160177814495,10.4142178661465
"110","GSM1256762","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.0674723219985,9.62205681806162,10.8447645700301
"111","GSM1256763","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",10.9726450318901,8.02934683685043,9.50099593437026
"112","GSM1256764","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.7006153789062,9.18480179232371,10.442708585615
"113","GSM1256765","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.3998021948011,9.01353100983406,10.2066666023176
"114","GSM1256766","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.8817053740946,10.5171749626736,11.6994401683841
"115","GSM1256767","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.0298259437751,10.3053796934166,11.6676028185958
"116","GSM1256768","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.8695750116401,10.3548719133081,11.6122234624741
"117","GSM1256769","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.7490742635638,10.3043521018366,11.5267131827002
"118","GSM1256770","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.1399645158551,9.65596287944224,10.8979636976487
"119","GSM1256771","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.9976945842579,9.43603850544901,10.7168665448535
"120","GSM1256772","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.7515335882347,9.33359489576215,10.5425642419984
"121","GSM1256773","Unknown","Endometriosis","Moderate/Severe",10.5594326917645,8.17820665973068,9.36881967574759
"122","GSM1256774","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.4399055247951,9.89622591922971,11.1680657220124
"123","GSM1256775","Unknown","Endometriosis","Minimal/Mild",13.0514230333859,9.77151320792013,11.411468120653
"124","GSM1256776","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",12.7234183222196,9.86847914645766,11.2959487343386
"125","GSM1256777","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.2558178248555,9.83672777652342,11.0462728006895
"126","GSM1256778","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",13.755922623911,10.9245088499963,12.3402157369536
"127","GSM1256779","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",12.1991736236647,9.65297386818409,10.9260737459244
"128","GSM1256780","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.1791620225452,10.7650684038421,11.9721152131936
"129","GSM1256781","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",13.095132563699,10.6225719706819,11.8588522671904
"130","GSM1256782","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",11.819125346305,9.47758532250197,10.6483553344035
"131","GSM1256783","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.67638858011,10.1476506930712,11.4120196365906
"132","GSM1256784","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.6654895167913,9.65596287944224,11.1607261981168
"133","GSM1256785","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.6947990869433,9.65596287944224,11.1753809831928
"134","GSM1256786","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.1860563384242,10.1905580711769,11.6883072048005
"135","GSM1256787","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",11.642173547346,8.91856168331024,10.2803676153281
"136","GSM1256788","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.928920926623,9.65596287944224,11.2924419030326
"137","GSM1256789","Mid-Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.3371248353197,10.3690736357046,11.8530992355122
"138","GSM1256790","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.5443338573148,9.08680627217446,10.3155700647446
"139","GSM1256791","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.2724250271792,10.3091735849106,11.7907993060449
"140","GSM1256792","Early Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",13.4638369528736,10.7471775034433,12.1055072281584
"141","GSM1256793","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.6109948151024,9.65750715911927,11.1342509871108
"142","GSM1256794","Proliferative Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",12.3368549046299,9.70016972936791,11.0185123169989
"143","GSM1256795","Late Secretory Endometrial tissue","Non-Endometriosis","Uterine Pelvic Pathology",11.8846415575056,9.65596287944224,10.7703022184739
"144","GSM1256796","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.0575893609776,10.159943099163,11.6087662300703
"145","GSM1256797","Mid-Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.1205402896759,10.0242025536794,11.5723714216776
"146","GSM1256798","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.4775975650435,9.442002424345,10.9597999946943
"147","GSM1256799","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",12.7711976853187,9.65596287944224,11.2135802823805
"148","GSM1256800","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",13.3165709898792,10.1587541904983,11.7376625901887
